# format: x, y, z, (trackId)+
412.217, 97.3048, 1343.78, 500
412.217, 97.3048, 1323.56, 500
404.983, 124.106, 86.0502, 472
360.399, 222.443, 1372.62, 5601
287.895, 310.671, 560.031, 6853
196.726, 375.056, 244.547, 421
18.1508, 423.137, 1285.58, 6589
0.00365257, 423.513, 1280.29, 6589
-16.9252, 423.18, 1275.46, 6589
-10.7779, 423.394, 79.6789, 455
-20.066, 423.07, 1101.46, 7087
-21.7263, 423.012, 1610.8, 5609
-97.3048, 412.217, 229.026, 2222
-123.231, 405.244, 988.549, 412
-128.172, 403.662, 102.684, 2221
-126.779, 404.114, 973.683, 412
-126.487, 404.209, 630.453, 627
-197.078, 374.869, 1262.86, 5387
-204.456, 370.946, 901.228, 497
-213.921, 365.523, 141.749, 5222
-226.698, 357.74, 182.363, 5222
-226.083, 358.124, 665.972, 628
-287.933, 310.637, 659.628, 623
-371.314, 203.764, 1447.45, 7612
-375.277, 196.31, 1114.88, 6447
-423.513, 0.11713, 675.074, 6556
-412.244, -97.1946, 226.978, 440
-374.531, -197.714, 351.203, 1258
-368.243, -209.209, 833.717, 4745
-361.974, -219.922, 315.267, 424
-290.377, -308.338, 725.597, 5598
-218.899, -362.613, 1220.86, 5572
-207.699, -369.115, 268.585, 431
-124.844, -404.743, 727.465, 519
-121.84, -405.643, 1360.69, 519
-97.1871, -412.246, 769.282, 836
121.84, -405.643, 1557.44, 6555
207.637, -369.151, 1426.1, 5421
282.21, -315.79, 658.68, 6378
308.338, -290.377, 184.954, 467
356.431, -228.792, 1382.51, 6199
361.505, -220.673, 1346.5, 5444
368.61, -208.574, 654.966, 508
369.211, -207.532, 319.034, 519
377.177, -192.738, 1126.32, 6199
412.469, -96.2919, -10.4369, 519
412.806, -94.8832, -1472.53, 1692
412.703, -95.3678, -1040.57, 277
413.324, -92.4458, -1024.77, 277
423.35, 12.0462, -1596.97, 3747
412.217, 97.3048, -723.767, 808
412.217, 97.3048, -105.749, 83
376.498, 194.014, -656.761, 493
374.617, 197.552, -639.513, 493
366.749, 211.797, -90.885, 457
287.566, 310.967, -1509.18, 1410
228.798, 356.428, -227.698, 447
218.35, 362.966, -297.435, 397
208.609, 368.59, -1608.94, 5009
123.395, 405.197, -863.369, 4464
84.8624, 414.936, -1112.9, 1889
85.2881, 414.845, -582.891, 423
9.3927, 423.443, -1591.03, 4424
-96.2757, 412.474, -1520.06, 491
-96.1907, 412.495, -225.532, 448
-216.608, 363.971, -1540.49, 4424
-282.617, 315.423, -213.602, 449
-363.116, 218.09, -1221.78, 4566
-369.334, 207.32, -816.207, 3712
-372.135, 202.22, -1440.58, 4366
-405.643, 121.84, -533.011, 108
-423.459, 8.91702, -1630.97, 4618
-402.337, -132.25, -437.235, 496
-366.145, -212.844, -982.571, 481
-361.944, -219.97, -629.36, 2572
-355.963, -229.541, -182.142, 422
-312.225, -286.168, -1617.67, 1256
-290.303, -308.409, -1210.95, 372
-213.113, -365.989, -1242.25, 2925
-203.484, -371.463, -640.173, 1366
-204.002, -371.188, -1565.91, 3324
-129.566, -403.209, -1441.81, 425
-122.844, -405.355, -118.926, 413
-10.5015, -423.404, -1405.28, 2184
121.975, -405.604, -163.187, 1256
127.576, -403.855, -1587.51, 4168
361.463, -220.741, -475.069, 4434
404.393, -125.923, -1133.91, 6199
404.027, -127.048, -179.021, 6199
405.643, -121.84, -806.122, 6199
405.051, -123.903, -492.133, 6199
404.974, -124.172, -1453.33, 6199
405.24, -123.245, -898.046, 395
422.918, -64.5641, 809.026, 6199
423.793, -58.3354, 653.64, 6199
426.524, -33.0112, 1169.97, 6199
423.7, 58.9955, 1238.71, 5372
383.862, 188.823, 1304.23, 6617
340.203, 259.403, 1385.47, 5601
260.976, 338.973, 1544.09, 7298
187.449, 384.532, 464.216, 511
28.0795, 426.869, 164.274, 398
-26.0894, 427.008, 1272.78, 6589
-42.6834, 425.658, 1268.41, 6589
-167.005, 393.916, 1021.24, 5199
-244.6, 351.02, 122.807, 450
-249.663, 347.383, 1142.12, 4750
-340.321, 259.251, 1529.98, 5894
-348.846, 247.651, 758.587, 7302
-390.851, 173.889, 836.08, 624
-394.371, 165.862, 847.92, 624
-424.99, 49.0406, 858.158, 5567
-426.592, 32.0344, 1167.37, 409
-426.937, -27.1028, 1084.9, 6589
-426.698, -30.5253, 131.576, 304
-425.504, -44.1428, 1081.02, 6589
-425.875, -40.6181, 692.921, 6849
-424.481, -53.4401, 1077.71, 6589
-344.88, -253.11, 395.614, 1257
-345.09, -252.82, 142.402, 508
-343.039, -255.643, 906.827, 7702
-252.508, -345.317, 443.672, 1259
-181.147, -387.62, 860.89, 5181
-181.024, -387.675, 661.241, 434
-170.647, -392.295, 245.533, 519
44.4726, -425.47, 1612.96, 501
63.9551, -423.003, 1517.61, 6556
61.8874, -423.294, 670.886, 459
166.12, -394.267, 1411.98, 5282
169.776, -392.683, 1149.78, 4744
182.688, -386.854, 1586.03, 5088
247.133, -349.222, 188.004, 415
257.115, -341.969, 1576.17, 519
348.743, -247.793, 836.26, 519
349.246, -247.1, 1631.51, 6199
354.823, -238.962, 1153.09, 1189
384.32, -187.885, 1298.18, 6199
384.337, -187.85, 947.739, 6199
383.808, -188.935, 771.627, 6199
385.356, -185.76, 622.954, 6199
385.848, -184.751, 1481.47, 6199
388.063, -180.152, 391.133, 6199
388.391, -179.416, 527.932, 6199
392.581, -170.004, 454.706, 6199
392.156, -170.958, 106.399, 6199
396.665, -160.183, 113.183, 6199
427.173, -23.7263, -1262.91, 468
425.454, 44.6201, -1381.35, 1710
396.833, 159.768, -73.2824, 295
355.527, 237.918, -860.655, 1989
353.031, 241.618, -1221.01, 499
351.796, 243.45, -1254.69, 499
180.51, 387.903, -1004.89, 453
175.968, 389.926, -1009.47, 453
175.968, 389.926, -998.271, 453
-64.1502, 422.976, -753.777, 452
-246.951, 349.354, -677.717, 509
-385.01, 186.47, -880.281, 408
-394.843, 164.693, -484.431, 463
-423.758, 58.5849, -819.749, 403
-424.63, 52.4611, -811.946, 403
-426.493, -33.4452, -1337.44, 3404
-393.487, -167.97, -1352.95, 454
-393.397, -168.172, -1372.02, 454
-386.481, -183.454, -1526.94, 2184
-355.862, -237.421, -1604.75, 3441
-338.83, -261.159, -95.6644, 474
-44.9705, -425.417, -186.978, 435
56.0861, -424.109, -1511.81, 270
52.4467, -424.621, -1492.87, 270
57.4444, -423.918, -1529.16, 270
61.6922, -423.321, -779.363, 3436
174.616, -390.528, -351.741, 807
176.458, -389.707, -739.505, 264
260.954, -338.991, -1200.53, 428
265.534, -335.412, -1216.2, 428
265.534, -335.412, -1188.42, 428
337.505, -262.855, -1070.64, 4460
338.708, -261.315, -970.562, 3665
341.21, -258.113, -376.359, 2130
392.821, -169.466, -98.041, 462
397.74, -157.523, -826.725, 6199
397.609, -157.847, -1154.58, 6199
426.685, -68.3004, 464.145, 6199
426.801, -67.6492, 547.137, 6199
427.047, -65.9014, 987.645, 6199
427.053, -65.8538, 409.685, 6199
-144.836, 407.075, 12.0085, 3668
-279.653, 329.361, 677.374, 626
-332.886, 275.452, 719.385, 608
-408.183, 141.792, 375.335, 835
-327.675, -281.661, 1442.85, 7183
-279.043, -329.873, 1182.24, 5592
73.2116, -425.819, 918.874, 7299
136.594, -409.915, 477.003, 427
271.051, -336.527, 162.878, 460
286.559, -323.379, 659.381, 6378
332.965, -275.358, 1546, 4813
150.662, 404.955, -69.3911, 394
141.742, 408.202, -1422.6, 1709
83.1792, 424.035, -752.757, 3063
84.5798, 423.737, -600.4, 423
73.8602, 425.704, -1542.09, 86
-149.539, 405.363, -3.41926, 3668
-287.993, 322.087, -220.241, 449
-333.665, 274.523, -1186.47, 4307
-426.039, 71.9622, -431.93, 1365
-410.217, -135.666, -441.555, 496
-406.22, -147.185, -1160.59, 807
-407.281, -144.272, -739.837, 488
-403.412, -154.896, -122.666, 416
-332.389, -276.044, -1107.04, 3661
-72.7278, -425.904, -405.796, 420
66.4518, -426.969, -1071.84, 3471
84.6174, -423.729, -592.267, 487
406.619, -146.091, -815.543, 6199
405.825, -148.272, -1143.03, 6199
403.679, -154.166, -508.702, 6199
403.634, -154.291, -194.019, 6199
406.542, -146.301, -1466.17, 6199
409.622, -137.496, -182.146, 6199
425.16, -98.445, 151.893, 6199
435.529, -26.7983, 1174.08, 6199
436.164, -12.5836, 1354.75, 6199
436.337, 3.20662, 1537.05, 6199
425.102, 98.639, 1378.46, 500
417.794, 125.993, 88.6375, 472
391.356, 192.962, 1302.83, 6617
371.497, 228.884, 1373.4, 5601
298.399, 318.42, 559.693, 6853
203.426, 386.019, 253.637, 421
197.909, 388.943, 465.862, 779
186.587, 394.465, 479.128, 511
123.898, 418.394, 1538.45, 6199
26.2424, 435.568, 167.506, 398
-7.29714, 436.349, 1278.94, 6589
-15.4874, 436.063, 81.0839, 455
-18.5773, 435.955, 1109.37, 7087
-29.2395, 435.358, 1272.7, 6589
-29.1438, 435.365, 1617.44, 5609
-102.112, 424.236, 236.043, 2222
-102.298, 424.19, 1251.73, 6589
-126.796, 417.563, 1014.54, 412
-128.992, 416.88, 996.538, 412
-128.739, 416.962, 625.659, 627
-131.593, 416.035, 104.811, 2221
-195.066, 390.33, 69.877, 5222
-201.54, 387.022, 1259.64, 5387
-203.835, 385.802, 89.5714, 5222
-213.163, 380.769, 926.592, 7701
-218.285, 377.813, 129.712, 5222
-228.554, 371.703, 675.996, 628
-317.883, 298.955, 670.102, 623
-381.32, 212.209, 1452.92, 7612
-385.999, 203.464, 1107.25, 6447
-435.726, 23.9879, 1097.99, 6589
-434.993, 34.4594, 1208.67, 409
-436.106, 14.2574, 651.164, 6556
-436.337, -6.86666, 1092.6, 6589
-435.778, -23.2345, 1086.26, 6589
-435.265, -30.5808, 134.259, 304
-424.307, -101.829, 234.368, 440
-387.543, -200.561, 356.965, 1258
-378.168, -217.669, 832.176, 4745
-371.115, -229.496, 324.9, 424
-300.572, -316.322, 731.089, 5598
-247.63, -359.289, 459.214, 1259
-219.768, -376.956, 1242.54, 5572
-212.243, -381.3, 274.881, 431
-131.936, -415.924, 724.476, 519
-126.904, -417.533, 1357.89, 519
-99.9165, -424.783, 789.53, 836
123.519, -418.503, 1571.21, 6555
188.091, -393.732, 1588.41, 5088
217.947, -378.007, 1425.34, 5421
316.405, -300.485, 185.384, 467
361.07, -244.991, 1631.94, 6199
360.704, -245.534, 1144.28, 1189
371.126, -229.478, 1384.29, 6199
372.046, -228.005, 1346.93, 5444
376.55, -220.471, 651.003, 508
382.145, -210.713, 321.14, 519
383.503, -208.159, 1122.59, 6199
386.986, -201.608, 942.783, 6199
386.546, -202.435, 767.975, 6199
388.64, -198.497, 382.209, 6199
388.372, -199.002, 619.473, 6199
389.326, -197.124, 1295.54, 6199
389.268, -197.243, 525.639, 6199
391.019, -193.653, 1477.69, 6199
392.489, -190.639, 95.2554, 6199
392.878, -189.841, 452.868, 6199
424.711, -100.207, -1483.62, 1692
424.268, -101.984, -1434.15, 6199
424.386, -101.511, -1110.58, 6199
424.508, -101.021, -786.323, 6199
424.558, -100.819, -471.479, 6199
424.544, -100.876, -157.26, 6199
424.254, -102.04, -9.77964, 519
425.193, -98.2925, -1073.1, 277
435.139, -32.3699, -1325.57, 468
435.139, -32.3699, -1312.79, 468
435.582, -26.046, -1294.48, 468
435.69, 24.4947, -1598.52, 3747
424.217, 102.188, -107.534, 83
424.19, 102.298, -745.873, 808
388.045, 199.616, -663.952, 493
378.176, 217.655, -93.565, 457
359.235, 247.711, -1257.87, 499
361.271, 244.692, -841.425, 1989
296.217, 320.435, -1510.48, 1410
234.904, 367.736, -232.249, 447
225.398, 373.675, -306.546, 397
215.296, 379.538, -1598.63, 5009
127.104, 417.475, -866.697, 4464
90.3496, 426.881, -1105.58, 1889
-6.41532, 436.337, -1587.3, 4424
-21.7423, 435.844, -1583.74, 4424
-100.437, 424.654, -229.835, 448
-99.9172, 424.783, -1558.22, 491
-102.298, 424.19, -1584.04, 491
-102.298, 424.19, -0.790612, 5222
-201.013, 387.302, -1546.98, 4424
-214.739, 379.859, -1543.35, 4424
-373.906, 225.05, -1218.03, 4566
-381.715, 211.521, -823.118, 3712
-382.776, 209.526, -1428.09, 4366
-418.508, 123.502, -550.144, 108
-436.337, -0.606575, -1636.67, 4618
-435.067, -33.402, -1335.41, 3404
-388.225, -199.278, -1524.15, 2184
-377.221, -219.309, -587.402, 2572
-375.776, -221.811, -1006.96, 481
-365.544, -238.357, -189.444, 422
-324.016, -292.239, -1607.81, 1256
-300.687, -316.21, -1248.07, 2925
-220.458, -376.557, -1236.53, 2925
-210.445, -382.287, -1565.59, 3324
-208.337, -383.408, -663.61, 1366
-130.574, -416.366, -1490.95, 425
-128.172, -417.147, -1510.83, 425
-126.502, -417.648, -1522.11, 425
-124.42, -418.245, -122.467, 413
-22.351, -435.823, -1409.1, 2184
-14.9177, -436.083, -1406.94, 2184
124.94, -418.096, -173.722, 1256
131.292, -416.133, -1596.03, 4168
371.252, -229.276, -477.94, 4434
416.44, -130.347, -491.889, 6199
417.147, -128.172, -917.83, 395
418.508, -123.502, -804.493, 6199
417.87, -125.728, -1127.59, 6199
417.973, -125.368, -172.177, 6199
418.42, -123.809, -1453.07, 6199
418.289, -124.265, -932.864, 395
436.46, -60.359, 991.016, 6199
436.664, -58.9038, 812.314, 6199
436.864, -57.4839, 549.162, 6199
436.449, -60.4348, 465.564, 6199
437.03, -56.2998, 411.896, 6199
437.513, -52.5812, 656.648, 6199
436.714, 58.5496, 1238.05, 5372
357.896, 257.013, 1377.06, 5601
265.008, 352.088, 1561.74, 7298
-44.1074, 438.404, 1268.07, 6589
-56.5125, 437, 1264.29, 6589
-169.39, 406.778, 1011.09, 5199
-251.766, 361.657, 127.166, 450
-255.281, 359.155, 1149.84, 4750
-350.319, 267.285, 1521.94, 5894
-358.563, 256.096, 753.597, 7302
-436.85, 57.5802, 1107.02, 6589
-438.505, 43.1402, 1102.89, 6589
-437.797, 49.8771, 882.242, 5567
-438.35, -44.6186, 698.767, 6849
-355.195, -260.731, 914.896, 7702
-353.33, -263.298, 413.125, 1257
-349.636, -268.159, 148.393, 508
-186.801, -399.118, 846.134, 5181
-187.964, -398.55, 685.186, 434
-180.405, -401.989, 243.519, 519
46.4537, -438.157, 1634.94, 501
64.9708, -435.812, 688.361, 459
170.885, -406.174, 1411.17, 5282
174.761, -404.502, 1159.86, 4744
253.553, -360.41, 195.993, 415
259.111, -356.372, 1588.26, 519
275.901, -343.588, 167.021, 460
361.435, -252.094, 838.866, 519
438.743, 40.8742, -1391.07, 1710
409.912, 161.632, -69.2692, 507
408.013, 166.334, -85.829, 295
186.928, 399.056, -1038.08, 453
183.995, 400.391, -1023.19, 453
50.26, 437.757, -1594.11, 4424
-64.2658, 435.911, -774.509, 452
-255.584, 358.934, -695.654, 509
-400.073, 184.709, -920.479, 408
-405.998, 171.321, -502.726, 463
-436.597, 59.3847, -838.985, 403
-437.516, 52.5542, -828.453, 403
-411.949, -156.443, -128.164, 416
-411.512, -157.673, -1149.86, 807
-404.649, -174.43, -1392.89, 454
-403.154, -177.787, -1413.62, 454
-357.554, -257.485, -1615.48, 3441
-348.603, -269.481, -97.7264, 474
-341.629, -278.334, -1121.29, 3661
-45.6107, -438.246, -190.107, 435
52.5542, -437.516, -1548.43, 270
58.4111, -436.733, -1561.58, 270
65.1775, -435.783, -1074.48, 3471
63.8012, -435.976, -761.882, 3436
173.73, -404.961, -359.677, 807
180.767, -401.828, -761.728, 264
267.441, -350.198, -1228.55, 428
347.776, -270.541, -1079.22, 4460
350.249, -267.375, -980.419, 3665
354.462, -261.739, -374.443, 2130
403.83, -176.269, -837.104, 6199
403.859, -176.205, -521.187, 6199
404.083, -175.701, -206.223, 6199
402.143, -180.059, -1484.74, 6199
402.173, -179.991, -1168.03, 6199
404.614, -174.509, -100.03, 462
406.533, -169.997, -200.055, 6199
435.862, -89.2211, 161.272, 6199
-77.4435, 438.095, 1258.3, 6589
-146.894, 419.974, 23.2445, 3668
-333.59, 294.385, 675.739, 623
-342.992, 283.36, 733.003, 608
-418.331, 151.408, 868.199, 624
-419.438, 148.368, 390.829, 835
-421.281, 143.117, 880.083, 624
-435.339, 91.682, 1114.51, 6589
-437.628, 80.0948, 1111.42, 6589
-337.129, -290.348, 1447.73, 7183
-288.546, -338.641, 1204.26, 5592
-138.669, -422.726, 723.45, 519
83.1139, -437.095, 1546.66, 6556
73.6938, -438.756, 918.586, 7299
138.987, -422.623, 489.735, 427
293.537, -334.353, 660.423, 6378
340.311, -286.555, 1538.73, 4813
156.735, 416.393, -72.2795, 394
140.06, 422.274, -1433.67, 1709
89.0823, 435.892, -735.955, 3063
85.9338, 436.561, -619.122, 423
-295.392, 332.683, -225.42, 449
-342.587, 283.843, -1186.12, 4307
-438.62, 74.4672, -439.07, 1365
-418.597, -150.68, -765.952, 488
-332.923, -295.126, -1596.54, 1256
-76.74, -438.219, -422.886, 420
87.5982, -436.207, -607.317, 487
448.561, -24.2909, 1175.8, 6199
449.137, -8.58418, 1358.19, 6199
449.163, 6.47297, 1540.31, 6199
438.225, 98.6654, 1425.54, 500
438.193, 98.8177, 1404.81, 500
429.862, 130.435, 90.7539, 472
428.573, 134.508, 101.979, 472
402.72, 198.919, 1302.06, 6617
381.271, 237.444, 1374.55, 5601
371.791, 252.031, 1369.41, 5601
306.442, 328.486, 559.047, 6853
209.08, 397.538, 258.308, 421
202.009, 401.213, 475.818, 779
185.815, 408.939, 496.697, 511
131.993, 429.39, 1537.77, 6199
24.8936, 448.519, 172.715, 398
-15.2198, 448.905, 1120.75, 7087
-19.716, 448.748, 85.2709, 455
-38.3793, 447.576, 1626.27, 5609
-102.584, 437.336, 1252.62, 6589
-102.111, 437.454, 622.275, 627
-102.584, 437.336, 242.377, 2222
-130.892, 429.731, 1036.21, 412
-131.372, 429.592, 1242.84, 6589
-131.063, 429.692, 624.761, 627
-135.264, 428.327, 107.183, 2221
-193.887, 405.174, 1224.75, 6589
-190.745, 406.707, 35.8211, 5222
-199.789, 402.295, 63.6287, 5222
-208.37, 397.916, 86.617, 5222
-206.578, 398.868, 1256.25, 6589
-217.824, 392.887, 937.122, 497
-218.086, 392.736, 950.783, 497
-223.38, 389.68, 943.969, 7701
-230.231, 385.724, 686.963, 628
-226.746, 387.736, 129.954, 5222
-256.198, 368.98, 129.464, 450
-258.191, 367.609, 1159.29, 4750
-301.602, 332.844, 690.837, 626
-364.828, 262.018, 749.107, 7302
-391.704, 219.874, 1456.48, 7612
-396.875, 210.328, 1105.48, 6447
-430.036, 129.828, 1127.4, 6589
-437.795, 100.687, 1116.36, 6589
-447.016, 43.962, 1102.68, 6589
-447.645, 37.3932, 1243.23, 409
-448.238, 28.9112, 626.698, 6556
-448.748, 19.7089, 1097.08, 6589
-448.111, -30.728, 138.06, 304
-437.364, -102.471, 240.097, 440
-401, -202.445, 364.719, 1258
-386.91, -228.177, 830.052, 4745
-381.864, -236.496, 332.418, 424
-307.508, -327.452, 736.342, 5598
-248.477, -374.188, 469.152, 1259
-220.71, -391.221, 1266.1, 5572
-217.137, -393.254, 281.291, 431
-190.766, -406.696, 831.825, 5181
-193.807, -405.213, 701.451, 434
-185.705, -408.988, 242.01, 519
-133.874, -428.779, 1354.88, 519
-100.049, -437.931, 807.306, 836
129.828, -430.036, 1589.45, 6555
197.185, -403.565, 1596.34, 5088
228.349, -386.811, 1426.05, 5421
258.47, -367.406, 1596.75, 519
257.618, -368.025, 201.08, 415
327.452, -307.508, 189.877, 467
369.141, -255.959, 1131.18, 1189
370.417, -254.067, 842.224, 519
376.065, -245.694, 1634.3, 6199
382.761, -235.059, 1348.6, 5444
384.231, -232.707, 646.33, 508
385.399, -230.795, 1385.28, 6199
391.58, -220.089, 1117.4, 6199
394.474, -214.842, 323.347, 519
395.474, -212.962, 939.497, 6199
394.418, -214.947, 764.479, 6199
395.358, -213.18, 374.675, 6199
396.919, -210.244, 617.034, 6199
399.063, -206.212, 523.649, 6199
398.77, -206.763, 1291.77, 6199
401.131, -202.176, 451.777, 6199
401.618, -201.178, 87.8025, 6199
401.327, -201.775, 1475.52, 6199
437.347, -102.54, -1492.81, 1692
437.518, -101.854, -10.2447, 519
438.101, -99.2494, -1429.95, 6199
437.728, -101.002, -1103.51, 277
439.017, -94.938, -778.515, 6199
438.691, -96.4725, -465.788, 6199
438.193, -98.8157, -154.056, 6199
448.164, -29.9584, -1331, 468
447.749, 35.8975, -1403.26, 1710
447.221, 42.0163, -1602.32, 3747
437.336, 102.584, -112.021, 83
400.905, 202.64, -685.208, 493
390.201, 222.478, -97.209, 457
370.618, 253.77, -821.451, 1989
368.834, 256.415, -1306.32, 499
366.123, 260.236, -1321.59, 499
305.42, 329.406, -1511.81, 1410
240.162, 379.573, -239.114, 447
233.368, 383.818, -315.378, 397
222.034, 390.457, -1590.32, 5009
190.751, 406.704, -1061.62, 453
131.87, 429.43, -869.601, 4464
95.4495, 438.909, -1098.78, 1889
-34.7765, 447.828, -1582.03, 4424
-102.181, 437.436, -237.134, 448
-102.584, 437.336, -1608.55, 491
-193.85, 405.192, -1548.99, 4424
-260.082, 366.234, -709.574, 509
-384.599, 232.118, -1214.24, 4566
