#format: eventNumber, prototrackIndex, nMeasurements, nStates, nOutliers, nHoles, nSharedHits, chi2PerNDF, pT, eta, duplicate, fake
2, 66, 38, 165, 20, 107, 0, 1.99849, 0.178172, 0.414241, 1, 0
2, 67, 42, 173, 18, 113, 0, 1.91947, 0.177356, 0.414608, 1, 0
2, 68, 41, 169, 18, 110, 0, 2.01032, 0.177183, 0.414949, 1, 0
2, 69, 39, 172, 21, 112, 0, 2.24071, 0.178025, 0.414503, 1, 0
2, 70, 29, 121, 15, 77, 0, 2.38354, 0.195643, 0.411133, 1, 0
2, 71, 38, 165, 19, 108, 0, 2.02659, 0.177352, 0.414604, 1, 0
2, 72, 40, 163, 17, 106, 0, 2.53784, 0.176535, 0.414738, 1, 0
2, 73, 35, 160, 21, 104, 0, 2.16771, 0.178259, 0.414789, 1, 0
2, 74, 32, 152, 22, 98, 0, 1.52579, 0.179522, 0.414936, 1, 0
2, 75, 39, 159, 18, 102, 0, 2.42493, 0.178302, 0.41554, 1, 0
2, 76, 36, 152, 18, 98, 0, 2.5368, 0.179183, 0.415755, 1, 0
2, 77, 28, 152, 26, 98, 0, 2.14138, 0.179615, 0.414307, 1, 0
2, 78, 31, 149, 21, 97, 0, 1.92816, 0.178105, 0.415284, 1, 0
2, 79, 25, 124, 14, 85, 0, 2.6655, 0.121155, 0.537264, 1, 0
2, 80, 27, 131, 17, 87, 0, 2.44494, 0.116327, 0.543431, 1, 0
2, 81, 25, 123, 13, 85, 0, 2.71354, 0.121339, 0.537288, 1, 0
2, 82, 21, 116, 14, 81, 0, 2.60229, 0.122486, 0.537111, 1, 0
2, 83, 19, 118, 18, 81, 0, 2.41608, 0.128925, 0.534794, 1, 0
2, 84, 7, 26, 0, 19, 0, 0.910002, 0.494383, 0.217854, 1, 0
2, 85, 51, 184, 9, 124, 0, 1.60609, 0.236018, -0.168735, 1, 0
2, 86, 52, 186, 8, 126, 0, 1.11056, 0.237762, -0.16873, 1, 0
2, 87, 53, 186, 6, 127, 0, 1.35807, 0.240916, -0.168696, 0, 0
2, 88, 51, 183, 8, 124, 0, 1.0094, 0.238134, -0.168658, 1, 0
2, 89, 51, 183, 8, 124, 0, 1.07335, 0.237728, -0.168625, 1, 0
2, 90, 52, 186, 8, 126, 0, 1.30109, 0.2369, -0.168709, 1, 0
2, 91, 51, 185, 9, 125, 0, 1.37379, 0.236665, -0.1687, 1, 0
2, 92, 51, 182, 8, 123, 0, 1.24638, 0.237103, -0.168623, 1, 0
2, 93, 31, 119, 4, 84, 0, 0.314185, 0.464719, 0.205726, 1, 0
2, 94, 31, 118, 4, 83, 0, 0.326911, 0.450491, 0.205771, 1, 0
2, 95, 32, 122, 4, 86, 0, 0.398899, 0.44043, 0.20542, 1, 0
2, 96, 32, 122, 4, 86, 0, 0.578393, 0.426492, 0.205452, 1, 0
2, 97, 30, 116, 4, 82, 0, 0.329834, 0.449051, 0.205451, 1, 0
2, 98, 29, 114, 5, 80, 0, 0.550262, 0.486346, 0.205274, 1, 0
2, 99, 30, 117, 5, 82, 0, 0.592385, 0.494581, 0.205458, 1, 0
2, 100, 28, 112, 5, 79, 0, 0.39519, 0.437951, 0.20559, 1, 0
2, 101, 27, 108, 4, 77, 0, 0.321217, 0.453288, 0.20616, 1, 0
2, 102, 27, 109, 4, 78, 0, 0.405291, 0.434845, 0.206203, 1, 0
2, 103, 24, 97, 1, 72, 0, 0.449335, 0.470163, 0.207528, 1, 0
2, 104, 24, 97, 1, 72, 0, 0.680564, 0.407962, 0.207301, 1, 0
2, 105, 25, 101, 2, 74, 0, 0.389529, 0.505208, 0.206433, 1, 0
2, 106, 22, 89, 0, 67, 0, 0.421728, 0.424185, 0.206197, 1, 0
2, 107, 20, 81, 0, 61, 0, 0.446725, 0.476129, 0.205676, 1, 0
2, 108, 20, 81, 0, 61, 0, 0.520005, 0.512509, 0.205707, 1, 0
2, 109, 17, 68, 0, 51, 0, 0.470326, 0.471297, 0.206987, 1, 0
2, 110, 17, 67, 0, 50, 0, 0.572739, 0.576056, 0.207062, 1, 0
2, 111, 17, 68, 0, 51, 0, 0.444712, 0.484692, 0.207039, 1, 0
2, 112, 17, 68, 0, 51, 0, 0.50965, 0.52907, 0.206813, 1, 0
2, 113, 15, 60, 0, 45, 0, 0.507359, 0.432566, 0.205671, 1, 0
2, 114, 41, 167, 20, 106, 0, 1.44177, 0.28132, 0.611948, 1, 0
2, 115, 45, 170, 18, 107, 0, 1.95851, 0.278934, 0.611665, 1, 0
2, 116, 47, 173, 18, 108, 0, 2.94859, 0.276509, 0.612167, 1, 0
2, 117, 44, 169, 18, 107, 0, 1.74163, 0.284784, 0.611418, 1, 0
2, 118, 40, 167, 21, 106, 0, 2.58862, 0.29004, 0.611691, 1, 0
2, 119, 44, 164, 17, 103, 0, 2.14509, 0.28089, 0.612565, 1, 0
2, 120, 43, 161, 17, 101, 0, 2.319, 0.279722, 0.612632, 1, 0
2, 121, 37, 153, 19, 97, 0, 1.44426, 0.281049, 0.612097, 1, 0
2, 122, 39, 158, 19, 100, 0, 2.02237, 0.289375, 0.611993, 1, 0
2, 123, 34, 153, 21, 98, 0, 3.09569, 0.293341, 0.612096, 1, 0
2, 124, 40, 156, 18, 98, 0, 1.78796, 0.278075, 0.61163, 1, 0
2, 125, 36, 146, 19, 91, 0, 1.83513, 0.283207, 0.61154, 1, 0
2, 126, 37, 153, 19, 97, 0, 1.46955, 0.279951, 0.612057, 1, 0
2, 127, 38, 153, 19, 96, 0, 1.98189, 0.285631, 0.611806, 1, 0
2, 128, 35, 152, 20, 97, 0, 2.94433, 0.298835, 0.611097, 1, 0
2, 129, 37, 153, 19, 97, 0, 1.47941, 0.279086, 0.612056, 1, 0
2, 130, 36, 147, 19, 92, 0, 1.52247, 0.278142, 0.611791, 1, 0
2, 131, 35, 144, 18, 91, 0, 1.8954, 0.288284, 0.613009, 1, 0
2, 132, 39, 149, 18, 92, 0, 2.66138, 0.278408, 0.612701, 1, 0
2, 133, 35, 146, 19, 92, 0, 1.45531, 0.282072, 0.611952, 1, 0
2, 134, 36, 147, 19, 92, 0, 1.98655, 0.287537, 0.61164, 1, 0
2, 135, 35, 144, 19, 90, 0, 2.11979, 0.291787, 0.612354, 1, 0
2, 136, 34, 139, 17, 88, 0, 2.30753, 0.274228, 0.61205, 1, 0
2, 137, 34, 140, 17, 89, 0, 1.82453, 0.281621, 0.611487, 1, 0
2, 138, 32, 139, 19, 88, 0, 1.84148, 0.287354, 0.611271, 1, 0
2, 139, 31, 140, 18, 91, 0, 1.8838, 0.177995, 0.416813, 1, 0
2, 140, 23, 100, 13, 64, 0, 2.4507, 0.161104, 0.414137, 1, 0
2, 141, 30, 132, 16, 86, 0, 1.73747, 0.276488, 0.611462, 1, 0
2, 142, 30, 132, 16, 86, 0, 1.69276, 0.276423, 0.611487, 1, 0
2, 143, 31, 130, 14, 85, 0, 2.04444, 0.287593, 0.613666, 1, 0
2, 144, 30, 127, 14, 83, 0, 2.28735, 0.288114, 0.613941, 1, 0
2, 145, 28, 123, 16, 79, 0, 2.39065, 0.277278, 0.611327, 1, 0
2, 146, 30, 128, 14, 84, 0, 2.12763, 0.292352, 0.612789, 1, 0
2, 147, 31, 140, 18, 91, 0, 2.11759, 0.176944, 0.416905, 1, 0
2, 148, 33, 143, 17, 93, 0, 2.25145, 0.180281, 0.41762, 1, 0
2, 149, 18, 88, 14, 56, 0, 2.41447, 0.20434, 0.41133, 1, 0
2, 150, 25, 124, 18, 81, 0, 2.67026, 0.305661, 0.608813, 1, 0
2, 151, 25, 119, 17, 77, 0, 1.48926, 0.265451, 0.609999, 1, 0
2, 152, 11, 58, 8, 39, 0, 1.99071, 0.111511, 0.550262, 1, 0
2, 153, 12, 63, 8, 43, 0, 1.94334, 0.110929, 0.54934, 1, 0
2, 154, 13, 51, 0, 38, 0, 0.587738, 0.465077, 0.206195, 1, 0
2, 155, 7, 28, 1, 20, 0, 6.26956, 0.102522, 0.438685, 1, 0
2, 156, 49, 178, 10, 119, 0, 1.52012, 0.438989, 0.204672, 1, 0
2, 157, 52, 182, 9, 121, 0, 0.384671, 0.451333, 0.204713, 1, 0
2, 158, 51, 182, 10, 121, 0, 0.522216, 0.448929, 0.204741, 1, 0
2, 159, 50, 181, 10, 121, 0, 1.16662, 0.442128, 0.204752, 1, 0
2, 160, 51, 179, 9, 119, 0, 2.13659, 0.479578, 0.204881, 1, 0
2, 161, 49, 174, 10, 115, 0, 0.392764, 0.460031, 0.204488, 1, 0
2, 162, 52, 182, 10, 120, 0, 0.318577, 0.455853, 0.20475, 1, 0
2, 163, 52, 182, 9, 121, 0, 0.302209, 0.454387, 0.204716, 1, 0
2, 164, 49, 174, 10, 115, 0, 0.515788, 0.463969, 0.204521, 1, 0
2, 165, 49, 174, 10, 115, 0, 0.318054, 0.456859, 0.204502, 1, 0
2, 166, 52, 182, 10, 120, 0, 0.292384, 0.457016, 0.204715, 0, 0
2, 167, 49, 174, 10, 115, 0, 0.402028, 0.461117, 0.204514, 1, 0
2, 168, 49, 174, 9, 116, 0, 0.355048, 0.453997, 0.204476, 1, 0
2, 169, 50, 177, 9, 118, 0, 2.15577, 0.480171, 0.204765, 1, 0
2, 170, 47, 165, 8, 110, 0, 0.474994, 0.458123, 0.205097, 1, 0
2, 171, 49, 174, 10, 115, 0, 0.539046, 0.464451, 0.204523, 1, 0
2, 172, 48, 171, 9, 114, 0, 0.578088, 0.465107, 0.204528, 1, 0
2, 173, 47, 168, 9, 112, 0, 0.787978, 0.469954, 0.204646, 1, 0
2, 174, 48, 171, 8, 115, 0, 1.66112, 0.478482, 0.204578, 1, 0
2, 175, 48, 170, 8, 114, 0, 1.71307, 0.478991, 0.204583, 1, 0
2, 176, 48, 170, 8, 114, 0, 1.74581, 0.479301, 0.204587, 1, 0
2, 177, 46, 162, 8, 108, 0, 0.409702, 0.46281, 0.205071, 1, 0
2, 178, 47, 165, 7, 111, 0, 0.397622, 0.447025, 0.20514, 1, 0
2, 179, 46, 170, 8, 116, 0, 0.77303, 0.442447, 0.204473, 1, 0
2, 180, 46, 165, 9, 110, 0, 0.742931, 0.470516, 0.205093, 1, 0
2, 181, 46, 165, 9, 110, 0, 0.975089, 0.474204, 0.205111, 1, 0
2, 182, 44, 158, 9, 105, 0, 1.41448, 0.487288, 0.205484, 1, 0
2, 183, 44, 159, 9, 106, 0, 1.7284, 0.491397, 0.205504, 1, 0
2, 184, 44, 157, 8, 105, 0, 0.397304, 0.471391, 0.205708, 1, 0
2, 185, 44, 156, 7, 105, 0, 0.329885, 0.454216, 0.20567, 1, 0
2, 186, 45, 161, 7, 109, 0, 0.349259, 0.44997, 0.205054, 1, 0
2, 187, 43, 158, 7, 108, 0, 0.602234, 0.44135, 0.20539, 1, 0
2, 188, 44, 157, 7, 106, 0, 0.349431, 0.452733, 0.205675, 1, 0
2, 189, 43, 157, 7, 107, 0, 0.568346, 0.445741, 0.205679, 1, 0
2, 190, 42, 151, 6, 103, 0, 0.444006, 0.452321, 0.205383, 1, 0
2, 191, 42, 151, 7, 102, 0, 1.19579, 0.499076, 0.205487, 1, 0
2, 192, 43, 154, 8, 103, 0, 0.4321, 0.472515, 0.205235, 1, 0
2, 193, 43, 153, 8, 102, 0, 0.59999, 0.477699, 0.205227, 1, 0
2, 194, 39, 143, 5, 99, 0, 0.336436, 0.458871, 0.205688, 1, 0
2, 195, 41, 148, 6, 101, 0, 0.268975, 0.465524, 0.205484, 1, 0
2, 196, 41, 148, 6, 101, 0, 0.364438, 0.473029, 0.205505, 1, 0
2, 197, 38, 140, 5, 97, 0, 0.461564, 0.472242, 0.205429, 1, 0
2, 198, 39, 142, 5, 98, 0, 0.316714, 0.44953, 0.205648, 1, 0
2, 199, 40, 144, 4, 100, 0, 0.322532, 0.454796, 0.205429, 1, 0
2, 200, 40, 145, 4, 101, 0, 0.360387, 0.452459, 0.205414, 1, 0
2, 201, 40, 148, 5, 103, 0, 0.560631, 0.442347, 0.205447, 1, 0
2, 202, 40, 148, 5, 103, 0, 0.747007, 0.437591, 0.205437, 1, 0
2, 203, 39, 145, 4, 102, 0, 0.840285, 0.435707, 0.205415, 1, 0
2, 204, 36, 136, 4, 96, 0, 0.629365, 0.437664, 0.205841, 1, 0
2, 205, 36, 137, 4, 97, 0, 1.00236, 0.426951, 0.205841, 1, 0
2, 206, 38, 139, 4, 97, 0, 0.302938, 0.454549, 0.20543, 1, 0
2, 207, 37, 137, 5, 95, 0, 0.48507, 0.48416, 0.205849, 1, 0
2, 208, 36, 134, 4, 94, 0, 0.284681, 0.464538, 0.205508, 1, 0
2, 209, 35, 131, 4, 92, 0, 0.318659, 0.473423, 0.205716, 1, 0
2, 210, 34, 130, 4, 92, 0, 0.621702, 0.440511, 0.205664, 1, 0
2, 211, 35, 134, 4, 95, 0, 0.81436, 0.431761, 0.205527, 1, 0
2, 212, 34, 130, 4, 92, 0, 0.441423, 0.451017, 0.205646, 1, 0
2, 213, 36, 134, 4, 94, 0, 0.386813, 0.451923, 0.205553, 1, 0
2, 214, 37, 137, 5, 95, 0, 0.405749, 0.479863, 0.205845, 1, 0
2, 215, 36, 134, 4, 94, 0, 0.352023, 0.479761, 0.205564, 1, 0
2, 216, 29, 133, 16, 88, 0, 1.58617, 0.111688, -0.00564767, 1, 0
2, 217, 31, 140, 17, 92, 0, 1.49276, 0.111682, -0.00611425, 1, 0
2, 218, 29, 135, 17, 89, 0, 1.49925, 0.11164, -0.00576448, 1, 0
2, 219, 26, 107, 9, 72, 0, 1.66948, 0.115774, -0.00862145, 1, 0
2, 220, 35, 131, 4, 92, 0, 0.29398, 0.467502, 0.205649, 1, 0
2, 221, 36, 134, 4, 94, 0, 0.3254, 0.476204, 0.205538, 1, 0
2, 222, 36, 134, 4, 94, 0, 0.361702, 0.452093, 0.205493, 1, 0
2, 223, 33, 124, 4, 87, 0, 0.409139, 0.484281, 0.205894, 1, 0
2, 224, 30, 138, 17, 91, 0, 1.34326, 0.111827, -0.00555759, 1, 0
2, 225, 25, 102, 8, 69, 0, 1.71754, 0.115975, -0.00841185, 1, 0
2, 226, 24, 96, 7, 65, 0, 1.40492, 0.116841, -0.00832465, 1, 0
2, 227, 25, 113, 11, 77, 0, 2.16865, 0.108811, -0.00763403, 1, 0
2, 228, 26, 121, 16, 79, 0, 1.74148, 0.110851, -0.00584128, 1, 0
2, 229, 30, 118, 5, 83, 0, 0.502256, 0.484465, 0.205429, 1, 0
2, 230, 30, 118, 5, 83, 0, 0.878378, 0.51682, 0.205534, 1, 0
2, 231, 29, 115, 5, 81, 0, 0.443174, 0.47645, 0.20532, 1, 0
2, 232, 29, 114, 4, 81, 0, 0.744223, 0.419209, 0.205137, 1, 0
2, 233, 27, 125, 16, 82, 0, 1.71012, 0.111314, -0.00553427, 1, 0
2, 234, 22, 104, 13, 69, 0, 1.86827, 0.297467, 0.613439, 1, 0
2, 235, 21, 110, 18, 71, 0, 2.50181, 0.175133, 0.415323, 1, 0
2, 236, 20, 98, 15, 63, 0, 2.03176, 0.180178, 0.419866, 1, 0
2, 237, 19, 93, 14, 60, 0, 2.03747, 0.17686, 0.419863, 1, 0
2, 238, 13, 83, 13, 57, 0, 2.58237, 0.118211, 0.535984, 1, 0
2, 239, 18, 89, 13, 58, 0, 2.61453, 0.174933, 0.419128, 1, 0
2, 240, 10, 70, 12, 48, 0, 1.89866, 0.115007, 0.534046, 1, 0
2, 241, 13, 70, 13, 44, 0, 1.90436, 0.267282, 0.611865, 1, 0
2, 242, 7, 20, 1, 12, 0, 2.6582, 0.132748, -1.7994, 0, 0
2, 243, 3, 14, 3, 8, 0, 0.172276, 0.137054, -1.86226, 1, 0
2, 244, 5, 15, 1, 9, 0, 2.12036, 0.170252, -1.81508, 1, 0
2, 245, 5, 15, 1, 9, 0, 2.29075, 0.11354, -1.81371, 1, 0
2, 246, 45, 181, 10, 126, 0, 1.70205, 0.173664, -0.339727, 1, 0
2, 247, 43, 181, 11, 127, 0, 3.71656, 0.171896, -0.339833, 1, 0
2, 248, 41, 180, 14, 125, 0, 1.70703, 0.174012, -0.339688, 1, 0
2, 249, 9, 27, 3, 15, 0, 1.25955, 0.272386, -0.328437, 1, 0
2, 250, 18, 64, 3, 43, 0, 5.24994, 0.128937, -0.34316, 1, 0
2, 251, 46, 178, 7, 125, 0, 2.19361, 0.176551, -0.339784, 0, 0
2, 252, 7, 21, 1, 13, 0, 1.14084, 0.288941, -0.325921, 1, 0
2, 253, 4, 10, 0, 6, 0, 1.89956, 0.225877, -0.338331, 1, 0
2, 254, 30, 142, 19, 93, 0, 1.94595, 0.111933, -0.00649593, 1, 0
2, 255, 28, 111, 9, 74, 0, 2.28441, 0.11419, -0.00900733, 1, 0
2, 256, 22, 70, 6, 42, 0, 1.77325, 0.122816, -0.0105336, 1, 0
2, 257, 35, 136, 4, 97, 0, 1.75212, 0.169989, -0.340314, 1, 0
2, 258, 35, 131, 3, 93, 0, 1.66338, 0.171337, -0.339835, 1, 0
2, 259, 30, 126, 6, 90, 0, 3.52082, 0.16932, -0.340476, 1, 0
2, 260, 35, 132, 3, 94, 0, 1.59457, 0.17082, -0.339709, 1, 0
2, 261, 33, 131, 4, 94, 0, 1.73031, 0.169434, -0.339364, 1, 0
2, 262, 31, 120, 2, 87, 0, 2.01266, 0.174204, -0.337788, 1, 0
2, 263, 30, 117, 2, 85, 0, 2.11837, 0.176696, -0.337981, 1, 0
2, 264, 28, 114, 3, 83, 0, 1.94695, 0.171605, -0.337919, 1, 0
2, 265, 28, 111, 1, 82, 0, 2.38365, 0.178836, -0.339228, 1, 0
2, 266, 24, 105, 3, 78, 0, 2.60085, 0.168283, -0.340821, 1, 0
2, 267, 25, 109, 3, 81, 0, 1.53372, 0.169859, -0.34027, 1, 0
2, 268, 25, 103, 1, 77, 0, 2.16595, 0.177563, -0.338693, 1, 0
2, 269, 23, 98, 2, 73, 0, 1.53525, 0.173011, -0.33901, 1, 0
2, 270, 47, 188, 9, 132, 0, 2.10848, 0.153043, -0.142798, 1, 0
2, 271, 43, 188, 9, 136, 0, 3.13942, 0.153508, -0.142709, 1, 0
2, 272, 24, 80, 5, 51, 0, 2.28211, 0.190295, -0.136591, 1, 0
2, 273, 23, 78, 6, 49, 0, 2.52208, 0.127278, -0.0105746, 1, 0
2, 274, 40, 171, 17, 114, 0, 1.35017, 0.108871, -0.00899946, 1, 0
2, 275, 40, 179, 9, 130, 0, 2.144, 0.153215, -0.143228, 1, 0
2, 276, 43, 187, 10, 134, 0, 2.76767, 0.153412, -0.142695, 1, 0
2, 277, 48, 189, 10, 131, 0, 1.79252, 0.152736, -0.142767, 0, 0
2, 278, 23, 72, 4, 45, 0, 2.51958, 0.204591, -0.136528, 1, 0
2, 279, 44, 185, 21, 120, 0, 1.70084, 0.110582, -0.00762207, 0, 0
2, 280, 24, 78, 7, 47, 0, 1.76519, 0.12371, -0.010414, 1, 0
2, 281, 48, 186, 9, 129, 0, 1.82648, 0.153221, -0.142849, 1, 0
2, 282, 41, 184, 11, 132, 0, 3.33286, 0.154128, -0.142864, 1, 0
2, 283, 46, 182, 9, 127, 0, 1.76239, 0.152873, -0.143168, 1, 0
2, 284, 47, 183, 8, 128, 0, 2.13956, 0.152134, -0.143193, 1, 0
2, 285, 8, 22, 1, 13, 0, 0.415043, 0.138218, -0.00523422, 1, 0
2, 286, 21, 69, 6, 42, 0, 2.64007, 0.134974, -0.0119084, 1, 0
2, 287, 37, 162, 16, 109, 0, 1.77232, 0.108709, -0.00919425, 1, 0
2, 288, 43, 184, 11, 130, 0, 1.8233, 0.153602, -0.142783, 1, 0
2, 289, 28, 103, 4, 71, 0, 2.39552, 0.175819, -0.138633, 1, 0
2, 290, 47, 183, 8, 128, 0, 1.84297, 0.152505, -0.143217, 1, 0
2, 291, 31, 125, 4, 90, 0, 1.77912, 0.169728, -0.338687, 1, 0
2, 292, 7, 86, 15, 64, 0, 1.8283, 0.10515, 0.44815, 1, 0
2, 293, 18, 107, 22, 67, 0, 2.45113, 0.629249, 1.35744, 1, 0
2, 294, 16, 108, 20, 72, 0, 2.98523, 0.483301, 1.35729, 1, 0
2, 295, 18, 108, 20, 70, 0, 2.5014, 0.58178, 1.35737, 1, 0
2, 296, 11, 102, 24, 67, 0, 1.59271, 0.523564, 1.35447, 1, 0
2, 297, 7, 41, 10, 24, 0, 3.04348, 0.416948, 1.38796, 1, 0
2, 298, 18, 85, 10, 57, 0, 1.91661, 0.541724, 1.34773, 0, 0
2, 299, 5, 32, 9, 18, 0, 2.67705, 0.48843, 1.40172, 1, 0
2, 300, 17, 78, 7, 54, 0, 2.19534, 0.525887, 1.34719, 1, 0
2, 301, 4, 23, 7, 12, 0, 0.370797, 0.117824, 0.558592, 1, 0
2, 302, 12, 56, 4, 40, 0, 3.86555, 0.857633, 1.35016, 1, 0
2, 303, 14, 62, 5, 43, 0, 4.21105, 1.17, 1.35215, 1, 0
2, 304, 11, 53, 5, 37, 0, 3.56834, 1.12684, 1.34793, 1, 0
2, 305, 11, 53, 4, 38, 0, 3.94376, 0.726258, 1.34812, 1, 0
2, 306, 7, 36, 2, 27, 0, 2.90491, 0.822991, 1.3286, 1, 0
2, 307, 4, 23, 2, 17, 0, 0.512876, 0.647691, 1.34089, 1, 0
2, 308, 39, 166, 16, 111, 0, 2.82115, 0.0883383, -0.484007, 1, 0
2, 309, 28, 96, 5, 63, 0, 3.17177, 0.0974603, -0.482417, 1, 0
2, 310, 39, 179, 9, 131, 0, 3.04581, 0.153505, -0.143252, 1, 0
2, 311, 38, 176, 8, 130, 0, 3.3193, 0.153771, -0.143468, 1, 0
2, 312, 46, 181, 8, 127, 0, 1.9215, 0.152172, -0.143364, 1, 0
2, 313, 45, 178, 7, 126, 0, 2.06357, 0.152116, -0.143541, 1, 0
