#format: eventNumber, prototrackIndex, nMeasurements, nStates, nOutliers, nHoles, nSharedHits, chi2PerNDF, pT, eta, duplicate, fake
9, 49, 28, 118, 2, 88, 0, 1.7982, 0.604008, 0.435808, 1, 0
9, 50, 27, 115, 2, 86, 0, 1.45353, 0.685509, 0.436763, 1, 0
9, 51, 28, 117, 2, 87, 0, 1.94711, 0.593533, 0.435745, 1, 0
9, 52, 26, 112, 2, 84, 0, 2.06286, 0.570454, 0.436802, 1, 0
9, 53, 23, 102, 2, 77, 0, 1.74058, 0.645614, 0.436104, 1, 0
9, 54, 24, 102, 2, 76, 0, 1.8416, 0.790508, 0.436146, 1, 0
9, 55, 21, 93, 2, 70, 0, 2.04877, 0.647597, 0.438027, 1, 0
9, 56, 23, 98, 2, 73, 0, 1.98405, 0.830701, 0.436309, 1, 0
9, 57, 19, 88, 3, 66, 0, 1.83635, 0.537777, 0.43348, 1, 0
9, 58, 20, 89, 3, 66, 0, 1.57098, 0.811474, 0.434055, 1, 0
9, 59, 18, 81, 2, 61, 0, 2.14338, 0.557169, 0.434888, 1, 0
9, 60, 3, 12, 3, 6, 0, 2.09793, 0.0921313, 0.608119, 0, 0
9, 61, 48, 182, 6, 128, 0, 4.31584, 0.614707, 0.435265, 1, 0
9, 62, 48, 177, 0, 129, 0, 3.45995, 0.346431, -0.174978, 1, 0
9, 63, 48, 171, 0, 123, 0, 1.18152, 0.361151, -0.174406, 1, 0
9, 64, 49, 172, 0, 123, 0, 1.36023, 0.363347, -0.174506, 1, 0
9, 65, 48, 173, 0, 125, 0, 1.71149, 0.368171, -0.175202, 1, 0
9, 66, 46, 169, 0, 123, 0, 1.70613, 0.369744, -0.174918, 1, 0
9, 67, 48, 172, 0, 124, 0, 1.24603, 0.357546, -0.174355, 1, 0
9, 68, 44, 160, 0, 116, 0, 1.06357, 0.360979, -0.174687, 1, 0
9, 69, 47, 169, 0, 122, 0, 1.15661, 0.365252, -0.174935, 1, 0
9, 70, 45, 162, 0, 117, 0, 1.53321, 0.37154, -0.175452, 1, 0
9, 71, 45, 162, 0, 117, 0, 1.55541, 0.371916, -0.175429, 1, 0
9, 72, 44, 159, 0, 115, 0, 0.956584, 0.355506, -0.174703, 1, 0
9, 73, 44, 158, 0, 114, 0, 1.04109, 0.355461, -0.175008, 1, 0
9, 74, 43, 160, 0, 117, 0, 1.82723, 0.343668, -0.174682, 1, 0
9, 75, 43, 155, 0, 112, 0, 1.82039, 0.343073, -0.17495, 1, 0
9, 76, 41, 149, 0, 108, 0, 1.84193, 0.343007, -0.175071, 1, 0
9, 77, 42, 154, 0, 112, 0, 1.00046, 0.360115, -0.174833, 1, 0
9, 78, 41, 152, 0, 111, 0, 1.33859, 0.360929, -0.175775, 1, 0
9, 79, 40, 149, 0, 109, 0, 1.2986, 0.372587, -0.174956, 1, 0
9, 80, 42, 154, 0, 112, 0, 1.56471, 0.345628, -0.174807, 1, 0
9, 81, 40, 145, 0, 105, 0, 1.06645, 0.36341, -0.175193, 1, 0
9, 82, 41, 149, 0, 108, 0, 1.01098, 0.365179, -0.175063, 1, 0
9, 83, 39, 144, 0, 105, 0, 1.00657, 0.355466, -0.174229, 1, 0
9, 84, 39, 144, 0, 105, 0, 1.47558, 0.376105, -0.174268, 1, 0
9, 85, 38, 141, 0, 103, 0, 1.50017, 0.343888, -0.175114, 1, 0
9, 86, 38, 141, 0, 103, 0, 1.48755, 0.373787, -0.175123, 1, 0
9, 87, 39, 144, 0, 105, 0, 1.35886, 0.374416, -0.174254, 1, 0
9, 88, 36, 138, 0, 102, 0, 1.81113, 0.386193, -0.174778, 1, 0
9, 89, 38, 141, 0, 103, 0, 1.45346, 0.342746, -0.175044, 1, 0
9, 90, 38, 141, 0, 103, 0, 1.08715, 0.366409, -0.175089, 1, 0
9, 91, 37, 138, 0, 101, 0, 1.02523, 0.369922, -0.17452, 1, 0
9, 92, 37, 138, 0, 101, 0, 1.44369, 0.345554, -0.17451, 1, 0
9, 93, 36, 135, 0, 99, 0, 1.19632, 0.345109, -0.174394, 1, 0
9, 94, 32, 124, 0, 92, 0, 1.48745, 0.34493, -0.174855, 1, 0
9, 95, 34, 129, 0, 95, 0, 1.00523, 0.365518, -0.174433, 1, 0
9, 96, 31, 124, 0, 93, 0, 1.53423, 0.357162, -0.174693, 1, 0
9, 97, 34, 133, 0, 99, 0, 1.98887, 0.390088, -0.174349, 1, 0
9, 98, 32, 127, 0, 95, 0, 2.06064, 0.396305, -0.17491, 1, 0
9, 99, 33, 127, 0, 94, 0, 1.03377, 0.356267, -0.174633, 1, 0
9, 100, 31, 121, 0, 90, 0, 1.08903, 0.370506, -0.175065, 1, 0
9, 101, 32, 124, 0, 92, 0, 1.13532, 0.377605, -0.174872, 1, 0
9, 102, 29, 116, 0, 87, 0, 1.42924, 0.37948, -0.175571, 1, 0
9, 103, 24, 98, 0, 74, 0, 1.48231, 0.398487, -0.175967, 1, 0
9, 104, 50, 182, 6, 126, 0, 1.27229, 0.658795, 0.4351, 0, 0
9, 105, 49, 182, 7, 126, 0, 1.23323, 0.67373, 0.435018, 1, 0
9, 106, 49, 182, 6, 127, 0, 2.3872, 0.633913, 0.43517, 1, 0
9, 107, 46, 176, 6, 124, 0, 3.93848, 0.620618, 0.435075, 1, 0
9, 108, 48, 179, 6, 125, 0, 1.94424, 0.63163, 0.434866, 1, 0
9, 109, 48, 178, 6, 124, 0, 2.061, 0.629018, 0.434874, 1, 0
9, 110, 46, 174, 7, 121, 0, 1.72133, 0.693291, 0.435968, 1, 0
9, 111, 49, 181, 7, 125, 0, 1.92049, 0.689527, 0.435069, 1, 0
9, 112, 48, 176, 5, 123, 0, 1.52806, 0.656118, 0.435003, 1, 0
9, 113, 47, 176, 5, 124, 0, 2.45898, 0.633106, 0.435027, 1, 0
9, 114, 47, 177, 5, 125, 0, 4.13496, 0.613995, 0.435112, 1, 0
9, 115, 46, 174, 6, 122, 0, 2.99172, 0.613715, 0.436063, 1, 0
9, 116, 48, 174, 6, 120, 0, 1.30473, 0.675604, 0.436202, 1, 0
9, 117, 46, 167, 5, 116, 0, 1.39028, 0.678063, 0.435941, 1, 0
9, 118, 46, 174, 7, 121, 0, 1.55233, 0.688817, 0.436006, 1, 0
9, 119, 46, 171, 6, 119, 0, 1.46722, 0.689452, 0.435531, 1, 0
9, 120, 45, 168, 5, 118, 0, 1.9118, 0.627565, 0.435761, 1, 0
9, 121, 47, 171, 5, 119, 0, 1.26129, 0.649498, 0.435588, 1, 0
9, 122, 46, 170, 5, 119, 0, 1.55174, 0.639831, 0.435592, 1, 0
9, 123, 46, 168, 5, 117, 0, 1.59266, 0.635736, 0.435796, 1, 0
9, 124, 45, 163, 4, 114, 0, 1.26769, 0.677688, 0.435786, 1, 0
9, 125, 45, 166, 5, 116, 0, 1.7315, 0.631491, 0.435748, 1, 0
9, 126, 45, 167, 5, 117, 0, 2.59282, 0.615235, 0.435789, 1, 0
9, 127, 41, 157, 4, 112, 0, 2.90063, 0.602456, 0.435962, 1, 0
9, 128, 52, 183, 0, 131, 0, 1.13205, 0.359322, -0.175475, 0, 0
9, 129, 51, 182, 0, 131, 0, 1.73058, 0.355108, -0.175517, 1, 0
9, 130, 52, 183, 0, 131, 0, 1.15487, 0.364867, -0.175539, 1, 0
9, 131, 52, 183, 0, 131, 0, 1.23053, 0.366018, -0.175532, 1, 0
9, 132, 49, 178, 0, 129, 0, 2.06851, 0.370605, -0.175795, 1, 0
9, 133, 50, 180, 0, 130, 0, 2.6688, 0.372668, -0.175902, 1, 0
9, 134, 52, 183, 0, 131, 0, 1.30289, 0.36669, -0.175535, 1, 0
9, 135, 52, 182, 0, 130, 0, 1.35376, 0.367184, -0.175529, 1, 0
9, 136, 49, 174, 0, 125, 0, 1.54326, 0.367044, -0.175287, 1, 0
9, 137, 49, 174, 0, 125, 0, 1.56788, 0.367538, -0.175267, 1, 0
9, 138, 4, 13, 1, 8, 0, 3.97909, 0.449196, 1.59334, 1, 0
9, 139, 9, 29, 2, 18, 0, 4.82929, 0.271576, 1.75459, 0, 0
9, 140, 7, 26, 3, 16, 0, 1.60786, 0.246572, 1.76701, 1, 0
9, 141, 8, 29, 2, 19, 0, 3.59819, 0.239894, 1.68461, 1, 0
9, 142, 4, 13, 1, 8, 0, 4.30557, 0.291715, 1.5961, 1, 0
9, 143, 4, 13, 1, 8, 0, 4.27369, 0.267959, 1.59593, 1, 0
9, 144, 4, 13, 1, 8, 0, 4.17088, 0.373487, 1.59494, 1, 0
9, 145, 6, 21, 2, 13, 0, 2.3056, 0.527373, 1.77015, 1, 0
9, 146, 7, 26, 3, 16, 0, 2.60456, 0.571776, 1.671, 1, 0
9, 147, 7, 26, 3, 16, 0, 2.58323, 0.59173, 1.67081, 1, 0
9, 148, 3, 10, 1, 6, 0, 2.86064, 0.298051, 1.78281, 1, 0
9, 149, 8, 26, 2, 16, 0, 2.29748, 0.294351, 1.69272, 1, 0
9, 150, 7, 26, 3, 16, 0, 1.72019, 0.576697, 1.76734, 1, 0
9, 151, 7, 26, 3, 16, 0, 1.61823, 0.248816, 1.76681, 1, 0
9, 152, 8, 29, 3, 18, 0, 4.69301, 0.751795, 1.75555, 1, 0
9, 153, 2, 10, 2, 6, 0, 1.13977e-05, 0.379227, -1.21133, 1, 0
9, 154, 16, 86, 13, 57, 0, 3.0549, 0.332361, -1.38097, 1, 0
9, 155, 15, 87, 12, 60, 0, 2.72074, 0.545092, -1.38111, 1, 0
9, 156, 6, 24, 3, 15, 0, 1.8149, 0.906209, -1.32816, 1, 0
9, 157, 6, 23, 3, 14, 0, 1.79461, 0.328397, -1.32812, 1, 0
9, 158, 6, 23, 3, 14, 0, 1.85403, 0.317614, -1.32863, 1, 0
9, 159, 16, 85, 13, 56, 0, 2.65093, 0.369801, -1.38077, 0, 0
9, 160, 16, 85, 13, 56, 0, 2.67232, 0.364044, -1.38078, 1, 0
9, 161, 15, 84, 13, 56, 0, 2.87299, 0.346368, -1.37934, 1, 0
9, 162, 5, 18, 2, 11, 0, 2.84698, 0.588814, -1.32677, 1, 0
9, 163, 16, 86, 13, 57, 0, 3.095, 0.33564, -1.38098, 1, 0
9, 164, 4, 12, 1, 7, 0, 3.68795, 0.283835, -1.51286, 1, 0
9, 165, 4, 12, 1, 7, 0, 2.99773, 0.224386, -1.51349, 1, 0
9, 166, 7, 59, 13, 39, 0, 2.81167, 0.377484, -1.42174, 1, 0
9, 167, 7, 57, 13, 37, 0, 1.75727, 0.275666, -1.42182, 1, 0
9, 168, 10, 50, 7, 33, 0, 2.86793, 0.272161, -1.43078, 1, 0
9, 169, 10, 50, 7, 33, 0, 3.12774, 0.518157, -1.43107, 1, 0
9, 170, 8, 58, 12, 38, 0, 2.5359, 0.380017, -1.34945, 1, 0
9, 171, 11, 65, 11, 43, 0, 3.17097, 0.321844, -1.36741, 1, 0
9, 172, 6, 55, 14, 35, 0, 2.04411, 0.26258, -1.42315, 1, 0
9, 173, 5, 47, 11, 31, 0, 1.78606, 0.332974, -1.32482, 1, 0
9, 174, 4, 23, 4, 15, 0, 1.36915, 0.315811, -1.30668, 1, 0
9, 175, 4, 23, 4, 15, 0, 1.42389, 0.310096, -1.30689, 1, 0
9, 176, 2, 7, 1, 4, 0, 4.92376, 0.484065, -1.23436, 1, 0
9, 177, 7, 48, 9, 32, 0, 2.1278, 0.542088, -1.36856, 1, 0
9, 178, 7, 56, 11, 38, 0, 1.81804, 0.413705, -1.41383, 1, 0
9, 179, 7, 56, 11, 38, 0, 1.8534, 0.444395, -1.41388, 1, 0
9, 180, 3, 15, 2, 10, 0, 2.36269, 0.404231, -1.29086, 1, 0
9, 181, 8, 48, 7, 33, 0, 2.81251, 0.509112, -1.36023, 1, 0
9, 182, 7, 37, 5, 25, 0, 3.85852, 0.346219, -1.44967, 1, 0
9, 183, 5, 28, 5, 18, 0, 2.83225, 0.268298, -1.46265, 1, 0
9, 184, 5, 26, 4, 17, 0, 0.352485, 0.326021, -1.30515, 1, 0
9, 185, 3, 8, 0, 5, 0, 4.61632, 0.369756, -1.43399, 1, 0
9, 186, 3, 17, 3, 11, 0, 0.113543, 0.335681, -1.34858, 1, 0
9, 187, 10, 50, 7, 33, 0, 2.89319, 0.388224, -1.43119, 1, 0
9, 188, 10, 64, 11, 43, 0, 2.2224, 0.425127, -1.41457, 1, 0
9, 189, 10, 50, 7, 33, 0, 2.95022, 0.447643, -1.43106, 1, 0
9, 190, 10, 64, 11, 43, 0, 2.24636, 0.477832, -1.41436, 1, 0
9, 191, 10, 50, 7, 33, 0, 2.83387, 0.269173, -1.43073, 1, 0
9, 192, 10, 50, 7, 33, 0, 2.83155, 0.290077, -1.43075, 1, 0
9, 193, 10, 50, 7, 33, 0, 2.92908, 0.256162, -1.43048, 1, 0
9, 194, 10, 64, 11, 43, 0, 2.23055, 0.297049, -1.41394, 1, 0
9, 195, 42, 184, 14, 128, 0, 2.65954, 0.144428, -0.750518, 0, 0
9, 196, 36, 172, 16, 120, 0, 2.32381, 0.146587, -0.74885, 1, 0
9, 197, 35, 171, 16, 120, 0, 2.38612, 0.146723, -0.748935, 1, 0
9, 198, 14, 158, 18, 126, 0, 1.01516, 0.182302, -0.731754, 1, 0
9, 199, 27, 92, 3, 62, 0, 3.17545, 0.128912, -0.750292, 1, 0
9, 200, 27, 92, 3, 62, 0, 3.20147, 0.12873, -0.75031, 1, 0
9, 201, 39, 178, 16, 123, 0, 2.57632, 0.144019, -0.750341, 1, 0
9, 202, 41, 184, 16, 127, 0, 2.48569, 0.144395, -0.750447, 1, 0
9, 203, 38, 173, 17, 118, 0, 2.10108, 0.146321, -0.748789, 1, 0
9, 204, 36, 172, 16, 120, 0, 2.39788, 0.146604, -0.748836, 1, 0
9, 205, 27, 92, 3, 62, 0, 2.57806, 0.132091, -0.75042, 1, 0
9, 206, 27, 92, 3, 62, 0, 2.60997, 0.131568, -0.750407, 1, 0
9, 207, 41, 181, 14, 126, 0, 2.70611, 0.144472, -0.750611, 1, 0
9, 208, 39, 176, 13, 124, 0, 2.54885, 0.144467, -0.753232, 1, 0
9, 209, 29, 95, 2, 64, 0, 3.36188, 0.132104, -0.75113, 1, 0
9, 210, 25, 86, 3, 58, 0, 3.13913, 0.128295, -0.750229, 1, 0
9, 211, 12, 38, 2, 24, 0, 1.18728, 0.174934, -0.735467, 1, 0
9, 212, 13, 153, 18, 122, 0, 0.639222, 0.179917, -0.730274, 1, 0
9, 213, 27, 168, 22, 119, 0, 2.41949, 0.143263, -0.751122, 1, 0
9, 214, 11, 149, 20, 118, 0, 0.407031, 0.181204, -0.729362, 1, 0
9, 215, 38, 176, 16, 122, 0, 2.65413, 0.144317, -0.750836, 1, 0
9, 216, 32, 170, 19, 119, 0, 2.69835, 0.14357, -0.750507, 1, 0
9, 217, 36, 176, 16, 124, 0, 2.03558, 0.144418, -0.753863, 1, 0
9, 218, 34, 170, 16, 120, 0, 2.84151, 0.144103, -0.752965, 1, 0
9, 219, 33, 168, 16, 119, 0, 2.07071, 0.144554, -0.753955, 1, 0
9, 220, 35, 173, 16, 122, 0, 2.55684, 0.14398, -0.752884, 1, 0
9, 221, 33, 159, 17, 109, 0, 2.22574, 0.146427, -0.748232, 1, 0
9, 222, 29, 120, 6, 85, 0, 2.98828, 0.153261, -0.748587, 1, 0
9, 223, 30, 167, 18, 119, 0, 2.58601, 0.144017, -0.751117, 1, 0
9, 224, 26, 164, 22, 116, 0, 2.91839, 0.142466, -0.75166, 1, 0
9, 225, 34, 170, 16, 120, 0, 2.75378, 0.144056, -0.75294, 1, 0
9, 226, 31, 162, 16, 115, 0, 2.11177, 0.145099, -0.754739, 1, 0
9, 227, 29, 155, 16, 110, 0, 3.08137, 0.145161, -0.751665, 1, 0
9, 228, 31, 162, 16, 115, 0, 2.03917, 0.145218, -0.754733, 1, 0
9, 229, 19, 81, 5, 57, 0, 3.20706, 0.163458, -0.73994, 1, 0
9, 230, 21, 88, 3, 64, 0, 4.13786, 0.128741, -0.763038, 1, 0
9, 231, 27, 139, 15, 97, 0, 2.78843, 0.147552, -0.749602, 1, 0
9, 232, 26, 137, 15, 96, 0, 2.16837, 0.146568, -0.748552, 1, 0
9, 233, 24, 131, 15, 92, 0, 2.55701, 0.14707, -0.748706, 1, 0
9, 234, 28, 148, 14, 106, 0, 2.52115, 0.144347, -0.75445, 1, 0
9, 235, 26, 134, 15, 93, 0, 2.02453, 0.143509, -0.746493, 1, 0
9, 236, 31, 145, 13, 101, 0, 3.03878, 0.140209, -0.749427, 1, 0
9, 237, 24, 102, 5, 73, 0, 2.63058, 0.155953, -0.748652, 1, 0
9, 238, 25, 138, 13, 100, 0, 2.07571, 0.144261, -0.754184, 1, 0
9, 239, 24, 129, 15, 90, 0, 2.06313, 0.146701, -0.748331, 1, 0
9, 240, 32, 145, 12, 101, 0, 3.473, 0.139346, -0.749933, 1, 0
9, 241, 23, 124, 15, 86, 0, 1.62155, 0.143148, -0.746121, 1, 0
9, 242, 26, 134, 14, 94, 0, 2.58897, 0.139312, -0.749359, 1, 0
9, 243, 28, 139, 13, 98, 0, 2.84055, 0.141356, -0.750337, 1, 0
9, 244, 21, 119, 14, 84, 0, 1.87713, 0.14185, -0.745492, 1, 0
9, 245, 23, 125, 15, 87, 0, 1.63441, 0.143077, -0.74609, 1, 0
9, 246, 26, 134, 14, 94, 0, 2.59952, 0.139239, -0.749346, 1, 0
9, 247, 19, 113, 14, 80, 0, 2.00886, 0.144497, -0.747654, 1, 0
9, 248, 26, 128, 12, 90, 0, 2.89196, 0.138928, -0.751182, 1, 0
9, 249, 23, 119, 12, 84, 0, 3.26572, 0.137359, -0.751164, 1, 0
9, 250, 17, 97, 12, 68, 0, 2.83536, 0.145503, -0.75905, 1, 0
9, 251, 5, 20, 1, 14, 0, 1.20924, 0.158418, -0.717835, 1, 0
9, 252, 4, 26, 6, 16, 0, 1.18806, 0.264303, 1.62681, 1, 0
9, 253, 5, 26, 5, 16, 0, 3.54716, 0.24983, 1.65224, 1, 0
9, 254, 3, 18, 4, 11, 0, 2.43313, 0.329643, 1.57164, 1, 0
9, 255, 10, 45, 7, 28, 0, 2.14613, 0.302321, 1.65606, 0, 0
9, 256, 10, 46, 7, 29, 0, 2.25579, 0.261058, 1.65592, 1, 0
9, 257, 9, 45, 7, 29, 0, 1.42168, 0.423647, 1.6584, 1, 0
9, 258, 10, 46, 7, 29, 0, 2.18268, 0.335106, 1.65633, 1, 0
9, 259, 9, 43, 7, 27, 0, 2.36528, 0.341582, 1.65613, 1, 0
9, 260, 7, 37, 6, 24, 0, 2.72946, 0.252463, 1.63164, 1, 0
9, 261, 8, 35, 5, 22, 0, 3.30634, 0.229208, 1.64485, 1, 0
9, 262, 8, 35, 5, 22, 0, 3.61101, 0.232026, 1.64568, 1, 0
9, 263, 9, 43, 7, 27, 0, 2.23386, 0.323575, 1.65559, 1, 0
9, 264, 5, 21, 3, 13, 0, 3.04893, 0.290196, 1.59501, 1, 0
9, 265, 6, 29, 5, 18, 0, 2.73537, 0.276479, 1.63612, 1, 0
9, 266, 8, 34, 5, 21, 0, 3.54187, 0.317398, 1.6455, 1, 0
9, 267, 4, 23, 5, 14, 0, 2.43679, 0.197346, 1.64035, 1, 0
9, 268, 6, 24, 0, 18, 0, 2.7267, 0.289577, 0.0134465, 1, 0
9, 269, 23, 105, 6, 76, 0, 1.67682, 0.276498, 0.0286522, 1, 0
9, 270, 21, 96, 6, 69, 0, 1.59536, 0.298088, 0.0277922, 1, 0
9, 271, 17, 79, 6, 56, 0, 1.84649, 0.280059, 0.0263962, 1, 0
9, 272, 11, 51, 6, 34, 0, 1.72508, 0.311268, 0.0187857, 1, 0
9, 273, 11, 52, 6, 35, 0, 1.75207, 0.320208, 0.0183393, 1, 0
9, 274, 38, 156, 7, 111, 0, 1.19355, 0.294731, 0.0261509, 1, 0
9, 275, 36, 155, 8, 111, 0, 1.62025, 0.287608, 0.0258452, 1, 0
9, 276, 39, 156, 6, 111, 0, 1.52693, 0.303005, 0.0259553, 1, 0
9, 277, 39, 156, 6, 111, 0, 1.34751, 0.304035, 0.0265729, 1, 0
9, 278, 36, 147, 6, 105, 0, 1.17285, 0.302549, 0.0269829, 1, 0
9, 279, 40, 158, 6, 112, 0, 1.19123, 0.303596, 0.0274455, 1, 0
9, 280, 37, 149, 6, 106, 0, 1.1934, 0.306922, 0.0270074, 1, 0
9, 281, 37, 150, 6, 107, 0, 1.21308, 0.308741, 0.0270042, 1, 0
9, 282, 39, 156, 6, 111, 0, 1.37046, 0.30444, 0.0265736, 1, 0
9, 283, 36, 145, 5, 104, 0, 2.04366, 0.307222, 0.0270921, 1, 0
9, 284, 38, 153, 6, 109, 0, 1.24009, 0.300566, 0.0274531, 1, 0
9, 285, 36, 151, 6, 109, 0, 1.78697, 0.296682, 0.0268799, 1, 0
9, 286, 33, 151, 8, 110, 0, 2.38964, 0.286871, 0.0262992, 1, 0
9, 287, 36, 147, 6, 105, 0, 1.34064, 0.297027, 0.026932, 1, 0
9, 288, 36, 147, 6, 105, 0, 1.17701, 0.303289, 0.0269443, 1, 0
9, 289, 35, 144, 6, 103, 0, 1.19183, 0.304024, 0.0271492, 1, 0
9, 290, 35, 142, 5, 102, 0, 1.97535, 0.310344, 0.0271875, 1, 0
9, 291, 31, 138, 7, 100, 0, 1.58736, 0.287548, 0.0268258, 1, 0
9, 292, 34, 141, 6, 101, 0, 1.21864, 0.302805, 0.0273603, 1, 0
9, 293, 29, 128, 6, 93, 0, 1.49184, 0.28672, 0.0279098, 1, 0
9, 294, 27, 128, 7, 94, 0, 1.27548, 0.281584, 0.0278073, 1, 0
9, 295, 29, 128, 6, 93, 0, 1.38963, 0.299136, 0.0279054, 1, 0
9, 296, 30, 133, 6, 97, 0, 1.70782, 0.291163, 0.0271526, 1, 0
9, 297, 31, 133, 6, 96, 0, 1.3357, 0.306719, 0.0273011, 1, 0
9, 298, 28, 125, 6, 91, 0, 1.45734, 0.291227, 0.0281008, 1, 0
9, 299, 29, 128, 6, 93, 0, 1.41334, 0.289302, 0.0279106, 1, 0
9, 300, 31, 131, 6, 94, 0, 1.39252, 0.308605, 0.0272626, 1, 0
9, 301, 28, 130, 7, 95, 0, 1.66098, 0.278674, 0.0277245, 1, 0
9, 302, 30, 130, 6, 94, 0, 1.28153, 0.296145, 0.0278581, 1, 0
9, 303, 26, 116, 6, 84, 0, 1.62353, 0.296234, 0.0273701, 1, 0
9, 304, 27, 119, 5, 87, 0, 2.43828, 0.314374, 0.0274943, 1, 0
9, 305, 23, 105, 6, 76, 0, 1.56353, 0.289845, 0.0286925, 1, 0
9, 306, 49, 184, 6, 129, 0, 1.06212, 0.30511, 0.0269305, 0, 0
9, 307, 41, 183, 8, 134, 0, 3.23431, 0.293476, 0.0263595, 1, 0
9, 308, 49, 185, 6, 130, 0, 3.30437, 0.313489, 0.0264818, 1, 0
9, 309, 23, 66, 0, 43, 0, 1.82087, 0.199589, 0.0248405, 1, 0
9, 310, 23, 66, 0, 43, 0, 1.89505, 0.197618, 0.0248832, 1, 0
9, 311, 49, 186, 7, 130, 0, 1.63922, 0.301908, 0.0264412, 1, 0
9, 312, 47, 184, 7, 130, 0, 1.77363, 0.29981, 0.0264251, 1, 0
9, 313, 46, 185, 7, 132, 0, 2.23228, 0.298137, 0.0264582, 1, 0
