#format: eventNumber, prototrackIndex, nMeasurements, nStates, nOutliers, nHoles, nSharedHits, chi2PerNDF, pT, eta, duplicate, fake
0, 33, 36, 139, 0, 103, 0, 0.725645, 0.651269, 0.304158, 1, 0
0, 34, 35, 136, 0, 101, 0, 0.665255, 0.654844, 0.303648, 1, 0
0, 35, 36, 140, 0, 104, 0, 0.708263, 0.605892, 0.304106, 1, 0
0, 36, 35, 137, 0, 102, 0, 0.690819, 0.599232, 0.303585, 1, 0
0, 37, 36, 135, 0, 99, 0, 1.2444, 0.696803, 0.30397, 1, 0
0, 38, 31, 121, 0, 90, 0, 1.37115, 0.726814, 0.303428, 1, 0
0, 39, 35, 132, 0, 97, 0, 1.21961, 0.714357, 0.302704, 1, 0
0, 40, 33, 126, 0, 93, 0, 1.11543, 0.722148, 0.304126, 1, 0
0, 41, 34, 129, 0, 95, 0, 1.16538, 0.729494, 0.303818, 1, 0
0, 42, 32, 126, 0, 94, 0, 0.719629, 0.673629, 0.304121, 1, 0
0, 43, 34, 129, 0, 95, 0, 0.897261, 0.702445, 0.303803, 1, 0
0, 44, 31, 123, 0, 92, 0, 0.685295, 0.585065, 0.3033, 1, 0
0, 45, 30, 118, 0, 88, 0, 1.26458, 0.763095, 0.303681, 1, 0
0, 46, 27, 112, 0, 85, 0, 0.757165, 0.723247, 0.303499, 1, 0
0, 47, 28, 114, 0, 86, 0, 0.670496, 0.585591, 0.304159, 1, 0
0, 48, 27, 112, 0, 85, 0, 0.835985, 0.56675, 0.303486, 1, 0
0, 49, 24, 102, 0, 78, 0, 0.6099, 0.619155, 0.302894, 1, 0
0, 50, 23, 97, 0, 74, 0, 0.710013, 0.574588, 0.303983, 1, 0
0, 51, 22, 93, 0, 71, 0, 0.608986, 0.661467, 0.303332, 1, 0
0, 52, 22, 93, 0, 71, 0, 0.616902, 0.574311, 0.3032, 1, 0
0, 53, 20, 84, 0, 64, 0, 2.06166, 0.567895, 0.300508, 1, 0
0, 54, 20, 85, 0, 65, 0, 0.908681, 0.590944, 0.301107, 1, 0
0, 55, 19, 81, 0, 62, 0, 0.676293, 0.779105, 0.303908, 1, 0
0, 56, 17, 72, 0, 55, 0, 0.526746, 0.575413, 0.304403, 1, 0
0, 57, 19, 81, 0, 62, 0, 0.580564, 0.524726, 0.303845, 1, 0
0, 58, 16, 68, 0, 52, 0, 0.549746, 0.682414, 0.303036, 1, 0
0, 59, 17, 72, 0, 55, 0, 0.563645, 0.697282, 0.304617, 1, 0
0, 60, 17, 72, 0, 55, 0, 0.504016, 0.556478, 0.304681, 1, 0
0, 61, 15, 60, 0, 45, 0, 0.641914, 0.749618, 0.307225, 1, 0
0, 62, 14, 55, 0, 41, 0, 0.68263, 0.745112, 0.307631, 1, 0
0, 63, 10, 39, 0, 29, 0, 1.30227, 0.810766, 0.295247, 1, 0
0, 64, 6, 31, 2, 23, 0, 1.00795, 0.0964904, 0.640316, 1, 0
0, 65, 20, 106, 8, 78, 0, 2.40354, 0.0998559, -0.908737, 1, 0
0, 66, 19, 124, 11, 94, 0, 2.97147, 0.104709, -0.897442, 1, 0
0, 67, 5, 13, 0, 8, 0, 2.16523, 0.115839, -0.861472, 1, 0
0, 68, 23, 122, 9, 90, 0, 3.80628, 0.104545, -0.904722, 1, 0
0, 69, 19, 117, 12, 86, 0, 2.98313, 0.103813, -0.904369, 1, 0
0, 70, 52, 181, 0, 129, 0, 0.995079, 0.659233, 0.304345, 1, 0
0, 71, 48, 181, 0, 133, 0, 2.89347, 0.602237, 0.30434, 1, 0
0, 72, 38, 123, 0, 85, 0, 4.34076, 0.9354, 0.305184, 1, 0
0, 73, 53, 182, 0, 129, 0, 1.19719, 0.66404, 0.304389, 0, 0
0, 74, 37, 115, 0, 78, 0, 3.35468, 0.971459, 0.305248, 1, 0
0, 75, 48, 181, 0, 133, 0, 1.94491, 0.607634, 0.304297, 1, 0
0, 76, 48, 182, 0, 134, 0, 2.65288, 0.601034, 0.30433, 1, 0
0, 77, 51, 182, 0, 131, 0, 0.561336, 0.64432, 0.304377, 1, 0
0, 78, 49, 179, 0, 130, 0, 0.631593, 0.625693, 0.304278, 1, 0
0, 79, 48, 173, 0, 125, 0, 0.579487, 0.637393, 0.304302, 1, 0
0, 80, 50, 176, 0, 126, 0, 1.03944, 0.655488, 0.30423, 1, 0
0, 81, 53, 182, 0, 129, 0, 1.22949, 0.66408, 0.304398, 1, 0
0, 82, 53, 182, 0, 129, 0, 1.54347, 0.668976, 0.304397, 1, 0
0, 83, 50, 179, 0, 129, 0, 0.511719, 0.636401, 0.30428, 1, 0
0, 84, 46, 171, 0, 125, 0, 0.660833, 0.627766, 0.304384, 1, 0
0, 85, 48, 174, 0, 126, 0, 0.538175, 0.630677, 0.304302, 1, 0
0, 86, 51, 176, 0, 125, 0, 1.134, 0.656635, 0.304295, 1, 0
0, 87, 50, 174, 0, 124, 0, 1.92598, 0.670378, 0.304363, 1, 0
0, 88, 51, 176, 0, 125, 0, 2.17841, 0.674583, 0.304341, 1, 0
0, 89, 50, 173, 0, 123, 0, 2.41326, 0.677159, 0.304383, 1, 0
0, 90, 35, 109, 0, 74, 0, 3.2371, 0.947098, 0.305117, 1, 0
0, 91, 24, 130, 12, 94, 0, 3.01216, 0.103678, -0.904082, 1, 0
0, 92, 32, 148, 12, 104, 0, 3.21602, 0.102195, -0.901888, 1, 0
0, 93, 29, 130, 8, 93, 0, 3.19249, 0.0993779, -0.905797, 1, 0
0, 94, 30, 151, 14, 107, 0, 2.631, 0.103078, -0.903312, 1, 0
0, 95, 28, 142, 13, 101, 0, 2.76527, 0.10233, -0.902589, 1, 0
0, 96, 26, 149, 13, 110, 0, 2.68474, 0.10367, -0.897165, 1, 0
0, 97, 23, 140, 13, 104, 0, 1.93284, 0.103698, -0.897005, 1, 0
0, 98, 25, 134, 13, 96, 0, 2.73391, 0.102332, -0.902683, 1, 0
0, 99, 30, 141, 8, 103, 0, 4.05469, 0.107021, -0.901442, 1, 0
0, 100, 27, 137, 12, 98, 0, 2.89911, 0.103421, -0.903496, 1, 0
0, 101, 23, 129, 13, 93, 0, 2.79495, 0.102302, -0.902791, 1, 0
0, 102, 23, 125, 12, 90, 0, 3.43696, 0.101823, -0.903013, 1, 0
0, 103, 26, 138, 10, 102, 0, 2.98961, 0.104955, -0.897982, 1, 0
0, 104, 9, 34, 0, 25, 0, 1.20713, 0.997098, 0.514681, 1, 0
0, 105, 30, 149, 14, 105, 0, 3.12485, 0.101967, -0.901642, 1, 0
0, 106, 34, 151, 9, 108, 0, 3.18116, 0.103735, -0.903889, 0, 0
0, 107, 29, 130, 8, 93, 0, 3.22007, 0.0992791, -0.905769, 1, 0
0, 108, 9, 37, 1, 27, 0, 0.937706, 0.382798, -0.301568, 1, 0
0, 109, 9, 37, 1, 27, 0, 0.948347, 0.395312, -0.301582, 1, 0
0, 110, 7, 29, 1, 21, 0, 0.322036, 0.37223, -0.309698, 1, 0
0, 111, 6, 21, 0, 15, 0, 0.781877, 0.397498, -0.288761, 1, 0
0, 112, 50, 183, 3, 130, 0, 2.53092, 0.749478, 0.511825, 0, 0
0, 113, 49, 181, 3, 129, 0, 2.60541, 0.81561, 0.511899, 1, 0
0, 114, 48, 172, 3, 121, 0, 2.12915, 0.871676, 0.511655, 1, 0
0, 115, 47, 166, 3, 116, 0, 1.98807, 0.851997, 0.511583, 1, 0
0, 116, 47, 166, 3, 116, 0, 1.9806, 0.836372, 0.511603, 1, 0
0, 117, 42, 157, 3, 112, 0, 2.96742, 0.820418, 0.510295, 1, 0
0, 118, 41, 155, 3, 111, 0, 1.82542, 0.892975, 0.51248, 1, 0
0, 119, 41, 155, 4, 110, 0, 1.58145, 0.864084, 0.512457, 1, 0
0, 120, 41, 154, 4, 109, 0, 1.71081, 0.807571, 0.512448, 1, 0
0, 121, 38, 149, 4, 107, 0, 2.44938, 0.948162, 0.512084, 1, 0
0, 122, 42, 151, 3, 106, 0, 1.93189, 0.818621, 0.511312, 1, 0
0, 123, 41, 151, 3, 107, 0, 1.92339, 0.814697, 0.51121, 1, 0
0, 124, 42, 151, 3, 106, 0, 1.65634, 0.865959, 0.511323, 1, 0
0, 125, 39, 143, 3, 101, 0, 1.58626, 0.850546, 0.51131, 1, 0
0, 126, 39, 149, 5, 105, 0, 1.34039, 0.851389, 0.511911, 1, 0
0, 127, 39, 146, 4, 103, 0, 1.62248, 0.86302, 0.512461, 1, 0
0, 128, 39, 146, 4, 103, 0, 1.713, 0.808786, 0.512503, 1, 0
0, 129, 37, 141, 3, 101, 0, 1.72275, 0.889547, 0.51098, 1, 0
0, 130, 37, 141, 3, 101, 0, 2.00963, 0.765665, 0.51055, 1, 0
0, 131, 35, 134, 4, 95, 0, 1.40801, 0.848099, 0.511843, 1, 0
0, 132, 37, 140, 3, 100, 0, 1.54575, 0.857428, 0.510956, 1, 0
0, 133, 30, 121, 4, 87, 0, 1.59486, 0.89077, 0.511566, 1, 0
0, 134, 33, 128, 3, 92, 0, 1.69294, 0.909765, 0.511647, 1, 0
0, 135, 32, 127, 3, 92, 0, 1.94895, 0.984076, 0.511061, 1, 0
0, 136, 30, 121, 4, 87, 0, 1.67389, 0.78031, 0.511566, 1, 0
0, 137, 32, 124, 3, 89, 0, 1.8914, 0.750819, 0.510365, 1, 0
0, 138, 28, 112, 1, 83, 0, 1.85647, 0.81597, 0.509118, 1, 0
0, 139, 29, 115, 2, 84, 0, 1.94368, 0.733865, 0.509993, 1, 0
0, 140, 27, 109, 1, 81, 0, 1.92353, 0.82366, 0.508538, 1, 0
0, 141, 27, 111, 1, 83, 0, 1.81077, 1.03415, 0.50949, 1, 0
0, 142, 23, 93, 0, 70, 0, 2.35642, 0.792716, 0.511087, 1, 0
0, 143, 26, 132, 4, 102, 0, 1.93584, 0.356522, -0.282545, 1, 0
0, 144, 26, 132, 4, 102, 0, 1.69991, 0.395784, -0.282657, 1, 0
0, 145, 21, 116, 4, 91, 0, 1.72712, 0.358625, -0.283121, 1, 0
0, 146, 22, 119, 4, 93, 0, 1.86436, 0.4058, -0.282748, 1, 0
0, 147, 5, 21, 5, 11, 0, 2.29261, 0.208424, -1.22097, 1, 0
0, 148, 4, 21, 6, 11, 0, 1.54512, 0.215223, -1.21093, 1, 0
0, 149, 23, 119, 17, 79, 0, 2.74198, 0.222673, -1.29884, 0, 0
0, 150, 18, 115, 21, 76, 0, 1.95151, 0.206047, -1.30767, 1, 0
0, 151, 23, 122, 18, 81, 0, 3.65929, 0.222877, -1.2802, 1, 0
0, 152, 5, 21, 5, 11, 0, 2.66018, 0.30401, -1.22355, 1, 0
0, 153, 23, 119, 17, 79, 0, 3.03562, 0.218085, -1.2982, 1, 0
0, 154, 4, 10, 0, 6, 0, 5.59364, 0.217239, -1.19299, 1, 0
0, 155, 5, 21, 5, 11, 0, 2.44114, 0.231036, -1.22223, 1, 0
0, 156, 19, 79, 10, 50, 0, 2.98069, 0.17486, -1.29354, 1, 0
0, 157, 22, 118, 18, 78, 0, 2.60289, 0.218429, -1.29964, 1, 0
0, 158, 22, 119, 18, 79, 0, 2.64908, 0.217425, -1.29961, 1, 0
0, 159, 19, 108, 16, 73, 0, 3.00606, 0.204397, -1.30584, 1, 0
0, 160, 19, 109, 16, 74, 0, 3.00387, 0.203063, -1.30573, 1, 0
0, 161, 20, 101, 11, 70, 0, 4.0055, 0.203237, -1.30799, 1, 0
0, 162, 20, 101, 11, 70, 0, 4.05702, 0.202356, -1.30797, 1, 0
0, 163, 4, 10, 0, 6, 0, 4.61811, 0.192271, -1.18845, 1, 0
0, 164, 3, 7, 0, 4, 0, 8.25599, 0.19156, -1.17871, 1, 0
0, 165, 34, 115, 3, 78, 0, 2.68933, 0.481809, -0.281498, 1, 0
0, 166, 43, 181, 6, 132, 0, 1.98623, 0.369567, -0.282284, 1, 0
0, 167, 43, 180, 6, 131, 0, 2.32381, 0.36662, -0.282339, 1, 0
0, 168, 42, 187, 9, 136, 0, 2.71545, 0.364909, -0.282349, 1, 0
0, 169, 32, 138, 7, 99, 0, 2.18883, 0.315732, -0.282155, 1, 0
0, 170, 44, 183, 6, 133, 0, 2.22737, 0.375923, -0.283369, 0, 0
0, 171, 32, 108, 1, 75, 0, 3.10632, 0.484092, -0.280807, 1, 0
0, 172, 31, 102, 0, 71, 0, 2.38849, 0.513175, -0.282504, 1, 0
0, 173, 40, 173, 4, 129, 0, 1.54783, 0.37445, -0.282963, 1, 0
0, 174, 27, 89, 0, 62, 0, 2.3021, 0.278013, -0.284287, 1, 0
0, 175, 21, 74, 1, 52, 0, 3.9173, 0.250935, -0.284352, 1, 0
0, 176, 36, 161, 4, 121, 0, 2.55835, 0.361631, -0.282471, 1, 0
0, 177, 37, 163, 4, 122, 0, 2.02076, 0.361937, -0.28211, 1, 0
0, 178, 24, 81, 0, 57, 0, 2.58794, 0.606931, -0.281671, 1, 0
0, 179, 21, 73, 0, 52, 0, 2.8413, 0.507393, -0.278343, 1, 0
0, 180, 32, 147, 4, 111, 0, 1.64586, 0.368869, -0.28196, 1, 0
0, 181, 32, 147, 4, 111, 0, 1.51868, 0.365895, -0.281948, 1, 0
0, 182, 21, 73, 0, 52, 0, 2.59273, 0.550786, -0.278422, 1, 0
0, 183, 22, 76, 0, 54, 0, 2.64397, 0.667461, -0.278783, 1, 0
0, 184, 30, 143, 4, 109, 0, 1.56573, 0.372342, -0.282022, 1, 0
0, 185, 20, 70, 0, 50, 0, 2.85167, 0.498147, -0.277293, 1, 0
0, 186, 29, 141, 4, 108, 0, 3.64366, 0.3623, -0.281244, 1, 0
0, 187, 7, 23, 3, 13, 0, 2.59892, 0.14448, -1.91312, 0, 0
0, 188, 6, 18, 2, 10, 0, 2.29263, 0.156512, -1.90781, 1, 0
0, 189, 6, 18, 2, 10, 0, 2.26578, 0.149538, -1.90784, 1, 0
0, 190, 6, 18, 2, 10, 0, 2.25283, 0.141106, -1.90773, 1, 0
0, 191, 5, 18, 2, 11, 0, 1.65327, 0.306156, -1.82432, 1, 0
0, 192, 4, 9, 0, 5, 0, 4.8583, 0.173172, -2.06523, 1, 0
0, 193, 5, 17, 2, 10, 0, 1.84424, 0.237127, -1.82452, 1, 0
0, 194, 6, 18, 2, 10, 0, 2.25758, 0.144046, -1.90786, 1, 0
0, 195, 3, 9, 1, 5, 0, 3.15088, 0.191187, -1.89968, 1, 0
0, 196, 4, 9, 0, 5, 0, 4.80975, 0.208876, -2.06479, 1, 0
0, 197, 19, 100, 13, 68, 0, 2.7851, 0.212832, -1.3091, 1, 0
0, 198, 18, 101, 14, 69, 0, 2.68212, 0.215103, -1.30835, 1, 0
0, 199, 3, 7, 0, 4, 0, 8.78011, 0.207284, -1.18051, 1, 0
0, 200, 3, 7, 0, 4, 0, 8.65159, 0.247842, -1.17949, 1, 0
0, 201, 19, 101, 13, 69, 0, 3.01073, 0.202837, -1.30933, 1, 0
0, 202, 20, 101, 11, 70, 0, 4.08407, 0.201904, -1.30797, 1, 0
0, 203, 8, 28, 3, 17, 0, 3.40415, 0.199484, -1.33844, 1, 0
0, 204, 20, 101, 12, 69, 0, 3.11724, 0.205302, -1.31021, 1, 0
0, 205, 17, 92, 12, 63, 0, 3.77533, 0.202057, -1.2874, 1, 0
0, 206, 17, 92, 12, 63, 0, 3.41222, 0.202166, -1.28472, 1, 0
0, 207, 15, 100, 16, 69, 0, 2.8132, 0.192, -1.29455, 1, 0
0, 208, 8, 28, 3, 17, 0, 3.32685, 0.238584, -1.33855, 1, 0
0, 209, 18, 97, 12, 67, 0, 2.67251, 0.229821, -1.29892, 1, 0
0, 210, 18, 97, 12, 67, 0, 2.69893, 0.229065, -1.29895, 1, 0
0, 211, 18, 97, 12, 67, 0, 2.63868, 0.215921, -1.29867, 1, 0
0, 212, 19, 96, 11, 66, 0, 4.29018, 0.211835, -1.28191, 1, 0
0, 213, 17, 90, 11, 62, 0, 2.48366, 0.195478, -1.30852, 1, 0
0, 214, 17, 90, 11, 62, 0, 2.23756, 0.192093, -1.30923, 1, 0
0, 215, 17, 89, 11, 61, 0, 2.47984, 0.204637, -1.30859, 1, 0
0, 216, 15, 89, 12, 62, 0, 2.72058, 0.230221, -1.29907, 1, 0
0, 217, 15, 89, 12, 62, 0, 2.78325, 0.233934, -1.29911, 1, 0
0, 218, 14, 85, 12, 59, 0, 2.26917, 0.190618, -1.30826, 1, 0
0, 219, 14, 81, 11, 56, 0, 1.86267, 0.196604, -1.31261, 1, 0
0, 220, 14, 79, 10, 55, 0, 2.10304, 0.219629, -1.31567, 1, 0
0, 221, 14, 82, 11, 57, 0, 1.85019, 0.194547, -1.3125, 1, 0
0, 222, 14, 79, 10, 55, 0, 2.09517, 0.219998, -1.31555, 1, 0
0, 223, 14, 79, 10, 55, 0, 2.06568, 0.213001, -1.31559, 1, 0
0, 224, 14, 79, 10, 55, 0, 2.0926, 0.219587, -1.31555, 1, 0
0, 225, 13, 76, 10, 53, 0, 2.09811, 0.195155, -1.31484, 1, 0
0, 226, 13, 76, 10, 53, 0, 2.13611, 0.218501, -1.31517, 1, 0
0, 227, 13, 78, 10, 55, 0, 2.31227, 0.20984, -1.2938, 1, 0
0, 228, 12, 75, 10, 53, 0, 2.01026, 0.203889, -1.29476, 1, 0
0, 229, 13, 77, 10, 54, 0, 2.32172, 0.194107, -1.29343, 1, 0
0, 230, 12, 75, 10, 53, 0, 1.97567, 0.207978, -1.29483, 1, 0
0, 231, 11, 68, 9, 48, 0, 1.34664, 0.192544, -1.31428, 1, 0
0, 232, 10, 65, 9, 46, 0, 1.57123, 0.188446, -1.31266, 1, 0
0, 233, 12, 75, 10, 53, 0, 2.17224, 0.232824, -1.29529, 1, 0
0, 234, 8, 21, 0, 13, 0, 2.1776, 0.277829, 0.518133, 1, 0
0, 235, 8, 21, 0, 13, 0, 1.42315, 0.383547, 0.546046, 1, 0
0, 236, 9, 24, 0, 15, 0, 1.31229, 0.348195, 0.529479, 1, 0
0, 237, 10, 32, 0, 22, 0, 3.69523, 1.59345, 0.520819, 1, 0
0, 238, 10, 33, 0, 23, 0, 3.04144, 1.66745, 0.527117, 1, 0
0, 239, 4, 21, 2, 15, 0, 2.89414, 1.34984, 0.587508, 1, 0
0, 240, 8, 27, 0, 19, 0, 3.50352, 0.515302, 0.543339, 1, 0
0, 241, 5, 15, 0, 10, 0, 1.75597, 41.9772, 0.539083, 1, 0
0, 242, 5, 15, 0, 10, 0, 1.64289, 5.72697, 0.523, 1, 0
0, 243, 5, 17, 0, 12, 0, 2.59832, 7.50064, 0.574662, 1, 0
0, 244, 12, 46, 0, 34, 0, 4.1708, 1.09498, 0.543188, 1, 0
0, 245, 11, 47, 1, 35, 0, 2.74493, 0.727257, 0.53128, 1, 0
0, 246, 16, 63, 0, 47, 0, 4.80577, 0.439421, 0.535675, 0, 0
0, 247, 14, 55, 0, 41, 0, 4.11782, 0.350296, 0.531498, 1, 0
0, 248, 10, 43, 1, 32, 0, 1.8299, 0.380839, 0.534867, 1, 0
0, 249, 7, 57, 9, 41, 0, 1.76919, 0.212626, -1.3189, 1, 0
0, 250, 8, 60, 9, 43, 0, 2.2722, 0.214968, -1.31433, 1, 0
0, 251, 8, 24, 0, 16, 0, 3.32405, 0.119057, 0.509483, 1, 0
0, 252, 11, 30, 0, 19, 0, 3.89875, 0.145156, 0.534721, 1, 0
0, 253, 5, 18, 0, 13, 0, 1.20348, 0.311611, 0.493897, 1, 0
0, 254, 6, 26, 5, 15, 0, 1.65555, 0.131734, -1.61302, 1, 0
0, 255, 7, 58, 17, 34, 0, 1.23512, 0.156959, -1.60311, 1, 0
0, 256, 5, 25, 5, 15, 0, 1.67057, 0.115684, -1.61274, 1, 0
0, 257, 5, 25, 5, 15, 0, 1.78829, 0.111016, -1.61244, 1, 0
0, 258, 5, 53, 18, 30, 0, 1.54691, 0.137349, -1.60122, 1, 0
0, 259, 5, 24, 5, 14, 0, 1.63494, 0.127301, -1.61318, 1, 0
0, 260, 6, 30, 6, 18, 0, 1.74835, 0.154702, -1.5197, 1, 0
0, 261, 5, 21, 3, 13, 0, 2.85724, 0.12473, -1.49623, 1, 0
0, 262, 51, 189, 6, 132, 0, 2.52794, 0.299992, 0.687487, 0, 0
0, 263, 49, 189, 7, 133, 0, 4.19982, 0.305825, 0.687711, 1, 0
0, 264, 51, 188, 6, 131, 0, 2.64941, 0.298929, 0.687478, 1, 0
0, 265, 46, 181, 7, 128, 0, 2.63176, 0.29916, 0.687986, 1, 0
0, 266, 9, 50, 10, 31, 0, 2.6098, 0.156135, -1.54979, 1, 0
0, 267, 9, 50, 10, 31, 0, 2.01705, 0.120742, -1.54804, 0, 0
0, 268, 6, 32, 8, 18, 0, 1.40751, 0.129986, -1.56857, 1, 0
0, 269, 7, 30, 5, 18, 0, 2.82822, 0.128998, -1.58664, 1, 0
0, 270, 7, 30, 5, 18, 0, 2.82546, 0.1251, -1.58647, 1, 0
0, 271, 3, 36, 12, 21, 0, 1.09101, 0.146523, -1.57067, 1, 0
0, 272, 7, 30, 5, 18, 0, 2.88253, 0.144662, -1.58741, 1, 0
0, 273, 5, 27, 7, 15, 0, 1.22665, 0.112475, -1.65661, 1, 0
0, 274, 4, 10, 1, 5, 0, 2.90243, 0.119179, -1.62703, 1, 0
0, 275, 5, 41, 14, 22, 0, 1.19072, 0.138964, -1.60582, 1, 0
0, 276, 5, 21, 4, 12, 0, 2.55115, 0.155684, -1.49426, 1, 0
0, 277, 5, 11, 1, 5, 0, 1.63758, 0.136766, -1.6359, 1, 0
0, 278, 6, 35, 9, 20, 0, 1.80913, 0.119942, -1.56305, 1, 0
0, 279, 4, 9, 1, 4, 0, 2.90565, 0.116451, -1.62707, 1, 0
0, 280, 5, 12, 1, 6, 0, 2.20139, 0.120256, -1.63384, 1, 0
0, 281, 4, 15, 3, 8, 0, 3.40316, 0.103627, -1.66276, 1, 0
0, 282, 39, 153, 8, 106, 0, 2.7718, 0.298766, -0.419972, 1, 0
0, 283, 50, 189, 11, 128, 0, 1.75354, 0.296245, -0.419903, 1, 0
0, 284, 52, 190, 10, 128, 0, 2.37281, 0.296806, -0.419911, 0, 0
0, 285, 51, 189, 11, 127, 0, 1.80641, 0.296394, -0.419723, 1, 0
0, 286, 50, 190, 13, 127, 0, 3.51824, 0.293782, -0.419697, 1, 0
0, 287, 47, 183, 11, 125, 0, 1.79178, 0.304153, -0.420237, 1, 0
0, 288, 44, 177, 11, 122, 0, 1.66143, 0.302206, -0.42023, 1, 0
0, 289, 43, 175, 10, 122, 0, 2.21665, 0.303642, -0.420244, 1, 0
0, 290, 48, 179, 11, 120, 0, 1.60354, 0.297023, -0.42034, 1, 0
0, 291, 48, 180, 11, 121, 0, 1.60223, 0.296807, -0.420325, 1, 0
0, 292, 42, 177, 9, 126, 0, 2.63584, 0.303993, -0.420225, 1, 0
0, 293, 46, 173, 11, 116, 0, 1.5423, 0.300026, -0.420055, 1, 0
0, 294, 41, 169, 10, 118, 0, 1.71411, 0.301708, -0.419695, 1, 0
0, 295, 42, 166, 11, 113, 0, 1.56145, 0.299561, -0.420055, 1, 0
0, 296, 36, 168, 12, 120, 0, 3.09429, 0.3077, -0.419432, 1, 0
0, 297, 41, 172, 10, 121, 0, 2.19089, 0.302517, -0.419721, 1, 0
0, 298, 43, 173, 10, 120, 0, 2.19433, 0.307118, -0.420127, 1, 0
0, 299, 42, 166, 11, 113, 0, 1.93697, 0.295061, -0.419899, 1, 0
0, 300, 41, 159, 11, 107, 0, 1.48343, 0.302787, -0.419737, 1, 0
0, 301, 42, 163, 11, 110, 0, 1.40437, 0.302415, -0.419503, 1, 0
0, 302, 41, 163, 11, 111, 0, 1.788, 0.308574, -0.419576, 1, 0
0, 303, 42, 160, 10, 108, 0, 2.74793, 0.295779, -0.419592, 1, 0
0, 304, 45, 175, 7, 123, 0, 2.95589, 0.301139, 0.688686, 1, 0
0, 305, 46, 178, 6, 126, 0, 2.86398, 0.299061, 0.687738, 1, 0
0, 306, 45, 175, 6, 124, 0, 2.99076, 0.304017, 0.688759, 1, 0
0, 307, 45, 175, 7, 123, 0, 3.02422, 0.302908, 0.688795, 1, 0
0, 308, 44, 173, 6, 123, 0, 3.58304, 0.295497, 0.686602, 1, 0
0, 309, 41, 163, 6, 116, 0, 2.62392, 0.299688, 0.688214, 1, 0
0, 310, 42, 160, 6, 112, 0, 2.48374, 0.304545, 0.687859, 1, 0
0, 311, 42, 167, 6, 119, 0, 2.75816, 0.294087, 0.687098, 1, 0
0, 312, 40, 164, 7, 117, 0, 2.64004, 0.292983, 0.688519, 1, 0
0, 313, 42, 161, 5, 114, 0, 2.23338, 0.300422, 0.687762, 1, 0
0, 314, 42, 160, 5, 113, 0, 2.21821, 0.300107, 0.687743, 1, 0
