#format: eventNumber, prototrackIndex, nMeasurements, nStates, nOutliers, nHoles, nSharedHits, chi2PerNDF, pT, eta, duplicate, fake
7, 85, 26, 137, 16, 95, 0, 2.69262, 0.326861, 1.12982, 1, 0
7, 86, 19, 129, 20, 90, 0, 2.62527, 0.32695, 1.13593, 1, 0
7, 87, 10, 30, 0, 20, 0, 3.36704, 0.130398, 0.0652796, 1, 0
7, 88, 49, 179, 10, 120, 0, 1.34934, 0.268046, 0.174337, 1, 0
7, 89, 31, 94, 2, 61, 0, 3.01139, 0.390795, 0.177318, 1, 0
7, 90, 50, 183, 10, 123, 0, 0.978241, 0.271225, 0.174162, 0, 0
7, 91, 50, 178, 8, 120, 0, 1.14555, 0.273305, 0.173732, 1, 0
7, 92, 50, 178, 8, 120, 0, 1.93788, 0.275913, 0.173803, 1, 0
7, 93, 46, 173, 11, 116, 0, 1.72881, 0.264204, 0.173914, 1, 0
7, 94, 11, 170, 27, 132, 0, 0.731624, 0.117903, 0.0618853, 1, 0
7, 95, 11, 158, 22, 125, 0, 1.35292, 0.163759, 0.0710674, 1, 0
7, 96, 10, 154, 18, 126, 0, 1.92828, 0.17474, 0.0956526, 1, 0
7, 97, 50, 180, 9, 121, 0, 1.32219, 0.268438, 0.174298, 1, 0
7, 98, 49, 180, 10, 121, 0, 1.25198, 0.267235, 0.174415, 1, 0
7, 99, 49, 178, 9, 120, 0, 0.963635, 0.272287, 0.17372, 1, 0
7, 100, 46, 169, 9, 114, 0, 1.37973, 0.267646, 0.173462, 1, 0
7, 101, 49, 181, 10, 122, 0, 2.71019, 0.276812, 0.17414, 1, 0
7, 102, 47, 180, 12, 121, 0, 3.28904, 0.278275, 0.174145, 1, 0
7, 103, 48, 177, 10, 119, 0, 1.31175, 0.26751, 0.174153, 1, 0
7, 104, 50, 181, 9, 122, 0, 1.51831, 0.273981, 0.174085, 1, 0
7, 105, 45, 167, 9, 113, 0, 1.15163, 0.273972, 0.173851, 1, 0
7, 106, 47, 175, 9, 119, 0, 1.11494, 0.273918, 0.173384, 1, 0
7, 107, 48, 176, 9, 119, 0, 1.35606, 0.274796, 0.173382, 1, 0
7, 108, 46, 167, 8, 113, 0, 1.47523, 0.275777, 0.173842, 1, 0
7, 109, 46, 172, 10, 116, 0, 0.899303, 0.271904, 0.173404, 1, 0
7, 110, 47, 173, 9, 117, 0, 0.941173, 0.273032, 0.173433, 1, 0
7, 111, 46, 170, 9, 115, 0, 1.00802, 0.274214, 0.173569, 1, 0
7, 112, 44, 165, 10, 111, 0, 1.40016, 0.266253, 0.173779, 1, 0
7, 113, 43, 163, 9, 111, 0, 0.965241, 0.273249, 0.1735, 1, 0
7, 114, 45, 166, 9, 112, 0, 1.39548, 0.26724, 0.173643, 1, 0
7, 115, 44, 164, 9, 111, 0, 1.10748, 0.275932, 0.173576, 1, 0
7, 116, 44, 166, 10, 112, 0, 1.28759, 0.266775, 0.173765, 1, 0
7, 117, 40, 152, 9, 103, 0, 1.37433, 0.269803, 0.173158, 1, 0
7, 118, 43, 160, 9, 108, 0, 1.4357, 0.268193, 0.173664, 1, 0
7, 119, 44, 164, 9, 111, 0, 1.02659, 0.275249, 0.173547, 1, 0
7, 120, 40, 154, 10, 104, 0, 1.26906, 0.267576, 0.17371, 1, 0
7, 121, 3, 21, 4, 14, 0, 1.63762, 0.071627, 0.109496, 1, 0
7, 122, 24, 97, 6, 67, 0, 0.615044, 0.474638, -0.183833, 1, 0
7, 123, 19, 92, 6, 67, 0, 2.78688, 0.130561, -0.194211, 1, 0
7, 124, 21, 83, 3, 59, 0, 0.792658, 0.585607, -0.184533, 1, 0
7, 125, 18, 72, 3, 51, 0, 0.491027, 0.479582, -0.184694, 1, 0
7, 126, 18, 72, 3, 51, 0, 0.523443, 0.550593, -0.184439, 1, 0
7, 127, 16, 79, 6, 57, 0, 2.70445, 0.134063, -0.193076, 1, 0
7, 128, 16, 64, 3, 45, 0, 0.451927, 0.53594, -0.185511, 1, 0
7, 129, 17, 68, 3, 48, 0, 0.637755, 0.428062, -0.181903, 1, 0
7, 130, 14, 55, 3, 38, 0, 0.371372, 0.486396, -0.184104, 1, 0
7, 131, 11, 43, 3, 29, 0, 0.398716, 0.446835, -0.182337, 1, 0
7, 132, 7, 26, 1, 18, 0, 0.54932, 0.457665, -0.177733, 1, 0
7, 133, 18, 86, 13, 55, 0, 2.31904, 0.455387, 1.17504, 1, 0
7, 134, 27, 133, 16, 90, 0, 3.01453, 0.372534, 1.19696, 1, 0
7, 135, 22, 142, 23, 97, 0, 1.72498, 0.369546, 1.18674, 1, 0
7, 136, 20, 142, 24, 98, 0, 1.71003, 0.376724, 1.18684, 1, 0
7, 137, 21, 137, 22, 94, 0, 2.20775, 0.331562, 1.1845, 1, 0
7, 138, 20, 134, 22, 92, 0, 1.80737, 0.334082, 1.18578, 1, 0
7, 139, 22, 124, 17, 85, 0, 2.4248, 0.322007, 1.20321, 1, 0
7, 140, 22, 123, 17, 84, 0, 2.28606, 0.327619, 1.20321, 1, 0
7, 141, 9, 69, 15, 45, 0, 1.88588, 0.282562, 1.16232, 1, 0
7, 142, 16, 116, 20, 80, 0, 2.17703, 0.354714, 1.20371, 1, 0
7, 143, 16, 116, 20, 80, 0, 2.17321, 0.351171, 1.20366, 1, 0
7, 144, 22, 124, 17, 85, 0, 2.24469, 0.330351, 1.20323, 1, 0
7, 145, 22, 122, 17, 83, 0, 2.29137, 0.32733, 1.20321, 1, 0
7, 146, 20, 112, 14, 78, 0, 2.75712, 0.397237, 1.20056, 1, 0
7, 147, 9, 69, 15, 45, 0, 1.6326, 0.491586, 1.16291, 1, 0
7, 148, 16, 116, 20, 80, 0, 2.17786, 0.360071, 1.20374, 1, 0
7, 149, 11, 63, 11, 41, 0, 2.02148, 0.402606, 1.17182, 1, 0
7, 150, 17, 108, 16, 75, 0, 1.86464, 0.363357, 1.2046, 1, 0
7, 151, 17, 116, 18, 81, 0, 2.72489, 0.395504, 1.20291, 1, 0
7, 152, 3, 10, 1, 6, 0, 4.2526, 0.450039, 1.09349, 1, 0
7, 153, 16, 105, 16, 73, 0, 2.25476, 0.377207, 1.20099, 1, 0
7, 154, 7, 36, 6, 23, 0, 2.59605, 0.354708, 1.23932, 1, 0
7, 155, 7, 47, 9, 31, 0, 1.7174, 0.447762, 1.15118, 1, 0
7, 156, 12, 83, 11, 60, 0, 1.15144, 0.565651, 0.977633, 1, 0
7, 157, 13, 86, 11, 62, 0, 2.43744, 0.595493, 0.981732, 1, 0
7, 158, 12, 76, 9, 55, 0, 1.78794, 0.155753, 0.86606, 1, 0
7, 159, 10, 58, 7, 41, 0, 2.00835, 0.302557, 1.18869, 1, 0
7, 160, 10, 71, 10, 51, 0, 1.11559, 0.329197, 1.16962, 1, 0
7, 161, 6, 26, 7, 13, 0, 1.9185, 0.246477, -1.45138, 1, 0
7, 162, 6, 23, 6, 11, 0, 1.68944, 0.218915, -1.53745, 1, 0
7, 163, 7, 32, 8, 17, 0, 1.63299, 0.239141, -1.44726, 1, 0
7, 164, 6, 26, 7, 13, 0, 1.79791, 0.29515, -1.45129, 1, 0
7, 165, 6, 26, 7, 13, 0, 1.66818, 0.279357, -1.45036, 1, 0
7, 166, 9, 26, 4, 13, 0, 3.72592, 0.23565, -1.51172, 1, 0
7, 167, 7, 23, 5, 11, 0, 3.18454, 0.218913, -1.52587, 1, 0
7, 168, 22, 115, 14, 79, 0, 1.78948, 0.532653, -0.842684, 1, 0
7, 169, 20, 112, 15, 77, 0, 1.83493, 0.504204, -0.83972, 1, 0
7, 170, 4, 14, 1, 9, 0, 3.2495, 0.366206, -0.898493, 1, 0
7, 171, 17, 85, 9, 59, 0, 3.16789, 0.631253, -0.845351, 1, 0
7, 172, 16, 89, 11, 62, 0, 2.19248, 0.730075, -0.84464, 1, 0
7, 173, 17, 85, 9, 59, 0, 3.19031, 0.58977, -0.845426, 1, 0
7, 174, 16, 81, 9, 56, 0, 3.16343, 0.57735, -0.844211, 1, 0
7, 175, 42, 183, 20, 121, 0, 2.20126, 0.575097, -0.843403, 1, 0
7, 176, 46, 187, 20, 121, 0, 2.92507, 0.555836, -0.843821, 0, 0
7, 177, 46, 189, 20, 123, 0, 3.20175, 0.551769, -0.843842, 1, 0
7, 178, 46, 189, 20, 123, 0, 3.25452, 0.551286, -0.843861, 1, 0
7, 179, 40, 184, 22, 122, 0, 1.88244, 0.560664, -0.842816, 1, 0
7, 180, 39, 178, 22, 117, 0, 1.7611, 0.566422, -0.84348, 1, 0
7, 181, 43, 181, 21, 117, 0, 2.43445, 0.556358, -0.844028, 1, 0
7, 182, 42, 178, 21, 115, 0, 3.45484, 0.545871, -0.843731, 1, 0
7, 183, 35, 167, 22, 110, 0, 1.69319, 0.554425, -0.842839, 1, 0
7, 184, 34, 162, 20, 108, 0, 2.30904, 0.574481, -0.842999, 1, 0
7, 185, 30, 159, 22, 107, 0, 2.26163, 0.589276, -0.842544, 1, 0
7, 186, 35, 166, 22, 109, 0, 1.65289, 0.550188, -0.842821, 1, 0
7, 187, 37, 166, 21, 108, 0, 1.81452, 0.539146, -0.842943, 1, 0
7, 188, 34, 158, 21, 103, 0, 1.69572, 0.536017, -0.843156, 1, 0
7, 189, 34, 163, 21, 108, 0, 1.72595, 0.557123, -0.842877, 1, 0
7, 190, 32, 158, 23, 103, 0, 2.10687, 0.54981, -0.841875, 1, 0
7, 191, 37, 166, 21, 108, 0, 1.80396, 0.539533, -0.842953, 1, 0
7, 192, 11, 72, 19, 42, 0, 1.4731, 0.697709, -0.863828, 1, 0
7, 193, 34, 155, 19, 102, 0, 2.08223, 0.536592, -0.843888, 1, 0
7, 194, 10, 83, 21, 52, 0, 1.68213, 0.587525, -0.85948, 1, 0
7, 195, 7, 48, 13, 28, 0, 2.40099, 0.474046, -0.872469, 1, 0
7, 196, 11, 86, 21, 54, 0, 1.47027, 0.602456, -0.858849, 1, 0
7, 197, 28, 138, 18, 92, 0, 2.53595, 0.58675, -0.84617, 1, 0
7, 198, 23, 130, 20, 87, 0, 1.44979, 0.576563, -0.843363, 1, 0
7, 199, 28, 136, 18, 90, 0, 2.17259, 0.590428, -0.845061, 1, 0
7, 200, 28, 139, 18, 93, 0, 1.78045, 0.59686, -0.844763, 1, 0
7, 201, 26, 129, 17, 86, 0, 2.56809, 0.572334, -0.845447, 1, 0
7, 202, 14, 110, 24, 72, 0, 1.70022, 0.629285, -0.853497, 1, 0
7, 203, 22, 121, 17, 82, 0, 1.87664, 0.50298, -0.839393, 1, 0
7, 204, 32, 106, 5, 69, 0, 2.75528, 0.98183, -0.184633, 1, 0
7, 205, 28, 85, 2, 55, 0, 3.18149, 1.85749, -0.184026, 1, 0
7, 206, 53, 182, 8, 121, 0, 0.523948, 0.481349, -0.184498, 1, 0
7, 207, 19, 85, 11, 55, 0, 1.91456, 0.0635047, 0.171972, 1, 0
7, 208, 53, 182, 8, 121, 0, 0.628089, 0.482986, -0.184514, 1, 0
7, 209, 53, 182, 8, 121, 0, 0.441865, 0.476661, -0.184513, 0, 0
7, 210, 51, 177, 8, 118, 0, 0.459403, 0.47313, -0.184518, 1, 0
7, 211, 49, 177, 7, 121, 0, 2.55887, 0.49994, -0.184648, 1, 0
7, 212, 52, 182, 7, 123, 0, 1.58075, 0.494318, -0.184564, 1, 0
7, 213, 51, 179, 7, 121, 0, 1.84239, 0.497016, -0.184584, 1, 0
7, 214, 52, 178, 7, 119, 0, 0.916546, 0.486834, -0.184552, 1, 0
7, 215, 51, 178, 7, 120, 0, 1.10432, 0.489395, -0.184551, 1, 0
7, 216, 51, 178, 7, 120, 0, 1.13302, 0.489689, -0.184557, 1, 0
7, 217, 52, 182, 7, 123, 0, 1.28999, 0.491169, -0.184562, 1, 0
7, 218, 51, 178, 7, 120, 0, 1.19895, 0.490415, -0.18456, 1, 0
7, 219, 51, 179, 7, 121, 0, 1.21154, 0.490567, -0.184556, 1, 0
7, 220, 47, 168, 7, 114, 0, 1.5519, 0.49733, -0.184255, 1, 0
7, 221, 47, 168, 7, 114, 0, 1.80414, 0.49972, -0.184238, 1, 0
7, 222, 50, 176, 8, 118, 0, 0.542745, 0.474728, -0.184277, 1, 0
7, 223, 50, 176, 8, 118, 0, 0.90423, 0.467601, -0.184254, 1, 0
7, 224, 47, 176, 10, 119, 0, 1.68695, 0.460014, -0.184232, 1, 0
7, 225, 11, 118, 11, 96, 0, 2.18461, 0.0886185, 0.0577129, 1, 0
7, 226, 49, 173, 7, 117, 0, 0.686235, 0.464623, -0.184677, 1, 0
7, 227, 48, 173, 8, 117, 0, 0.9551, 0.458915, -0.184659, 1, 0
7, 228, 46, 164, 7, 111, 0, 1.19367, 0.494596, -0.184451, 1, 0
7, 229, 47, 168, 7, 114, 0, 1.31331, 0.494338, -0.184245, 1, 0
7, 230, 48, 169, 7, 114, 0, 1.11811, 0.489613, -0.184553, 1, 0
7, 231, 45, 170, 7, 118, 0, 3.13258, 0.508425, -0.184676, 1, 0
7, 232, 45, 162, 7, 110, 0, 0.724031, 0.465851, -0.184766, 1, 0
7, 233, 45, 162, 7, 110, 0, 0.818838, 0.463775, -0.184773, 1, 0
7, 234, 45, 162, 7, 110, 0, 0.898976, 0.462129, -0.184758, 1, 0
7, 235, 46, 164, 8, 110, 0, 0.453547, 0.474964, -0.18441, 1, 0
7, 236, 46, 164, 8, 110, 0, 0.471898, 0.471514, -0.184404, 1, 0
7, 237, 47, 164, 6, 111, 0, 0.941822, 0.491394, -0.184412, 1, 0
7, 238, 46, 165, 8, 111, 0, 0.487, 0.470242, -0.18441, 1, 0
7, 239, 9, 109, 14, 86, 0, 0.870486, 0.0864592, 0.0567172, 1, 0
7, 240, 7, 20, 2, 11, 0, 1.16906, 0.0903361, 0.0853873, 1, 0
7, 241, 7, 107, 13, 87, 0, 1.01998, 0.0950623, 0.0575591, 1, 0
7, 242, 44, 159, 8, 107, 0, 0.488424, 0.479953, -0.184549, 1, 0
7, 243, 44, 159, 8, 107, 0, 0.458188, 0.477445, -0.18456, 1, 0
7, 244, 44, 158, 8, 106, 0, 0.452532, 0.472466, -0.18455, 1, 0
7, 245, 44, 158, 8, 106, 0, 0.455356, 0.471961, -0.184558, 1, 0
7, 246, 42, 154, 7, 105, 0, 0.497564, 0.477377, -0.184543, 1, 0
7, 247, 44, 159, 8, 107, 0, 0.446228, 0.473672, -0.184551, 1, 0
7, 248, 42, 154, 7, 105, 0, 0.560688, 0.485622, -0.184568, 1, 0
7, 249, 44, 159, 8, 107, 0, 0.477796, 0.469494, -0.184538, 1, 0
7, 250, 41, 151, 7, 103, 0, 0.462792, 0.473664, -0.184986, 1, 0
7, 251, 40, 148, 7, 101, 0, 0.656501, 0.487305, -0.185116, 1, 0
7, 252, 41, 150, 7, 102, 0, 0.461673, 0.468217, -0.184967, 1, 0
7, 253, 40, 148, 7, 101, 0, 0.758496, 0.491302, -0.185136, 1, 0
7, 254, 40, 147, 7, 100, 0, 0.50808, 0.468881, -0.185123, 1, 0
7, 255, 41, 151, 7, 103, 0, 0.704657, 0.488868, -0.18499, 1, 0
7, 256, 41, 151, 7, 103, 0, 0.708273, 0.488933, -0.185004, 1, 0
7, 257, 40, 148, 7, 101, 0, 0.588348, 0.464564, -0.185164, 1, 0
7, 258, 38, 140, 7, 95, 0, 0.483904, 0.471399, -0.184651, 1, 0
7, 259, 39, 142, 7, 96, 0, 0.523936, 0.479826, -0.184556, 1, 0
7, 260, 40, 148, 7, 101, 0, 0.504043, 0.470149, -0.185124, 1, 0
7, 261, 41, 151, 7, 103, 0, 0.753859, 0.49083, -0.184993, 1, 0
7, 262, 40, 148, 5, 103, 0, 1.15476, 0.502381, -0.185152, 1, 0
7, 263, 38, 148, 6, 104, 0, 1.83216, 0.518139, -0.185256, 1, 0
7, 264, 37, 137, 7, 93, 0, 0.583316, 0.479751, -0.184561, 1, 0
7, 265, 38, 140, 7, 95, 0, 0.480842, 0.471664, -0.184603, 1, 0
7, 266, 39, 141, 7, 95, 0, 0.504719, 0.476864, -0.184515, 1, 0
7, 267, 37, 137, 7, 93, 0, 0.534976, 0.473358, -0.184496, 1, 0
7, 268, 39, 144, 7, 98, 0, 0.663796, 0.489704, -0.184792, 1, 0
7, 269, 38, 140, 7, 95, 0, 0.788167, 0.49324, -0.184614, 1, 0
7, 270, 39, 142, 7, 96, 0, 0.59788, 0.452526, -0.184499, 1, 0
7, 271, 39, 142, 7, 96, 0, 0.633773, 0.451084, -0.184482, 1, 0
7, 272, 39, 142, 7, 96, 0, 0.485182, 0.473693, -0.184542, 1, 0
7, 273, 38, 140, 7, 95, 0, 0.489756, 0.460148, -0.184628, 1, 0
7, 274, 38, 140, 7, 95, 0, 0.552663, 0.481704, -0.184618, 1, 0
7, 275, 37, 137, 7, 93, 0, 0.588929, 0.483449, -0.184533, 1, 0
7, 276, 35, 133, 6, 92, 0, 1.42706, 0.524993, -0.185031, 1, 0
7, 277, 34, 127, 7, 86, 0, 0.558562, 0.481126, -0.184978, 1, 0
7, 278, 37, 137, 6, 94, 0, 1.05714, 0.504406, -0.184556, 1, 0
7, 279, 35, 131, 7, 89, 0, 0.546088, 0.455094, -0.184695, 1, 0
7, 280, 36, 133, 7, 90, 0, 0.54905, 0.455019, -0.184905, 1, 0
7, 281, 34, 127, 7, 86, 0, 0.526416, 0.464723, -0.184964, 1, 0
7, 282, 33, 127, 7, 87, 0, 0.801848, 0.439957, -0.184916, 1, 0
7, 283, 31, 119, 6, 82, 0, 0.617795, 0.48672, -0.184393, 1, 0
7, 284, 31, 120, 6, 83, 0, 0.615104, 0.490623, -0.184429, 1, 0
7, 285, 34, 128, 7, 87, 0, 0.7728, 0.440271, -0.184942, 1, 0
7, 286, 32, 122, 6, 84, 0, 0.534236, 0.464225, -0.184883, 1, 0
7, 287, 32, 123, 5, 86, 0, 1.11359, 0.52659, -0.184896, 1, 0
7, 288, 30, 117, 6, 81, 0, 0.585984, 0.478188, -0.185251, 1, 0
7, 289, 29, 114, 6, 79, 0, 0.721507, 0.506516, -0.184822, 1, 0
7, 290, 26, 105, 6, 73, 0, 0.650688, 0.469482, -0.185003, 1, 0
7, 291, 25, 101, 6, 70, 0, 0.811407, 0.519718, -0.184734, 1, 0
7, 292, 28, 89, 3, 58, 0, 4.6687, 1.04766, 0.976046, 1, 0
7, 293, 45, 176, 8, 123, 0, 3.79553, 0.533792, 0.973992, 1, 0
7, 294, 43, 168, 9, 116, 0, 3.07101, 0.518475, 0.977051, 1, 0
7, 295, 43, 174, 10, 121, 0, 3.55883, 0.526965, 0.973501, 1, 0
7, 296, 42, 166, 10, 114, 0, 2.90808, 0.535508, 0.977055, 1, 0
7, 297, 43, 168, 9, 116, 0, 2.89339, 0.524035, 0.977, 1, 0
7, 298, 45, 169, 9, 115, 0, 3.52831, 0.541716, 0.977529, 1, 0
7, 299, 27, 160, 23, 110, 0, 4.19613, 0.590204, 0.980737, 1, 0
7, 300, 46, 175, 9, 120, 0, 3.61221, 0.541333, 0.974083, 0, 0
7, 301, 41, 170, 11, 118, 0, 2.73768, 0.550382, 0.971212, 1, 0
7, 302, 45, 179, 9, 125, 0, 4.0864, 0.529928, 0.974625, 1, 0
7, 303, 45, 174, 9, 120, 0, 3.61845, 0.542005, 0.973996, 1, 0
7, 304, 39, 155, 8, 108, 0, 3.11128, 0.520874, 0.977354, 1, 0
7, 305, 43, 175, 9, 123, 0, 4.20199, 0.522936, 0.974246, 1, 0
7, 306, 41, 162, 8, 113, 0, 4.00419, 0.555826, 0.974509, 1, 0
7, 307, 43, 168, 8, 117, 0, 4.21797, 0.557145, 0.97474, 1, 0
7, 308, 42, 168, 8, 118, 0, 4.1249, 0.530232, 0.974622, 1, 0
7, 309, 37, 165, 13, 115, 0, 2.4902, 0.56087, 0.970789, 1, 0
7, 310, 40, 158, 8, 110, 0, 3.85852, 0.547257, 0.97397, 1, 0
7, 311, 33, 157, 13, 111, 0, 2.4787, 0.522241, 0.970163, 1, 0
7, 312, 33, 156, 12, 111, 0, 2.58453, 0.521301, 0.970179, 1, 0
7, 313, 33, 157, 13, 111, 0, 2.77212, 0.515028, 0.970201, 1, 0
