#format: eventNumber, prototrackIndex, nMeasurements, nStates, nOutliers, nHoles, nSharedHits, chi2PerNDF, pT, eta, duplicate, fake
3, 31, 21, 98, 19, 58, 0, 1.0711, 0.110124, 0.103485, 1, 0
3, 32, 40, 166, 21, 105, 0, 2.2302, 0.116151, 0.0995088, 1, 0
3, 33, 42, 183, 18, 123, 0, 1.41526, 0.172414, -0.0779938, 1, 0
3, 34, 42, 180, 14, 124, 0, 1.86791, 0.172603, -0.0780105, 1, 0
3, 35, 31, 173, 23, 119, 0, 1.81316, 0.169029, -0.0774465, 1, 0
3, 36, 27, 98, 3, 68, 0, 1.90556, 0.153106, -0.0734897, 1, 0
3, 37, 37, 171, 18, 116, 0, 1.67431, 0.171968, -0.0778629, 1, 0
3, 38, 39, 177, 18, 120, 0, 1.58216, 0.172651, -0.0776995, 1, 0
3, 39, 40, 180, 18, 122, 0, 1.53388, 0.172918, -0.0780459, 1, 0
3, 40, 34, 172, 16, 122, 0, 1.74408, 0.171276, -0.0777746, 1, 0
3, 41, 30, 169, 23, 116, 0, 1.59379, 0.169776, -0.0774073, 1, 0
3, 42, 40, 174, 15, 119, 0, 1.83265, 0.17309, -0.0777039, 1, 0
3, 43, 38, 171, 15, 118, 0, 1.90315, 0.171777, -0.077795, 1, 0
3, 44, 30, 170, 23, 117, 0, 1.82596, 0.16957, -0.0774409, 1, 0
3, 45, 37, 166, 15, 114, 0, 1.99888, 0.1714, -0.0780053, 1, 0
3, 46, 37, 166, 15, 114, 0, 1.8923, 0.172109, -0.0780518, 1, 0
3, 47, 38, 171, 18, 115, 0, 1.75467, 0.172306, -0.0778081, 1, 0
3, 48, 31, 111, 4, 76, 0, 2.18172, 0.198671, -0.0735997, 1, 0
3, 49, 37, 168, 18, 113, 0, 1.98112, 0.17362, -0.0780365, 1, 0
3, 50, 38, 169, 15, 116, 0, 1.84247, 0.172755, -0.0778863, 1, 0
3, 51, 37, 166, 15, 114, 0, 1.83153, 0.172522, -0.0780889, 1, 0
3, 52, 34, 163, 15, 114, 0, 1.97939, 0.173415, -0.0785192, 1, 0
3, 53, 31, 108, 4, 73, 0, 1.9621, 0.200718, -0.073779, 1, 0
3, 54, 33, 154, 13, 108, 0, 2.18593, 0.168001, -0.0781554, 1, 0
3, 55, 24, 140, 17, 99, 0, 1.67206, 0.164225, -0.0770977, 1, 0
3, 56, 27, 159, 20, 112, 0, 1.81101, 0.170356, -0.0785539, 1, 0
3, 57, 36, 166, 18, 112, 0, 1.62617, 0.172103, -0.078003, 1, 0
3, 58, 33, 155, 15, 107, 0, 2.02225, 0.172469, -0.0782697, 1, 0
3, 59, 33, 155, 15, 107, 0, 1.95306, 0.172785, -0.0783446, 1, 0
3, 60, 34, 158, 15, 109, 0, 1.87937, 0.171881, -0.0783098, 1, 0
3, 61, 31, 150, 16, 103, 0, 1.6589, 0.171063, -0.0786394, 1, 0
3, 62, 28, 147, 18, 101, 0, 1.8821, 0.173717, -0.0793601, 1, 0
3, 63, 8, 39, 2, 29, 0, 3.01034, 0.078829, -0.0649627, 1, 0
3, 64, 16, 67, 2, 49, 0, 0.336922, 0.439935, 0.09495, 1, 0
3, 65, 14, 55, 1, 40, 0, 0.387051, 0.475292, 0.0923264, 1, 0
3, 66, 9, 34, 1, 24, 0, 0.228936, 0.498348, 0.100527, 1, 0
3, 67, 4, 13, 0, 9, 0, 0.0317556, 0.488868, 0.0916225, 1, 0
3, 68, 14, 75, 15, 46, 0, 2.16007, 0.437139, 1.06904, 1, 0
3, 69, 46, 179, 13, 120, 0, 1.72099, 0.429468, 0.491073, 1, 0
3, 70, 50, 182, 11, 121, 0, 0.853334, 0.443998, 0.491842, 0, 0
3, 71, 50, 183, 11, 122, 0, 0.867664, 0.443147, 0.491848, 1, 0
3, 72, 37, 181, 18, 126, 0, 3.36581, 1.01767, 1.08434, 0, 0
3, 73, 49, 180, 11, 120, 0, 0.900781, 0.443281, 0.491184, 1, 0
3, 74, 49, 181, 11, 121, 0, 0.907473, 0.442598, 0.49118, 1, 0
3, 75, 48, 174, 8, 118, 0, 1.54311, 0.456185, 0.491392, 1, 0
3, 76, 49, 175, 7, 119, 0, 2.11294, 0.459153, 0.491535, 1, 0
3, 77, 34, 173, 18, 121, 0, 2.91285, 0.954914, 1.08201, 1, 0
3, 78, 35, 176, 17, 124, 0, 2.94249, 1.00724, 1.08283, 1, 0
3, 79, 35, 178, 18, 125, 0, 3.02588, 0.931144, 1.08204, 1, 0
3, 80, 31, 173, 21, 121, 0, 2.98273, 0.909057, 1.08271, 1, 0
3, 81, 48, 175, 9, 118, 0, 0.964007, 0.449439, 0.491352, 1, 0
3, 82, 49, 181, 11, 121, 0, 0.89359, 0.442447, 0.491181, 1, 0
3, 83, 47, 175, 9, 119, 0, 1.07388, 0.441048, 0.491254, 1, 0
3, 84, 47, 180, 11, 122, 0, 0.95946, 0.438502, 0.491093, 1, 0
3, 85, 31, 174, 21, 122, 0, 2.45836, 0.963232, 1.08342, 1, 0
3, 86, 35, 177, 18, 124, 0, 3.02858, 1.00616, 1.08272, 1, 0
3, 87, 30, 171, 21, 120, 0, 3.19776, 0.925937, 1.08446, 1, 0
3, 88, 48, 174, 7, 119, 0, 2.14065, 0.460877, 0.491587, 1, 0
3, 89, 48, 175, 8, 119, 0, 2.22635, 0.462054, 0.491606, 1, 0
3, 90, 49, 178, 8, 121, 0, 2.3709, 0.46414, 0.491762, 1, 0
3, 91, 49, 178, 8, 121, 0, 2.43552, 0.464618, 0.491773, 1, 0
3, 92, 21, 125, 19, 85, 0, 2.92783, 1.00697, 1.09009, 1, 0
3, 93, 29, 173, 22, 122, 0, 2.63134, 0.971875, 1.08401, 1, 0
3, 94, 19, 125, 21, 85, 0, 3.09162, 0.769067, 1.0893, 1, 0
3, 95, 47, 172, 9, 116, 0, 0.943385, 0.449636, 0.492343, 1, 0
3, 96, 48, 174, 9, 117, 0, 0.90718, 0.444994, 0.491319, 1, 0
3, 97, 44, 169, 10, 115, 0, 0.893914, 0.437601, 0.491487, 1, 0
3, 98, 48, 175, 9, 118, 0, 0.990572, 0.446297, 0.491315, 1, 0
3, 99, 46, 171, 9, 116, 0, 0.971039, 0.44237, 0.492295, 1, 0
3, 100, 46, 172, 9, 117, 0, 0.991932, 0.441383, 0.492278, 1, 0
3, 101, 44, 168, 10, 114, 0, 1.15454, 0.432505, 0.491507, 1, 0
3, 102, 43, 168, 10, 115, 0, 1.23007, 0.431623, 0.491483, 1, 0
3, 103, 45, 167, 9, 113, 0, 0.879998, 0.447633, 0.491322, 1, 0
3, 104, 45, 167, 9, 113, 0, 0.884945, 0.447828, 0.491323, 1, 0
3, 105, 46, 169, 9, 114, 0, 0.898375, 0.452143, 0.491638, 1, 0
3, 106, 46, 169, 9, 114, 0, 0.907202, 0.452404, 0.491642, 1, 0
3, 107, 41, 161, 10, 110, 0, 0.952854, 0.436258, 0.491914, 1, 0
3, 108, 43, 161, 9, 109, 0, 0.777122, 0.443692, 0.491962, 1, 0
3, 109, 40, 158, 10, 108, 0, 0.94151, 0.437475, 0.492015, 1, 0
3, 110, 40, 158, 10, 108, 0, 1.02283, 0.434855, 0.491978, 1, 0
3, 111, 43, 160, 9, 108, 0, 0.773761, 0.443642, 0.491963, 1, 0
3, 112, 42, 157, 9, 106, 0, 0.80385, 0.443636, 0.492049, 1, 0
3, 113, 38, 150, 8, 104, 0, 0.824868, 0.44245, 0.491944, 1, 0
3, 114, 41, 158, 9, 108, 0, 0.926839, 0.440186, 0.492061, 1, 0
3, 115, 37, 149, 8, 104, 0, 0.878386, 0.437702, 0.491902, 1, 0
3, 116, 40, 158, 10, 108, 0, 0.939929, 0.437495, 0.492013, 1, 0
3, 117, 39, 148, 8, 101, 0, 0.724688, 0.44926, 0.491951, 1, 0
3, 118, 39, 150, 8, 103, 0, 0.741416, 0.444689, 0.491929, 1, 0
3, 119, 39, 154, 10, 105, 0, 0.910424, 0.434115, 0.491776, 1, 0
3, 120, 39, 155, 10, 106, 0, 0.981389, 0.432099, 0.491765, 1, 0
3, 121, 38, 145, 8, 99, 0, 0.80924, 0.448697, 0.491706, 1, 0
3, 122, 38, 149, 8, 103, 0, 0.85079, 0.440535, 0.49184, 1, 0
3, 123, 38, 147, 8, 101, 0, 0.763762, 0.448829, 0.491806, 1, 0
3, 124, 39, 150, 7, 104, 0, 1.14003, 0.468061, 0.492037, 1, 0
3, 125, 36, 141, 7, 98, 0, 1.42892, 0.471407, 0.492297, 1, 0
3, 126, 37, 150, 9, 104, 0, 1.23447, 0.427793, 0.491905, 1, 0
3, 127, 36, 141, 8, 97, 0, 0.859954, 0.447808, 0.492071, 1, 0
3, 128, 38, 147, 8, 101, 0, 0.777547, 0.445167, 0.491781, 1, 0
3, 129, 33, 136, 7, 96, 0, 0.818279, 0.43633, 0.490812, 1, 0
3, 130, 35, 144, 9, 100, 0, 0.989645, 0.431844, 0.491976, 1, 0
3, 131, 37, 143, 8, 98, 0, 0.774467, 0.449513, 0.491992, 1, 0
3, 132, 36, 140, 8, 96, 0, 0.8376, 0.455139, 0.491993, 1, 0
3, 133, 35, 139, 8, 96, 0, 0.884511, 0.442343, 0.492022, 1, 0
3, 134, 35, 138, 7, 96, 0, 0.918917, 0.461921, 0.491877, 1, 0
3, 135, 36, 140, 8, 96, 0, 0.954708, 0.462637, 0.492062, 1, 0
3, 136, 36, 138, 7, 95, 0, 1.06262, 0.464917, 0.492118, 1, 0
3, 137, 36, 140, 7, 97, 0, 1.15454, 0.470235, 0.492042, 1, 0
3, 138, 34, 135, 7, 94, 0, 0.791671, 0.445837, 0.490829, 1, 0
3, 139, 34, 135, 7, 94, 0, 0.735189, 0.444672, 0.49087, 1, 0
3, 140, 34, 135, 7, 94, 0, 0.904056, 0.458981, 0.490885, 1, 0
3, 141, 33, 132, 7, 92, 0, 0.797207, 0.444232, 0.490847, 1, 0
3, 142, 32, 132, 7, 93, 0, 0.905351, 0.42578, 0.490773, 1, 0
3, 143, 31, 125, 6, 88, 0, 1.01979, 0.469846, 0.491626, 1, 0
3, 144, 30, 126, 7, 89, 0, 0.84096, 0.435662, 0.491562, 1, 0
3, 145, 32, 130, 6, 92, 0, 1.24695, 0.482156, 0.491505, 1, 0
3, 146, 30, 122, 6, 86, 0, 0.817362, 0.451339, 0.490749, 1, 0
3, 147, 31, 126, 7, 88, 0, 0.824515, 0.454095, 0.491655, 1, 0
3, 148, 31, 123, 6, 86, 0, 1.50359, 0.457666, 0.493321, 1, 0
3, 149, 27, 116, 6, 83, 0, 1.26108, 0.422208, 0.492426, 1, 0
3, 150, 26, 113, 6, 81, 0, 1.1244, 0.411354, 0.490957, 1, 0
3, 151, 25, 110, 6, 79, 0, 1.20023, 0.41093, 0.491768, 1, 0
3, 152, 4, 59, 21, 34, 0, 0.652185, 0.125012, 1.64189, 1, 0
3, 153, 4, 60, 21, 35, 0, 0.57826, 0.124879, 1.64178, 1, 0
3, 154, 5, 27, 5, 17, 0, 1.30829, 0.156784, 1.50989, 1, 0
3, 155, 5, 27, 5, 17, 0, 1.4281, 0.119574, 1.51004, 1, 0
3, 156, 13, 69, 15, 41, 0, 2.62961, 0.113237, 1.55844, 0, 0
3, 157, 2, 13, 3, 8, 0, 2.35693, 0.159697, 1.35581, 1, 0
3, 158, 2, 13, 3, 8, 0, 1.69311, 0.15015, 1.35176, 1, 0
3, 159, 5, 26, 5, 16, 0, 2.62235, 0.143764, 1.57746, 1, 0
3, 160, 4, 24, 5, 15, 0, 1.87361, 0.133261, 1.50869, 1, 0
3, 161, 5, 26, 5, 16, 0, 2.6414, 0.137634, 1.57738, 1, 0
3, 162, 3, 21, 5, 13, 0, 2.70922, 0.146459, 1.46982, 1, 0
3, 163, 4, 24, 5, 15, 0, 1.71891, 0.171236, 1.50829, 1, 0
3, 164, 4, 24, 5, 15, 0, 1.83177, 0.126365, 1.5086, 1, 0
3, 165, 4, 15, 2, 9, 0, 3.2249, 0.131257, 1.63765, 1, 0
3, 166, 4, 17, 3, 10, 0, 4.1751, 0.121767, 1.61013, 1, 0
3, 167, 8, 55, 16, 31, 0, 2.09513, 0.15305, 1.56519, 1, 0
3, 168, 5, 52, 19, 28, 0, 1.29311, 0.110432, 1.66168, 1, 0
3, 169, 33, 171, 18, 120, 0, 3.45992, 1.02148, 1.0844, 1, 0
3, 170, 29, 150, 17, 104, 0, 4.33478, 0.705708, 1.08127, 1, 0
3, 171, 25, 160, 22, 113, 0, 2.53276, 0.985236, 1.08359, 1, 0
3, 172, 29, 163, 19, 115, 0, 3.02529, 1.02177, 1.08428, 1, 0
3, 173, 28, 160, 19, 113, 0, 3.04747, 1.03562, 1.0841, 1, 0
3, 174, 28, 153, 17, 108, 0, 3.46161, 0.927661, 1.07813, 1, 0
3, 175, 16, 95, 15, 64, 0, 2.70679, 1.59112, 1.09857, 1, 0
3, 176, 23, 143, 17, 103, 0, 2.58211, 0.943869, 1.08359, 1, 0
3, 177, 27, 145, 14, 104, 0, 3.92798, 1.04187, 1.07988, 1, 0
3, 178, 21, 140, 18, 101, 0, 3.34122, 1.13128, 1.08471, 1, 0
3, 179, 23, 135, 13, 99, 0, 4.14325, 0.994682, 1.07963, 1, 0
3, 180, 19, 114, 10, 85, 0, 4.015, 0.999854, 1.07576, 1, 0
3, 181, 6, 24, 1, 17, 0, 2.53167, 0.662172, 1.16229, 1, 0
3, 182, 9, 73, 9, 55, 0, 2.71911, 0.593472, 1.06602, 1, 0
3, 183, 5, 37, 9, 23, 0, 0.372533, 0.434209, 1.64147, 1, 0
3, 184, 9, 37, 4, 24, 0, 3.34136, 0.708413, 1.68392, 1, 0
3, 185, 2, 10, 2, 6, 0, 2.54379, 1.80551, 1.50666, 1, 0
3, 186, 10, 48, 7, 31, 0, 3.10324, 0.393965, 1.68524, 1, 0
3, 187, 2, 10, 2, 6, 0, 2.04231, 5.64351, 1.50361, 1, 0
3, 188, 11, 49, 7, 31, 0, 3.03659, 0.338229, 1.68507, 0, 0
3, 189, 8, 42, 8, 26, 0, 2.28419, 0.649335, 1.66958, 1, 0
3, 190, 8, 42, 8, 26, 0, 2.33167, 0.620691, 1.66981, 1, 0
3, 191, 4, 10, 0, 6, 0, 2.44624, 1.55661, 1.51338, 1, 0
3, 192, 8, 35, 5, 22, 0, 2.39639, 0.552481, 1.6911, 1, 0
3, 193, 8, 35, 5, 22, 0, 2.39315, 0.555785, 1.69103, 1, 0
3, 194, 8, 35, 5, 22, 0, 2.2963, 0.471869, 1.69098, 1, 0
3, 195, 9, 40, 6, 25, 0, 1.83178, 0.398788, 1.69146, 1, 0
3, 196, 8, 40, 7, 25, 0, 1.80313, 0.438111, 1.6767, 1, 0
3, 197, 3, 7, 0, 4, 0, 3.66725, 1.11697, 1.49439, 1, 0
3, 198, 4, 10, 0, 6, 0, 2.25218, 1.14563, 1.51241, 1, 0
3, 199, 6, 26, 4, 16, 0, 2.13259, 0.723239, 1.68912, 1, 0
3, 200, 8, 35, 5, 22, 0, 2.22572, 0.392738, 1.69101, 1, 0
3, 201, 7, 32, 5, 20, 0, 2.11431, 0.393351, 1.70035, 1, 0
3, 202, 6, 21, 2, 13, 0, 1.60593, 4.84625, 1.70645, 1, 0
3, 203, 8, 29, 3, 18, 0, 4.68426, 0.758065, 1.68961, 1, 0
3, 204, 4, 21, 4, 13, 0, 1.02329, 0.994, 1.67868, 1, 0
3, 205, 5, 26, 5, 16, 0, 1.23054, 0.774152, 1.67217, 1, 0
3, 206, 7, 46, 9, 30, 0, 2.07457, 0.0889562, -1.35651, 1, 0
3, 207, 7, 32, 7, 18, 0, 2.41018, 0.0919749, -1.39778, 1, 0
3, 208, 4, 12, 2, 6, 0, 2.5479, 0.105749, -1.20399, 1, 0
3, 209, 4, 14, 3, 7, 0, 3.26584, 0.10399, -1.2784, 1, 0
3, 210, 6, 40, 6, 28, 0, 0.835549, 0.0967677, -1.34356, 1, 0
3, 211, 6, 32, 8, 18, 0, 2.36017, 0.0855843, -1.3981, 1, 0
3, 212, 7, 39, 5, 27, 0, 3.45365, 0.0925728, -1.34031, 1, 0
3, 213, 16, 71, 3, 52, 0, 2.48145, 0.350086, -0.784696, 1, 0
3, 214, 8, 47, 5, 34, 0, 4.57811, 0.127002, -0.835607, 1, 0
3, 215, 6, 28, 3, 19, 0, 3.32484, 0.138809, -0.804818, 1, 0
3, 216, 5, 30, 4, 21, 0, 0.98711, 0.143083, -0.814513, 1, 0
3, 217, 42, 188, 31, 115, 0, 1.28391, 0.350499, -0.616598, 1, 0
3, 218, 39, 184, 32, 113, 0, 1.80268, 0.348292, -0.617315, 1, 0
3, 219, 45, 188, 30, 113, 0, 1.66883, 0.354553, -0.616152, 0, 0
3, 220, 41, 182, 30, 111, 0, 1.36772, 0.350507, -0.616287, 1, 0
3, 221, 37, 177, 33, 107, 0, 1.82103, 0.360819, -0.613906, 1, 0
3, 222, 42, 185, 30, 113, 0, 1.49457, 0.350596, -0.616884, 1, 0
3, 223, 25, 120, 12, 83, 0, 2.33855, 0.155313, -0.482951, 1, 0
3, 224, 28, 128, 12, 88, 0, 2.42427, 0.158227, -0.483408, 1, 0
3, 225, 22, 110, 12, 76, 0, 2.45273, 0.156987, -0.483064, 1, 0
3, 226, 21, 105, 8, 76, 0, 2.2997, 0.392353, -0.782186, 1, 0
3, 227, 36, 129, 4, 89, 0, 2.50584, 0.200849, -0.0756709, 1, 0
3, 228, 50, 184, 17, 117, 0, 0.276572, 1.17788, 0.00117352, 1, 0
3, 229, 51, 186, 14, 121, 0, 1.62195, 1.07066, 0.00120047, 1, 0
3, 230, 51, 186, 14, 121, 0, 2.83349, 1.03435, 0.00121288, 1, 0
3, 231, 44, 191, 18, 129, 0, 1.41405, 0.173063, -0.07796, 1, 0
3, 232, 46, 187, 18, 123, 0, 1.79426, 0.173626, -0.0778586, 0, 0
3, 233, 35, 184, 20, 129, 0, 1.84425, 0.170475, -0.0780582, 1, 0
3, 234, 35, 185, 21, 129, 0, 2.81145, 0.169687, -0.077919, 1, 0
3, 235, 43, 191, 15, 133, 0, 1.72585, 0.173419, -0.0780498, 1, 0
3, 236, 33, 180, 23, 124, 0, 2.54053, 0.17026, -0.0776051, 1, 0
3, 237, 42, 185, 16, 127, 0, 1.88186, 0.173792, -0.0777837, 1, 0
3, 238, 35, 186, 23, 128, 0, 1.96468, 0.170231, -0.0778942, 1, 0
3, 239, 52, 185, 15, 118, 0, 0.746535, 1.11233, 0.00123109, 0, 0
3, 240, 49, 180, 17, 114, 0, 0.318992, 1.20263, 0.00133545, 1, 0
3, 241, 50, 182, 14, 118, 0, 2.32262, 1.05476, 0.00136182, 1, 0
3, 242, 51, 181, 4, 126, 0, 0.885804, 0.490479, 0.0937518, 1, 0
3, 243, 51, 182, 5, 126, 0, 2.22597, 0.5008, 0.0937495, 1, 0
3, 244, 43, 186, 18, 125, 0, 1.4574, 0.173176, -0.0779492, 1, 0
3, 245, 44, 189, 18, 127, 0, 1.52354, 0.173561, -0.0779568, 1, 0
3, 246, 43, 183, 18, 122, 0, 1.75654, 0.173296, -0.0780201, 1, 0
3, 247, 42, 184, 18, 124, 0, 1.77141, 0.174066, -0.0777776, 1, 0
3, 248, 49, 179, 5, 125, 0, 0.440228, 0.474505, 0.0937679, 1, 0
3, 249, 49, 178, 5, 124, 0, 0.684791, 0.469902, 0.0937499, 1, 0
3, 250, 49, 178, 5, 124, 0, 0.753054, 0.468752, 0.0937627, 1, 0
3, 251, 47, 176, 5, 124, 0, 1.09822, 0.462922, 0.093886, 1, 0
3, 252, 43, 185, 16, 126, 0, 1.74207, 0.173724, -0.0777731, 1, 0
3, 253, 45, 188, 15, 128, 0, 1.68976, 0.173276, -0.0779002, 1, 0
3, 254, 32, 175, 23, 120, 0, 1.60541, 0.169781, -0.0778752, 1, 0
3, 255, 33, 179, 23, 123, 0, 1.85451, 0.169405, -0.0778997, 1, 0
3, 256, 48, 176, 5, 123, 0, 0.440241, 0.472586, 0.0939087, 1, 0
3, 257, 49, 176, 5, 122, 0, 0.347918, 0.479755, 0.0939087, 1, 0
3, 258, 47, 172, 5, 120, 0, 0.457826, 0.469329, 0.0940699, 1, 0
3, 259, 46, 170, 5, 119, 0, 0.725979, 0.462584, 0.0941149, 1, 0
3, 260, 49, 179, 16, 114, 0, 0.292063, 1.15262, 0.00133644, 1, 0
3, 261, 49, 180, 16, 115, 0, 0.43476, 1.12504, 0.00132289, 1, 0
3, 262, 48, 180, 18, 114, 0, 0.288099, 1.18948, 0.00130747, 1, 0
3, 263, 46, 173, 13, 114, 0, 1.17913, 1.03487, 0.0015394, 1, 0
3, 264, 47, 171, 4, 120, 0, 0.362079, 0.472717, 0.0940668, 1, 0
3, 265, 46, 169, 4, 119, 0, 0.583251, 0.464624, 0.0941093, 1, 0
3, 266, 45, 164, 4, 115, 0, 1.05454, 0.457643, 0.0939923, 1, 0
3, 267, 47, 176, 17, 112, 0, 0.555445, 1.27003, 0.00130604, 1, 0
3, 268, 47, 175, 16, 112, 0, 0.38157, 1.23727, 0.00130603, 1, 0
3, 269, 46, 176, 18, 112, 0, 0.722552, 1.29218, 0.00134794, 1, 0
3, 270, 48, 176, 14, 114, 0, 0.538012, 1.13781, 0.00130973, 1, 0
3, 271, 47, 170, 5, 118, 0, 0.35168, 0.479542, 0.094134, 1, 0
3, 272, 45, 167, 5, 117, 0, 0.678958, 0.460952, 0.0938447, 1, 0
3, 273, 46, 166, 4, 116, 0, 0.991208, 0.489954, 0.0938546, 1, 0
3, 274, 47, 169, 5, 117, 0, 0.725536, 0.490447, 0.0941356, 1, 0
3, 275, 45, 167, 5, 117, 0, 0.475259, 0.466834, 0.093856, 1, 0
3, 276, 47, 168, 12, 109, 0, 0.377459, 1.09926, 0.00156393, 1, 0
3, 277, 47, 168, 12, 109, 0, 0.398746, 1.09501, 0.00156551, 1, 0
3, 278, 47, 168, 12, 109, 0, 0.475254, 1.08244, 0.00155703, 1, 0
3, 279, 41, 165, 18, 106, 0, 1.76716, 0.929593, 0.0016387, 1, 0
3, 280, 44, 165, 5, 116, 0, 0.459684, 0.47168, 0.093989, 1, 0
3, 281, 44, 162, 4, 114, 0, 0.409163, 0.469449, 0.0945031, 1, 0
3, 282, 42, 153, 3, 108, 0, 0.653386, 0.484083, 0.0945662, 1, 0
3, 283, 41, 154, 3, 110, 0, 1.71915, 0.440708, 0.0944455, 1, 0
3, 284, 46, 164, 12, 106, 0, 0.297726, 1.14256, 0.00172994, 1, 0
3, 285, 46, 165, 12, 107, 0, 0.321471, 1.13277, 0.00172993, 1, 0
3, 286, 44, 162, 14, 104, 0, 0.473606, 1.25929, 0.00165532, 1, 0
3, 287, 44, 163, 15, 104, 0, 0.491998, 1.26511, 0.00165496, 1, 0
3, 288, 41, 153, 3, 109, 0, 0.694495, 0.453318, 0.0946562, 1, 0
3, 289, 40, 154, 3, 111, 0, 1.23401, 0.44132, 0.0946348, 1, 0
3, 290, 41, 151, 3, 107, 0, 0.428161, 0.484975, 0.094531, 1, 0
3, 291, 43, 159, 4, 112, 0, 0.705105, 0.463604, 0.0944592, 1, 0
3, 292, 41, 156, 3, 112, 0, 1.3151, 0.442795, 0.0944377, 1, 0
3, 293, 41, 150, 3, 106, 0, 0.354271, 0.472541, 0.0944866, 1, 0
3, 294, 40, 148, 3, 105, 0, 0.35359, 0.471834, 0.0946817, 1, 0
3, 295, 38, 145, 3, 104, 0, 0.344632, 0.485218, 0.0948635, 1, 0
3, 296, 39, 145, 3, 103, 0, 0.820393, 0.516813, 0.0948706, 1, 0
3, 297, 40, 148, 3, 105, 0, 0.562311, 0.459972, 0.0947021, 1, 0
3, 298, 39, 148, 3, 106, 0, 0.945031, 0.449237, 0.0947108, 1, 0
3, 299, 36, 137, 3, 98, 0, 0.290616, 0.486991, 0.0942843, 1, 0
3, 300, 39, 145, 3, 103, 0, 0.606057, 0.508652, 0.0948656, 1, 0
3, 301, 38, 142, 3, 101, 0, 0.419849, 0.474985, 0.0951653, 1, 0
3, 302, 37, 142, 3, 102, 0, 0.826368, 0.455522, 0.0952318, 1, 0
3, 303, 35, 134, 3, 96, 0, 0.321034, 0.491273, 0.0943456, 1, 0
3, 304, 36, 137, 3, 98, 0, 0.485743, 0.506563, 0.0942793, 1, 0
3, 305, 35, 134, 3, 96, 0, 0.614327, 0.51266, 0.0942993, 1, 0
3, 306, 36, 137, 3, 98, 0, 0.842868, 0.522622, 0.0942418, 1, 0
3, 307, 35, 137, 3, 99, 0, 0.892427, 0.448361, 0.0942373, 1, 0
3, 308, 34, 131, 3, 94, 0, 0.612383, 0.517146, 0.0945653, 1, 0
3, 309, 34, 134, 3, 97, 0, 1.08965, 0.440657, 0.0943099, 1, 0
3, 310, 34, 131, 3, 94, 0, 0.313969, 0.471187, 0.0945455, 1, 0
3, 311, 35, 134, 3, 96, 0, 0.380169, 0.500016, 0.0943421, 1, 0
