# format: x, y, z, (trackId)+
32.8617, -413.678, 700.325, 8451
157.904, -383.754, 1085.74, 3003
173.454, -377.006, 1095.37, 3003
176.151, -375.773, 638.924, 2789
189.61, -369.157, 1104.75, 3003
197.211, -365.115, 272.048, 645
210.498, -357.626, 1119.2, 3003
230.802, -344.857, 1132.13, 3003
237.619, -340.259, 1138.2, 3003
234.835, -342.137, 452.337, 616
251.922, -329.772, 1148.44, 3003
334.928, -244.987, 255.155, 612
337.739, -241.118, 277.993, 467
349.458, -223.818, 1184.53, 3202
347.996, -226.157, 1514.14, 686
351.51, -220.534, 220.077, 555
350.278, -222.505, 1538.95, 686
364.339, -198.67, 427.08, 545
366.724, -194.184, 695.939, 6522
367.82, -192.124, 26.3639, 226
369.277, -189.384, 145.647, 589
382.646, -160.646, 443.346, 654
384.545, -155.947, 1053.95, 3202
412.346, -46.6462, -506.853, 409
413.47, -35.8277, -534.407, 4332
414.629, -16.7873, -1109.89, 558
414.811, -11.573, -605.94, 671
414.681, -15.2951, -167.036, 642
414.81, 11.6161, -33.5264, 596
413.91, 29.5419, -1302.75, 750
413.717, 32.3043, -1202.07, 747
413.694, 32.6268, -1325.46, 750
413.478, 35.7235, -1169.61, 747
413.303, 37.5319, -1332.72, 750
413.303, 37.5319, -1224.2, 322
411.009, 57.1509, -542.191, 679
411.056, 56.8147, -494.127, 1756
384.726, 155.499, -913.202, 745
373.699, 180.404, -308.77, 586
362.544, 201.981, -157.161, 117
359.568, 207.135, -668.019, 2012
361.022, 204.616, -265.224, 521
360.618, 205.316, -700.028, 617
357.949, 209.939, -691.182, 2012
349.499, 223.752, -672.695, 2011
355.574, 214.03, -698.621, 617
343.027, 233.515, -1503.75, 4333
224.938, 348.758, -680.328, 3210
204.385, 361.156, -313.48, 583
201.073, 363.062, -231.925, 441
192.014, 367.878, -270.64, 666
50.9997, 411.888, -1214.1, 4380
42.7506, 412.755, -1063.51, 3331
1.6349, 414.962, -235.647, 594
-18.7659, 414.56, -246.207, 505
-19.5172, 414.534, -410.726, 740
-39.6824, 413.077, -171.775, 541
-39.6539, 413.08, -6.41834, 408
-57.9484, 410.896, -338.47, 582
-164.2, 381.126, -454.635, 513
-198.384, 364.492, -426.816, 646
-194.472, 366.572, -127.625, 450
-202.849, 362.043, -494.763, 447
-207.886, 359.134, -609.777, 649
-213.172, 356.082, -1625.4, 438
-220.184, 351.729, -319.072, 700
-237.567, 340.294, -526.549, 314
-239.739, 338.742, -926.846, 695
-238.739, 339.468, -777.444, 1646
-327.326, 255.052, -1628.88, 500
-330.208, 251.364, -1601.99, 500
-331.685, 249.45, -91.6843, 1843
-364.357, 198.637, -94.6869, 1843
-367.199, 193.293, -46.7009, 726
-376.885, 173.726, -472.733, 680
-383.257, 159.134, -348.293, 657
-382.27, 161.578, -37.1004, 1843
-412.154, 48.4649, -94.3039, 704
-413.307, 37.4977, -551.397, 684
-413.922, 29.3689, -1122.76, 471
-414.68, 15.3464, -304.132, 330
-414.962, -3.66335, -939.898, 487
-412.006, -49.8773, -391.411, 606
-379.949, -166.845, -40.506, 1843
-364.715, -197.963, -1352, 428
-363.118, -200.986, -1335.65, 428
-346.628, -228.177, -529.727, 2276
-337.848, -240.969, -1519.42, 632
-335.738, -243.872, -668.916, 485
-331.021, -250.323, -147.15, 731
-234.846, -342.13, -505.179, 317
-211.909, -356.812, -597.071, 652
-206.075, -360.18, -792.053, 647
-204.586, -361.04, -808.03, 647
-157.17, -384.051, -470.487, 591
-49.4049, -412.056, -561.334, 648
-45.8523, -412.429, -361.873, 722
-32.4904, -413.704, -576.942, 734
-33.1475, -413.658, -607.984, 2865
-20.7427, -414.491, -217.52, 400
1.60956, -414.962, -1505.5, 47
2.10337, -414.962, -1482.56, 47
176.475, -375.616, -370.67, 705
192.036, -367.867, -197.23, 588
196.801, -365.333, -30.8494, 3195
203.475, -361.681, -378.59, 1022
208.552, -358.75, -476.466, 3003
218.353, -352.873, -865.845, 2580
219.806, -351.965, -1557.22, 258
220.127, -351.764, -1537.01, 258
219.42, -352.206, -1482.18, 8
219.697, -352.033, -1455.85, 8
218.267, -352.926, -1238.56, 3003
224.38, -349.107, -466.643, 3003
226.959, -347.449, -838.583, 2580
232.367, -343.802, -459.764, 3003
227.658, -346.978, -302.926, 597
234.39, -342.437, -1387.03, 3945
230.903, -344.789, -1229.95, 3003
243.321, -336.138, -454.453, 3003
357.536, -210.654, -951.191, 205
359.236, -207.71, -936.036, 205
366.347, -194.894, -413.585, 517
375.367, -176.984, -1432.75, 457
376.82, -173.873, -1452.02, 457
381.885, -162.531, -268.76, 508
382.744, -160.405, -794.483, 626
411.364, -81.1058, 1197.18, 3202
411.887, -78.3634, 988.143, 227
412.069, -77.3358, 1284.95, 3202
412.539, -74.6661, 1250.54, 3202
412.924, -72.4865, 1295.95, 3202
414.646, -61.983, 479.686, 7324
412.768, 73.3678, 764.389, 432
412.069, 77.3358, 777.889, 432
411.208, 81.838, 176.944, 410
393.899, 143.539, 599.444, 714
393.735, 143.991, 72.5585, 548
263.049, 326.503, 81.6249, 2004
71.7561, 413.052, 125.976, 637
67.2063, 413.855, 714.316, 6308
66.2192, 414.029, 285.508, 495
-59.216, 415.035, 272.784, 282
-79.6564, 411.672, 90.3053, 1086
-80.214, 411.553, 512.511, 1086
-145.607, 393.147, 582.504, 101
-148.5, 392.094, 638.141, 4675
-267.181, 323.084, 872.984, 543
-317.39, 273.967, 1097.63, 595
-391.935, 148.937, 430.657, 439
-394.554, 141.739, 1250.45, 761
-411.192, 81.9139, 523.775, 673
-411.252, 81.6339, 198.097, 670
-411.602, 79.9812, 1485.55, 7434
-415.087, -58.8453, 80.9139, 581
-414.835, -60.6428, 1633.37, 3200
-414.655, -61.9235, 634.629, 681
-412.868, -72.803, 477.861, 150
-394.56, -141.723, 1057, 497
-394.958, -140.629, 404.287, 2962
-391.135, -151.048, 283.71, 354
-390.363, -152.957, 305.424, 1137
-314.305, -277.47, 1260.61, 512
-270.118, -320.619, 1553.37, 1137
-275.197, -316.358, 1220.83, 4
-273.681, -317.63, 1197.86, 4
-274.065, -317.308, 313.041, 553
-148.998, -391.912, 454.836, 411
-135.555, -396.768, 224.958, 520
75.4038, -412.409, 886.509, 1455
77.4368, -412.051, 1489.56, 8522
147.623, -392.413, 281.221, 3003
144.344, -393.606, 41.6223, 758
274.565, -316.888, 366.603, 511
318.517, -272.624, 1204.17, 6869
320.773, -269.935, 691.676, 676
323.942, -266.159, 1178.63, 6869
388.87, -156.653, 12.3687, 474
392.482, -147.432, 852.424, 7432
414.667, 61.8383, -1062.76, 403
412.645, 74.0673, -1563.2, 4858
412.398, 75.4669, -673.737, 2869
410.943, 83.0855, -139.156, 627
395.671, 138.672, -847.436, 629
393.846, 143.687, -830.773, 629
321.524, 269.04, -624.498, 460
320.807, 269.895, -113.806, 550
318.693, 272.414, -637.134, 460
266.472, 323.679, -88.8202, 479
149.951, 391.566, -76.4812, 577
146.46, 392.836, -524.548, 3211
141.392, 394.681, -1454.37, 413
73.9842, 412.659, -309.962, 570
61.3876, 414.73, -121.726, 484
-260.241, 328.698, -694.693, 7036
-269.543, 321.102, -713.001, 3285
-392.637, 147.006, -1312.13, 3878
-394.539, 141.781, -1046.46, 214
-395.53, 139.06, -1060.44, 214
-411.446, 80.7179, -1131.23, 434
-412.446, 75.1941, -810.391, 4382
-412.639, 74.0996, -87.8492, 739
-414.561, 62.5924, -383.773, 2275
-412.469, -75.0643, -79.5956, 120
-327.046, -262.355, -1593.02, 5644
-325.335, -264.498, -234.568, 609
-320.224, -270.59, -616.073, 245
-317.108, -274.303, -900.067, 489
-314.676, -277.057, -919.341, 489
-270.559, -320.25, -7.63792, 1843
-265.62, -324.394, -783.541, 3445
-268.183, -322.243, -99.4744, 1843
-80.8663, -411.415, -1538.09, 398
-66.3139, -414.012, -12.7232, 611
78.7939, -411.811, -979.579, 4377
140.375, -395.051, -252.607, 453
151.984, -390.757, -1506.89, 2757
263.599, -326.09, -756.804, 116
265.698, -324.329, -308.333, 632
274.393, -317.032, -637.303, 544
275.268, -316.287, -209.481, 2015
315.232, -276.44, -798.295, 3443
314.848, -276.866, -460.293, 360
412.217, -97.3048, 39.2319, 492
412.966, -94.1322, 1196.3, 3202
423.29, -13.7696, 1038.66, 3202
423.375, 11.3199, 652.817, 1408
423.337, 12.4218, 559.199, 177
423.305, 13.3454, 324.21, 494
423.121, 18.613, 1028.17, 3202
412.217, 97.3048, 426.953, 1429
405.643, 121.84, 1376.48, 5950
405.605, 121.972, 1241.99, 3200
405.238, 123.251, 598.276, 1409
403.865, 127.545, 271.87, 124
371.782, 202.884, 1326.49, 33
371.571, 203.282, 10.3953, 531
312.35, 286.029, 1285.66, 153
314.918, 283.177, 1261.52, 153
308.338, 290.377, 1517.98, 6333
287.581, 310.953, 1540.73, 7065
210.064, 367.75, 205.384, 362
195.994, 375.446, 472.844, 459
194.924, 376.015, 172.118, 397
121.942, 405.614, 443.989, 152
-93.0056, 413.205, 77.6248, 1086
-84.2424, 415.068, 345.287, 426
-91.4641, 413.533, 303.921, 1086
-96.9529, 412.305, 496.759, 1086
-97.3048, 412.217, 1353.89, 8525
-121.84, 405.643, 412.964, 488
-121.84, 405.643, 50.9249, 1086
-124.946, 404.71, 600.023, 701
-198.071, 374.342, 164.101, 6164
-193.283, 376.887, 83.6901, 532
-193.298, 376.879, 31.1464, 1090
-199.095, 373.797, 35.3126, 1090
-195.413, 375.754, 978.832, 721
-196.481, 375.187, 957.748, 721
-200.078, 373.274, 449.663, 461
-200.893, 372.841, 966.902, 721
-200.893, 372.841, 949.264, 721
-219.857, 362.015, 1063.12, 2407
-284.609, 313.629, 312.541, 6156
-309.116, 289.571, 72.607, 29
-311.969, 286.453, 563.684, 743
-316.373, 281.562, 26.847, 621
-317.082, 280.774, 300.213, 423
-375.478, 195.934, 642.429, 4676
-404.788, 124.707, 320.796, 620
-405.643, 121.84, 190.147, 2250
-414.779, 85.5986, 296.74, 524
-423.336, 12.4419, 1436.16, 672
-423.513, 7.06748, 1459.15, 672
-423.513, 4.80878, 119.209, 401
-423.02, -21.5023, 597.089, 455
-414.483, -86.9943, 1609.88, 8711
-413.904, -89.7173, 899.713, 630
-405.643, -121.84, 1337.7, 664
-405.614, -121.939, 1311.11, 664
-402.41, -132.026, 736.42, 6877
-377.533, -192.069, 1312.19, 499
-374.53, -197.716, 1153.57, 1137
-367.069, -211.243, 1000.1, 525
-365.257, -214.382, 107.207, 547
-356.334, -228.948, 1159.5, 38
-356.735, -228.307, 1136.84, 38
-316.632, -281.274, 1287.69, 512
-289.338, -309.341, 1550.66, 1137
-290.377, -308.338, 1014.99, 6870
-290.272, -308.439, 30.6943, 1428
-281.48, -316.446, 1552.04, 1137
-216.818, -363.85, 149.674, 437
-215.348, -364.699, 1294.47, 431
-201.081, -372.741, 685.381, 493
-196.105, -375.386, 437.28, 602
-196.481, -375.187, 693.486, 493
-196.481, -375.187, 677.991, 493
-89.1315, -414.029, 345.667, 6304
-12.3672, -423.339, 508.246, 1137
15.3992, -423.233, 183.6, 1137
14.1931, -423.275, 119.059, 710
129.411, -403.259, 311.394, 581
200.091, -373.267, 279.668, 645
287.536, -310.993, 369.503, 511
283.172, -314.923, 500.288, 2514
287.67, -310.873, 995.308, 3202
289.297, -309.381, 835.713, 7766
316.79, -281.098, 1102.17, 3202
357.475, -227.122, 1586.13, 686
356.998, -227.885, 1562.7, 686
358.341, -225.737, 227.663, 555
365.002, -214.823, 1185.12, 3202
370.301, -205.669, 1186.37, 3202
372.395, -201.732, 439.522, 545
374.78, -197.246, 26.6076, 226
376.956, -193.154, 715.407, 6522
376.028, -194.9, 150.201, 589
404.728, -124.892, 199.812, 19
405.643, -121.84, 1460.13, 2408
412.217, -97.3048, -1157.12, 254
423.088, -19.5505, -1173.85, 558
423.126, -18.4515, -1150.01, 558
423.183, -16.8263, -170.648, 642
423.32, -12.9082, -630.865, 671
423.439, 9.4881, -36.6391, 596
412.39, 96.6107, -896.681, 491
412.451, 96.3649, -657.293, 2642
405.066, 123.849, -141.331, 604
401.636, 134.406, -625.091, 641
370.451, 205.385, -161.792, 117
367.318, 210.812, -677.962, 2012
368.14, 209.387, -272.882, 521
368.023, 209.591, -716.72, 617
365.101, 214.652, -707.428, 617
365.523, 213.921, -256.453, 521
286.347, 312.064, -318.28, 770
209.557, 368.042, -321.759, 583
206.062, 370.06, -238.552, 441
194.073, 376.467, -278.636, 666
127.429, 403.903, -290.441, 3284
125.309, 404.592, -7.6453, 496
126.487, 404.209, -1561.59, 273
124.176, 404.973, -1581.76, 273
94.5274, 412.882, -1526.05, 2011
3.40522, 423.513, -242.476, 594
-15.4512, 423.231, -252.644, 594
-15.4794, 423.23, -427.68, 740
-121.88, 405.631, -1576.14, 4376
-121.84, 405.643, -1058.07, 61
-123.637, 405.135, -1041.67, 61
-130.41, 402.934, -1437.78, 4901
-198.319, 374.209, -442.494, 646
-197.983, 374.388, -130.353, 450
-207.184, 369.412, -506.349, 447
-208.606, 368.591, -632.306, 649
-224.443, 359.149, -327.409, 700
-311.341, 287.15, -806.865, 1645
-371.075, 204.214, -54.492, 565
-376.455, 194.096, -54.9777, 726
-372.429, 201.668, -94.6933, 1843
-401.698, 134.217, -380.055, 669
-402.478, 131.816, -204.799, 225
-402.291, 132.391, -1375.25, 757
-412.217, 97.3048, -345.225, 306
-423.22, 15.7653, -310.004, 330
-423.513, -3.89754, -962.646, 487
-405.423, -122.607, -1549.3, 838
-373.236, -200.149, -1396.72, 428
-372.103, -202.281, -1372.88, 428
-308.338, -290.377, -858.744, 323
-284.953, -313.32, -14.7689, 1843
-218.481, -362.89, -617.329, 652
-209.458, -368.099, -818.544, 647
-205.305, -370.495, -835.258, 647
-129.915, -403.095, -1390.29, 4901
-97.3048, -412.217, -83.6451, 623
-93.0991, -413.185, -103.333, 420
-84.1451, -415.088, -1560.79, 398
-22.7003, -422.959, -224.85, 400
0.620174, -423.513, -1553.16, 47
1.22197, -423.513, -1529.37, 47
95.0758, -412.773, -878.029, 3333
97.3048, -412.217, -1200.01, 5186
193.915, -376.551, -1255.77, 3003
196.951, -374.937, -201.212, 588
204.283, -371.039, -384.398, 1022
202.481, -371.996, -33.5538, 3195
208.56, -368.618, -479.016, 3003
206.671, -369.708, -1246.71, 3003
223.687, -359.621, -1237.07, 3003
223.559, -359.702, -1512.85, 8
223.736, -359.591, -851.856, 4047
229.748, -355.834, -854.192, 2580
223.16, -359.951, -1605.24, 258
223.689, -359.62, -1583.56, 258
223.543, -359.712, -1485.93, 8
285.542, -312.789, -787.052, 509
290.506, -308.213, -885.208, 2579
365.063, -214.717, -976.532, 205
368.023, -209.591, -959.777, 205
374.553, -197.673, -431.509, 517
401.992, -133.311, -304.991, 419
424.343, -54.4219, 1532.49, 5973
424.844, -50.4249, 1162.6, 3202
424.788, -50.9576, 1465.89, 6258
425.966, -39.7452, 91.497, 763
426.491, -33.4864, 751.595, 45
427.043, -25.579, 792.933, 189
426.977, -26.5227, 54.041, 561
427.133, -24.3031, 998.187, 7430
426.406, 34.6985, 1126.14, 6963
394.185, 166.323, 157.232, 699
392.288, 170.662, 1560.18, 6326
381.992, 192.657, 448.96, 575
382.283, 192.061, 339.41, 655
350.911, 244.762, 602.528, 234
348.007, 248.805, 390.76, 603
166.697, 394.034, 1040.75, 6302
164.043, 395.106, 20.8903, 527
45.6005, 425.351, 91.9849, 523
-59.8492, 423.58, 281.182, 282
-58.3298, 423.794, 1454.3, 7841
-161.791, 396.016, 609.704, 744
-162.29, 395.814, 71.8811, 407
-236.386, 356.56, 1311.34, 7651
-248.592, 348.162, 979.821, 625
-353.267, 241.27, 1139.4, 5949
-384.01, 188.52, 1440.24, 559
-384.256, 188.015, 1418.84, 559
-385.709, 185.036, 1452.19, 559
-392.193, 170.876, 630.706, 557
-394.139, 166.436, 1263.22, 746
-395.81, 162.299, 1287.16, 746
-426.038, 39.0602, 1044.79, 7064
-426.15, 37.9994, 918.137, 259
-426.046, 38.9852, 841.605, 442
-426.383, 35.0221, 1299.59, 151
-426.577, 32.249, 1281.14, 151
-426.552, 32.6085, 854.09, 442
-426.506, -33.2712, 994.309, 7760
-426.337, -35.6863, 18.9917, 1137
-425.828, -41.0611, 77.5216, 691
-425.061, -48.3606, 1452.13, 569
-425.67, -42.5704, 1437.22, 2968
-424.708, -51.8262, 1631.44, 3200
-424.193, -55.4911, 1454.96, 569
-424.669, -52.106, 1180.77, 2993
-424.145, -55.8335, 1204.24, 2993
-423.821, -58.1373, 1473.9, 569
-423.267, -62.0755, 654.871, 681
-397.475, -158.179, 307.08, 354
-389.338, -177.287, 966.454, 807
-391.91, -171.51, 660.846, 1137
-391.234, -173.029, 1632.46, 708
-390.464, -174.759, 1613, 708
-389.926, -175.968, 1596.04, 708
-383.748, -189.057, 1334.03, 499
-384.189, -188.152, 863.129, 622
-351.535, -243.836, 772.063, 718
-347.708, -249.217, 337.88, 619
-343.636, -254.821, 1362.43, 31
-340.964, -258.428, 568.192, 763
-338.075, -262.126, 142.334, 639
-241.149, -353.348, 1495.3, 6876
-240.088, -354.064, 1470.06, 6876
-190.943, -382.828, 1612.8, 615
-189.066, -383.744, 1634.9, 615
-183.383, -386.515, 898.329, 692
-180.51, -387.903, 885.937, 692
-63.712, -423.037, 1356.43, 1137
-48.5433, -425.042, 959.416, 1137
-48.4642, -425.05, 798.032, 180
-48.0155, -425.097, 403.434, 81
-38.0424, -426.145, 118.475, 2992
-37.3458, -426.221, 1136.05, 2343
29.803, -426.748, 562.538, 2790
32.6668, -426.548, 709.675, 8451
161.56, -396.109, 1083.49, 3003
176.577, -389.654, 658.918, 2789
244.939, -350.792, 469.981, 616
347.047, -250.127, 283.383, 612
346.12, -251.402, 258.186, 612
393.611, -167.691, 441.719, 7321
397.338, -158.518, 13.998, 474
396.673, -160.165, 469.114, 654
426.06, -38.8511, -525.028, 4332
426.534, 32.8712, -1341.19, 750
426.596, 31.9761, -1252.72, 322
426.552, 32.6085, -1206.57, 747
426.066, 38.802, -1219.66, 747
426.189, 37.625, -1362.25, 750
423.835, 58.0351, -562.963, 679
423.307, 61.7915, -1096.01, 403
423.211, 62.4744, -509.377, 1756
395.923, 162.022, -940.615, 745
382.561, 191.49, -318.383, 586
357.398, 235.144, -691.675, 2011
353.135, 241.465, -1516.3, 4333
237.203, 356.01, -702.761, 3210
62.938, 423.146, -124.479, 484
52.5567, 424.62, -1220.03, 4380
45.6735, 425.343, -1098.43, 3331
-41.0793, 425.826, -177.106, 541
-41.4735, 425.785, -5.62275, 408
-59.368, 423.648, -348.197, 582
-171.048, 392.116, -469.373, 513
-243.353, 351.861, -795.446, 1646
-244.465, 351.111, -543.801, 314
-243.947, 351.461, -951.797, 695
-341.121, 258.228, -96.8279, 574
-341.51, 257.748, -1633.32, 500
-388.954, 178.151, -484.518, 680
-394.565, 165.382, -357.425, 657
-394.662, 165.143, -39.2169, 1843
-397.464, 158.206, -1300.96, 3878
-424.874, 50.1439, -97.2266, 704
-425.953, 39.8774, -567.511, 684
-426.765, 29.5553, -1149.32, 471
-424.618, -52.4632, -405.446, 606
-384.941, -186.612, -36.9886, 1843
-356.505, -236.468, -541.473, 2276
-347.605, -249.359, -1509.13, 632
-345.318, -252.506, -691.003, 485
-340.957, -258.436, -151.585, 731
-334.27, -266.996, -1596.61, 5644
-242.761, -352.261, -523.505, 317
-162.878, -395.577, -487.371, 591
-38.69, -426.077, -596.575, 734
-46.0605, -425.303, -374.439, 722
-38.1283, -426.136, -624.614, 2865
175.515, -390.128, -504.892, 3003
177.366, -389.303, -1266.27, 3003
192.016, -382.305, -493.199, 3003
187.214, -384.647, -1261.57, 3003
181.77, -387.302, -380.922, 705
244.036, -351.4, -457.12, 3003
244.43, -351.135, -1227.57, 3003
234.474, -357.85, -310.972, 597
239.287, -354.604, -1388.4, 3945
247.975, -348.61, -1219.64, 3003
265.69, -335.29, -1210.88, 3003
389.226, -177.539, -1488.69, 457
394.903, -164.545, -819.518, 626
396.371, -160.913, -280.411, 508
424.294, -81.8564, 1023.69, 227
427.071, -65.7293, 478.732, 7324
424.724, 79.4201, 796.347, 432
423.874, 83.9373, 181.873, 410
406.2, 147.24, 614.344, 714
405.57, 148.972, 75.1526, 548
271.765, 335.969, 83.4662, 2004
71.9768, 426.036, 131.815, 637
70.5923, 426.28, 723.895, 6308
66.6382, 426.943, 293.128, 495
-84.8968, 423.67, 355.216, 426
-145.287, 406.911, 598.86, 744
-151.514, 404.645, 659.205, 4675
-276.779, 331.772, 899.256, 543
-322.835, 287.162, 310.987, 423
-323.787, 286.105, 28.2419, 621
-332.605, 275.787, 1130.73, 5949
-403.657, 154.227, 442.61, 439
-406.287, 147.003, 1288.4, 761
-423.269, 86.7839, 539.813, 673
-424.062, 83.0508, 1498.73, 7434
-423.972, 83.4758, 201.827, 670
-426.558, -69.0205, 83.5483, 581
-425.569, -74.6292, 492.026, 150
-409.643, -137.431, 750.003, 6877
-408.022, -142.234, 416.269, 2962
-404.599, -151.638, 1084.56, 497
-403.33, -155.101, 291.72, 354
-403.118, -155.626, 1116.6, 497
-324.758, -285.027, 1289.19, 512
-324.075, -285.785, 1318.42, 512
-284.243, -325.463, 1257.52, 4
-281.781, -327.575, 1230.95, 4
-280.789, -328.407, 320.6, 553
-274.831, -333.407, 1552.93, 1137
-155.462, -403.184, 459.159, 411
-138.478, -409.303, 231.958, 520
79.6302, -424.687, 1488.92, 8522
81.8011, -424.304, 914.08, 1455
140.863, -408.522, 1068.92, 3003
150.131, -405.148, 43.8998, 758
285.924, -323.95, 1167.6, 3003
284.686, -325.065, 374.207, 3003
329.347, -279.669, 1098.14, 3202
332.721, -275.649, 1201.89, 3202
331.259, -277.39, 709.456, 676
404.001, -153.284, 846.124, 7432
409.036, -139.299, 1192.07, 3202
426.771, 67.8122, -1085.44, 403
425.789, 73.3794, -1566.74, 4858
424.129, 82.7358, -692.093, 2642
423.642, 85.0275, -142.826, 627
409.734, 137.151, -632.713, 641
407.071, 144.848, -855.576, 629
328.305, 280.911, -648.365, 460
331.097, 277.584, -120.107, 550
275.333, 332.986, -90.9093, 479
155.43, 403.197, -77.3577, 577
148.887, 405.601, -545.709, 3211
144.174, 407.316, -1479.71, 413
139.135, 409.09, -1510.81, 413
77.7953, 425.01, -321.371, 570
-140.025, 408.801, -1437.01, 4901
-271.987, 335.794, -716.468, 7036
-284.231, 325.474, -743.819, 3285
-323.175, 286.785, -836.439, 1645
-406.563, 146.242, -1086.8, 214
-409.609, 137.538, -393.874, 669
-410.357, 135.236, -210.288, 225
-425.455, 75.273, -1189.62, 434
-424.989, 77.9139, -1167.07, 434
-425.124, 77.1529, -805.33, 4382
-425.603, 74.4363, -89.8445, 739
-427.135, 65.2755, -393.362, 2275
-425.23, -76.5515, -81.9044, 120
-336.304, -271.337, -240.968, 609
-330.588, -278.19, -632.797, 245
