#format: eventNumber, prototrackIndex, nMeasurements, nStates, nOutliers, nHoles, nSharedHits, chi2PerNDF, pT, eta, duplicate, fake
6, 936, 10, 36, 3, 23, 0, 2.86665, 0.181849, 1.43511, 1, 0
6, 937, 4, 20, 5, 11, 0, 3.21675, 0.148659, 1.54563, 1, 0
6, 938, 4, 20, 5, 11, 0, 3.06915, 0.14925, 1.54582, 1, 0
6, 939, 27, 111, 8, 76, 0, 3.346, 0.334503, 1.26471, 1, 0
6, 940, 28, 118, 9, 81, 0, 2.51543, 0.336075, 1.26603, 1, 0
6, 941, 26, 103, 8, 69, 0, 3.23648, 0.338326, 1.26071, 1, 0
6, 942, 24, 106, 8, 74, 0, 3.18256, 0.307421, 1.26577, 1, 0
6, 943, 25, 107, 8, 74, 0, 3.51779, 0.311644, 1.26451, 1, 0
6, 944, 28, 115, 8, 79, 0, 3.2316, 0.331005, 1.26505, 1, 0
6, 945, 26, 109, 8, 75, 0, 2.8424, 0.317337, 1.26605, 1, 0
6, 946, 26, 112, 9, 77, 0, 2.95178, 0.310923, 1.26553, 1, 0
6, 947, 25, 108, 9, 74, 0, 2.9787, 0.310247, 1.26612, 1, 0
6, 948, 26, 112, 9, 77, 0, 3.16597, 0.304705, 1.26554, 1, 0
6, 949, 25, 108, 9, 74, 0, 3.10419, 0.306168, 1.26614, 1, 0
6, 950, 25, 108, 9, 74, 0, 3.22025, 0.303716, 1.26613, 1, 0
6, 951, 26, 108, 8, 74, 0, 2.85863, 0.316131, 1.26605, 1, 0
6, 952, 7, 26, 4, 15, 0, 0.353975, 0.264453, 1.29548, 1, 0
6, 953, 12, 98, 18, 68, 0, 1.92497, 0.354727, 1.26986, 1, 0
6, 954, 6, 23, 4, 13, 0, 0.267072, 0.294515, 1.2988, 1, 0
6, 955, 6, 23, 4, 13, 0, 0.267689, 0.301428, 1.29883, 1, 0
6, 956, 7, 26, 4, 15, 0, 0.361323, 0.249885, 1.29513, 1, 0
6, 957, 13, 98, 17, 68, 0, 1.93494, 0.358939, 1.26943, 1, 0
6, 958, 13, 98, 17, 68, 0, 1.91172, 0.358587, 1.2694, 1, 0
6, 959, 6, 23, 4, 13, 0, 0.258282, 0.301037, 1.29916, 1, 0
6, 960, 5, 18, 3, 10, 0, 0.196512, 0.303344, 1.30758, 1, 0
6, 961, 7, 26, 4, 15, 0, 0.341455, 0.230423, 1.29544, 1, 0
6, 962, 6, 23, 4, 13, 0, 0.247666, 0.226652, 1.29909, 1, 0
6, 963, 19, 95, 10, 66, 0, 2.68137, 0.311458, 1.26926, 1, 0
6, 964, 19, 95, 10, 66, 0, 2.72173, 0.310157, 1.26927, 1, 0
6, 965, 19, 95, 10, 66, 0, 2.88564, 0.306978, 1.26926, 1, 0
6, 966, 18, 89, 9, 62, 0, 2.59043, 0.31694, 1.26929, 1, 0
6, 967, 10, 42, 4, 28, 0, 1.5262, 0.251568, 1.28397, 1, 0
6, 968, 17, 81, 7, 57, 0, 2.83744, 0.386876, 1.27363, 1, 0
6, 969, 5, 18, 3, 10, 0, 0.196008, 0.281365, 1.30757, 1, 0
6, 970, 15, 83, 10, 58, 0, 3.09943, 0.316172, 1.26375, 1, 0
6, 971, 29, 123, 3, 91, 0, 3.40741, 0.327928, 0.830617, 1, 0
6, 972, 5, 20, 1, 14, 0, 4.0378, 0.119279, 0.964676, 1, 0
6, 973, 12, 87, 11, 64, 0, 3.24178, 0.119273, 1.0316, 1, 0
6, 974, 9, 40, 7, 24, 0, 2.51879, 0.333828, 1.59355, 1, 0
6, 975, 7, 32, 5, 20, 0, 2.162, 0.25524, 1.61585, 1, 0
6, 976, 4, 17, 3, 10, 0, 0.352518, 0.221633, 1.73733, 1, 0
6, 977, 4, 16, 3, 9, 0, 1.76645, 0.258248, 1.73878, 1, 0
6, 978, 4, 16, 3, 9, 0, 1.58073, 0.203129, 1.73847, 1, 0
6, 979, 7, 32, 5, 20, 0, 2.07939, 0.220637, 1.61578, 1, 0
6, 980, 6, 18, 1, 11, 0, 6.08731, 0.308158, 1.58543, 1, 0
6, 981, 5, 12, 0, 7, 0, 3.95574, 0.241996, 1.70198, 1, 0
6, 982, 6, 18, 1, 11, 0, 4.91435, 0.327682, 1.64908, 1, 0
6, 983, 6, 17, 1, 10, 0, 4.99335, 0.218827, 1.72363, 1, 0
6, 984, 3, 10, 1, 6, 0, 1.20396, 0.248051, 1.55153, 1, 0
6, 985, 9, 79, 14, 56, 0, 2.21339, 0.255163, -1.12429, 1, 0
6, 986, 14, 79, 8, 57, 0, 2.56102, 0.263607, -1.12368, 1, 0
6, 987, 5, 23, 2, 16, 0, 2.8268, 0.234104, -1.17286, 1, 0
6, 988, 5, 27, 2, 20, 0, 0.689549, 0.492219, -0.643342, 1, 0
6, 989, 28, 115, 5, 82, 0, 3.06308, 0.583124, -0.665045, 1, 0
6, 990, 21, 85, 3, 61, 0, 0.783767, 1.09261, -0.285651, 1, 0
6, 991, 15, 63, 2, 46, 0, 0.83185, 0.887018, -0.286913, 1, 0
6, 992, 5, 18, 0, 13, 0, 4.43301, 0.508827, -0.604205, 1, 0
6, 993, 15, 63, 1, 47, 0, 3.56437, 0.589706, -0.663621, 1, 0
6, 994, 15, 60, 2, 43, 0, 0.465492, 1.04838, -0.290931, 1, 0
6, 995, 14, 60, 3, 43, 0, 0.531698, 0.751221, -0.291181, 1, 0
6, 996, 12, 55, 2, 41, 0, 2.58852, 0.454365, -0.673208, 1, 0
6, 997, 12, 47, 2, 33, 0, 0.548787, 1.14643, -0.290324, 1, 0
6, 998, 12, 47, 2, 33, 0, 0.532098, 1.20967, -0.289705, 1, 0
6, 999, 11, 43, 2, 30, 0, 0.551874, 1.2296, -0.288372, 1, 0
6, 1000, 11, 43, 2, 30, 0, 0.5668, 0.828434, -0.289445, 1, 0
6, 1001, 45, 172, 12, 115, 0, 1.76655, 0.138653, 0.134831, 1, 0
6, 1002, 27, 96, 12, 57, 0, 1.8637, 0.120741, 0.130638, 1, 0
6, 1003, 26, 82, 11, 45, 0, 1.91245, 0.116156, 0.13041, 1, 0
6, 1004, 39, 173, 18, 116, 0, 2.30286, 0.137112, 0.134445, 1, 0
6, 1005, 45, 172, 12, 115, 0, 2.41667, 0.138175, 0.134842, 1, 0
6, 1006, 47, 190, 21, 122, 0, 1.6831, 0.280059, 0.0667695, 1, 0
6, 1007, 47, 187, 21, 119, 0, 1.79689, 0.272706, 0.0667013, 1, 0
6, 1008, 46, 173, 11, 116, 0, 1.66138, 0.139045, 0.134806, 1, 0
6, 1009, 45, 171, 12, 114, 0, 1.8277, 0.137992, 0.134778, 1, 0
6, 1010, 43, 168, 12, 113, 0, 1.48766, 0.138593, 0.134735, 1, 0
6, 1011, 26, 82, 11, 45, 0, 1.89297, 0.116054, 0.13057, 1, 0
6, 1012, 46, 189, 22, 121, 0, 1.20648, 0.278789, 0.0667855, 1, 0
6, 1013, 48, 189, 22, 119, 0, 0.831364, 0.272352, 0.0666558, 0, 0
6, 1014, 40, 159, 14, 105, 0, 2.90062, 0.29987, 0.0671958, 1, 0
6, 1015, 47, 184, 20, 117, 0, 1.00084, 0.270699, 0.0665328, 1, 0
6, 1016, 43, 166, 12, 111, 0, 1.80415, 0.139288, 0.13466, 1, 0
6, 1017, 45, 173, 14, 114, 0, 1.93903, 0.138787, 0.134858, 1, 0
6, 1018, 46, 173, 12, 115, 0, 1.61878, 0.138211, 0.134752, 0, 0
6, 1019, 25, 87, 10, 52, 0, 1.77331, 0.122698, 0.128225, 1, 0
6, 1020, 23, 85, 12, 50, 0, 1.78481, 0.117193, 0.131219, 1, 0
6, 1021, 44, 185, 21, 120, 0, 1.59603, 0.279523, 0.0666597, 1, 0
6, 1022, 44, 185, 21, 120, 0, 1.92064, 0.280496, 0.0666823, 1, 0
6, 1023, 44, 182, 21, 117, 0, 1.15939, 0.279701, 0.0667404, 1, 0
6, 1024, 47, 186, 20, 119, 0, 1.8286, 0.271927, 0.0666716, 1, 0
6, 1025, 43, 176, 20, 113, 0, 1.20848, 0.281515, 0.0662389, 1, 0
6, 1026, 44, 178, 21, 113, 0, 0.942374, 0.270211, 0.0661962, 1, 0
6, 1027, 37, 185, 23, 125, 0, 1.14232, 0.166427, -0.379947, 1, 0
6, 1028, 37, 180, 22, 121, 0, 1.00836, 0.167012, -0.380315, 1, 0
6, 1029, 37, 181, 22, 122, 0, 1.12083, 0.166642, -0.380312, 1, 0
6, 1030, 37, 185, 23, 125, 0, 1.25174, 0.166166, -0.379951, 1, 0
6, 1031, 43, 166, 12, 111, 0, 1.86839, 0.13923, 0.134632, 1, 0
6, 1032, 40, 159, 13, 106, 0, 1.25212, 0.139071, 0.135408, 1, 0
6, 1033, 41, 162, 13, 108, 0, 1.74512, 0.138499, 0.135317, 1, 0
6, 1034, 44, 176, 20, 112, 0, 0.700446, 0.276096, 0.0661441, 1, 0
6, 1035, 44, 175, 20, 111, 0, 0.70167, 0.276962, 0.0661334, 1, 0
6, 1036, 42, 173, 20, 111, 0, 1.2012, 0.278, 0.0662029, 1, 0
6, 1037, 35, 150, 15, 100, 0, 2.23096, 0.30744, 0.0665454, 1, 0
6, 1038, 36, 179, 22, 121, 0, 1.13463, 0.167647, -0.380557, 1, 0
6, 1039, 24, 74, 1, 49, 0, 2.08024, 0.143675, -0.382027, 1, 0
6, 1040, 24, 74, 1, 49, 0, 3.25337, 0.133712, -0.381811, 1, 0
6, 1041, 42, 163, 14, 107, 0, 2.13688, 0.138774, 0.135333, 1, 0
6, 1042, 23, 82, 10, 49, 0, 1.51716, 0.119212, 0.131009, 1, 0
6, 1043, 36, 176, 21, 119, 0, 0.982001, 0.167006, -0.380137, 1, 0
6, 1044, 27, 128, 15, 86, 0, 1.6618, 0.18298, -0.377136, 1, 0
6, 1045, 40, 156, 12, 104, 0, 1.75086, 0.139143, 0.135584, 1, 0
6, 1046, 40, 159, 13, 106, 0, 1.75902, 0.138244, 0.135413, 1, 0
6, 1047, 19, 62, 9, 34, 0, 2.48221, 0.111451, 0.133512, 1, 0
6, 1048, 23, 82, 10, 49, 0, 1.28944, 0.120403, 0.130974, 1, 0
6, 1049, 42, 173, 20, 111, 0, 1.30879, 0.280199, 0.0662272, 1, 0
6, 1050, 42, 172, 20, 110, 0, 1.46808, 0.281089, 0.066224, 1, 0
6, 1051, 35, 143, 14, 94, 0, 2.52101, 0.315496, 0.0663963, 1, 0
6, 1052, 21, 65, 0, 44, 0, 1.43773, 0.144357, -0.381176, 1, 0
6, 1053, 21, 66, 1, 44, 0, 1.41778, 0.142343, -0.380786, 1, 0
6, 1054, 21, 66, 1, 44, 0, 1.56979, 0.139665, -0.380621, 1, 0
6, 1055, 31, 168, 21, 116, 0, 1.14343, 0.168953, -0.380475, 1, 0
6, 1056, 33, 171, 22, 116, 0, 1.18506, 0.167041, -0.380324, 1, 0
6, 1057, 32, 165, 20, 113, 0, 1.22794, 0.166135, -0.379402, 1, 0
6, 1058, 34, 174, 22, 118, 0, 0.895247, 0.168264, -0.380302, 1, 0
6, 1059, 22, 69, 1, 46, 0, 1.53, 0.140974, -0.380898, 1, 0
6, 1060, 31, 168, 21, 116, 0, 0.973432, 0.168522, -0.380338, 1, 0
6, 1061, 31, 168, 21, 116, 0, 0.964956, 0.168692, -0.380334, 1, 0
6, 1062, 31, 168, 22, 115, 0, 0.960422, 0.16894, -0.380375, 1, 0
6, 1063, 21, 66, 1, 44, 0, 1.47111, 0.14128, -0.38077, 1, 0
6, 1064, 32, 165, 21, 112, 0, 1.20801, 0.166127, -0.379396, 1, 0
6, 1065, 30, 164, 22, 112, 0, 1.16722, 0.165949, -0.378781, 1, 0
6, 1066, 30, 163, 22, 111, 0, 1.11039, 0.166735, -0.380019, 1, 0
6, 1067, 30, 162, 21, 111, 0, 1.19447, 0.166557, -0.380006, 1, 0
6, 1068, 30, 163, 22, 111, 0, 0.998619, 0.167202, -0.380035, 1, 0
6, 1069, 27, 157, 21, 109, 0, 0.889958, 0.168558, -0.379939, 1, 0
6, 1070, 21, 72, 3, 48, 0, 2.97097, 0.145736, -0.535846, 1, 0
6, 1071, 10, 68, 12, 46, 0, 1.90104, 0.136289, -0.408696, 1, 0
6, 1072, 30, 162, 21, 111, 0, 1.16802, 0.166607, -0.380018, 1, 0
6, 1073, 30, 163, 21, 112, 0, 1.31962, 0.166185, -0.380006, 1, 0
6, 1074, 28, 157, 22, 107, 0, 1.10139, 0.167066, -0.379846, 1, 0
6, 1075, 28, 156, 22, 106, 0, 1.01966, 0.167356, -0.379878, 1, 0
6, 1076, 17, 52, 0, 35, 0, 1.03495, 0.144364, -0.378565, 1, 0
6, 1077, 19, 60, 1, 40, 0, 4.43021, 0.123924, -0.533648, 1, 0
6, 1078, 19, 70, 4, 47, 0, 2.88287, 0.145135, -0.54015, 1, 0
6, 1079, 18, 57, 1, 38, 0, 4.41338, 0.12628, -0.538881, 1, 0
6, 1080, 17, 62, 3, 42, 0, 2.30121, 0.141792, -0.542744, 1, 0
6, 1081, 17, 62, 3, 42, 0, 2.69308, 0.136525, -0.542572, 1, 0
6, 1082, 18, 55, 0, 37, 0, 3.14033, 0.129406, -0.536862, 1, 0
6, 1083, 19, 74, 5, 50, 0, 2.33319, 0.153072, -0.54179, 1, 0
6, 1084, 9, 35, 0, 26, 0, 1.69199, 0.396002, 0.18051, 1, 0
6, 1085, 33, 135, 11, 91, 0, 3.26525, 0.331584, 1.26368, 1, 0
6, 1086, 32, 131, 10, 89, 0, 3.21118, 0.317622, 1.26542, 1, 0
6, 1087, 33, 131, 8, 90, 0, 3.78744, 0.315601, 1.26559, 1, 0
6, 1088, 32, 135, 11, 92, 0, 3.19573, 0.312158, 1.26485, 1, 0
6, 1089, 33, 135, 10, 92, 0, 2.82098, 0.320992, 1.26477, 0, 0
6, 1090, 7, 39, 8, 24, 0, 3.44773, 0.13234, 1.41018, 1, 0
6, 1091, 7, 37, 11, 19, 0, 0.804609, 0.128801, 1.40837, 1, 0
6, 1092, 8, 39, 10, 21, 0, 2.38043, 0.116917, 1.4057, 0, 0
6, 1093, 4, 22, 4, 14, 0, 2.88763, 0.126152, 1.3255, 1, 0
6, 1094, 9, 33, 3, 21, 0, 2.74766, 0.169194, 1.42951, 1, 0
6, 1095, 6, 23, 3, 14, 0, 2.04447, 0.204713, 1.43028, 1, 0
6, 1096, 7, 27, 3, 17, 0, 2.30328, 0.162161, 1.44141, 1, 0
6, 1097, 5, 22, 4, 13, 0, 4.1175, 0.119123, 1.3308, 1, 0
6, 1098, 6, 25, 4, 15, 0, 3.28789, 0.0975753, 1.51437, 1, 0
6, 1099, 4, 19, 4, 11, 0, 1.60189, 0.106442, 1.51005, 1, 0
6, 1100, 11, 122, 23, 88, 0, 2.24236, 0.106796, 1.01607, 1, 0
6, 1101, 21, 130, 19, 90, 0, 2.43659, 0.110837, 1.01699, 1, 0
6, 1102, 7, 118, 27, 84, 0, 1.50783, 0.116009, 1.02963, 1, 0
6, 1103, 3, 15, 4, 8, 0, 2.24894, 0.119945, 0.940286, 1, 0
6, 1104, 20, 100, 5, 75, 0, 1.8653, 0.324918, 0.82756, 1, 0
6, 1105, 20, 100, 5, 75, 0, 1.85453, 0.327751, 0.827589, 1, 0
6, 1106, 17, 83, 4, 62, 0, 2.79711, 0.317359, 0.839512, 1, 0
6, 1107, 14, 58, 1, 43, 0, 4.86766, 0.313916, 0.830454, 1, 0
6, 1108, 7, 26, 3, 16, 0, 2.31931, 0.196955, 1.44163, 1, 0
6, 1109, 4, 22, 5, 13, 0, 0.567649, 0.14308, 1.35178, 1, 0
6, 1110, 4, 18, 3, 11, 0, 0.727475, 0.147564, 1.53477, 1, 0
6, 1111, 6, 23, 3, 14, 0, 2.67983, 0.148431, 1.53944, 1, 0
6, 1112, 9, 55, 14, 32, 0, 2.34021, 0.149395, 1.5016, 1, 0
6, 1113, 4, 18, 3, 11, 0, 0.68807, 0.192289, 1.53623, 1, 0
6, 1114, 7, 50, 12, 31, 0, 2.50056, 0.178314, 1.51396, 1, 0
6, 1115, 7, 50, 12, 31, 0, 2.42305, 0.19448, 1.51428, 1, 0
6, 1116, 7, 30, 6, 17, 0, 2.63079, 0.150296, 1.46618, 1, 0
6, 1117, 8, 33, 6, 19, 0, 3.62985, 0.206396, 1.46143, 1, 0
6, 1118, 3, 18, 5, 10, 0, 1.31997, 0.0937162, 1.49463, 1, 0
6, 1119, 8, 33, 6, 19, 0, 3.55961, 0.178716, 1.46085, 1, 0
6, 1120, 3, 6, 1, 2, 0, 4.10756, 0.343495, -1.71249, 1, 0
6, 1121, 6, 15, 1, 8, 0, 1.31042, 0.326088, -1.77708, 0, 0
6, 1122, 3, 9, 2, 4, 0, 2.90808, 0.192422, -1.97357, 1, 0
6, 1123, 2, 9, 3, 4, 0, 0.972074, 0.153052, -1.97011, 1, 0
6, 1124, 4, 25, 2, 19, 0, 0.360899, 0.0984926, -1.24895, 1, 0
6, 1125, 3, 16, 1, 12, 0, 0.0600038, 0.111975, -1.17808, 1, 0
6, 1126, 7, 28, 3, 18, 0, 1.19039, 0.281099, -1.11677, 1, 0
6, 1127, 8, 35, 3, 24, 0, 1.24092, 0.29251, -1.10907, 1, 0
6, 1128, 49, 182, 9, 124, 0, 3.15236, 0.538526, -0.664899, 1, 0
6, 1129, 48, 182, 11, 123, 0, 3.74586, 0.545892, -0.665244, 1, 0
6, 1130, 49, 178, 8, 121, 0, 2.63131, 0.526484, -0.66531, 1, 0
6, 1131, 50, 182, 9, 123, 0, 3.03173, 0.537025, -0.664852, 1, 0
6, 1132, 44, 173, 9, 120, 0, 3.87757, 0.493528, -0.665976, 1, 0
6, 1133, 50, 182, 7, 125, 0, 2.81315, 0.517627, -0.665217, 1, 0
6, 1134, 47, 179, 8, 124, 0, 3.36649, 0.504305, -0.665296, 1, 0
6, 1135, 49, 182, 8, 125, 0, 3.84424, 0.502985, -0.665239, 1, 0
6, 1136, 50, 182, 7, 125, 0, 2.80767, 0.518764, -0.665212, 0, 0
6, 1137, 48, 179, 7, 124, 0, 2.70832, 0.516478, -0.665316, 1, 0
6, 1138, 47, 174, 8, 119, 0, 2.72645, 0.534185, -0.665519, 1, 0
6, 1139, 48, 179, 8, 123, 0, 3.21034, 0.538492, -0.6647, 1, 0
6, 1140, 43, 173, 9, 121, 0, 3.99001, 0.491772, -0.66606, 1, 0
6, 1141, 46, 171, 6, 119, 0, 3.07367, 0.516875, -0.665362, 1, 0
6, 1142, 40, 156, 7, 109, 0, 2.50742, 0.53083, -0.664342, 1, 0
6, 1143, 36, 146, 7, 103, 0, 3.34226, 0.511272, -0.667267, 1, 0
6, 1144, 35, 145, 8, 102, 0, 3.86245, 0.489112, -0.668016, 1, 0
6, 1145, 37, 142, 6, 99, 0, 2.77332, 0.558003, -0.663466, 1, 0
6, 1146, 35, 132, 4, 93, 0, 2.6806, 0.487699, -0.666045, 1, 0
6, 1147, 33, 130, 4, 93, 0, 2.82799, 0.477913, -0.666167, 1, 0
6, 1148, 37, 140, 4, 99, 0, 2.59025, 0.52175, -0.664814, 1, 0
6, 1149, 37, 143, 5, 101, 0, 2.35144, 0.503567, -0.663325, 1, 0
6, 1150, 37, 140, 4, 99, 0, 2.69518, 0.510923, -0.664786, 1, 0
6, 1151, 36, 137, 5, 96, 0, 2.99652, 0.549116, -0.665378, 1, 0
6, 1152, 36, 140, 6, 98, 0, 2.14664, 0.548986, -0.664135, 1, 0
6, 1153, 34, 135, 5, 96, 0, 2.32195, 0.501504, -0.663337, 1, 0
6, 1154, 35, 132, 4, 93, 0, 2.57833, 0.491616, -0.666011, 1, 0
6, 1155, 33, 134, 6, 95, 0, 2.20586, 0.536473, -0.663451, 1, 0
6, 1156, 34, 132, 5, 93, 0, 2.72247, 0.506391, -0.664406, 1, 0
6, 1157, 33, 135, 6, 96, 0, 2.55945, 0.562564, -0.663523, 1, 0
6, 1158, 33, 132, 6, 93, 0, 2.33855, 0.552423, -0.663729, 1, 0
6, 1159, 33, 129, 4, 92, 0, 2.76853, 0.519281, -0.665139, 1, 0
6, 1160, 30, 120, 5, 85, 0, 2.82565, 0.547252, -0.664812, 1, 0
6, 1161, 31, 126, 6, 89, 0, 2.19508, 0.566083, -0.66396, 1, 0
6, 1162, 38, 186, 24, 124, 0, 1.41113, 0.166839, -0.379373, 1, 0
6, 1163, 38, 187, 24, 125, 0, 1.4953, 0.166376, -0.379363, 1, 0
6, 1164, 26, 85, 5, 54, 0, 2.34563, 0.147179, -0.380864, 1, 0
6, 1165, 38, 184, 22, 124, 0, 1.07431, 0.167021, -0.37996, 0, 0
6, 1166, 25, 79, 2, 52, 0, 2.13854, 0.140041, -0.378767, 1, 0
6, 1167, 28, 85, 3, 54, 0, 2.93016, 0.14079, -0.38019, 1, 0
6, 1168, 16, 41, 2, 23, 0, 2.00233, 0.164285, -0.343265, 1, 0
6, 1169, 14, 36, 2, 20, 0, 1.50096, 0.182956, -0.334801, 1, 0
6, 1170, 16, 42, 2, 24, 0, 1.93513, 0.192054, -0.34397, 1, 0
6, 1171, 37, 185, 24, 124, 0, 1.03923, 0.166752, -0.379951, 1, 0
6, 1172, 37, 187, 26, 124, 0, 1.22395, 0.166413, -0.378711, 1, 0
6, 1173, 26, 82, 3, 53, 0, 2.0525, 0.145072, -0.376666, 1, 0
6, 1174, 37, 182, 23, 122, 0, 0.894511, 0.168101, -0.380386, 1, 0
6, 1175, 13, 34, 2, 19, 0, 1.92497, 0.172282, -0.350751, 1, 0
6, 1176, 13, 34, 2, 19, 0, 2.07957, 0.179247, -0.349307, 1, 0
6, 1177, 12, 31, 2, 17, 0, 2.07423, 0.158567, -0.351303, 1, 0
6, 1178, 12, 31, 2, 17, 0, 1.8752, 0.149075, -0.353416, 1, 0
6, 1179, 13, 34, 2, 19, 0, 2.04215, 0.168874, -0.34937, 1, 0
6, 1180, 9, 152, 32, 111, 0, 0.255308, 0.169845, -0.301922, 1, 0
6, 1181, 12, 31, 2, 17, 0, 2.05917, 0.150508, -0.351397, 1, 0
6, 1182, 13, 34, 2, 19, 0, 1.90724, 0.141297, -0.349021, 1, 0
6, 1183, 3, 17, 7, 7, 0, 0.0181196, 0.0769247, 0.242064, 1, 0
6, 1184, 12, 31, 2, 17, 0, 2.15237, 0.144908, -0.350786, 1, 0
6, 1185, 12, 31, 2, 17, 0, 2.02055, 0.139022, -0.351557, 1, 0
6, 1186, 13, 34, 2, 19, 0, 2.17165, 0.17274, -0.348975, 1, 0
6, 1187, 11, 28, 2, 15, 0, 2.24422, 0.167389, -0.350764, 1, 0
6, 1188, 11, 28, 2, 15, 0, 2.25305, 0.174964, -0.351389, 1, 0
6, 1189, 11, 28, 2, 15, 0, 2.16541, 0.137304, -0.350523, 1, 0
6, 1190, 11, 28, 2, 15, 0, 1.96655, 0.149149, -0.356636, 1, 0
6, 1191, 11, 28, 2, 15, 0, 1.96545, 0.141987, -0.356961, 1, 0
6, 1192, 36, 152, 13, 103, 0, 2.34743, 0.137879, 0.136137, 1, 0
6, 1193, 19, 71, 7, 45, 0, 1.23464, 0.119419, 0.127596, 1, 0
6, 1194, 9, 23, 0, 14, 0, 4.27833, 0.168492, -0.418583, 1, 0
6, 1195, 10, 67, 13, 44, 0, 1.69815, 0.127031, -0.409357, 1, 0
6, 1196, 38, 161, 18, 105, 0, 1.57756, 0.280701, 0.0666766, 1, 0
6, 1197, 34, 133, 11, 88, 0, 1.63459, 0.30609, 0.066924, 1, 0
6, 1198, 41, 170, 20, 109, 0, 1.45332, 0.282064, 0.0662086, 1, 0
6, 1199, 37, 140, 12, 91, 0, 1.73836, 0.307039, 0.0663211, 1, 0
6, 1200, 42, 161, 9, 110, 0, 3.27651, 0.998593, -0.283947, 0, 0
6, 1201, 37, 156, 19, 100, 0, 0.675407, 0.273222, 0.0662589, 1, 0
6, 1202, 40, 164, 18, 106, 0, 1.26688, 0.274383, 0.0662557, 1, 0
6, 1203, 38, 163, 17, 108, 0, 1.90976, 0.280138, 0.0664252, 1, 0
6, 1204, 39, 161, 19, 103, 0, 0.733006, 0.270332, 0.0664911, 1, 0
6, 1205, 37, 149, 11, 101, 0, 1.50582, 0.138085, 0.135102, 1, 0
6, 1206, 36, 143, 10, 97, 0, 1.63283, 0.137369, 0.136004, 1, 0
6, 1207, 34, 132, 11, 87, 0, 1.55735, 0.305773, 0.0668594, 1, 0
6, 1208, 37, 156, 19, 100, 0, 1.05072, 0.265414, 0.0662485, 1, 0
6, 1209, 36, 142, 11, 95, 0, 1.52649, 0.136831, 0.135997, 1, 0
6, 1210, 6, 25, 4, 15, 0, 4.15694, 0.971461, -0.202382, 1, 0
6, 1211, 38, 159, 19, 102, 0, 1.51516, 0.269072, 0.0665372, 1, 0
6, 1212, 37, 155, 19, 99, 0, 0.765544, 0.267919, 0.0663512, 1, 0
6, 1213, 33, 146, 18, 95, 0, 1.36016, 0.279457, 0.0661893, 1, 0
6, 1214, 37, 156, 19, 100, 0, 0.698509, 0.268532, 0.066301, 1, 0
6, 1215, 34, 147, 18, 95, 0, 0.994116, 0.265083, 0.0659193, 1, 0
6, 1216, 39, 146, 6, 101, 0, 0.751863, 1.0603, -0.287704, 1, 0
6, 1217, 40, 148, 5, 103, 0, 1.28278, 1.13507, -0.287443, 1, 0
6, 1218, 39, 149, 6, 104, 0, 0.891411, 0.913347, -0.287345, 1, 0
6, 1219, 35, 153, 18, 100, 0, 1.558, 0.280884, 0.0665903, 1, 0
6, 1220, 30, 121, 11, 80, 0, 1.70665, 0.318551, 0.0666968, 1, 0
6, 1221, 35, 150, 19, 96, 0, 0.661034, 0.269388, 0.0662937, 1, 0
6, 1222, 29, 117, 10, 78, 0, 1.44758, 0.314894, 0.0662562, 1, 0
6, 1223, 38, 143, 5, 100, 0, 0.642727, 0.978979, -0.287757, 1, 0
6, 1224, 37, 142, 5, 100, 0, 0.644779, 0.967431, -0.287696, 1, 0
6, 1225, 37, 143, 6, 100, 0, 0.972715, 0.878971, -0.287678, 1, 0
6, 1226, 34, 147, 18, 95, 0, 1.14422, 0.275881, 0.0661017, 1, 0
6, 1227, 32, 142, 18, 92, 0, 0.718645, 0.272754, 0.0663086, 1, 0
6, 1228, 34, 147, 18, 95, 0, 0.694368, 0.273083, 0.0660322, 1, 0
6, 1229, 32, 144, 18, 94, 0, 1.24907, 0.276724, 0.0657493, 1, 0
6, 1230, 35, 136, 7, 94, 0, 0.873651, 0.930564, -0.288407, 1, 0
6, 1231, 35, 135, 5, 95, 0, 0.882691, 1.20572, -0.28726, 1, 0
6, 1232, 34, 134, 5, 95, 0, 1.36235, 1.33609, -0.287096, 1, 0
6, 1233, 34, 135, 6, 95, 0, 0.732624, 0.937324, -0.287149, 1, 0
6, 1234, 31, 139, 17, 91, 0, 0.759323, 0.268621, 0.0664147, 1, 0
6, 1235, 30, 133, 14, 89, 0, 1.41405, 0.273441, 0.0653728, 1, 0
6, 1236, 30, 136, 16, 90, 0, 0.796563, 0.271854, 0.0664453, 1, 0
6, 1237, 28, 133, 15, 90, 0, 1.42712, 0.278257, 0.0655448, 1, 0
6, 1238, 30, 136, 16, 90, 0, 0.758909, 0.268757, 0.0664135, 1, 0
6, 1239, 31, 123, 6, 86, 0, 0.709991, 0.960253, -0.288959, 1, 0
6, 1240, 24, 103, 8, 71, 0, 1.41569, 0.318389, 0.0653224, 1, 0
6, 1241, 24, 104, 8, 72, 0, 1.45467, 0.323139, 0.0654168, 1, 0
6, 1242, 32, 126, 6, 88, 0, 0.79103, 0.917919, -0.287921, 1, 0
6, 1243, 32, 126, 6, 88, 0, 0.798197, 0.91568, -0.287907, 1, 0
6, 1244, 33, 125, 5, 87, 0, 0.609649, 1.21123, -0.287904, 1, 0
