# format: trackId, is-primary, nHits, pt, eta, pdg, q
40, 1, 0, 0.152259, 3.92173, 2212, 3.000000
41, 1, 0, 0.114002, 4.17612, 2212, 3.000000
42, 1, 0, 0.248914, 3.29609, 2212, 3.000000
43, 1, 0, 0.0941212, 4.34097, 2212, 3.000000
44, 1, 0, 0.13467, 3.5092, 2212, 3.000000
45, 1, 4, 0.222704, 1.96858, 2212, 3.000000
46, 1, 0, 0.365435, 3.28154, 2212, 3.000000
47, 1, 0, 0.509249, 2.38275, 2212, 3.000000
48, 1, 22, 0.191413, -1.6991, 2212, 3.000000
49, 1, 0, 0.144648, 3.80842, 2212, 3.000000
50, 1, 0, 0.172938, 3.40877, 2112, 0.000000
51, 1, 0, 0.73714, 2.54442, 2112, 0.000000
52, 1, 0, 0.169785, 3.64821, 2212, 3.000000
53, 1, 0, 0.250878, 3.38683, 2212, 3.000000
54, 1, 0, 0.458824, 2.72685, 2112, 0.000000
55, 1, 0, 0.178667, 3.65029, 2212, 3.000000
56, 1, 0, 0.0974563, 1.91473, 2212, 3.000000
57, 1, 0, 0.142782, 3.763, 2212, 3.000000
58, 1, 0, 1.69129, 1.25463, 2212, 3.000000
59, 1, 0, 0.177335, 3.54369, 2212, 3.000000
60, 1, 0, 0.228841, 3.50233, 2212, 3.000000
61, 1, 0, 0.176285, 3.69211, 2212, 3.000000
62, 1, 0, 0.222979, 3.22947, 2212, 3.000000
63, 1, 0, 0.0593062, 4.55785, 2212, 3.000000
64, 1, 0, 0.110489, 4.00647, 2212, 3.000000
65, 1, 0, 0.0495746, 5.01239, 2212, 3.000000
66, 1, 0, 0.0706269, 4.84208, 2212, 3.000000
67, 1, 0, 0.714357, 1.22986, 2112, 0.000000
68, 1, 0, 0.127326, 3.92, 2212, 3.000000
69, 1, 0, 0.0115996, 6.41439, 2212, 3.000000
70, 1, 0, 0.940077, 1.68436, 2112, 0.000000
71, 1, 0, 0.0775146, 4.5245, 2212, 3.000000
72, 1, 0, 0.125377, 3.91897, 2212, 3.000000
73, 1, 0, 0.325457, 3.24988, 2212, 3.000000
74, 1, 0, 0.357688, 2.9656, 2212, 3.000000
75, 1, 0, 0.471038, 2.17614, 2212, 3.000000
76, 1, 51, 0.561824, -0.421616, 2212, 3.000000
77, 1, 0, 0.193123, 3.79657, 2212, 3.000000
78, 1, 0, 0.343772, 2.47116, 2212, 3.000000
79, 1, 0, 0.167245, 3.80847, 2112, 0.000000
80, 1, 0, 1.22323, 1.70929, 2112, 0.000000
81, 1, 39, 0.366199, 1.45547, 2212, 3.000000
82, 1, 0, 0.242518, 3.37625, 2112, 0.000000
83, 1, 0, 0.647038, 2.34047, 2112, 0.000000
84, 1, 0, 0.193064, 3.45884, 2112, 0.000000
85, 1, 0, 0.251428, 3.19474, 2112, 0.000000
86, 1, 0, 0.163636, 3.96705, 2112, 0.000000
87, 1, 0, 0.0777416, 4.29199, 2112, 0.000000
88, 1, 36, 0.561435, 1.36406, 2212, 3.000000
89, 1, 0, 0.106088, 4.36227, 2112, 0.000000
90, 1, 0, 0.293952, -3.21909, 3112, -3.000000
91, 1, 0, 0.122694, 4.14379, 2112, 0.000000
92, 1, 0, 0.2219, 3.12175, 2112, 0.000000
93, 1, 0, 0.868034, -2.00638, 2112, 0.000000
94, 1, 0, 0.204326, 3.57918, 2112, 0.000000
95, 1, 0, 0.158885, 3.81645, 2112, 0.000000
96, 1, 0, 0.162035, 3.57226, 2112, 0.000000
97, 1, 0, 0.0889987, 4.45122, 2112, 0.000000
98, 1, 0, 0.316982, 3.10922, 2212, 3.000000
99, 1, 0, 0.0549298, 4.94156, 2212, 3.000000
100, 1, 0, 0.536182, 1.86553, 2112, 0.000000
101, 1, 0, 0.270155, 3.39696, 2112, 0.000000
102, 1, 0, 0.763456, 2.20621, 2112, 0.000000
103, 1, 0, 0.516144, -0.409638, 3122, 0.000000
104, 1, 0, 0.16406, 3.96212, 2112, 0.000000
105, 1, 0, 0.43349, 2.90031, 2112, 0.000000
106, 1, 0, 0.104489, 4.14065, 2112, 0.000000
107, 1, 0, 0.142519, 3.6815, 2112, 0.000000
108, 1, 0, 0.156541, 3.72769, 2112, 0.000000
109, 1, 0, 0.400764, 2.51519, 2112, 0.000000
110, 1, 0, 0.21541, 3.35446, 2112, 0.000000
111, 1, 0, 0.116171, 4.00318, 2112, 0.000000
112, 1, 0, 0.949178, 1.42874, 2112, 0.000000
113, 1, 0, 0.142029, 4.16561, 2112, 0.000000
114, 1, 0, 0.111114, 4.05374, 2112, 0.000000
115, 1, 0, 0.128534, 4.03701, 2112, 0.000000
116, 1, 0, 1.46524, 0.734187, 2112, 0.000000
117, 1, 0, 0.369883, 3.07118, 2112, 0.000000
118, 1, 0, 0.404132, 2.01788, 2112, 0.000000
119, 1, 0, 0.459446, 2.74957, 2112, 0.000000
120, 1, 0, 0.751885, 1.1274, 2112, 0.000000
121, 1, 0, 0.0476851, 4.77636, 2112, 0.000000
122, 1, 57, 1.42208, 1.0437, 2212, 3.000000
123, 1, 0, 0.194375, 3.55004, 2112, 0.000000
124, 1, 0, 0.117971, -2.0493, 3112, -3.000000
125, 1, 0, 0.45034, 2.50472, 2112, 0.000000
126, 1, 0, 0.0215746, -3.18401, 3122, 0.000000
127, 1, 0, 0.0809675, 4.59957, 2112, 0.000000
128, 1, 0, 0.234699, 3.48136, 2112, 0.000000
129, 1, 0, 0.448859, 1.59256, 2112, 0.000000
130, 1, 0, 0.109152, 4.33435, 2112, 0.000000
131, 1, 0, 0.266057, 3.40256, 2112, 0.000000
132, 1, 0, 0.258383, 3.38846, 2112, 0.000000
133, 1, 0, 0.186646, 3.66511, 2112, 0.000000
134, 1, 53, 0.885078, 0.425632, 2212, 3.000000
135, 1, 0, 0.258737, 3.61817, 2112, 0.000000
136, 1, 0, 0.096552, 4.38977, 2112, 0.000000
137, 1, 0, 0.297658, 2.84688, 2112, 0.000000
138, 1, 0, 0.273853, 2.77617, 2212, 3.000000
139, 1, 0, 0.575406, 0.189102, 3112, -3.000000
140, 1, 0, 0.254772, 3.36669, 2112, 0.000000
141, 1, 0, 0.328232, 3.35156, 2112, 0.000000
142, 1, 0, 0.731552, 2.62918, 2112, 0.000000
143, 1, 0, 0.189804, 3.56845, 2112, 0.000000
144, 1, 0, 0.0263502, 5.3913, 2112, 0.000000
145, 1, 0, 0.761442, -1.52758, 2112, 0.000000
146, 1, 0, 0.147372, 4.04196, 2112, 0.000000
147, 1, 0, 0.202453, 3.6316, 2112, 0.000000
148, 1, 0, 0.0361611, 5.41807, 2112, 0.000000
149, 1, 0, 0.539135, 2.58053, 2212, 3.000000
150, 1, 0, 0.247225, 1.89645, 2112, 0.000000
151, 1, 0, 0.31182, 1.98224, 2112, 0.000000
152, 1, 0, 0.119351, 3.86808, 2112, 0.000000
153, 1, 0, 0.537572, 2.29589, 2212, 3.000000
154, 1, 0, 0.0546084, 4.91436, 2112, 0.000000
155, 1, 0, 0.192241, 3.10031, 2112, 0.000000
156, 1, 0, 0.246058, 3.45384, 2112, 0.000000
157, 1, 0, 1.25661, 1.11048, 2112, 0.000000
158, 1, 0, 0.166956, 3.67386, 2112, 0.000000
159, 1, 0, 0.102092, 4.4466, 2112, 0.000000
160, 1, 37, 0.370455, 1.33443, 2212, 3.000000
161, 1, 55, 0.644762, -0.264637, 2212, 3.000000
162, 1, 0, 0.286167, 3.22119, 2112, 0.000000
163, 1, 0, 0.161182, 3.58651, 2112, 0.000000
164, 1, 28, 0.53194, 1.63486, 2212, 3.000000
165, 1, 0, 0.313942, -0.784905, 3112, -3.000000
166, 1, 0, 0.194759, 0.288731, 2212, 3.000000
167, 1, 0, 0.193008, 3.53627, 2112, 0.000000
168, 1, 0, 0.247505, 3.28285, 2112, 0.000000
169, 1, 0, 0.229045, 3.54237, 2212, 3.000000
170, 1, 0, 0.678319, 2.51224, 2212, 3.000000
171, 1, 0, 0.290201, 2.1785, 2212, 3.000000
172, 1, 0, 0.859438, -0.903746, 2112, 0.000000
173, 1, 0, 0.158153, 3.80697, 2112, 0.000000
174, 1, 0, 0.140278, 3.75475, 2112, 0.000000
175, 1, 0, 0.40879, 2.65183, 2112, 0.000000
176, 1, 0, 0.0799099, 4.50923, 2112, 0.000000
177, 1, 56, 1.1963, -1.14017, 2212, 3.000000
178, 1, 0, 0.117283, 4.0911, 2112, 0.000000
179, 1, 35, 1.04481, 1.48114, 2212, 3.000000
180, 1, 0, 0.126811, 4.11498, 2112, 0.000000
181, 1, 0, 0.216354, -1.36984, 2112, 0.000000
182, 1, 0, 0.14487, 3.90451, 2112, 0.000000
183, 1, 0, 0.163492, 3.62948, 2112, 0.000000
184, 1, 0, 0.0585145, 4.53777, 2112, 0.000000
185, 1, 0, 0.193016, 3.6031, 2112, 0.000000
186, 1, 0, 0.161929, 3.96908, 2112, 0.000000
187, 1, 0, 0.0943231, 4.40877, 2112, 0.000000
188, 1, 0, 0.48561, 2.61372, 2112, 0.000000
189, 1, 0, 0.104941, 3.9896, 2112, 0.000000
190, 1, 0, 1.28515, 1.81418, 2112, 0.000000
191, 1, 0, 0.0526815, 4.9744, 2112, 0.000000
192, 1, 0, 0.198189, -2.67876, 2212, 3.000000
193, 1, 0, 0.164835, 3.79689, 2112, 0.000000
194, 1, 0, 0.404344, 2.61248, 2112, 0.000000
195, 1, 0, 0.267448, 3.46978, 2112, 0.000000
196, 1, 0, 0.221519, 3.56867, 2112, 0.000000
197, 1, 0, 0.158162, -4.01088, 2212, 3.000000
198, 1, 0, 0.249838, -3.38688, 2212, 3.000000
199, 1, 29, 0.926645, -1.6435, 2212, 3.000000
200, 1, 0, 0.167707, -3.63536, 2212, 3.000000
201, 1, 0, 0.253777, -3.15104, 2112, 0.000000
202, 1, 0, 0.139877, -3.77549, 2212, 3.000000
203, 1, 0, 0.240179, -3.25683, 2212, 3.000000
204, 1, 0, 0.256474, -3.37721, 2112, 0.000000
205, 1, 0, 0.206438, -3.42167, 2112, 0.000000
206, 1, 0, 0.235585, -3.49626, 2212, 3.000000
207, 1, 0, 0.153889, -3.82694, 2212, 3.000000
208, 1, 54, 0.915209, -0.172813, 2212, 3.000000
209, 1, 0, 0.110545, -4.17924, 2212, 3.000000
210, 1, 0, 0.167537, -3.5469, 2212, 3.000000
211, 1, 0, 0.0381094, -5.21861, 2212, 3.000000
212, 1, 0, 0.176492, -3.50822, 2212, 3.000000
213, 1, 0, 0.0741558, -4.73033, 2112, 0.000000
214, 1, 0, 0.0427038, -5.05214, 2212, 3.000000
215, 1, 0, 0.413617, -2.88596, 2212, 3.000000
216, 1, 0, 0.321405, -2.87328, 2212, 3.000000
217, 1, 0, 0.615294, -1.57723, 2112, 0.000000
218, 1, 0, 0.318368, -3.25663, 2212, 3.000000
219, 1, 0, 0.364463, -2.76536, 2112, 0.000000
220, 1, 0, 0.100553, -4.16896, 2212, 3.000000
221, 1, 0, 0.266934, -2.00517, 3222, 3.000000
222, 1, 0, 0.155346, -3.59432, 2212, 3.000000
223, 1, 0, 0.271073, -3.19498, 2212, 3.000000
224, 1, 0, 0.161736, -3.66332, 2212, 3.000000
225, 1, 0, 0.0275958, -5.804, 2212, 3.000000
226, 1, 0, 0.368313, -3.00943, 2212, 3.000000
227, 1, 0, 0.17148, -3.63837, 2212, 3.000000
228, 1, 0, 0.152231, -3.88306, 2212, 3.000000
229, 1, 0, 0.454421, -2.52513, 2212, 3.000000
230, 1, 0, 0.394587, -2.71401, 2212, 3.000000
231, 1, 0, 0.110165, -4.05887, 2212, 3.000000
232, 1, 7, 0.998556, -1.98474, 2212, 3.000000
233, 1, 0, 0.0792199, -4.29116, 2212, 3.000000
234, 1, 0, 0.09651, -4.42316, 2212, 3.000000
235, 1, 0, 0.183948, -3.44766, 2212, 3.000000
236, 1, 0, 0.0988035, -4.06524, 2212, 3.000000
237, 1, 30, 0.796431, 1.6393, 2212, 3.000000
238, 1, 0, 0.164255, -3.50605, 2212, 3.000000
239, 1, 0, 0.794283, 1.93227, 2112, 0.000000
240, 1, 0, 0.116016, -3.91079, 2212, 3.000000
241, 1, 0, 0.15413, -3.65166, 2212, 3.000000
242, 1, 54, 0.476793, 0.191764, 2212, 3.000000
243, 1, 0, 0.10004, -4.28391, 2212, 3.000000
244, 1, 0, 0.632431, -1.99772, 2112, 0.000000
245, 1, 0, 0.116905, -4.20641, 2212, 3.000000
246, 1, 0, 0.265735, -3.55475, 2112, 0.000000
247, 1, 0, 0.216904, -3.6192, 2212, 3.000000
248, 1, 0, 0.263931, -3.47621, 2212, 3.000000
249, 1, 0, 0.123038, -3.52196, 2212, 3.000000
250, 1, 0, 0.43178, -2.60603, 2212, 3.000000
251, 1, 0, 1.21823, -1.22142, 3222, 3.000000
252, 1, 0, 0.116494, -4.14395, 2212, 3.000000
253, 1, 0, 0.0104086, -5.7669, 3312, -3.000000
254, 1, 0, 0.171456, -3.65625, 2212, 3.000000
255, 1, 0, 0.100132, -4.1437, 2212, 3.000000
256, 1, 0, 0.0458079, -5.13937, 2212, 3.000000
257, 1, 0, 0.149881, -3.94984, 2212, 3.000000
258, 1, 0, 0.104192, -3.98136, 2212, 3.000000
259, 1, 0, 0.191125, -3.65558, 2212, 3.000000
260, 1, 0, 0.248657, -2.81649, 2212, 3.000000
261, 1, 0, 0.502268, -2.25177, 2212, 3.000000
262, 1, 0, 1.22409, -0.156555, 2112, 0.000000
263, 1, 0, 0.162198, -3.63401, 2212, 3.000000
264, 1, 0, 0.114452, -4.06228, 2212, 3.000000
265, 1, 0, 0.15313, -3.88918, 2212, 3.000000
266, 1, 55, 0.897481, -1.01656, 2212, 3.000000
267, 1, 0, 0.214279, -3.39078, 2112, 0.000000
268, 1, 0, 0.100008, -4.19337, 2212, 3.000000
269, 1, 0, 0.0400565, -5.28578, 2212, 3.000000
270, 1, 0, 0.256375, -3.432, 2212, 3.000000
271, 1, 0, 0.962784, 0.839652, 3112, -3.000000
272, 1, 0, 0.102077, -4.32391, 2212, 3.000000
273, 1, 0, 0.50172, -1.19443, 2112, 0.000000
274, 1, 0, 0.344794, -3.00376, 2112, 0.000000
275, 1, 0, 0.0605557, 3.66299, 3322, 0.000000
276, 1, 0, 0.0937228, -4.17704, 2112, 0.000000
277, 1, 0, 0.110331, -4.34001, 2112, 0.000000
278, 1, 0, 0.193282, 0.791294, 2212, 3.000000
279, 1, 0, 0.104634, -4.2728, 2112, 0.000000
280, 1, 0, 0.178961, -3.47972, 2112, 0.000000
281, 1, 0, 0.269796, -3.19992, 2112, 0.000000
282, 1, 14, 0.569104, -1.72399, 2212, 3.000000
283, 1, 0, 0.251196, -3.19729, 2112, 0.000000
284, 1, 0, 0.114119, -4.39553, 2112, 0.000000
285, 1, 0, 0.338578, -2.52646, 2112, 0.000000
286, 1, 0, 0.300127, 2.82934, 2112, 0.000000
287, 1, 0, 0.915477, -2.18686, 2112, 0.000000
288, 1, 0, 0.858562, -2.05211, 2112, 0.000000
289, 1, 0, 0.257779, -3.29602, 2212, 3.000000
290, 1, 14, 0.84874, -1.86866, 2212, 3.000000
291, 1, 0, 0.197197, -3.52402, 2112, 0.000000
292, 1, 0, 0.172336, -3.70609, 2112, 0.000000
293, 1, 0, 0.1604, -3.13812, 2112, 0.000000
294, 1, 0, 0.497488, -2.73872, 2112, 0.000000
295, 1, 0, 0.382687, -2.83696, 2112, 0.000000
296, 1, 17, 0.163259, -1.78055, 2212, 3.000000
297, 1, 0, 0.733243, -0.18456, 2112, 0.000000
298, 1, 0, 0.219879, -3.221, 2112, 0.000000
299, 1, 0, 0.129674, -3.80279, 2112, 0.000000
300, 1, 0, 0.435343, 1.9781, 2112, 0.000000
301, 1, 0, 0.231614, -3.50077, 2112, 0.000000
302, 1, 0, 0.190692, -3.49683, 2112, 0.000000
303, 1, 0, 0.233381, -3.48316, 2112, 0.000000
304, 1, 0, 0.237138, -3.53054, 2112, 0.000000
305, 1, 0, 0.175674, -3.77393, 2112, 0.000000
306, 1, 0, 1.01607, -0.314769, 2112, 0.000000
307, 1, 0, 0.396208, -3.27886, 2112, 0.000000
308, 1, 0, 0.390173, -3.17921, 2112, 0.000000
309, 1, 0, 0.13829, -4.21069, 2112, 0.000000
310, 1, 0, 0.135454, -3.97031, 2112, 0.000000
311, 1, 0, 0.161174, -4.00544, 2112, 0.000000
312, 1, 0, 0.133383, -4.05398, 2112, 0.000000
313, 1, 0, 0.0412626, -4.85471, 2112, 0.000000
314, 1, 0, 0.335078, 1.76777, 2112, 0.000000
315, 1, 0, 0.233884, -3.4454, 2112, 0.000000
316, 1, 0, 0.155081, -3.84717, 2112, 0.000000
317, 1, 0, 0.169123, -3.80624, 2112, 0.000000
318, 1, 0, 0.23683, -3.51384, 2112, 0.000000
319, 1, 0, 0.145178, -3.97378, 2112, 0.000000
320, 1, 0, 0.12516, -4.01765, 2112, 0.000000
321, 1, 0, 0.107996, -4.17666, 2112, 0.000000
322, 1, 0, 0.300033, -3.20984, 2112, 0.000000
323, 1, 0, 0.0903689, -4.3704, 2112, 0.000000
324, 1, 0, 0.16472, -3.7693, 2112, 0.000000
325, 1, 0, 0.260627, -2.96933, 2112, 0.000000
326, 1, 0, 0.200481, -3.69633, 2112, 0.000000
327, 1, 0, 0.158468, -3.96964, 2212, 3.000000
328, 1, 0, 0.639001, 1.68787, 2112, 0.000000
329, 1, 0, 0.199687, -3.31091, 2112, 0.000000
330, 1, 0, 0.531128, -1.72816, 2112, 0.000000
331, 1, 0, 0.400831, -2.21481, 2112, 0.000000
332, 1, 0, 0.0875209, -4.15121, 2112, 0.000000
333, 1, 0, 0.166232, -3.74964, 2112, 0.000000
334, 1, 30, 0.832771, -1.63949, 2212, 3.000000
335, 1, 0, 0.35807, -2.86628, 2112, 0.000000
336, 1, 0, 0.151628, -4.01259, 2112, 0.000000
337, 1, 0, 0.124812, -3.79346, 2212, 3.000000
338, 1, 0, 0.611029, 2.45615, 2112, 0.000000
339, 1, 0, 0.334954, 1.15133, 2112, 0.000000
340, 1, 0, 0.0701543, -4.81127, 2112, 0.000000
341, 1, 0, 0.195744, -3.62049, 2112, 0.000000
342, 1, 0, 0.14877, -3.70372, 2112, 0.000000
343, 1, 52, 0.738562, -0.0623022, 2212, 3.000000
344, 1, 0, 0.160523, -3.94136, 2112, 0.000000
345, 1, 0, 0.157167, -3.87337, 2112, 0.000000
346, 1, 0, 0.0520282, -4.84516, 2112, 0.000000
347, 1, 0, 0.104829, -3.90362, 2112, 0.000000
348, 1, 0, 0.21265, -3.60481, 2112, 0.000000
349, 1, 16, 1.01457, -1.81013, 2212, 3.000000
350, 1, 0, 0.013044, -6.18814, 2112, 0.000000
351, 1, 0, 0.347224, -2.54885, 2112, 0.000000
352, 1, 0, 0.0513335, -4.49378, 2112, 0.000000
353, 1, 0, 0.199496, 3.587, 2112, 0.000000
354, 1, 0, 0.39223, 1.90742, 2112, 0.000000
355, 1, 0, 0.476856, -2.51041, 2112, 0.000000
356, 1, 0, 0.17946, -4.27187, 2112, 0.000000
357, 1, 0, 0.155482, -3.90385, 2112, 0.000000
358, 1, 0, 0.103622, -4.32728, 2112, 0.000000
359, 1, 0, 0.0423485, -5.33709, 2112, 0.000000
360, 1, 0, 0.198873, -2.14231, 2212, 3.000000
361, 1, 0, 0.208815, -3.2753, 2112, 0.000000
362, 1, 0, 0.115757, -4.0253, 2112, 0.000000
363, 1, 0, 0.676403, -1.48661, 2112, 0.000000
364, 1, 0, 0.223361, -2.13543, 2212, 3.000000
365, 1, 0, 0.00323788, -7.38187, 2112, 0.000000
366, 1, 0, 0.246035, -3.16822, 2112, 0.000000
367, 1, 0, 0.0731389, -3.97318, 2212, 3.000000
368, 1, 0, 0.655739, 2.06723, 2112, 0.000000
369, 1, 0, 0.535094, -1.44168, 2112, 0.000000
370, 1, 0, 0.0316583, -5.25018, 2112, 0.000000
371, 1, 0, 0.0459305, -5.00488, 2112, 0.000000
372, 1, 0, 0.22768, -3.60008, 2112, 0.000000
373, 1, 0, 0.103152, -4.13001, 2112, 0.000000
374, 1, 0, 0.252618, -3.33064, 2112, 0.000000
375, 1, 0, 0.276105, -3.0572, 2112, 0.000000
376, 1, 0, 0.894271, -1.68004, 2112, 0.000000
377, 1, 0, 0.132283, -4.05024, 2112, 0.000000
378, 1, 15, 0.463275, -1.54785, 2212, 3.000000
379, 1, 0, 0.179747, -3.84646, 2112, 0.000000
380, 1, 53, 0.798939, 0.143294, 2212, 3.000000
381, 1, 0, 0.144252, -3.9161, 2112, 0.000000
382, 1, 35, 0.66699, -1.18073, 2212, 3.000000
383, 1, 0, 0.534431, -2.79467, 3122, 0.000000
384, 1, 0, 0.155916, -3.72812, 2112, 0.000000
385, 1, 0, 0.106105, -4.09384, 2112, 0.000000
386, 1, 56, 1.01185, -1.03265, 2212, 3.000000
387, 1, 0, 0.173148, -3.70012, 2112, 0.000000
388, 1, 0, 0.157883, -3.66242, 2112, 0.000000
389, 1, 0, 0.108731, -4.13784, 2112, 0.000000
390, 1, 0, 0.0363374, -5.27318, 2112, 0.000000
391, 1, 0, 0.379629, -2.86408, 2112, 0.000000
392, 1, 0, 0.143919, -3.62104, 2112, 0.000000
393, 1, 0, 0.916037, -2.29157, 2112, 0.000000
394, 1, 0, 0.623739, -1.43155, -2112, -0.000000
395, 1, 0, 0.11397, 3.22407, 2112, 0.000000
396, 1, 0, 0.42124, 1.37721, 310, 0.000000
397, 1, 48, 0.27405, -0.387679, 211, 3.000000
398, 1, 0, 1.19053, 0.0890863, 310, 0.000000
399, 1, 0, 0.120962, 3.23807, 321, 3.000000
400, 1, 52, 0.187311, -0.667434, -211, -3.000000
401, 1, 0, 0.113873, -1.11631, -211, -3.000000
402, 1, 0, 0.649506, 0.705581, 111, 0.000000
403, 1, 0, 0.117353, 0.522022, 111, 0.000000
404, 1, 0, 0.258877, -0.313594, 130, 0.000000
405, 1, 12, 0.114418, -1.81285, 211, 3.000000
406, 1, 52, 0.733847, -0.909773, 211, 3.000000
407, 1, 38, 0.740633, 1.40706, -211, -3.000000
408, 1, 0, 0.745328, 0.192334, 211, 3.000000
409, 1, 0, 0.560356, -0.826188, 111, 0.000000
410, 1, 0, 0.257597, -1.77383, 130, 0.000000
411, 1, 0, 0.286556, -0.280234, 221, 0.000000
412, 1, 53, 0.419763, 1.07075, 211, 3.000000
413, 1, 0, 0.147977, -0.304934, 111, 0.000000
414, 1, 55, 0.165002, 0.349937, 211, 3.000000
415, 1, 52, 0.208262, 0.262672, -211, -3.000000
416, 1, 44, 0.489188, -0.702935, 321, 3.000000
417, 1, 21, 0.435063, -1.87547, 211, 3.000000
418, 1, 0, 0.517907, -0.56492, 111, 0.000000
419, 1, 28, 0.341393, 1.66242, -321, -3.000000
420, 1, 53, 0.729063, 0.720579, 321, 3.000000
421, 1, 164, 0.0910402, -0.513792, -211, -3.000000
422, 1, 0, 0.219442, -0.0202565, 111, 0.000000
423, 1, 52, 0.546313, 0.212541, -211, -3.000000
424, 1, 0, 0.479211, -1.27065, 111, 0.000000
425, 1, 103, 0.0832987, -0.580645, 211, 3.000000
426, 1, 52, 0.184628, 0.39273, -211, -3.000000
427, 1, 27, 0.308329, 1.76599, -211, -3.000000
428, 1, 52, 0.143566, -0.108064, 211, 3.000000
429, 1, 51, 0.161111, -0.104146, -211, -3.000000
430, 1, 0, 0.221376, 0.0330584, 321, 3.000000
431, 1, 0, 0.404202, 0.881621, 111, 0.000000
432, 1, 27, 0.119906, -1.52831, 211, 3.000000
433, 1, 0, 0.201309, -0.86466, 111, 0.000000
434, 1, 0, 0.14986, -1.45968, 310, 0.000000
435, 1, 14, 0.0728023, 1.75995, 321, 3.000000
436, 1, 0, 0.109389, -0.812548, 111, 0.000000
437, 1, 50, 0.567871, -0.294677, -211, -3.000000
438, 1, 62, 0.125548, 0.892765, 211, 3.000000
439, 1, 31, 0.415194, 1.58706, 211, 3.000000
440, 1, 0, 0.140165, 2.54694, 211, 3.000000
441, 1, 52, 0.290659, 0.0665555, 211, 3.000000
442, 1, 0, 0.480614, 0.49143, 111, 0.000000
443, 1, 53, 0.168332, 0.0520727, -211, -3.000000
444, 1, 0, 0.0874543, -0.196675, 111, 0.000000
445, 1, 26, 0.200399, -1.73498, -211, -3.000000
446, 1, 0, 0.22604, -1.25977, 221, 0.000000
447, 1, 0, 0.625901, 1.34045, 111, 0.000000
448, 1, 0, 0.442809, 0.182717, 321, 3.000000
449, 1, 0, 0.124836, 0.440618, 111, 0.000000
450, 1, 0, 0.163551, 0.19978, 111, 0.000000
451, 1, 0, 0.0498799, -0.285404, 211, 3.000000
452, 1, 58, 0.750293, 1.05925, -211, -3.000000
453, 1, 31, 0.131188, -1.54376, 211, 3.000000
454, 1, 0, 0.514936, 0.264978, 111, 0.000000
455, 1, 0, 0.244548, -1.2601, 130, 0.000000
456, 1, 51, 0.286641, 0.881715, -211, -3.000000
457, 1, 0, 0.633579, 1.27718, 111, 0.000000
458, 1, 0, 0.336909, -1.58322, 310, 0.000000
459, 1, 51, 0.417214, -0.486886, 211, 3.000000
460, 1, 0, 0.52811, -0.886568, 111, 0.000000
461, 1, 54, 0.162697, -0.171389, -211, -3.000000
462, 1, 49, 0.980048, 0.24952, 211, 3.000000
463, 1, 22, 0.0788649, 1.04486, -211, -3.000000
464, 1, 0, 0.155993, 2.04452, 111, 0.000000
