#format: eventNumber, prototrackIndex, nMeasurements, nStates, nOutliers, nHoles, nSharedHits, chi2PerNDF, pT, eta, duplicate, fake
5, 45, 16, 81, 9, 56, 0, 2.37632, 1.15694, -1.26877, 1, 0
5, 46, 28, 139, 10, 101, 0, 2.78044, 1.10805, -1.09813, 1, 0
5, 47, 12, 102, 17, 73, 0, 1.9678, 1.61716, -1.07814, 1, 0
5, 48, 24, 132, 11, 97, 0, 2.82833, 1.01747, -1.09799, 1, 0
5, 49, 11, 43, 4, 28, 0, 2.79966, 0.672069, -1.07045, 1, 0
5, 50, 25, 129, 10, 94, 0, 2.76757, 1.23102, -1.09802, 1, 0
5, 51, 5, 18, 2, 11, 0, 1.83518, 0.929258, -1.20259, 1, 0
5, 52, 13, 70, 7, 50, 0, 3.25167, 0.659475, -1.26856, 1, 0
5, 53, 13, 80, 10, 57, 0, 2.22837, 1.30279, -1.26252, 1, 0
5, 54, 12, 67, 7, 48, 0, 1.79435, 0.56969, -1.26529, 1, 0
5, 55, 14, 83, 10, 59, 0, 3.65887, 1.44322, -1.26547, 1, 0
5, 56, 13, 79, 9, 57, 0, 2.19848, 0.737536, -1.26236, 1, 0
5, 57, 11, 69, 8, 50, 0, 2.88401, 1.58213, -1.26313, 1, 0
5, 58, 4, 46, 9, 33, 0, 0.883453, 0.0879609, -0.816837, 1, 0
5, 59, 31, 176, 21, 124, 0, 2.45738, 1.12365, -1.08641, 1, 0
5, 60, 30, 173, 21, 122, 0, 2.57804, 1.06361, -1.08643, 1, 0
5, 61, 31, 176, 21, 124, 0, 2.62657, 1.03952, -1.08643, 1, 0
5, 62, 23, 76, 5, 48, 0, 3.67388, 0.530803, -1.08821, 1, 0
5, 63, 26, 170, 24, 120, 0, 1.85872, 1.08971, -1.0844, 1, 0
5, 64, 26, 169, 23, 120, 0, 1.88648, 1.08523, -1.08439, 1, 0
5, 65, 27, 164, 21, 116, 0, 2.13139, 1.14735, -1.08509, 1, 0
5, 66, 25, 154, 22, 107, 0, 3.91402, 1.0302, -1.09656, 1, 0
5, 67, 27, 164, 21, 116, 0, 2.11832, 1.12516, -1.0851, 1, 0
5, 68, 24, 159, 21, 114, 0, 2.26973, 1.03417, -1.08472, 1, 0
5, 69, 25, 156, 19, 112, 0, 2.8049, 1.0007, -1.08658, 1, 0
5, 70, 23, 76, 5, 48, 0, 3.76875, 0.584487, -1.08415, 1, 0
5, 71, 5, 28, 5, 18, 0, 2.39556, 0.0867361, -0.364008, 0, 0
5, 72, 8, 35, 1, 26, 0, 1.08261, 0.433508, -0.388808, 1, 0
5, 73, 7, 31, 1, 23, 0, 1.27304, 0.574449, -0.384792, 1, 0
5, 74, 43, 162, 22, 97, 0, 2.1167, 0.113969, -0.404154, 1, 0
5, 75, 44, 181, 26, 111, 0, 2.33032, 0.113163, -0.403926, 0, 0
5, 76, 50, 181, 5, 126, 0, 1.19261, 0.474689, -0.310722, 1, 0
5, 77, 49, 183, 5, 129, 0, 1.52312, 0.469832, -0.310768, 1, 0
5, 78, 26, 80, 3, 51, 0, 4.29399, 1.53247, -0.311189, 1, 0
5, 79, 49, 183, 5, 129, 0, 1.54157, 0.469551, -0.310738, 1, 0
5, 80, 49, 183, 5, 129, 0, 1.90618, 0.466058, -0.310777, 1, 0
5, 81, 48, 176, 4, 124, 0, 1.25058, 0.487297, -0.310463, 1, 0
5, 82, 48, 179, 4, 127, 0, 1.69272, 0.468944, -0.310641, 1, 0
5, 83, 50, 183, 4, 129, 0, 1.09591, 0.482011, -0.310703, 1, 0
5, 84, 51, 184, 4, 129, 0, 1.16519, 0.48475, -0.310748, 0, 0
5, 85, 50, 182, 4, 128, 0, 1.4028, 0.481713, -0.310123, 1, 0
5, 86, 49, 178, 4, 125, 0, 1.1337, 0.477509, -0.310631, 1, 0
5, 87, 49, 182, 5, 128, 0, 1.3096, 0.476025, -0.310062, 1, 0
5, 88, 48, 176, 3, 125, 0, 1.87682, 0.499878, -0.310601, 1, 0
5, 89, 48, 176, 4, 124, 0, 1.20199, 0.481879, -0.310452, 1, 0
5, 90, 48, 176, 4, 124, 0, 1.21766, 0.485176, -0.310457, 1, 0
5, 91, 49, 177, 4, 124, 0, 1.14913, 0.477298, -0.310598, 1, 0
5, 92, 49, 179, 4, 126, 0, 1.22378, 0.475542, -0.310598, 1, 0
5, 93, 45, 168, 4, 119, 0, 1.13379, 0.479729, -0.310854, 1, 0
5, 94, 45, 169, 5, 119, 0, 1.28998, 0.490585, -0.311306, 1, 0
5, 95, 48, 173, 3, 122, 0, 1.32129, 0.494155, -0.311126, 1, 0
5, 96, 47, 175, 3, 125, 0, 2.52569, 0.506304, -0.310659, 1, 0
5, 97, 46, 169, 7, 116, 0, 1.24719, 0.730628, 0.091548, 1, 0
5, 98, 46, 169, 3, 120, 0, 1.17666, 0.487442, -0.311322, 1, 0
5, 99, 47, 173, 4, 122, 0, 1.35815, 0.472393, -0.310952, 1, 0
5, 100, 45, 167, 4, 118, 0, 1.22346, 0.473005, -0.310719, 1, 0
5, 101, 47, 172, 3, 122, 0, 1.50995, 0.495812, -0.311051, 1, 0
5, 102, 47, 169, 5, 117, 0, 0.751817, 0.683631, 0.0914676, 1, 0
5, 103, 47, 167, 5, 115, 0, 0.89688, 0.671672, 0.0914669, 1, 0
5, 104, 45, 167, 7, 115, 0, 1.15789, 0.740815, 0.0918096, 1, 0
5, 105, 44, 167, 7, 116, 0, 1.42637, 0.749814, 0.0917685, 1, 0
5, 106, 42, 159, 4, 113, 0, 1.07975, 0.486408, -0.311392, 1, 0
5, 107, 44, 163, 4, 115, 0, 1.13905, 0.47735, -0.310738, 1, 0
5, 108, 46, 168, 3, 119, 0, 1.28395, 0.489232, -0.31081, 1, 0
5, 109, 46, 170, 4, 120, 0, 1.39088, 0.470285, -0.311331, 1, 0
5, 110, 46, 166, 5, 115, 0, 0.684583, 0.694849, 0.0917545, 1, 0
5, 111, 46, 166, 5, 115, 0, 0.737725, 0.688066, 0.0917188, 1, 0
5, 112, 45, 163, 5, 113, 0, 0.725538, 0.695035, 0.0917994, 1, 0
5, 113, 45, 164, 5, 114, 0, 0.871183, 0.725519, 0.0918044, 1, 0
5, 114, 45, 164, 6, 113, 0, 1.73811, 0.647999, 0.0917532, 1, 0
5, 115, 43, 161, 7, 111, 0, 1.31164, 0.650678, 0.091481, 1, 0
5, 116, 43, 161, 7, 111, 0, 1.78138, 0.636433, 0.0914971, 1, 0
5, 117, 41, 152, 6, 105, 0, 0.917644, 0.671155, 0.0923102, 1, 0
5, 118, 42, 155, 5, 108, 0, 0.728324, 0.712655, 0.0921796, 1, 0
5, 119, 42, 155, 5, 108, 0, 0.759066, 0.716818, 0.0921538, 1, 0
5, 120, 43, 158, 5, 110, 0, 0.798009, 0.670219, 0.0920935, 1, 0
5, 121, 43, 158, 6, 109, 0, 0.882365, 0.6625, 0.0921152, 1, 0
5, 122, 41, 153, 5, 107, 0, 0.76131, 0.68815, 0.0923101, 1, 0
5, 123, 41, 151, 5, 105, 0, 0.749026, 0.721178, 0.0922792, 1, 0
5, 124, 38, 144, 5, 101, 0, 0.82408, 0.677989, 0.0923437, 1, 0
5, 125, 42, 155, 6, 107, 0, 0.846302, 0.670336, 0.0921482, 1, 0
5, 126, 37, 143, 6, 100, 0, 1.02658, 0.755404, 0.0926218, 1, 0
5, 127, 37, 143, 6, 100, 0, 1.10498, 0.761858, 0.0926277, 1, 0
5, 128, 38, 144, 5, 101, 0, 0.785445, 0.69716, 0.0924896, 1, 0
5, 129, 39, 147, 6, 102, 0, 1.08747, 0.758515, 0.091916, 1, 0
5, 130, 38, 144, 5, 101, 0, 0.953418, 0.733718, 0.0925068, 1, 0
5, 131, 37, 143, 6, 100, 0, 1.00236, 0.753234, 0.0926213, 1, 0
5, 132, 38, 143, 5, 100, 0, 0.820599, 0.681012, 0.0924885, 1, 0
5, 133, 37, 141, 5, 99, 0, 0.903175, 0.727258, 0.0925127, 1, 0
5, 134, 33, 130, 6, 91, 0, 1.26469, 0.660498, 0.0931033, 1, 0
5, 135, 32, 129, 6, 91, 0, 1.27637, 0.65017, 0.0929787, 1, 0
5, 136, 34, 136, 7, 95, 0, 1.16053, 0.637581, 0.0920036, 1, 0
5, 137, 33, 133, 7, 93, 0, 1.40041, 0.61795, 0.0923914, 1, 0
5, 138, 14, 46, 3, 29, 0, 2.25738, 0.18872, -0.535154, 1, 0
5, 139, 11, 41, 4, 26, 0, 1.481, 0.194984, -0.51997, 1, 0
5, 140, 32, 126, 5, 89, 0, 0.973712, 0.664106, 0.0913167, 1, 0
5, 141, 32, 130, 7, 91, 0, 1.39174, 0.637391, 0.0929798, 1, 0
5, 142, 30, 124, 6, 88, 0, 1.38119, 0.608896, 0.0923191, 1, 0
5, 143, 12, 40, 3, 25, 0, 1.99368, 0.171438, -0.524768, 1, 0
5, 144, 14, 45, 3, 28, 0, 1.8259, 0.160972, -0.534734, 1, 0
5, 145, 10, 35, 3, 22, 0, 1.71362, 0.183294, -0.533796, 1, 0
5, 146, 29, 116, 3, 84, 0, 0.695743, 0.687238, 0.091995, 1, 0
5, 147, 29, 116, 3, 84, 0, 0.712769, 0.664922, 0.0920528, 1, 0
5, 148, 29, 116, 3, 84, 0, 0.869342, 0.780001, 0.0919859, 1, 0
5, 149, 9, 32, 3, 20, 0, 1.7353, 0.159767, -0.52967, 1, 0
5, 150, 10, 35, 3, 22, 0, 1.62904, 0.157827, -0.532835, 1, 0
5, 151, 29, 116, 3, 84, 0, 0.86118, 0.626901, 0.0919893, 1, 0
5, 152, 29, 116, 3, 84, 0, 0.869793, 0.623304, 0.0920494, 1, 0
5, 153, 29, 116, 3, 84, 0, 0.686422, 0.692311, 0.0920974, 1, 0
5, 154, 26, 107, 3, 78, 0, 0.72408, 0.641597, 0.0922879, 1, 0
5, 155, 25, 102, 3, 74, 0, 0.631298, 0.656017, 0.0916887, 1, 0
5, 156, 25, 103, 3, 75, 0, 0.916174, 0.581042, 0.0918694, 1, 0
5, 157, 26, 107, 3, 78, 0, 0.724168, 0.618642, 0.0920996, 1, 0
5, 158, 26, 107, 3, 78, 0, 0.81417, 0.792112, 0.0922968, 1, 0
5, 159, 25, 103, 3, 75, 0, 0.609014, 0.702424, 0.0916922, 1, 0
5, 160, 26, 106, 3, 77, 0, 0.629583, 0.65692, 0.0921024, 1, 0
5, 161, 24, 98, 3, 71, 0, 0.691204, 0.776811, 0.0915945, 1, 0
5, 162, 24, 97, 3, 70, 0, 0.721597, 0.778642, 0.0917064, 1, 0
5, 163, 25, 103, 3, 75, 0, 0.781429, 0.819701, 0.0917759, 1, 0
5, 164, 24, 98, 3, 71, 0, 0.913, 0.560667, 0.0916203, 1, 0
5, 165, 22, 90, 3, 65, 0, 0.7147, 0.701962, 0.0903277, 1, 0
5, 166, 23, 94, 3, 68, 0, 0.643488, 0.652299, 0.0909178, 1, 0
5, 167, 20, 82, 3, 59, 0, 0.727187, 0.661189, 0.0910175, 1, 0
5, 168, 15, 60, 1, 44, 0, 0.861704, 0.594107, 0.0944509, 1, 0
5, 169, 13, 52, 1, 38, 0, 1.20323, 0.763138, 0.0941253, 1, 0
5, 170, 12, 48, 1, 35, 0, 0.673903, 0.552899, 0.0883464, 1, 0
5, 171, 11, 43, 1, 31, 0, 0.733044, 0.520842, 0.0867299, 1, 0
5, 172, 37, 169, 26, 106, 0, 2.66745, 0.171934, 0.570669, 1, 0
5, 173, 15, 134, 37, 82, 0, 0.738155, 0.141287, 0.574838, 1, 0
5, 174, 31, 168, 30, 107, 0, 2.01709, 0.172478, 0.570846, 1, 0
5, 175, 31, 165, 29, 105, 0, 1.90779, 0.173303, 0.57138, 1, 0
5, 176, 12, 42, 6, 24, 0, 1.1717, 0.123003, 0.577672, 1, 0
5, 177, 32, 164, 28, 104, 0, 2.62698, 0.172351, 0.571012, 1, 0
5, 178, 32, 168, 29, 107, 0, 3.03086, 0.171371, 0.5705, 1, 0
5, 179, 20, 125, 23, 82, 0, 2.54553, 0.130049, 0.571431, 1, 0
5, 180, 9, 33, 5, 19, 0, 2.13864, 0.117495, 0.578964, 1, 0
5, 181, 27, 162, 31, 104, 0, 1.76464, 0.175007, 0.570206, 1, 0
5, 182, 6, 21, 3, 12, 0, 1.69087, 0.191382, 0.535957, 1, 0
5, 183, 7, 24, 3, 14, 0, 1.52019, 0.193681, 0.535423, 1, 0
5, 184, 28, 156, 29, 99, 0, 2.25483, 0.170002, 0.569252, 1, 0
5, 185, 26, 140, 15, 99, 0, 2.76707, 0.382896, 0.60606, 1, 0
5, 186, 28, 145, 15, 102, 0, 2.38046, 0.417413, 0.604369, 1, 0
5, 187, 27, 142, 16, 99, 0, 2.12157, 0.390992, 0.606617, 1, 0
5, 188, 27, 142, 16, 99, 0, 2.17827, 0.389777, 0.606575, 1, 0
5, 189, 28, 145, 16, 101, 0, 2.85978, 0.426542, 0.603825, 1, 0
5, 190, 25, 130, 14, 91, 0, 2.12132, 0.404517, 0.606262, 1, 0
5, 191, 25, 131, 14, 92, 0, 2.00786, 0.427351, 0.606321, 1, 0
5, 192, 24, 125, 12, 89, 0, 2.08135, 0.439238, 0.606989, 1, 0
5, 193, 24, 125, 12, 89, 0, 1.69278, 0.414247, 0.606939, 1, 0
5, 194, 18, 108, 12, 78, 0, 2.7225, 0.392656, 0.616413, 1, 0
5, 195, 20, 108, 10, 78, 0, 2.49604, 0.385824, 0.605292, 1, 0
5, 196, 14, 108, 16, 78, 0, 2.39516, 0.366799, 0.618268, 1, 0
5, 197, 19, 110, 12, 79, 0, 3.87462, 0.473362, 0.612389, 1, 0
5, 198, 4, 15, 1, 10, 0, 2.03539, 0.132536, 0.343071, 1, 0
5, 199, 5, 19, 1, 13, 0, 1.64972, 0.137469, 0.346721, 1, 0
5, 200, 31, 145, 22, 92, 0, 2.51641, 0.157098, 1.09162, 1, 0
5, 201, 31, 145, 23, 91, 0, 2.5466, 0.156892, 1.09162, 1, 0
5, 202, 30, 163, 28, 105, 0, 1.6664, 0.172353, 1.09327, 1, 0
5, 203, 30, 164, 28, 106, 0, 1.84744, 0.172805, 1.0934, 1, 0
5, 204, 31, 146, 22, 93, 0, 2.13043, 0.158417, 1.09163, 1, 0
5, 205, 28, 140, 23, 89, 0, 2.30232, 0.156912, 1.09236, 1, 0
5, 206, 31, 145, 23, 91, 0, 2.60362, 0.156886, 1.09163, 1, 0
5, 207, 30, 164, 29, 105, 0, 1.64509, 0.17209, 1.09325, 1, 0
5, 208, 29, 141, 22, 90, 0, 2.263, 0.157764, 1.09169, 1, 0
5, 209, 30, 141, 21, 90, 0, 2.5212, 0.15664, 1.09166, 1, 0
5, 210, 34, 158, 23, 101, 0, 2.40814, 0.170263, 1.09265, 1, 0
5, 211, 34, 157, 23, 100, 0, 2.32961, 0.170589, 1.09267, 0, 0
5, 212, 28, 135, 21, 86, 0, 1.96023, 0.158714, 1.09283, 1, 0
5, 213, 32, 155, 24, 99, 0, 2.06072, 0.170151, 1.09261, 1, 0
5, 214, 16, 153, 38, 99, 0, 0.796472, 0.163919, 1.08448, 1, 0
5, 215, 16, 153, 38, 99, 0, 0.737003, 0.164355, 1.08451, 1, 0
5, 216, 32, 151, 23, 96, 0, 2.54517, 0.170862, 1.09306, 1, 0
5, 217, 32, 152, 23, 97, 0, 2.51978, 0.170703, 1.09296, 1, 0
5, 218, 32, 153, 23, 98, 0, 2.06013, 0.170487, 1.09262, 1, 0
5, 219, 32, 155, 24, 99, 0, 2.03584, 0.170389, 1.0926, 1, 0
5, 220, 25, 124, 20, 79, 0, 2.30788, 0.155586, 1.09476, 1, 0
5, 221, 25, 124, 20, 79, 0, 2.48536, 0.154778, 1.09473, 1, 0
5, 222, 15, 151, 38, 98, 0, 0.689764, 0.164921, 1.08487, 1, 0
5, 223, 24, 121, 20, 77, 0, 2.25733, 0.156214, 1.09507, 1, 0
5, 224, 10, 55, 7, 38, 0, 2.523, 0.504557, 1.05457, 1, 0
5, 225, 15, 85, 10, 60, 0, 2.0439, 0.693607, 1.03193, 1, 0
5, 226, 16, 89, 10, 63, 0, 1.98052, 0.627844, 1.032, 1, 0
5, 227, 8, 34, 2, 24, 0, 2.89575, 0.539496, 1.06088, 1, 0
5, 228, 5, 35, 9, 21, 0, 2.32256, 0.270465, 1.65807, 1, 0
5, 229, 8, 32, 5, 19, 0, 2.47791, 0.269801, 1.62998, 1, 0
5, 230, 11, 46, 7, 28, 0, 3.47349, 0.341913, 1.60838, 1, 0
5, 231, 7, 38, 7, 24, 0, 0.575916, 0.558862, 1.51731, 1, 0
5, 232, 6, 23, 3, 14, 0, 0.975262, 0.30505, 1.5089, 1, 0
5, 233, 5, 35, 9, 21, 0, 2.35764, 0.370539, 1.65836, 1, 0
5, 234, 7, 29, 5, 17, 0, 2.59733, 0.412264, 1.62931, 1, 0
5, 235, 4, 32, 9, 19, 0, 2.73843, 0.287031, 1.65883, 1, 0
5, 236, 5, 35, 9, 21, 0, 2.31076, 0.284598, 1.65813, 1, 0
5, 237, 7, 29, 5, 17, 0, 2.59993, 0.247985, 1.62903, 1, 0
5, 238, 7, 26, 3, 16, 0, 4.23676, 0.413998, 1.59928, 1, 0
5, 239, 6, 24, 3, 15, 0, 1.01457, 0.507648, 1.50949, 1, 0
5, 240, 6, 17, 1, 10, 0, 2.57503, 0.308731, 1.63794, 1, 0
5, 241, 6, 24, 3, 15, 0, 1.07377, 0.709642, 1.50993, 1, 0
5, 242, 6, 18, 1, 11, 0, 2.80949, 0.402165, 1.63897, 1, 0
5, 243, 5, 21, 3, 13, 0, 1.01731, 0.327164, 1.51999, 1, 0
5, 244, 5, 13, 0, 8, 0, 5.60251, 0.28206, 1.63879, 1, 0
5, 245, 7, 26, 3, 16, 0, 4.15367, 0.334391, 1.59887, 1, 0
5, 246, 5, 12, 0, 7, 0, 2.96742, 0.552213, 1.63727, 1, 0
5, 247, 5, 26, 3, 18, 0, 3.51186, 0.392567, 1.26847, 1, 0
5, 248, 4, 17, 1, 12, 0, 1.09248, 0.55687, 1.11556, 1, 0
5, 249, 8, 65, 15, 42, 0, 1.91211, 0.103948, -0.778104, 0, 0
5, 250, 33, 134, 8, 93, 0, 1.10577, 0.466866, -0.39381, 1, 0
5, 251, 33, 133, 8, 92, 0, 1.19735, 0.457411, -0.393762, 1, 0
5, 252, 29, 123, 8, 86, 0, 1.45098, 0.43447, -0.393552, 1, 0
5, 253, 24, 109, 7, 78, 0, 1.21428, 0.450639, -0.394124, 1, 0
5, 254, 15, 75, 10, 50, 0, 3.35194, 0.1427, -0.546031, 1, 0
5, 255, 16, 80, 11, 53, 0, 3.02452, 0.137159, -0.544967, 1, 0
5, 256, 21, 97, 5, 71, 0, 1.36715, 0.430736, -0.396284, 1, 0
5, 257, 12, 67, 12, 43, 0, 2.43541, 0.151035, -0.542426, 1, 0
5, 258, 11, 53, 9, 33, 0, 1.57184, 0.140348, -0.54166, 1, 0
5, 259, 11, 54, 7, 36, 0, 2.20374, 0.143933, -0.540677, 1, 0
5, 260, 12, 58, 9, 37, 0, 0.698877, 0.141877, -0.540331, 1, 0
5, 261, 12, 52, 1, 39, 0, 0.908588, 0.51272, -0.39289, 1, 0
5, 262, 11, 47, 1, 35, 0, 0.86548, 0.475691, -0.389594, 1, 0
5, 263, 47, 190, 14, 129, 0, 1.46191, 0.359853, 0.331511, 0, 0
5, 264, 44, 183, 14, 125, 0, 1.5209, 0.360487, 0.331751, 1, 0
5, 265, 47, 185, 14, 124, 0, 1.70013, 0.358606, 0.331617, 1, 0
5, 266, 44, 184, 14, 126, 0, 1.76598, 0.362692, 0.331326, 1, 0
5, 267, 47, 183, 13, 123, 0, 1.9713, 0.354887, 0.331937, 1, 0
5, 268, 42, 171, 10, 119, 0, 1.74387, 0.363196, 0.331631, 1, 0
5, 269, 44, 171, 10, 117, 0, 1.84448, 0.360798, 0.33184, 1, 0
5, 270, 41, 171, 10, 120, 0, 1.65972, 0.362961, 0.331485, 1, 0
5, 271, 38, 163, 8, 117, 0, 2.09309, 0.364676, 0.331545, 1, 0
5, 272, 42, 165, 8, 115, 0, 2.05785, 0.363467, 0.331626, 1, 0
5, 273, 41, 168, 9, 118, 0, 1.85447, 0.368281, 0.332461, 1, 0
5, 274, 39, 160, 8, 113, 0, 1.64714, 0.365773, 0.331922, 1, 0
5, 275, 39, 156, 8, 109, 0, 1.94663, 0.374508, 0.332399, 1, 0
5, 276, 43, 164, 7, 114, 0, 2.0832, 0.359279, 0.331659, 1, 0
5, 277, 41, 163, 8, 114, 0, 2.13367, 0.356972, 0.331916, 1, 0
5, 278, 39, 157, 8, 110, 0, 1.94499, 0.366366, 0.332331, 1, 0
5, 279, 11, 51, 6, 34, 0, 0.263874, 0.444399, -0.171263, 1, 0
5, 280, 12, 54, 5, 37, 0, 0.226494, 0.456939, -0.17158, 1, 0
5, 281, 12, 50, 5, 33, 0, 0.403687, 0.502464, -0.171591, 1, 0
5, 282, 11, 47, 6, 30, 0, 0.411291, 0.589591, -0.170711, 1, 0
5, 283, 11, 46, 5, 30, 0, 0.425277, 0.444274, -0.170944, 1, 0
5, 284, 12, 51, 6, 33, 0, 0.393411, 0.637057, -0.171403, 1, 0
5, 285, 10, 43, 5, 28, 0, 0.464576, 0.5183, -0.170709, 1, 0
5, 286, 9, 38, 5, 24, 0, 0.640969, 0.593293, -0.178555, 1, 0
5, 287, 8, 31, 1, 22, 0, 0.611678, 0.676514, 0.0769884, 1, 0
5, 288, 7, 26, 0, 19, 0, 0.85173, 0.735665, 0.0806746, 1, 0
5, 289, 4, 18, 2, 12, 0, 0.135247, 0.50705, -0.180769, 1, 0
5, 290, 10, 27, 5, 12, 0, 2.36812, 0.0869404, 0.837064, 1, 0
5, 291, 6, 18, 3, 9, 0, 1.91474, 1.53265, 0.944293, 1, 0
5, 292, 6, 18, 3, 9, 0, 1.95372, 1.61422, 0.95001, 1, 0
5, 293, 36, 176, 22, 118, 0, 2.7803, 0.63066, 1.02689, 1, 0
5, 294, 44, 189, 29, 116, 0, 2.59051, 0.170969, 0.570236, 0, 0
5, 295, 19, 62, 9, 34, 0, 1.55627, 0.12606, 0.572176, 1, 0
5, 296, 40, 183, 29, 114, 0, 1.59258, 0.173817, 0.570631, 1, 0
5, 297, 6, 18, 3, 9, 0, 2.63673, 19.1967, 0.957211, 1, 0
5, 298, 6, 18, 3, 9, 0, 2.70741, 148.203, 0.957709, 1, 0
5, 299, 7, 29, 9, 13, 0, 0.884659, 0.799248, 1.0825, 1, 0
5, 300, 7, 29, 9, 13, 0, 0.903831, 0.494107, 1.08234, 1, 0
5, 301, 35, 174, 30, 109, 0, 2.7281, 0.169303, 0.5711, 1, 0
5, 302, 16, 140, 37, 87, 0, 0.67106, 0.138543, 0.572943, 1, 0
5, 303, 10, 27, 5, 12, 0, 2.49264, 0.0831274, 0.836059, 1, 0
5, 304, 9, 24, 5, 10, 0, 2.0294, 0.0781831, 0.826837, 1, 0
5, 305, 37, 167, 17, 113, 0, 3.20564, 0.702828, 1.03007, 0, 0
5, 306, 36, 166, 18, 112, 0, 2.97967, 0.697601, 1.0299, 1, 0
5, 307, 7, 28, 9, 12, 0, 0.876032, 1.27176, 1.08252, 1, 0
5, 308, 17, 85, 16, 52, 0, 1.20835, 0.149222, 0.575444, 1, 0
5, 309, 40, 184, 30, 114, 0, 1.6653, 0.173389, 0.570576, 1, 0
5, 310, 18, 145, 38, 89, 0, 0.654582, 0.141848, 0.57392, 1, 0
5, 311, 19, 148, 38, 91, 0, 0.569002, 0.141559, 0.573459, 1, 0
5, 312, 40, 178, 28, 110, 0, 2.60531, 0.171069, 0.570495, 1, 0
