# format: x, y, z, (trackId)+
349.493, -223.762, 690.98, 7286
366.433, -194.733, 815.45, 7823
370.976, -185.987, 569.4, 5467
375.521, -176.668, 238.996, 522
383.046, -159.657, 899.55, 1140
411.847, -51.1869, -1207.88, 3042
412.104, -48.9479, -35.2922, 583
414.962, -3.56008, -1463.74, 528
414.962, -2.08178, -1443.11, 528
414.499, 20.5262, -987.205, 527
413.647, 33.3052, -1388.26, 2267
413.028, 40.1521, -883.57, 1501
411.315, 54.9708, -1488.02, 2597
382.936, 159.93, -352.175, 4976
380.425, 165.775, -640.184, 410
375.905, 175.88, -847.049, 878
370.801, 186.347, -821.001, 878
368.494, 190.856, -951.217, 635
364.475, 198.414, -1025.72, 2328
360.19, 206.058, -1354.79, 4976
349.958, 223.018, -33.2463, 1525
348.044, 226.077, -1609.27, 2001
344.436, 231.426, -1504.71, 2143
342.007, 235.028, -238.268, 519
339.218, 239.083, -1365.27, 2067
335.941, 243.593, -1149.9, 4383
338.229, 240.444, -139.652, 473
335.642, 244.004, -1446.25, 5234
254.244, 327.958, -642.1, 2158
234.949, 342.06, -664.593, 2158
221.921, 350.643, -310.81, 879
221.616, 350.834, -164.678, 423
215.032, 354.948, -1338.09, 635
212.253, 356.613, -687.809, 2158
213.976, 355.618, -1367.45, 635
213.976, 355.618, -1295.89, 635
213.976, 355.618, -1279.45, 635
213.976, 355.618, -1268.45, 635
213.976, 355.618, -1237.27, 635
213.976, 355.618, -1207.95, 635
213.976, 355.618, -1137.22, 635
213.976, 355.618, -1115.74, 635
211.741, 356.909, -1084.86, 635
189.891, 369.007, -710.302, 2158
187.595, 370.192, -131.37, 508
176.42, 375.642, -726.411, 2467
180.815, 373.499, -706.994, 2467
176.156, 375.771, -899.195, 516
175.439, 376.122, -242.116, 6046
174.148, 376.697, -711, 2467
165.087, 380.731, -719.691, 2467
49.6538, 412.029, -338.612, 989
42.2632, 412.806, -618.629, 503
37.5319, 413.303, -286.427, 424
32.5489, 413.7, -290.79, 424
27.1135, 414.08, -270.617, 474
21.5571, 414.463, -308.823, 1414
11.8511, 414.802, -372.488, 1414
19.6455, 414.529, -354.811, 1414
14.4126, 414.712, -333.967, 1414
0.644169, 414.962, -1319.8, 493
-2.02309, 414.962, -611.011, 3671
-2.6535, 414.962, -1299.15, 493
-24.258, 414.28, -457.779, 6078
-33.4289, 413.638, -672.19, 403
-174.905, 376.36, -1593.83, 1470
-190.818, 368.514, -262.34, 4540
-205.697, 360.398, -1202.06, 3797
-214.268, 355.426, -999.341, 2467
-224.96, 348.744, -1007.67, 2467
-218.352, 352.873, -460.053, 4540
-215.997, 354.345, -1498.46, 3238
-238.613, 339.559, -1019.75, 2467
-244.552, 335.244, -689.25, 4540
-254.847, 327.486, -250.284, 983
-332.631, 248.15, -563.992, 1503
-340.106, 237.846, -182.959, 430
-375.329, 177.063, -766.189, 4540
-412.718, 43.1041, -135.105, 1295
-411.966, 50.2527, -960.794, 3259
-412.063, 49.3351, -359.286, 494
-413.726, 32.1672, -168.315, 402
-414.962, -2.5, -399.453, 5811
-414.962, -2.5, -344.275, 5811
-414.962, -2.5, -328.118, 5811
-414.962, -2.5, -294.259, 5811
-414.962, -2.5, -102.453, 5811
-358.212, -209.484, -1182.96, 483
-356.776, -211.971, -1199.46, 483
-355.417, -214.281, -1214.66, 483
-349.389, -223.929, -1355.21, 3258
-343.777, -232.403, -330.377, 530
-345.004, -230.585, -650.418, 3918
-327.154, -255.273, -557.963, 529
-250.502, -330.881, -213.121, 3919
-224.479, -349.045, -345.952, 3919
-214.18, -355.48, -224.212, 453
-197.33, -365.052, -368.816, 3919
-182.297, -372.776, -1164.34, 520
-178.662, -374.549, -1184.01, 520
-157.027, -384.108, -40.9053, 405
-46.5685, -412.354, -1179.98, 1873
-37.3267, -413.325, -1163.3, 1873
-42.5987, -412.771, -496.834, 1873
-29.3589, -413.923, -455.879, 1873
-14.7466, -414.7, -1086.45, 1873
-15.8811, -414.661, -412.081, 1873
-19.8879, -414.521, -850.444, 12
-7.5, -414.962, -1062.47, 1873
5.24225, -414.962, -969.577, 2500
20.2476, -414.508, -968.055, 2500
22.9912, -414.368, -468.154, 3919
30.9139, -413.814, -469.507, 3919
30.1015, -413.871, -213.182, 1079
48.6124, -412.139, -1161.95, 3043
48.923, -412.106, -1543.39, 4931
50.4451, -411.951, -1461.76, 3037
177.567, -375.083, -290.456, 3919
181.296, -373.264, -107.752, 4379
190.06, -368.917, -903.724, 4063
189.326, -369.308, -145.761, 3919
241.62, -337.375, -143.053, 64
255.215, -327.199, -1405.71, 524
352.036, -219.693, -595.948, 4976
358.442, -209.086, -174.959, 432
372.833, -182.179, -826.502, 3196
377.417, -172.532, -296.474, 344
382.916, -159.978, -205.96, 4976
412.19, 76.6471, 144.273, 4976
411.981, 77.8306, 1102.22, 8234
397.283, 133.971, 1365.3, 3170
396.267, 137.035, 4.4913, 5467
327.694, 261.525, 498.98, 429
322.413, 267.981, 734.814, 2158
271.31, 319.619, 506.907, 5467
272.3, 318.789, 687.017, 2158
269.026, 321.536, 418.808, 7346
145.876, 393.049, 132.513, 42
144.527, 393.54, 1626.18, 6282
148.314, 392.161, 2.0465, 635
78.0642, 411.94, 1546.58, 7286
-59.9607, 414.931, 687.255, 5806
-81.2201, 411.34, 139.091, 1020
-315.318, 276.345, 27.748, 5811
-326.407, 263.173, 599.536, 7697
-390.921, 151.577, 812.187, 396
-393.466, 144.729, 536.605, 5811
-392.141, 148.371, 1068, 8065
-393.39, 144.939, 575.955, 5811
-393.846, 143.687, 514.953, 5811
-393.846, 143.687, 503.953, 5811
-393.846, 143.687, 479.796, 5811
-393.846, 143.687, 370.02, 5811
-393.846, 143.687, 312.055, 5811
-393.846, 143.687, 291.622, 5811
-393.846, 143.687, 275.729, 5811
-393.846, 143.687, 244.777, 5811
-393.846, 143.687, 202.345, 5811
-393.846, 143.687, 191.195, 5811
-393.846, 143.687, 169.645, 5811
-393.846, 143.687, 121.575, 5811
-393.846, 143.687, 65.6489, 5811
-395.53, 139.06, 261.953, 5811
-412.313, 75.9478, 580.881, 1216
-413.344, 70.1008, 770.337, 1216
-412.58, 74.4349, 645.886, 1216
-412.611, 74.2613, 608.012, 1216
-413.23, 70.748, 439.753, 1216
-412.891, 72.6705, 407.925, 1216
-412.069, 77.3358, 297.315, 5811
-413.26, 70.5772, 280.804, 1216
-412.99, 72.1101, 229.112, 1216
-413.807, 67.4782, 1396.4, 1216
-413.442, 69.5467, 1360.83, 1216
-414.046, 66.1203, 962.428, 1216
-413.431, 69.6089, 827.815, 1216
-413.457, 69.4626, 810.624, 1216
-412.924, 72.4865, 793.97, 1216
-412.924, 72.4865, 477.094, 1216
-412.924, 72.4865, 351.35, 1216
-413.436, 69.583, 336.848, 1216
-412.924, 72.4865, 304.321, 5811
-412.924, 72.4865, 162.954, 5811
-412.924, 72.4865, 36.4535, 5811
-413.779, 67.6373, 1429.2, 1216
-413.779, 67.6373, 468.457, 1216
-413.779, 67.6373, 315.701, 1216
-414.348, 64.1032, 247.807, 1216
-414.346, 64.1225, 1159.39, 1216
-414.369, 63.9561, 1218.87, 1216
-414.372, 63.9326, 1196.91, 1216
-414.32, 64.3027, 1022.44, 1216
-414.318, 64.3219, 1000.31, 1216
-414.211, 65.0825, 197.574, 1216
-411.845, -78.6031, 277.483, 826
-411.817, -78.7624, 479.08, 826
-412.323, -75.8901, 192.295, 826
-411.676, -79.5646, 812.805, 826
-411.26, -81.5941, 331.888, 826
-410.944, -83.0824, 237.315, 826
-394.873, -140.865, 358.42, 73
-391.398, -150.398, 614.493, 7824
-390.428, -152.797, 313.941, 73
-328.208, -260.868, 662.005, 7813
-329.588, -259.101, 872.207, 5451
-325.008, -264.889, 714.535, 5914
-317.976, -273.269, 515.627, 428
-259.074, -329.609, 1177.22, 449
-151.134, -391.1, 274.938, 5278
-145.191, -393.298, 758.439, 7813
-150.502, -391.365, 583.038, 2122
-149.309, -391.799, 155.361, 446
-140.21, -395.111, 517.003, 5278
-141.187, -394.755, 331.413, 5278
-139.681, -395.304, 224.297, 5278
-134.25, -397.192, 788.762, 7813
-72.8379, -412.862, 184.863, 420
60.7749, -414.816, 1425.87, 7495
63.3207, -414.458, 1018.86, 7813
138.693, -395.663, 1377.34, 1874
315.384, -276.271, 1143.65, 7233
319.847, -271.039, 1097.27, 7282
390.965, -151.469, 1536.97, 7699
391.359, -150.517, 1488.28, 5878
412.403, -75.4403, -374.806, 507
415.051, -59.1041, -334.252, 695
414.393, 63.7841, -564.448, 458
411.025, 82.6986, -1313.86, 2271
389.869, 154.182, -263.221, 635
265.584, 324.424, -623.784, 2158
274.774, 316.713, -338.403, 3116
270.535, 320.27, -191.948, 68
269.237, 321.359, -175.423, 68
265.465, 324.524, -177.466, 68
153.018, 390.339, -753.223, 2158
154.903, 389.578, -726.556, 2467
152.957, 390.363, -652.453, 635
152.957, 390.363, -627.614, 635
151.269, 391.045, -608.379, 635
152.957, 390.363, -543.198, 635
150.41, 391.398, -501.956, 635
146.339, 392.88, -709.553, 977
139.685, 395.302, -738.822, 2467
137.223, 396.198, -285.211, 442
76.3638, 412.24, -1278.83, 3068
-137.499, 396.098, -745.349, 4535
-145.406, 393.22, -901.792, 4526
-275.002, 316.527, -1454.6, 3041
-318.304, 272.877, -1254.37, 3107
-322.881, 267.424, -990.572, 2140
-392.127, 148.408, -1.66096, 5811
-396.847, 135.311, -569.785, 4540
-411.764, 79.0647, -964.441, 1289
-412.192, 76.6332, -1573.89, 2600
-414.267, -64.6857, -411.652, 182
-392.017, -148.71, -886.351, 521
-393.846, -143.687, -876.399, 521
-323.624, -266.537, -372.854, 218
-322.488, -267.891, -1529.55, 2049
-314.676, -277.057, -160.89, 3919
-273.878, -317.464, -948.548, 6731
-266.157, -323.944, -915.039, 6731
-265.694, -324.332, -561.544, 2527
-259.639, -329.168, -592.969, 2527
-261.586, -327.647, -935.186, 6731
-143.807, -393.802, -937.79, 2527
-146.312, -392.89, -409.738, 3919
-139.123, -395.507, -820.12, 4169
-137.439, -396.12, -443.38, 3919
-139.06, -395.53, -1361.58, 762
-137.979, -395.923, -978.97, 2527
-133.961, -397.286, -1381.47, 762
60.8671, -414.803, -398.113, 3919
64.7721, -414.254, -1306.79, 3237
68.4799, -413.63, -992.356, 3115
77.3825, -412.06, -1230.53, 3088
140.014, -395.182, -1201.67, 2500
259.419, -329.34, -1436.51, 524
325.785, -263.969, -1061.23, 4976
390.722, -152.071, -1316.12, 2652
412.317, -96.9019, 589.894, 6046
412.217, -97.3048, 399.453, 5467
412.36, -96.7329, 197.29, 5467
423.029, -21.2516, 207.37, 4976
423.282, -14.0033, 202.537, 4976
423.382, -11.1374, 25.0757, 5467
423.513, -7.12527, 593.038, 413
423.52, 7.17003, 188.46, 4976
423.365, 11.6249, 21.7918, 5467
423.012, 21.7185, 21.54, 5467
423.503, 7.66724, 586.99, 413
423.173, 17.1236, 484.395, 6054
414.56, 86.6329, 138.707, 4976
414.074, 88.9168, 11.4991, 5467
413.625, 91.03, 598.836, 3790
412.77, 95.0868, 11.0012, 5467
405.314, 122.986, 4.08628, 5467
366.312, 212.554, 382.718, 439
363.047, 218.205, 778.953, 2158
357.023, 227.846, 772.109, 2158
354.653, 231.569, 1355.47, 7965
315.439, 282.599, 336.116, 5467
306.653, 292.121, 721.374, 2158
309.483, 289.191, 336.561, 523
286.374, 312.04, 862.932, 7429
281.437, 316.485, 507.153, 5467
222.418, 360.415, 1514.46, 8271
215.725, 364.481, 18.3628, 418
199.14, 373.773, 442.575, 510
92.4601, 413.321, 1047.8, 7208
16.7174, 423.187, 938.943, 6018
8.62343, 423.47, 336.928, 6196
-94.3804, 412.913, 106.882, 425
-92.5636, 413.299, 1536.29, 7331
-96.7324, 412.36, 1548.5, 7331
-125.333, 404.584, 851.947, 6266
-200.878, 372.849, 200.258, 495
-283.005, 315.073, 202.319, 436
-290.274, 308.438, 731.909, 7284
-311.626, 286.833, 1168.75, 7778
-354.624, 231.613, 1550.28, 7209
-356.657, 228.431, 16.0736, 5811
-364.57, 215.572, 136.629, 1216
-372.106, 202.276, 334.097, 1216
-372.147, 202.198, 223.631, 1216
-376.085, 194.792, 662.627, 1216
-375.282, 196.303, 486.503, 1216
-405.153, 123.548, 425.137, 456
-423.19, 16.6409, 155.467, 480
-423.513, -1.60845, 1254.98, 8236
-423.472, -8.55177, 29.0844, 984
-413.656, -90.8863, 190.617, 826
-413.808, -90.1712, 153.841, 826
-414.782, -85.5862, 740.674, 826
-412.217, -97.3048, 330.804, 826
-412.217, -97.3048, 157.454, 826
-363.65, -217.164, 924.679, 7813
-360.502, -222.277, 897.886, 8166
-360.805, -221.794, 586.47, 1713
-316.745, -281.149, 1613.58, 591
-316.923, -280.951, 439.295, 5278
-309.592, -289.079, 763.23, 7813
-308.358, -290.356, 1354.82, 5397
-308.737, -289.964, 243.004, 5278
-290.113, -308.593, 254.464, 5278
-289.179, -309.514, 708.8, 7813
-217.546, -363.43, 1237.86, 7857
-200.174, -373.223, 123.163, 457
-95.8662, -412.576, 252.736, 460
-87.7232, -414.328, 703.836, 7813
-18.2353, -423.134, 1493.79, 1873
-10.7128, -423.397, 900.755, 1873
-5.82379, -423.513, 265.416, 1874
-6.38184, -423.513, 385.41, 1140
6.30349, -423.513, 395.654, 1140
14.6323, -423.26, 294.412, 1874
11.6907, -423.362, 789.207, 7813
20.0321, -423.071, 1143.59, 8169
17.4358, -423.162, 276.643, 1874
19.453, -423.091, 255.692, 1874
22.359, -422.983, 304.452, 1874
95.3335, -412.708, 1491.13, 6279
121.84, -405.643, 1165.87, 6041
127.552, -403.863, 1616.22, 7587
124.548, -404.839, 1251.05, 7813
290.377, -308.338, 70.1217, 506
361.856, -220.111, 700.047, 7286
373.412, -199.819, 825.104, 7823
376.36, -194.275, 570.264, 5467
404.693, -124.999, 402.934, 5467
402.599, -131.443, 11.8703, 408
405.643, -121.84, 770.118, 7553
414.153, -88.547, -650.765, 1080
423.513, -6.06028, -1505.83, 528
423.513, -2.5, -1484.79, 528
414.077, 88.9026, -1105.07, 431
414.884, 85.1068, -111.935, 990
413.692, 90.7156, -119.607, 399
412.217, 97.3048, -1067.77, 4170
405.526, 122.249, -1375.15, 2068
371.68, 203.076, -1011.85, 2328
369.468, 207.087, -1351.56, 4976
355.683, 229.991, -32.9485, 1525
308.338, 290.377, -1493.9, 4246
289.707, 308.985, -1130.54, 2055
225.032, 358.781, -319.981, 879
226.162, 358.075, -167.231, 423
215.608, 364.549, -689.604, 2158
211.295, 367.039, -1091.36, 635
195.538, 375.688, -712.99, 2158
194.052, 376.478, -133.772, 508
129.326, 403.287, -745.866, 2467
94.1831, 412.955, -1369.77, 4933
7.5, 423.513, -1384.58, 493
4.46976, 423.513, -1353.4, 493
1.64034, 423.513, -1332.48, 493
-2.6219, 423.513, -609.908, 3671
-23.1592, 422.927, -445.291, 6078
-97.3048, 412.217, -1381.39, 3291
-133.845, 401.819, -1364.16, 3585
-202.816, 371.818, -985.448, 2467
-197.978, 374.391, -263.739, 4540
-215.296, 364.729, -996.13, 2467
-208.111, 368.877, -1218.04, 3797
-219.448, 362.271, -1511.4, 3238
-229.047, 356.272, -464.199, 4540
-280.914, 316.957, -1591.83, 2294
-309.625, 289.056, -5.82601, 1124
-313.825, 284.392, -5.0425, 1124
-314.87, 283.231, -643.421, 397
-377.214, 192.668, -761.387, 4540
-402.965, 130.316, -1620.88, 1284
-405.643, 121.84, -356.955, 4540
-412.248, 97.1807, -413.045, 6045
-412.861, -94.6229, -1527.33, 3088
-362.135, -219.665, -1235.9, 483
-358.798, -225.005, -1365.7, 3258
-313.194, -285.093, -161.762, 3919
-314.143, -284.039, -256.787, 222
-219.013, -362.542, -226.653, 453
-217.177, -363.643, -346.19, 3919
-192.128, -377.494, -1217.72, 520
-127.715, -403.81, -444.941, 3919
-126.787, -404.112, -1370.61, 2946
-122.775, -405.375, -408.004, 3919
-121.84, -405.643, -1161.59, 2500
-97.3048, -412.217, -449.718, 3919
-94.956, -412.79, -1169.09, 2500
-95.3012, -412.717, -1036.97, 2058
-90.0292, -413.838, -766.993, 4516
-89.1906, -414.016, -1120.55, 3114
-23.1111, -422.931, -876.675, 12
-12.6932, -423.327, -403.204, 1873
-13.1572, -423.311, -1079.4, 1873
-6.20756, -423.513, -1058.74, 1873
-3.3627, -423.513, -368.493, 1873
2.5, -423.513, -1039.03, 1873
2.5, -423.513, -1025.49, 1873
6.13145, -423.513, -964.952, 3199
17.8497, -423.147, -466.199, 3919
97.2852, -412.222, -1429.24, 3242
95.8105, -412.59, -1194.57, 2500
97.3048, -412.217, -368.161, 3919
121.84, -405.643, -387.87, 1874
122.897, -405.34, -353.332, 1874
121.84, -405.643, -324.89, 1874
121.84, -405.643, -304.121, 1874
124.161, -404.965, -1198.9, 2500
134.52, -401.599, -352.557, 3919
194.204, -376.397, -891.625, 4063
289.641, -309.049, -54.3547, 479
308.754, -289.946, -839.36, 2145
310.422, -288.171, -278.733, 358
312.095, -286.313, -106.964, 499
362.696, -218.767, -600.272, 4976
365.901, -213.266, -179.695, 432
405.643, -121.84, -752.343, 3075
425.653, -42.7316, 221.161, 4976
426.955, -26.842, 27.7146, 5467
426.514, 33.1495, 174.102, 4976
424.954, 49.378, 162.538, 4976
426.195, 37.5714, 18.8672, 5467
424.859, 50.2824, 16.5078, 5467
426.177, 37.7389, 946.003, 329
395.126, 163.993, 734.617, 8175
394.281, 166.084, 132.48, 433
386.993, 182.404, 1386.35, 463
355.66, 237.721, 764.194, 2158
353.921, 240.299, 145.659, 5467
345.473, 252.293, 755.347, 2158
170.665, 392.287, 1162.54, 7940
62.4296, 423.218, 907.34, 6606
-60.2581, 423.523, 691.119, 5806
-174.459, 390.598, 1411.37, 6964
-178.032, 389.007, 2.65556, 3695
-187.059, 384.722, 1289.83, 8265
-241.774, 352.926, 1048.37, 5448
-255.14, 343.404, 1453.18, 7922
-336.047, 264.722, 23.7863, 5811
-336.531, 264.102, 357.643, 426
-349.171, 247.204, 22.1229, 5811
-345.859, 251.762, 1171.64, 6607
-345.024, 252.911, 826.744, 8066
-384.212, 188.106, 853.039, 1216
-384.401, 187.718, 1019.78, 498
-389.112, 177.795, 3.60607, 5811
-388.123, 180.017, 1039.96, 1216
-390.798, 174.008, 1233.29, 1216
-394.531, 165.467, 1431.01, 1216
-394.257, 166.145, 1598.76, 7281
-394.879, 164.604, 547.508, 863
-397.665, 157.709, 524.466, 863
-425.285, 46.227, 68.9865, 1216
-424.97, -49.2271, 130.787, 472
-423.633, -59.4714, 336.448, 826
-423.047, -63.6461, 241.142, 826
-398.345, -156.026, 321.708, 73
-394.625, -165.234, 890.576, 7764
-390.996, -173.564, 1103.82, 7813
-355.704, -237.656, 483.835, 5278
-353.628, -240.734, 1059.52, 5278
-351.86, -243.355, 694.587, 7813
-348.722, -247.82, 10.5042, 1216
-346.421, -250.988, 540.837, 5278
-346.807, -250.457, 328.517, 1141
-348.163, -248.591, 260.54, 2121
-336.377, -264.299, 881.029, 5451
-262.286, -337.949, 1209.98, 449
-265.534, -335.412, 1189.35, 449
-256.294, -342.566, 982.893, 6279
-190.203, -383.189, 1406.21, 6017
-169.578, -392.771, 760.6, 7813
-161.608, -396.09, 1300, 8178
-157.905, -397.586, 273.542, 5278
-155.876, -398.406, 160.688, 446
-57.6556, -423.889, 762.596, 1873
-62.3026, -423.236, 1355.05, 1873
-60.3794, -423.506, 84.585, 1873
-52.5962, -424.6, 116.358, 1873
-40.0588, -425.934, 1421.87, 1873
-39.1255, -426.032, 639.33, 7813
-32.4384, -426.564, 834.035, 1873
-30.1381, -426.725, 184.628, 1873
-27.6328, -426.9, 198.742, 1873
54.7754, -424.293, 1429.95, 7495
53.3881, -424.488, 1185.21, 7734
54.9789, -424.265, 1018.15, 7813
165.045, -394.701, 479.206, 30
179.108, -388.528, 860.813, 505
248.514, -348.219, 1633.43, 89
248.177, -348.464, 1604.09, 89
251.522, -346.033, 1247.19, 5595
339.775, -259.95, 420.884, 412
341.51, -257.748, 1368.66, 207
343.943, -254.398, 1332.22, 207
348.475, -248.161, 1401.08, 7965
386.737, -182.928, 879.429, 1140
388.14, -179.979, 249.201, 522
423.034, -63.7357, -345.408, 695
424.25, -55.0872, -1209.28, 3042
425.06, -48.3713, -37.0572, 583
427.13, 24.3451, -1023.83, 527
426.646, 31.2635, -1394.24, 2267
425.898, 40.3933, -906.457, 1501
423.721, 58.8482, -1492.06, 2597
391.399, 172.659, -842.472, 4976
390.917, 173.741, -661.61, 410
386.157, 184.117, -848.009, 878
382.2, 192.231, -944.211, 635
357.03, 235.691, -1614.29, 2001
356.279, 236.803, -1536.02, 2143
353.524, 240.888, -243.446, 519
350.036, 246.012, -1128.65, 4383
349.28, 247.054, -145.888, 473
348.989, 247.453, -1372.23, 2067
345.291, 252.544, -1445.59, 5234
265.534, 335.412, -630.453, 2158
249.896, 347.214, -651.374, 2158
235.507, 357.154, -668.279, 2158
181.874, 387.251, -728.923, 2467
187.065, 384.719, -231.379, 6046
184.926, 385.763, -922.337, 516
159.872, 396.791, -750.684, 2158
52.2292, 424.654, -345.402, 989
44.1635, 425.502, -632.32, 503
33.6131, 426.482, -297.651, 424
26.1729, 427.002, -273.794, 474
23.7598, 427.171, -319.135, 1384
-33.456, 426.493, -692.242, 403
-177.226, 389.366, -1.33762, 3695
-180.637, 387.855, -1592.86, 1470
-191.748, 382.436, -976.36, 2467
-262.756, 337.583, -694.293, 4540
-261.436, 338.614, -255.179, 983
-344.572, 253.533, -575.517, 1503
-350.018, 246.037, -186.297, 430
-424.587, 52.69, -959.836, 3259
-424.108, 56.097, -136.605, 1295
-424.959, 49.3352, -366.948, 494
-426.594, 32.008, -170.738, 402
-356.731, -236.133, -665.838, 3918
-353.083, -241.542, -344.303, 530
-338.675, -261.358, -575.098, 529
-252.26, -345.497, -639.052, 2527
-247.145, -349.213, -215.355, 3919
-182.316, -387.036, -368.924, 3919
-188.946, -383.802, -1202.56, 520
-157.875, -397.598, -906.34, 2527
-162.374, -395.78, -42.7775, 405
-58.8571, -423.72, -1173.68, 2500
-61.2392, -423.385, -1226.17, 1873
-55.5574, -424.184, -538.473, 1873
-57.3498, -423.932, -459.953, 3919
-30.1212, -426.726, -457.883, 1873
29.9426, -426.738, -399.636, 3919
30.3114, -426.713, -216.333, 1079
40.3947, -425.898, -398.71, 3919
47.6171, -425.139, -1558.12, 4931
49.819, -424.908, -1162.33, 3043
54.6221, -424.315, -1471.06, 3037
171.961, -391.71, -287.86, 3919
184.106, -386.163, -146.554, 3919
192.189, -382.22, -145.321, 3919
186.711, -384.892, -109.926, 4379
248.005, -348.588, -147.139, 64
265.396, -335.52, -1478.3, 524
263.913, -336.678, -1447.55, 524
334.708, -266.435, -1064.75, 4976
384.008, -188.524, -814.284, 3196
388.605, -178.934, -304.155, 344
395.81, -162.299, -1352.31, 2652
397.894, -157.143, -1336.76, 2652
422.952, -88.2709, 575.21, 6046
426.193, 71.0857, 148.937, 4976
426.563, 68.992, 14.8308, 5467
424.809, 78.9354, 1114.23, 8234
423.932, 83.6643, 12.2215, 5467
410.311, 135.376, 1418.71, 3170
409.705, 137.241, 1400.44, 3170
408.553, 140.777, 1382.97, 3170
334.035, 274.082, 340.297, 5467
334.781, 273.194, 516.761, 429
273.327, 334.669, 422.361, 7346
149.144, 405.508, 1634.01, 6282
151.35, 404.704, 133.795, 42
86.4048, 423.349, 1537.57, 7286
-86.4733, 423.335, 144.477, 1020
-336.566, 271, 593.294, 7697
-402.7, 156.66, 825.809, 396
-404.17, 152.817, 1083.74, 8065
-424.255, 82.079, 1369.47, 1216
