# format: trackId, is-primary, nHits, pt, eta, pdg, q
43, 1, 0, 0.131077, 3.87344, 2212, 3.000000
44, 1, 0, 0.120214, 3.87827, 2212, 3.000000
45, 1, 0, 0.168446, 3.55315, 2212, 3.000000
46, 1, 0, 0.205617, 3.31854, 2212, 3.000000
47, 1, 0, 0.152891, 3.87066, 2212, 3.000000
48, 1, 0, 0.172526, 3.58502, 2212, 3.000000
49, 1, 0, 0.115122, 4.28822, 2212, 3.000000
50, 1, 0, 0.152271, 3.73718, 2212, 3.000000
51, 1, 0, 0.177342, 3.7287, 2212, 3.000000
52, 1, 0, 0.173277, 3.64616, 2212, 3.000000
53, 1, 0, 0.213468, 3.453, 2212, 3.000000
54, 1, 0, 0.0652676, 4.48864, 2212, 3.000000
55, 1, 0, 0.177892, 3.67302, 2212, 3.000000
56, 1, 0, 0.142643, 3.83458, 2212, 3.000000
57, 1, 0, 0.168151, 3.74045, 2212, 3.000000
58, 1, 0, 0.112362, 4.19405, 2212, 3.000000
59, 1, 0, 0.20217, 3.56631, 2212, 3.000000
60, 1, 0, 0.141664, 3.65277, 2212, 3.000000
61, 1, 0, 0.0646267, 4.46208, 2212, 3.000000
62, 1, 0, 0.284489, 3.28431, 2212, 3.000000
63, 1, 0, 0.171054, 3.5155, 2212, 3.000000
64, 1, 0, 0.139273, 3.90955, 2212, 3.000000
65, 1, 0, 0.0557596, 4.70287, 2212, 3.000000
66, 1, 0, 0.242575, 3.26577, 2212, 3.000000
67, 1, 0, 0.0845316, 4.52792, 2212, 3.000000
68, 1, 0, 0.150666, 3.92654, 2212, 3.000000
69, 1, 0, 0.13169, 3.89628, 2212, 3.000000
70, 1, 0, 0.116194, 3.79618, 2212, 3.000000
71, 1, 0, 0.232522, 3.35386, 2212, 3.000000
72, 1, 0, 0.243169, 3.41216, 2212, 3.000000
73, 1, 0, 0.0942285, 4.26151, 2212, 3.000000
74, 1, 0, 0.216507, 3.42861, 2212, 3.000000
75, 1, 0, 0.0525939, 4.7255, 2212, 3.000000
76, 1, 0, 0.204382, 3.64698, 2212, 3.000000
77, 1, 0, 0.263342, 3.375, 2212, 3.000000
78, 1, 0, 0.206477, 3.49628, 2212, 3.000000
79, 1, 0, 0.18165, 3.58253, 2112, 0.000000
80, 1, 0, 0.17652, 3.66281, 2112, 0.000000
81, 1, 0, 0.270563, 3.40124, 2112, 0.000000
82, 1, 0, 0.130372, 3.94064, 2112, 0.000000
83, 1, 0, 0.235076, 3.48141, 2112, 0.000000
84, 1, 0, 0.269695, 3.21993, 2112, 0.000000
85, 1, 0, 0.0820662, 4.71524, 2112, 0.000000
86, 1, 0, 0.261197, 3.32819, 2112, 0.000000
87, 1, 0, 0.208121, 3.4687, 2112, 0.000000
88, 1, 0, 0.197965, 3.58724, 2112, 0.000000
89, 1, 0, 0.778754, 2.26062, 2112, 0.000000
90, 1, 0, 0.165929, 3.7975, 2112, 0.000000
91, 1, 0, 0.122138, 4.18368, 2112, 0.000000
92, 1, 0, 0.120469, 4.02231, 2112, 0.000000
93, 1, 0, 0.291525, 3.32602, 2112, 0.000000
94, 1, 0, 0.223976, 3.25061, 2112, 0.000000
95, 1, 0, 0.213555, 3.58165, 2112, 0.000000
96, 1, 0, 0.0616868, 4.93773, 2112, 0.000000
97, 1, 0, 0.132491, 3.89468, 2112, 0.000000
98, 1, 0, 0.232553, 3.31123, 2112, 0.000000
99, 1, 0, 0.152031, 3.73895, 2112, 0.000000
100, 1, 0, 0.260331, 3.19016, 2112, 0.000000
101, 1, 0, 0.153356, 3.6605, 2112, 0.000000
102, 1, 0, 0.119714, 3.87659, 2112, 0.000000
103, 1, 0, 0.1159, 3.91696, 2112, 0.000000
104, 1, 0, 0.0817654, 4.44556, 2112, 0.000000
105, 1, 0, 0.0985043, 4.08698, 2112, 0.000000
106, 1, 0, 0.0602356, 4.86273, 2112, 0.000000
107, 1, 0, 0.183118, 3.67262, 2112, 0.000000
108, 1, 0, 0.120679, 4.16063, 2112, 0.000000
109, 1, 0, 0.315274, 3.2247, 2112, 0.000000
110, 1, 0, 0.0178843, 6.20295, 2112, 0.000000
111, 1, 0, 0.0241019, 5.77761, 2112, 0.000000
112, 1, 0, 0.169405, 3.68796, 2112, 0.000000
113, 1, 0, 0.171613, 3.67016, 2112, 0.000000
114, 1, 0, 0.136865, 4.06808, 2112, 0.000000
115, 1, 0, 0.1376, 3.94188, 2112, 0.000000
116, 1, 0, 0.127768, 4.21484, 2112, 0.000000
117, 1, 0, 0.187746, 3.52914, 2112, 0.000000
118, 1, 0, 0.351888, 2.96185, 2112, 0.000000
119, 1, 0, 0.153034, 3.83432, 2112, 0.000000
120, 1, 0, 0.125831, 3.9841, 2112, 0.000000
121, 1, 0, 0.146292, 3.92453, 2112, 0.000000
122, 1, 0, 0.151227, 3.81493, 2112, 0.000000
123, 1, 0, 0.162157, 3.44434, 2112, 0.000000
124, 1, 0, 0.213615, 3.54676, 2112, 0.000000
125, 1, 0, 0.273678, 3.15994, 2112, 0.000000
126, 1, 0, 0.108715, 3.84656, 2112, 0.000000
127, 1, 0, 0.187727, 3.44479, 2112, 0.000000
128, 1, 0, 0.229492, 3.40531, 2112, 0.000000
129, 1, 0, 0.144867, 4.10548, 2112, 0.000000
130, 1, 0, 0.216707, 3.29559, 2112, 0.000000
131, 1, 0, 0.252944, 3.13016, 2112, 0.000000
132, 1, 0, 0.238048, 3.52147, 2112, 0.000000
133, 1, 0, 0.0689135, 4.60384, 2112, 0.000000
134, 1, 0, 0.24939, 3.4313, 2112, 0.000000
135, 1, 0, 0.244978, 3.29493, 2112, 0.000000
136, 1, 0, 0.126211, 3.88396, 2112, 0.000000
137, 1, 0, 0.176015, 3.70152, 2112, 0.000000
138, 1, 0, 0.145372, 3.95361, 2112, 0.000000
139, 1, 0, 0.0961295, 4.28181, 2112, 0.000000
140, 1, 0, 0.072371, 4.31867, 2112, 0.000000
141, 1, 0, 0.1184, 4.14615, 2112, 0.000000
142, 1, 0, 0.179139, 3.474, 2112, 0.000000
143, 1, 0, 0.189812, 3.61629, 2112, 0.000000
144, 1, 0, 0.197803, 3.72331, 2112, 0.000000
145, 1, 0, 0.0717152, 4.33007, 2112, 0.000000
146, 1, 0, 0.0285922, 5.19132, 2112, 0.000000
147, 1, 0, 0.161456, 3.59901, 2112, 0.000000
148, 1, 0, 0.164651, 3.67186, 2112, 0.000000
149, 1, 0, 0.145568, 3.5952, 2112, 0.000000
150, 1, 0, 0.0851855, 4.4705, 2112, 0.000000
151, 1, 0, 0.153802, 3.99542, 2112, 0.000000
152, 1, 0, 0.105496, 4.34881, 2112, 0.000000
153, 1, 0, 0.170363, 3.90406, 2112, 0.000000
154, 1, 0, 0.244471, 3.36611, 2112, 0.000000
155, 1, 0, 0.21014, 3.43287, 2112, 0.000000
156, 1, 0, 0.0636551, 4.54279, 2112, 0.000000
157, 1, 0, 0.172426, 3.87827, 2112, 0.000000
158, 1, 0, 0.110681, 3.97023, 2112, 0.000000
159, 1, 0, 0.271696, 3.24401, 2112, 0.000000
160, 1, 0, 0.126505, 4.32673, 2112, 0.000000
161, 1, 0, 0.110327, 4.11954, 2112, 0.000000
162, 1, 0, 0.13036, 3.80235, 2112, 0.000000
163, 1, 0, 0.215513, 3.44555, 2112, 0.000000
164, 1, 0, 0.246679, 3.51102, 2112, 0.000000
165, 1, 0, 0.265752, 3.29935, 2112, 0.000000
166, 1, 0, 0.212015, 3.59712, 2112, 0.000000
167, 1, 0, 0.125252, 3.82494, 2112, 0.000000
168, 1, 0, 0.165252, 3.50805, 2112, 0.000000
169, 1, 0, 0.0522022, 5.04661, 2112, 0.000000
170, 1, 0, 0.136815, 4.02335, 2112, 0.000000
171, 1, 0, 0.182944, 3.75969, 2112, 0.000000
172, 1, 0, 0.238094, 3.21949, 2112, 0.000000
173, 1, 0, 0.137126, 4.00295, 2112, 0.000000
174, 1, 0, 0.146777, 3.7265, 2112, 0.000000
175, 1, 0, 0.0241297, 5.55768, 2112, 0.000000
176, 1, 0, 0.0869175, 3.86036, 2112, 0.000000
177, 1, 0, 0.240894, 3.33605, 2112, 0.000000
178, 1, 0, 0.110754, 4.06337, 2112, 0.000000
179, 1, 0, 0.243671, 3.30186, 2112, 0.000000
180, 1, 0, 0.139241, 4.01417, 2112, 0.000000
181, 1, 0, 0.147302, 3.90291, 2112, 0.000000
182, 1, 0, 0.245787, 1.52785, 2112, 0.000000
183, 1, 0, 0.00982786, 6.74323, 2112, 0.000000
184, 1, 0, 0.147442, 3.97844, 2112, 0.000000
185, 1, 0, 0.262513, 3.2546, 2112, 0.000000
186, 1, 0, 0.162779, 3.49102, 2112, 0.000000
187, 1, 0, 0.0691426, 4.42977, 2112, 0.000000
188, 1, 0, 0.213298, 3.58619, 2112, 0.000000
189, 1, 0, 0.190599, 3.58117, 2112, 0.000000
190, 1, 0, 0.119499, 3.79503, 2112, 0.000000
191, 1, 0, 0.849593, -0.371502, 2112, 0.000000
192, 1, 0, 0.114443, 3.92158, 2112, 0.000000
193, 1, 0, 0.173344, 3.7138, 2112, 0.000000
194, 1, 0, 0.17508, 3.7188, 2112, 0.000000
195, 1, 0, 0.30153, 3.28449, 2112, 0.000000
196, 1, 0, 0.236821, 3.46289, 2112, 0.000000
197, 1, 0, 0.190282, -3.66689, 2212, 3.000000
198, 1, 0, 0.0968641, -4.39351, 2212, 3.000000
199, 1, 0, 0.153109, -3.78847, 2212, 3.000000
200, 1, 0, 0.143309, -3.73987, 2212, 3.000000
201, 1, 0, 0.164447, -3.63078, 2212, 3.000000
202, 1, 0, 0.195551, 3.11695, 2112, 0.000000
203, 1, 0, 0.164919, -3.49794, 2212, 3.000000
204, 1, 0, 0.1434, -3.76692, 2212, 3.000000
205, 1, 0, 0.194164, -3.41669, 2212, 3.000000
206, 1, 0, 0.138328, -3.85826, 2212, 3.000000
207, 1, 0, 0.154883, -3.81416, 2212, 3.000000
208, 1, 0, 0.112931, -4.3193, 2212, 3.000000
209, 1, 0, 0.142494, -3.80125, 2212, 3.000000
210, 1, 0, 0.0981866, -4.00746, 2212, 3.000000
211, 1, 0, 0.17642, -3.83928, 2212, 3.000000
212, 1, 0, 0.21511, -3.40634, 2212, 3.000000
213, 1, 0, 0.251035, -3.50855, 2212, 3.000000
214, 1, 0, 0.0433528, -5.04088, 2212, 3.000000
215, 1, 0, 0.287244, -3.18847, 2212, 3.000000
216, 1, 0, 0.201657, -3.48751, 2212, 3.000000
217, 1, 0, 0.115468, -4.20443, 2212, 3.000000
218, 1, 0, 0.174863, -3.63942, 2212, 3.000000
219, 1, 0, 0.0711387, -4.55406, 2212, 3.000000
220, 1, 0, 0.107624, -4.14591, 2212, 3.000000
221, 1, 0, 0.121944, -3.92176, 2212, 3.000000
222, 1, 0, 0.130336, -3.87282, 2212, 3.000000
223, 1, 0, 0.193068, -3.34324, 2212, 3.000000
224, 1, 0, 0.175134, -3.70494, 2212, 3.000000
225, 1, 0, 0.220518, -3.32819, 2212, 3.000000
226, 1, 0, 0.0885125, -4.55518, 2212, 3.000000
227, 1, 0, 0.177056, -3.6744, 2212, 3.000000
228, 1, 0, 0.165654, -3.69505, 2212, 3.000000
229, 1, 0, 0.0870286, -4.50347, 2212, 3.000000
230, 1, 0, 0.333823, -3.02609, 2212, 3.000000
231, 1, 0, 0.0854545, -4.27251, 2212, 3.000000
232, 1, 0, 0.257992, -3.24744, 2212, 3.000000
233, 1, 0, 0.0830943, -4.24643, 2212, 3.000000
234, 1, 0, 0.024423, -5.82187, 2212, 3.000000
235, 1, 0, 0.148694, -3.80292, 2212, 3.000000
236, 1, 0, 0.183384, -3.46667, 2212, 3.000000
237, 1, 0, 0.0666509, -4.67601, 2212, 3.000000
238, 1, 0, 0.176037, -3.55972, 2212, 3.000000
239, 1, 0, 0.121597, -3.98413, 2212, 3.000000
240, 1, 0, 0.129476, -4.01678, 2212, 3.000000
241, 1, 0, 0.0984963, -4.03623, 2212, 3.000000
242, 1, 0, 0.0901868, -4.34022, 2212, 3.000000
243, 1, 0, 0.114239, -4.11285, 2212, 3.000000
244, 1, 0, 0.0204086, -5.79258, 2212, 3.000000
245, 1, 0, 0.169613, -3.54895, 2212, 3.000000
246, 1, 0, 0.177474, -3.51675, 2212, 3.000000
247, 1, 0, 0.166019, -3.75915, 2212, 3.000000
248, 1, 0, 0.107553, -4.13843, 2212, 3.000000
249, 1, 0, 0.207562, -3.36411, 2212, 3.000000
250, 1, 0, 0.19124, -3.55946, 2212, 3.000000
251, 1, 0, 0.0103048, -6.70252, 2212, 3.000000
252, 1, 0, 0.0566509, -4.91889, 2212, 3.000000
253, 1, 0, 0.167572, -3.62999, 2212, 3.000000
254, 1, 0, 0.160274, -3.83086, 2212, 3.000000
255, 1, 0, 0.0514627, -4.75627, 2212, 3.000000
256, 1, 0, 0.0806274, -4.55634, 2212, 3.000000
257, 1, 0, 0.188368, -3.76152, 2212, 3.000000
258, 1, 0, 0.133376, -3.82508, 2212, 3.000000
259, 1, 0, 0.192988, -3.51338, 2212, 3.000000
260, 1, 0, 0.116848, -3.77594, 2212, 3.000000
261, 1, 0, 0.314887, -3.14308, 2212, 3.000000
262, 1, 0, 0.103338, -4.11147, 2212, 3.000000
263, 1, 0, 0.18939, -3.58875, 2212, 3.000000
264, 1, 0, 0.082264, -4.31869, 2212, 3.000000
265, 1, 0, 0.244314, -3.42407, 2212, 3.000000
266, 1, 0, 0.0579576, -4.86116, 2212, 3.000000
267, 1, 0, 0.23457, -3.49573, 2212, 3.000000
268, 1, 0, 0.0989097, -4.25701, 2212, 3.000000
269, 1, 0, 0.0821534, -4.54869, 2212, 3.000000
270, 1, 0, 0.203279, -3.68562, 2212, 3.000000
271, 1, 0, 0.146823, -3.80936, 2212, 3.000000
272, 1, 0, 0.092695, -4.4136, 2212, 3.000000
273, 1, 0, 0.152908, -3.8658, 2212, 3.000000
274, 1, 0, 0.258465, -3.4146, 2212, 3.000000
275, 1, 0, 0.0692244, -4.57076, 2212, 3.000000
276, 1, 0, 0.100321, -4.1179, 2112, 0.000000
277, 1, 0, 0.0235731, -5.90827, 2112, 0.000000
278, 1, 0, 0.135084, -4.13044, 2112, 0.000000
279, 1, 0, 0.137232, -3.92223, 2112, 0.000000
280, 1, 0, 0.146402, -3.63676, 2112, 0.000000
281, 1, 0, 0.2695, -3.33099, 2112, 0.000000
282, 1, 0, 0.117614, -4.13066, 2112, 0.000000
283, 1, 0, 0.0923, -4.28931, 2112, 0.000000
284, 1, 0, 0.198468, -3.79532, 2112, 0.000000
285, 1, 0, 0.133301, -4.00491, 2112, 0.000000
286, 1, 0, 0.174363, -3.60486, 2112, 0.000000
287, 1, 0, 0.107872, -3.98074, 2112, 0.000000
288, 1, 0, 0.0763025, -4.21651, 2112, 0.000000
289, 1, 0, 0.165125, -4.0558, 2112, 0.000000
290, 1, 0, 0.0883484, -4.59396, 2112, 0.000000
291, 1, 0, 0.199258, -3.54262, 2112, 0.000000
292, 1, 0, 0.140377, -3.99746, 2112, 0.000000
293, 1, 0, 0.15659, -3.68106, 2112, 0.000000
294, 1, 0, 0.168956, -3.91014, 2112, 0.000000
295, 1, 0, 0.153678, -3.75452, 2112, 0.000000
296, 1, 0, 0.139181, -3.96122, 2112, 0.000000
297, 1, 0, 0.185438, -3.60822, 2112, 0.000000
298, 1, 0, 0.297133, -3.10112, 2112, 0.000000
299, 1, 0, 0.18716, -3.56058, 2112, 0.000000
300, 1, 0, 0.0762438, -4.35618, 2112, 0.000000
301, 1, 0, 0.0554955, -4.91404, 2112, 0.000000
302, 1, 0, 0.271519, -3.06496, 2112, 0.000000
303, 1, 0, 0.160078, -3.7348, 2112, 0.000000
304, 1, 0, 0.0282844, -5.47457, 2112, 0.000000
305, 1, 0, 0.204834, -3.31113, 2112, 0.000000
306, 1, 0, 0.103399, -4.08298, 2112, 0.000000
307, 1, 0, 0.162724, -3.73617, 2112, 0.000000
308, 1, 0, 0.262398, -3.4269, 2112, 0.000000
309, 1, 0, 0.207339, -3.76452, 2112, 0.000000
310, 1, 0, 0.138634, -3.85659, 2112, 0.000000
311, 1, 0, 0.224927, -3.61475, 2112, 0.000000
312, 1, 0, 0.125962, -4.11971, 2112, 0.000000
313, 1, 0, 0.144224, -3.67579, 2112, 0.000000
314, 1, 0, 0.130685, -3.80278, 2112, 0.000000
315, 1, 0, 0.258165, -3.41404, 2112, 0.000000
316, 1, 0, 0.105125, -4.30878, 2112, 0.000000
317, 1, 0, 0.109931, -3.97561, 2112, 0.000000
318, 1, 0, 0.238995, -3.50032, 2112, 0.000000
319, 1, 0, 0.133413, -4.07205, 2112, 0.000000
320, 1, 0, 0.116383, -4.01198, 2112, 0.000000
321, 1, 0, 0.178213, -3.68036, 2112, 0.000000
322, 1, 0, 0.158158, -3.90866, 2112, 0.000000
323, 1, 0, 0.255993, -3.13734, 2112, 0.000000
324, 1, 0, 0.140308, -4.12882, 2112, 0.000000
325, 1, 0, 0.0767552, -4.71252, 2112, 0.000000
326, 1, 0, 0.0716102, -4.31861, 2112, 0.000000
327, 1, 0, 0.277502, -3.25473, 2112, 0.000000
328, 1, 0, 0.125977, -3.79422, 2112, 0.000000
329, 1, 0, 0.173694, -3.77046, 2112, 0.000000
330, 1, 0, 0.235694, -3.26207, 2112, 0.000000
331, 1, 0, 0.215378, -3.61916, 2112, 0.000000
332, 1, 0, 0.169221, -3.59373, 2112, 0.000000
333, 1, 0, 0.151316, -3.72841, 2112, 0.000000
334, 1, 0, 0.205147, -3.47211, 2112, 0.000000
335, 1, 0, 0.110881, -4.2232, 2112, 0.000000
336, 1, 0, 0.101958, -4.43838, 2112, 0.000000
337, 1, 0, 0.0653125, -4.53098, 2112, 0.000000
338, 1, 0, 0.163403, -3.84478, 2112, 0.000000
339, 1, 0, 0.215524, -3.39214, 2112, 0.000000
340, 1, 0, 0.0791007, -4.51101, 2112, 0.000000
341, 1, 0, 0.194541, -3.63122, 2112, 0.000000
342, 1, 0, 0.182923, -3.59542, 2112, 0.000000
343, 1, 0, 0.0453891, -4.98919, 2112, 0.000000
344, 1, 0, 0.225291, -3.49176, 2112, 0.000000
345, 1, 0, 0.180529, -3.64815, 2112, 0.000000
346, 1, 0, 0.0483651, -4.90897, 2112, 0.000000
347, 1, 0, 0.107696, -3.87863, 2112, 0.000000
348, 1, 0, 0.142735, -4.08239, 2112, 0.000000
349, 1, 0, 0.183389, -3.47041, 2112, 0.000000
350, 1, 0, 0.0348922, -5.21703, 2112, 0.000000
351, 1, 0, 0.176371, -3.91747, 2112, 0.000000
352, 1, 0, 0.0549922, -4.95786, 2112, 0.000000
353, 1, 0, 0.140655, -3.79302, 2112, 0.000000
354, 1, 0, 0.103392, -4.30687, 2112, 0.000000
355, 1, 0, 0.144448, -3.94766, 2112, 0.000000
356, 1, 0, 0.0539207, -4.63829, 2112, 0.000000
357, 1, 0, 0.18869, -3.60217, 2112, 0.000000
358, 1, 0, 0.153733, -3.8659, 2112, 0.000000
359, 1, 0, 0.162704, -3.93693, 2112, 0.000000
360, 1, 0, 0.131828, -4.13643, 2112, 0.000000
361, 1, 0, 0.122602, -3.83208, 2112, 0.000000
362, 1, 0, 0.097691, -4.15595, 2112, 0.000000
363, 1, 0, 0.0779149, -4.34634, 2112, 0.000000
364, 1, 0, 0.0775675, -4.30114, 2112, 0.000000
365, 1, 0, 0.130878, -3.74322, 2112, 0.000000
366, 1, 0, 0.179346, -3.69804, 2112, 0.000000
367, 1, 0, 0.122206, -3.82034, 2112, 0.000000
368, 1, 0, 0.194086, -3.58086, 2112, 0.000000
369, 1, 0, 0.0950241, -4.47835, 2112, 0.000000
370, 1, 0, 0.0766039, -4.40182, 2112, 0.000000
371, 1, 0, 0.046159, -4.97218, 2112, 0.000000
372, 1, 0, 0.108287, -4.42959, 2112, 0.000000
373, 1, 0, 0.232319, -3.4888, 2112, 0.000000
374, 1, 0, 0.245659, -3.2841, 2112, 0.000000
375, 1, 0, 0.0339953, -5.19889, 2112, 0.000000
376, 1, 0, 0.0445222, -4.78623, 2112, 0.000000
377, 1, 0, 0.0160071, -5.88792, 2112, 0.000000
378, 1, 0, 0.282446, -3.37565, 2112, 0.000000
379, 1, 0, 0.0957621, -4.52616, 2112, 0.000000
380, 1, 0, 0.155465, -3.78837, 2112, 0.000000
381, 1, 0, 0.102838, -4.31689, 2112, 0.000000
382, 1, 0, 0.225094, -3.43272, 2112, 0.000000
383, 1, 0, 0.267774, -3.31686, 2112, 0.000000
384, 1, 0, 0.161815, -3.76939, 2112, 0.000000
385, 1, 0, 0.0286095, -5.46091, 2112, 0.000000
386, 1, 0, 0.0715128, -4.39593, 2112, 0.000000
387, 1, 0, 0.129398, -3.79194, 2112, 0.000000
388, 1, 0, 0.221268, -3.16241, 2112, 0.000000
389, 1, 0, 0.102245, -4.15392, 2112, 0.000000
390, 1, 0, 0.0375919, -5.2381, 2112, 0.000000
391, 1, 0, 0.206718, -3.47393, 2112, 0.000000
392, 1, 0, 0.230327, -3.37506, 2112, 0.000000
393, 1, 0, 0.135581, -3.77985, 2112, 0.000000
394, 1, 52, 0.346727, -0.412676, 211, 3.000000
395, 1, 0, 0.344624, -0.23701, 111, 0.000000
396, 1, 0, 0.506302, 0.415685, 111, 0.000000
397, 1, 53, 0.63249, -0.198376, 211, 3.000000
398, 1, 0, 0.110893, 2.2018, 111, 0.000000
399, 1, 0, 0.345564, -1.4626, 111, 0.000000
400, 1, 0, 0.733616, 0.614722, -211, -3.000000
401, 1, 36, 0.219646, 1.36081, -211, -3.000000
402, 1, 26, 0.285151, 1.64579, 211, 3.000000
403, 0, 0, 0.0073933, -1.13044, 22, 0.000000
404, 0, 0, 0.0011928, -1.10387, 22, 0.000000
405, 0, 53, 0.657656, 0.647416, 13, -3.000000
406, 0, 0, 0.051611, 1.05216, 22, 0.000000
407, 0, 0, 0.101843, 2.14788, 22, 0.000000
408, 0, 0, 0.0206192, 1.03706, 11, -3.000000
409, 0, 0, 0.0309865, 1.06209, -11, 3.000000
410, 0, 0, 0.0100053, -0.237617, 11, -3.000000
411, 0, 0, 0.00128146, 2.42547, 11, -3.000000
412, 0, 0, 0.00462434, -0.555083, 22, 0.000000
413, 0, 0, 0.00230009, 0.540841, 22, 0.000000
414, 0, 0, 0.0956384, 0.408677, 2112, 0.000000
415, 0, 0, 0.014841, -0.580537, 2112, 0.000000
416, 0, 0, 0.0900622, 0.523105, 2212, 3.000000
417, 0, 0, 0.00702955, -0.233577, 22, 0.000000
418, 0, 0, 0.00587316, 0.553274, 22, 0.000000
419, 0, 0, 0.000537293, 1.44672, 22, 0.000000
420, 0, 0, 0.0850873, -0.86563, 22, 0.000000
421, 0, 0, 0.00732082, 1.21853, -11, 3.000000
422, 0, 0, 0.0150451, 1.11902, 11, -3.000000
423, 0, 0, 0.000776874, 2.52051, 22, 0.000000
424, 0, 0, 0.002079, 0.971005, 22, 0.000000
425, 0, 0, 0.462905, 0.47664, 22, 0.000000
426, 0, 0, 0.0489134, -0.253105, 22, 0.000000
427, 0, 0, 0.00443006, -1.08046, -11, 3.000000
428, 0, 0, 0.000928255, 0.944537, 22, 0.000000
429, 0, 0, 0.00146122, 0.493904, 22, 0.000000
430, 0, 0, 0.245807, -0.403441, 22, 0.000000
431, 0, 0, 0.11142, 0.173554, 22, 0.000000
432, 0, 0, 0.00120516, -0.259354, 22, 0.000000
433, 0, 0, 0.00690521, -0.354013, 22, 0.000000
434, 0, 0, 0.0626599, 0.296263, 22, 0.000000
435, 0, 0, 0.0814502, -0.728297, 22, 0.000000
436, 0, 0, 0.00143752, -0.572488, 22, 0.000000
437, 0, 0, 0.107404, -0.43807, 2112, 0.000000
438, 0, 0, 0.171979, 0.743447, 2112, 0.000000
439, 0, 0, 0.101884, 0.304976, 2112, 0.000000
440, 0, 0, 0.148764, 0.508926, 2112, 0.000000
441, 0, 0, 0.0848668, 0.619093, 2112, 0.000000
442, 0, 0, 0.0974271, 0.9167, 2112, 0.000000
443, 0, 0, 0.00373606, -0.994098, 11, -3.000000
444, 0, 0, 0.105361, 0.175547, 2112, 0.000000
445, 0, 0, 0.0213082, 0.538766, 2112, 0.000000
446, 0, 0, 0.000805739, 1.11598, 22, 0.000000
447, 0, 0, 0.106525, 0.445941, 2112, 0.000000
448, 0, 0, 0.109348, -0.102131, 2112, 0.000000
449, 0, 0, 0.0459558, -0.0209758, 2112, 0.000000
450, 0, 0, 0.0992909, -0.102781, 2212, 3.000000
451, 0, 0, 0.0132186, -1.10334, 2112, 0.000000
452, 0, 0, 0.036817, 0.440937, 2212, 3.000000
453, 0, 0, 0.00509015, -0.559296, 22, 0.000000
454, 0, 0, 0.0342708, 0.0705848, 2112, 0.000000
455, 0, 0, 0.0044465, 0.688695, 22, 0.000000
456, 0, 0, 0.00244597, -0.0935222, 22, 0.000000
457, 0, 0, 0.0049825, 0.0899237, 22, 0.000000
458, 0, 0, 0.00164623, -1.20665, 22, 0.000000
459, 0, 0, 0.161318, 0.646945, 2112, 0.000000
460, 0, 0, 0.239918, 0.387752, 2112, 0.000000
461, 0, 0, 0.0199334, 1.77137, 2112, 0.000000
