# format: x, y, z, (trackId)+
-327.619, -254.678, -1374.14, 3374
-248.013, -332.73, -1169.35, 5695
-239.787, -338.707, -885.203, 922
-241.942, -337.14, -827, 7963
-231.033, -344.702, -1061.7, 1897
-230.619, -344.98, -50.9553, 480
-191.911, -367.933, -1136.48, 3374
-190.763, -368.544, -173.812, 7986
-181.168, -373.326, -1095.18, 3374
-180.51, -373.647, -68.7428, 7986
-177.513, -375.109, -148.408, 7986
-175.17, -376.242, -1093.92, 3374
-175.557, -376.07, -689.592, 3205
-167.558, -379.632, -353.653, 4778
-164.11, -381.166, -111.887, 574
-159.88, -382.956, -1109.66, 2666
-155.394, -384.768, -675.927, 582
-24.3111, -414.276, -567.162, 6559
-1.70901, -414.962, -123.133, 437
4.77265, -414.962, -1102.36, 627
11.6771, -414.808, -894.934, 642
7.56814, -414.951, -1078.68, 627
17.1924, -414.615, -767.878, 4819
32.0535, -413.734, -877.626, 642
48.3263, -412.169, -863.6, 642
48.2936, -412.172, -113.526, 161
55.1727, -411.287, -1376.31, 417
162.581, -381.847, -757.552, 642
187.701, -370.14, -25.3815, 343
207.634, -359.28, -1635.41, 5500
224.146, -349.253, -578.765, 177
229.99, -345.405, -1601.41, 561
231.035, -344.7, -1625.48, 561
255.694, -326.825, -423.365, 542
327.392, -254.968, -775.666, 3758
333.175, -247.4, -1420.66, 1846
334.206, -245.981, -1059.08, 528
357.383, -210.919, -1318.67, 290
357.334, -211.005, -1294.96, 290
367.322, -193.06, -492.282, 266
372.239, -183.398, -1204.54, 557
373.008, -181.82, -1184.27, 557
414.12, -65.7274, 131.044, 2187
414.235, 64.9079, 248.948, 1916
414.543, 62.7169, 1132.98, 631
412.138, 76.9395, 1270.1, 1916
411.832, 78.6746, 332.45, 532
412.493, 74.9258, 151.523, 414
396.621, 136.006, 1037.76, 757
397.433, 133.509, 559.502, 753
397.213, 134.186, 509.917, 757
396.311, 136.914, 1598.75, 753
394.322, 142.378, 1153.62, 757
394.502, 141.884, 1041.26, 757
393.992, 143.283, 998.299, 8401
394.335, 142.343, 953.228, 757
394.917, 140.744, 898.104, 753
393.126, 145.664, 841.038, 757
395.835, 138.221, 780.43, 757
396.057, 137.61, 714.205, 757
395.998, 137.772, 462.912, 757
394.078, 143.049, 1196.47, 757
396.332, 136.855, 918.563, 753
393.151, 145.596, 1437.64, 757
392.976, 146.076, 1388.61, 757
394.046, 143.135, 1340.61, 757
393.814, 143.772, 1284.98, 757
393.519, 144.583, 1241.25, 753
395.53, 139.06, 1238.72, 757
393.856, 143.657, 1105.89, 757
393.308, 145.164, 1077.37, 757
392.46, 147.492, 1543.48, 757
392.196, 148.218, 1490.53, 8401
391.725, 149.513, 1601.38, 753
330.026, 258.54, 1011.71, 164
269.844, 320.85, 112.437, 1191
265.352, 324.619, 1490.43, 1916
265.465, 324.524, 495.827, 1916
265.465, 324.524, 481.532, 1916
265.465, 324.524, 457.004, 1916
263.251, 326.346, 432.707, 1916
262.912, 326.61, 1453.97, 1916
155.192, 389.461, 494.338, 1191
151.69, 390.876, 407.649, 1191
82.107, 411.151, 341.816, 7192
79.9201, 411.613, 292.482, 7192
78.3222, 411.895, 250.969, 7192
74.6895, 412.535, 222.246, 7192
77.3358, 412.069, 346.85, 7192
72.4865, 412.924, 259.318, 7192
68.8811, 413.559, 133.596, 7192
67.6373, 413.779, 189.896, 7192
67.6373, 413.779, 164.582, 7192
-67.62, 413.782, 81.0094, 2285
-75.6297, 412.369, 1591.5, 7226
-258.739, 329.871, 222.747, 506
-315.433, 276.216, 121.858, 588
-412.346, 75.7639, 878.992, 179
-413.805, 67.4902, 654.694, 547
-413.943, 66.7074, 219.81, 2057
-414.367, 63.9695, 78.2765, 602
-412.968, -72.2359, 81.8, 242
-411.251, -81.6368, 1282.12, 7639
-397.245, -134.087, 363.547, 3907
-393.793, -143.832, 1395.83, 7757
-392.421, -147.6, 9.9725, 496
-389.767, -154.432, 766.672, 88
-388.825, -156.765, 49.114, 7986
-328.627, -260.332, 186.916, 577
-329.036, -259.808, 1035.29, 237
-272.326, -318.767, 1060.57, 6018
-272.373, -318.728, 539.469, 412
-271.242, -319.676, 1519.51, 537
-273.009, -318.194, 1499.45, 895
-265.465, -324.524, 1537.98, 895
-264.41, -325.409, 1497.42, 537
-153.384, -390.191, 128.859, 548
-140.662, -394.946, 385.658, 481
-143.797, -393.805, 90.0575, 423
-139.345, -395.426, 184.415, 484
-60.3771, -414.872, 252.019, 583
74.9107, -412.496, 1512.21, 587
76.2697, -412.257, 1397.31, 6009
77.0177, -412.125, 1101.12, 435
134.469, -397.121, 492.953, 7704
141.129, -394.776, 899.26, 7704
141.284, -394.72, 1126.07, 7704
145.273, -393.268, 733.693, 160
143.687, -393.846, 1357.5, 7704
143.687, -393.846, 1329.45, 7704
143.687, -393.846, 1303.98, 7704
143.687, -393.846, 1284.95, 7704
143.687, -393.846, 1268.48, 7704
143.687, -393.846, 1224.45, 7704
143.687, -393.846, 1134.45, 7704
143.687, -393.846, 1083.27, 7704
143.687, -393.846, 1064.29, 7704
143.687, -393.846, 1038.68, 7704
143.687, -393.846, 935.817, 7704
268.737, -321.779, 60.6558, 380
316.977, -274.46, 1068.03, 2187
320.373, -270.412, 467.363, 2399
413.18, -71.0327, -66.1802, 7753
413.176, -71.0546, -816.664, 3525
413.061, -71.7078, -385.699, 1972
413.624, -68.5127, -1378.28, 2648
413.889, -67.0127, -110.521, 1988
414.704, 61.5738, -612.507, 1916
395.705, 138.578, -1270.02, 405
393.995, 143.277, -1239.43, 405
392.334, 147.839, -323.778, 8401
392.161, 148.314, -306.717, 8401
389.079, 156.136, -324.13, 8401
390.063, 153.7, -830.29, 5232
389.748, 154.481, -1497, 232
390.363, 152.957, -309.098, 8401
323.772, 266.362, -221.337, 8401
325.45, 264.362, -323.398, 8401
325.644, 264.13, -659.057, 5708
323.62, 266.543, -1556.58, 3120
324.141, 265.922, -302.262, 8401
264.405, 325.414, -487.831, 1916
265.465, 324.524, -466.89, 1916
264.004, 325.757, -451.153, 1916
261.151, 327.986, -421.825, 1916
261.586, 327.647, -472.993, 1916
72.9338, 412.845, -1205.49, 495
67.6373, 413.779, -1192.33, 495
62.0237, 414.641, -681.694, 5074
-62.7169, 414.543, -362.155, 1947
-69.6795, 413.419, -72.5807, 208
-71.3411, 413.126, -472.788, 1618
-134.469, 397.121, -5.84397, 7293
-145.256, 393.275, -27.8666, 7293
-319.175, 271.84, -5.7154, 1646
-321.387, 269.204, -1078.57, 5046
-324.962, 264.943, -1627.62, 3934
-324.753, 265.192, -307.738, 400
-412.501, 74.8843, -997.173, 2074
-413.031, 71.8767, -1400.96, 2074
-414.037, 66.174, -824.776, 3273
-413.468, 69.4014, -574.22, 593
-414.781, -61.0268, -1316.02, 7986
-412.24, -76.3636, -1323.6, 7986
-411.402, -80.9286, -151.495, 7104
-411.204, -81.86, -733.967, 3273
-411.151, -82.107, -895.125, 3273
-411.05, -82.5826, -756.103, 3273
-396.847, -135.311, -525.333, 6204
-395.103, -140.231, -1555.07, 5623
-395.113, -140.204, -50.1735, 429
-395.391, -139.44, -506.103, 6204
-276.682, -315.014, -1064.95, 636
-272.436, -318.675, -1080.21, 636
-152.106, -390.707, -1295.97, 3374
-133.777, -397.346, -868.692, 7986
-135.408, -396.816, -14.6331, 505
-67.8183, -413.747, -1055.97, 565
-64.5606, -414.284, -1043.52, 565
63.5501, -414.426, -849.499, 642
65.4607, -414.162, -1331.84, 417
69.4821, -413.453, -604.249, 7704
72.9672, -412.839, -282.165, 7704
81.5091, -411.278, -587.75, 7704
142.225, -394.378, -778.968, 642
138.765, -395.637, -49.1733, 428
154.83, -389.607, -767.38, 642
155.533, -389.323, -1034.23, 334
274.632, -316.832, -169.684, 482
319.816, -271.076, -1305.36, 25
323.984, -266.109, -935.745, 453
394.604, -141.603, -833.859, 4774
414.661, -86.1553, 1473.79, 922
414.841, 85.3094, 842.173, 8424
412.273, 97.0809, 995.335, 439
412.217, 97.3048, 1545.35, 752
405.643, 121.84, 1581.11, 757
405.643, 121.84, 1481.63, 757
405.643, 121.84, 1411.76, 752
405.643, 121.84, 1372.95, 757
405.643, 121.84, 1327.93, 757
405.643, 121.84, 1272.6, 757
406.116, 120.189, 1145.31, 757
405.643, 121.84, 1100.09, 757
405.643, 121.84, 1069.06, 757
405.376, 122.77, 1031.96, 757
406.311, 119.508, 992.221, 757
405.366, 122.806, 887.062, 757
405.799, 121.293, 505.338, 757
404.294, 126.227, 1621.36, 753
404.94, 124.237, 1532.25, 752
405.037, 123.94, 942.951, 757
403.333, 129.184, 945.87, 753
405.079, 123.809, 828.639, 757
404.204, 126.502, 769.434, 757
405.067, 123.847, 707.194, 757
402.289, 132.398, 654.642, 757
401.678, 134.277, 611.824, 757
405.099, 123.748, 552.524, 757
404.975, 124.131, 456.107, 757
402.057, 133.111, 459.074, 757
403.891, 127.467, 420.07, 757
404.802, 124.664, 386.985, 757
404.123, 126.753, 348.477, 757
404.778, 124.736, 298.894, 757
405.008, 124.029, 257.806, 757
401.593, 134.54, 260.574, 753
402.915, 130.469, 221.482, 757
376.227, 194.524, 976.953, 8401
377.069, 192.941, 1453.73, 8401
376.785, 193.476, 1218.13, 8401
376.45, 194.106, 471.922, 8401
373.816, 199.059, 469.856, 8401
372.346, 201.823, 372.212, 27
370.659, 205.024, 230.758, 8401
367.605, 210.314, 1449.29, 8401
369.927, 206.293, 1213.92, 8401
363.432, 217.542, 1211.2, 8401
368.06, 209.526, 468.091, 8401
365.572, 213.835, 712.521, 8401
363.666, 217.137, 494.981, 497
357.964, 226.339, 222.644, 8401
355.698, 229.966, 1443.08, 8401
359.957, 223.15, 464.587, 8401
362.1, 219.721, 970.154, 8401
358.158, 226.03, 22.9126, 443
356.288, 229.022, 479.609, 497
354.771, 231.394, 1206.54, 8401
309.356, 289.322, 528.28, 122
211.22, 367.082, 223.266, 550
204.655, 370.84, 430.432, 1191
197.881, 374.442, 1121.09, 630
197.452, 374.67, 1104.72, 630
131.473, 402.589, 486.938, 1191
127.706, 403.813, 462.061, 1191
121.84, 405.643, 245.169, 1191
89.8181, 413.883, 851.217, 617
94.9686, 412.788, 491.668, 7192
93.4394, 413.113, 464.017, 7192
89.931, 413.859, 422.234, 7192
93.85, 413.026, 7.49004, 1191
92.5636, 413.299, 450.194, 7192
87.0544, 414.47, 384.392, 7192
87.7797, 414.316, 468.758, 7192
87.7797, 414.316, 316.423, 7192
13.4757, 423.3, 278.419, 522
4.97837, 423.513, 1220.15, 427
5.99246, 423.513, 1199.9, 427
-0.755205, 423.513, 1524.9, 38
-2.5, 423.513, 1499.36, 38
-8.38359, 423.478, 580.613, 619
-125.272, 404.604, 379.3, 546
-132.243, 402.339, 322.288, 566
-192.906, 377.088, 579.274, 620
-204.549, 370.897, 1495.27, 7046
-358.394, 225.652, 791.214, 7597
-361.896, 220.047, 200.798, 1529
-364.762, 215.239, 1436.09, 5271
-402.63, 131.346, 442.963, 438
-423.074, 19.9592, 1118.48, 470
-423.454, 9.06494, 173.439, 426
-423.513, 6.95891, 506.016, 508
-423.122, -18.5832, 1590.85, 6105
-423.066, -20.1906, 280.546, 483
-405.643, -121.84, 731.119, 7504
-405.59, -122.025, 604.916, 6204
-403.498, -128.676, 401.351, 3907
-404.209, -126.487, 629.904, 6204
-404.209, -126.487, 617.441, 6204
-366.043, -213.02, 1091.47, 6204
-365.572, -213.835, 1127.64, 6204
-363.047, -218.205, 1116.45, 6204
-355.024, -231.019, 118.781, 415
-316.602, -281.307, 696.772, 2398
-317.181, -280.664, 1567.14, 6012
-312.374, -286.003, 102.541, 526
-308.607, -290.098, 980.798, 6894
-225.909, -358.233, 307.972, 559
-199.824, -373.409, 197.034, 512
-130.055, -403.05, 713.699, 594
-88.8241, -414.094, 106.142, 462
4.97203, -423.513, 1467.22, 8245
20.8542, -423.042, 814.049, 407
96.1451, -412.506, 538.022, 463
97.3048, -412.217, 413.114, 605
121.84, -405.643, 184.954, 7704
120.35, -406.07, 60.422, 1964
125.584, -404.503, 272.936, 7704
127.734, -403.804, 235.401, 7704
126.487, -404.209, 201.454, 7704
126.487, -404.209, 179.454, 7704
132.66, -402.203, 610.061, 7704
131.138, -402.698, 590.857, 7704
131.138, -402.698, 583.053, 7704
131.138, -402.698, 459.953, 7704
131.138, -402.698, 399.453, 7704
209.986, -367.794, 538.115, 452
220.765, -361.448, 10.2216, 2187
224.783, -358.937, 1490.78, 578
223.083, -359.999, 1468.35, 578
230.99, -355.044, 232.761, 2187
287.933, -310.637, 29.3668, 6467
313.132, -285.161, 875.94, 2187
312.815, -285.513, 491.565, 606
316.186, -281.769, 108.718, 514
358.631, -225.273, 1088.83, 2187
357.093, -227.734, 1191.6, 2187
362.473, -219.123, 1194.62, 2187
356.936, -227.984, 835.76, 569
360.327, -222.558, 805.045, 569
360.399, -222.443, 838.818, 7752
363.814, -216.882, 916.341, 2187
404.994, -124.104, 1487.89, 6058
404.968, -124.193, 398.778, 2187
412.303, -96.9608, -954.679, 378
423.513, 4.18027, -799.764, 579
423.281, 14.023, -1329.25, 922
423.373, 11.3818, -215.772, 459
412.689, 95.4095, -494.355, 5499
412.217, 97.3048, -38.973, 570
401.546, 134.684, -308.427, 8401
371.548, 203.324, -197.786, 8401
368.769, 208.299, -227.084, 8401
359.089, 224.54, -99.7859, 8401
359.278, 224.237, -0.102609, 8401
307.907, 290.823, -228.285, 8401
309.222, 289.461, -297.141, 516
308.896, 289.799, -801.152, 598
290.377, 308.338, -1229.78, 2673
290.29, 308.421, -1158.93, 445
212.641, 366.262, -1466.16, 1947
206.994, 369.522, -1459.6, 1947
211.188, 367.101, -1101.22, 48
196.481, 375.187, -1048.66, 199
192.128, 377.494, -1063.75, 199
129.246, 403.313, -1350.07, 5043
96.4545, 412.429, -6.5538, 1192
90.8352, 413.666, -171.177, 397
0.757084, 423.513, -898.679, 1947
-0.437479, 423.513, -444.116, 406
-19.8471, 423.078, -1126.06, 7292
-86.0095, 414.692, -338.613, 3225
-122.612, 405.421, -698.824, 2672
-128.018, 403.712, -514.89, 2379
-212.415, 366.392, -1263.92, 349
-211.921, 366.677, -498.944, 1619
-217.89, 363.244, -1363.16, 635
-222.443, 360.399, -1354.15, 635
-312.946, 285.368, -1325.74, 5050
-358.602, 225.319, -556.529, 2074
-355.309, 230.588, -296.822, 425
-372.047, 202.386, -901.533, 2074
-373.833, 199.028, -1444.13, 3129
-377.073, 192.934, -1109.12, 2674
-401.637, 134.405, -1359.2, 2598
-402.951, 130.36, -1210.87, 3273
-403.875, 127.515, -1569.09, 3998
-412.539, 96.012, -312.244, 2074
-412.217, 97.3048, -11.7515, 2074
-413.824, 90.0944, -639.897, 2074
-423.171, 17.1624, -653.059, 3273
-423.114, 18.7952, -1241.85, 626
-423.091, 19.4609, -1221.64, 626
-423.362, 11.7026, -1523.2, 421
-423.407, -10.423, -656.034, 3273
-423.366, -11.5804, -1441.32, 7985
-415.057, -84.2939, -819.54, 3273
-415.013, -84.4984, -842.204, 3273
-415.005, -84.5393, -785.241, 3273
-412.922, -94.335, -1086.51, 3273
-413.299, -92.5636, -1065.21, 3273
-413.011, -93.9203, -1040.71, 3273
-413.299, -92.5636, -1011.82, 3273
-413.299, -92.5636, -953.986, 3273
-412.947, -94.2174, -930.595, 3273
-412.421, -96.4856, -1439.1, 7985
-412.796, -94.9825, -992.917, 3273
-412.298, -96.9777, -559.57, 7986
-412.217, -97.3048, -1007.06, 3273
-405.272, -123.132, -1444.03, 7985
-405.643, -121.84, -579.67, 6204
-405.643, -121.84, -565.244, 6204
-403.29, -129.316, -784.451, 5709
-402.901, -130.514, -553.085, 6204
-375.621, -195.665, -1245.2, 5081
-372.841, -200.893, -206.954, 6204
-369.246, -207.472, -1542.86, 7963
-370.523, -205.261, -176.974, 6204
-367.708, -210.135, -153, 6204
-365.174, -214.526, -1582.72, 7985
-365.523, -213.921, -1554.06, 7963
-365.339, -214.238, -133.772, 6204
-363.047, -218.205, -1464.08, 6204
-363.047, -218.205, -1453.48, 6204
-359.88, -223.273, -49.8626, 1845
-358.666, -225.216, -1424.98, 6204
-310.924, -287.613, -1123.43, 3374
-308.338, -290.377, -62.2593, 580
-290.176, -308.532, -626.097, 382
-290.377, -308.338, -320.521, 416
-288.166, -310.427, -1117.51, 3374
-216.395, -364.094, -1102.23, 3374
-206.431, -369.847, -1099.41, 3374
-195.559, -375.677, -54.1732, 7986
-193.975, -376.519, -177.236, 515
-193.347, -376.853, -1152.14, 639
-131.216, -402.673, -914.103, 7986
-131.452, -402.596, -893.02, 7986
-130.212, -402.999, -943.681, 7986
-126.479, -404.212, -365.83, 614
-123.313, -405.22, -731.678, 5075
-121.84, -405.643, -520.156, 386
-99.6584, -411.63, -86.3731, 642
2.13134, -423.513, -1130.29, 627
0.113707, -423.513, -125.086, 437
4.80985, -423.513, -1108.2, 627
17.6596, -423.154, -797.457, 4819
92.8708, -413.234, -825.975, 642
93.7733, -413.042, -568.831, 7704
88.4935, -414.164, -256.737, 7704
85.1886, -414.867, -395.507, 7704
94.4498, -412.898, -1382.95, 2595
97.3048, -412.217, -861.453, 7704
122.511, -405.45, -228.438, 7704
128.348, -403.605, -790.423, 642
128.349, -403.604, -146.98, 7704
126.487, -404.209, -3.4535, 7704
191.684, -377.71, -25.7783, 343
200.893, -372.841, -0.476403, 642
228.058, -356.891, -594.376, 177
290.377, -308.338, -1060.69, 562
290.377, -308.338, -856.373, 519
290.377, -308.338, -838.014, 519
313.48, -284.775, -1107.57, 795
364.665, -215.407, -1332.73, 290
374.702, -197.392, -509.586, 266
401.891, -133.623, -1337.79, 3754
426.21, -37.5029, 708.735, 599
423.654, 59.3277, 320.045, 544
423.575, 59.89, 241.444, 1916
423.026, 63.7937, 1163.1, 631
423.932, 57.3498, 1140.29, 631
396.866, 159.687, 243.722, 8401
397.911, 157.102, 1607.27, 753
397.35, 158.49, 1464.01, 8401
395.597, 162.829, 726.874, 8401
388.321, 179.571, 238.391, 8401
389.429, 177.084, 1459.52, 8401
393.974, 166.876, 1224.85, 8401
388.19, 179.866, 1221.56, 8401
393.323, 168.337, 478.378, 8401
390.119, 175.534, 723.5, 8401
384.429, 187.661, 978.805, 8401
387.237, 181.903, 475.583, 8401
383.862, 188.822, 718.833, 8401
386.775, 182.851, 1305.67, 608
386.276, 183.873, 1283.38, 608
354.15, 239.959, 216.652, 8401
355.804, 237.508, 704.276, 8401
355.282, 238.281, 460.394, 8401
351.869, 243.342, 892.017, 81
347.271, 249.818, 1437.32, 8401
348.821, 247.685, 962.653, 8401
348.115, 248.656, 457.556, 8401
346.347, 251.09, 866.045, 81
341.509, 257.731, 216.962, 8401
341.509, 257.731, 205.858, 8401
337.16, 263.297, 1061.33, 164
263.534, 336.975, 437.975, 1916
262.292, 337.945, 1460.27, 1916
258.198, 341.144, 797.861, 8662
248.572, 348.176, 325.535, 31
247.739, 348.781, 202.185, 530
235.132, 357.406, 296.55, 1191
188.006, 384.26, 423.618, 1191
189.344, 383.608, 466.442, 1191
172.106, 391.645, 416.779, 1191
164.499, 394.922, 435.777, 474
162.958, 395.544, 188.119, 134
160.004, 396.738, 491.862, 1191
60.0232, 423.556, 34.1694, 7192
58.6556, 423.748, 13.0775, 7192
62.253, 423.243, 74.887, 7192
62.253, 423.243, 52.5651, 7192
57.3498, 423.932, 61.204, 7192
-30.8971, 426.672, 1636.86, 7698
-34.9601, 426.387, 1047.69, 4382
-39.8644, 425.954, 1070.01, 4382
-183.199, 386.605, 923.6, 609
-235.114, 357.418, 9.50521, 498
-263.374, 337.1, 228.145, 506
-346.649, 250.674, 208.711, 1531
-345.083, 252.829, 1608.88, 549
-345.06, 252.861, 1584.71, 549
-348.8, 247.714, 391.343, 1844
-382.004, 192.633, 168.784, 7963
-424.362, 54.2905, 1426.11, 7569
