# format: x, y, z, (trackId)+
-101.568, -424.372, -1342.13, 3653
-101.594, -424.365, -1254.05, 3653
-99.9447, -424.776, -1171.06, 3653
-104.652, -423.603, -1093.81, 3653
-100.574, -424.62, -1020.3, 3653
-100.753, -424.575, -950.996, 3653
-102.2, -424.214, -860.339, 3653
-101.21, -424.461, -575.088, 3653
-102.298, -424.19, -476.02, 3653
-102.298, -424.19, -382.497, 3653
-101.005, -424.512, -285.304, 3653
-104.652, -423.603, -203.314, 3653
-99.6595, -424.847, -100.577, 3653
-100.001, -424.762, -8.75108, 3653
-95.1029, -425.871, -4.63598, 3653
16.2614, -436.036, -1289.17, 2415
17.1678, -436.004, -110.374, 2013
17.3213, -435.999, -481.875, 2013
100.269, -424.695, -756.333, 2013
124.536, -418.212, -775.831, 2013
213.42, -380.621, -1510.53, 2650
218.388, -377.753, -119.44, 1847
243.751, -361.906, -767.505, 2013
316.723, -300.156, -1209.72, 2100
317.998, -298.836, -158.372, 2012
362.866, -242.328, -1319.56, 2415
372.085, -227.943, -221.348, 2013
377.744, -218.404, -596.813, 2013
436.608, -59.3067, 877.581, 7145
437.654, -51.2446, 726.854, 7145
438.281, -45.2748, 1392.86, 7126
435.731, 65.5414, 1139.45, 4956
406.634, 169.745, 942.783, 7145
401.562, 181.364, 947.221, 7145
405.6, 172.294, 761.804, 7145
402.001, 180.378, 763.11, 7145
399.665, 185.624, 1176.48, 7145
264.701, 352.311, 1529.49, 5872
62.4734, 436.163, 1613.36, 4413
47.8422, 438.011, 1157.63, 4327
-44.5002, 438.362, 23.0714, 6070
-273.178, 345.715, 1131.8, 7117
-408.443, 165.27, 517.203, 1806
-411.661, -157.236, 1152.68, 5783
-269.07, -348.925, 1350.48, 5785
-251.738, -361.675, 984.737, 6758
-57.4809, -436.864, 1261.3, 5230
46.4791, -438.154, 1201.22, 5302
270.667, -347.677, 671.521, 3849
345.009, -274.081, 1483.68, 6294
346.043, -272.759, 1249.36, 7128
410.484, -160.216, 1080.33, 3675
438.757, 40.7469, -1161.4, 989
362.17, 251.005, -1508.98, 1709
352.636, 264.253, -1326.28, 1421
159.86, 410.628, -1215.95, 1469
-168.862, 406.991, -1099.58, 1697
-270.591, 347.736, -1337.61, 3252
-361.074, 252.629, -958.019, 3261
-438.469, -43.4855, -1584.06, 1039
-157.37, -411.612, -875.772, 1862
49.3102, -437.857, -1279.53, 2415
44.5895, -438.353, -752.819, 2013
57.68, -436.836, -789.565, 2013
63.2719, -436.05, -571.848, 2002
264.346, -352.568, -753.481, 2013
278.586, -341.418, -764.951, 2013
345.465, -273.499, -812.643, 2013
403.977, -175.94, -745.314, 1703
437.643, -80.0061, 872.989, 7145
422.166, 140.394, 1422.36, 6129
419.128, 149.219, 781.288, 7145
343.835, 282.356, 280.285, 5253
286.152, 340.649, 419.815, 5253
281.581, 344.485, 995.989, 5231
77.4086, 438.101, 1619.56, 4413
76.1912, 438.316, 389.738, 5253
-82.3232, 437.235, 1171.48, 6595
-333.593, 294.382, 1369.24, 3492
-337.717, 289.647, 755.576, 3569
-419.823, -147.309, 1541.26, 7125
-289.29, -338.016, 1296.49, 5786
-90.6088, -435.567, 395.996, 3653
-93.4291, -434.968, 81.0596, 3653
-90.3471, -435.623, 859.533, 3653
-90.504, -435.589, 288.456, 3653
-89.6532, -435.77, 0.816125, 3653
-76.2631, -438.303, 173.952, 2012
151.116, -418.438, 468.819, 4045
296.171, 331.982, -1438.4, 1695
148.881, 419.251, -1435.31, 1762
-418.735, -150.299, -1375.39, 1966
-342.105, -284.418, -1451.16, 800
-342.749, -283.65, -1401.62, 800
-337.553, -289.843, -1412.52, 800
-341.509, -285.127, -1356.51, 800
-337.037, -290.457, -1304.09, 800
-342.827, -283.557, -1259.24, 800
-342.209, -284.294, -1217.58, 800
-343.51, -282.743, -1183.38, 800
-342.654, -283.762, -1021.18, 800
-343.043, -283.299, -977.186, 800
-344.126, -282.008, -929.135, 800
-338.267, -288.992, -1568.76, 800
-339.002, -288.115, -1513.08, 800
-343.687, -282.532, -1302.54, 800
-340.923, -285.826, -1144.8, 800
-340.529, -286.296, -1100.64, 800
-340.341, -286.52, -1062.92, 800
-339.194, -287.887, -1626.4, 800
-340.522, -286.304, -1310.17, 800
-339.31, -287.748, -1289.65, 800
-340.522, -286.304, -941.599, 800
-336.919, -290.597, -909.471, 800
-340.522, -286.304, -894.114, 800
-337.357, -290.076, -1126.78, 800
-336.662, -290.904, -955.41, 800
-334.006, -293.923, -1332.6, 800
-334.195, -293.713, -1271.92, 800
-334.836, -293.001, -1200.11, 800
-335.013, -292.804, -1012.09, 800
-334.263, -293.638, -1160.63, 800
-334.474, -293.403, -1115.12, 800
-335.47, -292.297, -1069.99, 800
-334.035, -293.891, -1239.23, 800
-292.57, -335.224, -911.875, 2109
-91.7396, -435.327, -1160.82, 3653
-92.1222, -435.245, -3.22976, 3653
-91.9515, -435.282, -1559.84, 3653
-92.7716, -435.107, -1492.38, 3653
-90.3599, -435.62, -1083.96, 3653
-90.5799, -435.573, -1014.48, 3653
