# format: trackId, is-primary, nHits, pt, eta, pdg, q
0, 1, 0, 0.139552, 3.93473, 2212, 3.000000
1, 1, 0, 0.131859, 4.1673, 2212, 3.000000
2, 1, 0, 0.136451, 4.00473, 2212, 3.000000
3, 1, 0, 0.193476, 3.704, 2212, 3.000000
4, 1, 0, 0.0817587, 4.59206, 2212, 3.000000
5, 1, 0, 0.0666425, 4.34323, 2212, 3.000000
6, 1, 0, 0.145284, 3.76096, 2212, 3.000000
7, 1, 0, 0.179731, 3.62803, 2212, 3.000000
8, 1, 0, 0.161686, 3.70236, 2212, 3.000000
9, 1, 0, 0.213278, 3.45539, 2212, 3.000000
10, 1, 0, 0.087933, 4.13442, 2212, 3.000000
11, 1, 0, 0.122866, 4.12174, 2212, 3.000000
12, 1, 0, 0.120931, 4.10721, 2212, 3.000000
13, 1, 0, 0.154997, 3.72648, 2212, 3.000000
14, 1, 0, 0.121203, 4.21553, 2212, 3.000000
15, 1, 0, 0.036865, 5.34454, 2212, 3.000000
16, 1, 0, 0.0987791, 4.2161, 2212, 3.000000
17, 1, 0, 0.124568, 3.79367, 2212, 3.000000
18, 1, 0, 0.121395, 4.06351, 2212, 3.000000
19, 1, 0, 0.127918, 4.17147, 2212, 3.000000
20, 1, 0, 0.0453445, 5.01158, 2212, 3.000000
21, 1, 0, 0.196763, 3.51008, 2212, 3.000000
22, 1, 0, 0.0541235, 4.58168, 2212, 3.000000
23, 1, 0, 0.0307236, 5.42031, 2212, 3.000000
24, 1, 0, 0.197618, 3.389, 2212, 3.000000
25, 1, 0, 0.0718767, 4.60593, 2212, 3.000000
26, 1, 0, 0.116992, 4.2385, 2212, 3.000000
27, 1, 0, 0.130387, 4.00287, 2212, 3.000000
28, 1, 0, 0.219056, 3.41841, 2212, 3.000000
29, 1, 0, 0.103199, 4.00004, 2212, 3.000000
30, 1, 0, 0.25007, 3.27956, 2212, 3.000000
31, 1, 0, 0.229746, 3.61525, 2212, 3.000000
32, 1, 0, 0.128466, 3.82622, 2212, 3.000000
33, 1, 0, 0.1966, 3.48657, 2212, 3.000000
34, 1, 0, 0.114029, 4.07901, 2212, 3.000000
35, 1, 0, 0.070913, 4.41279, 2212, 3.000000
36, 1, 0, 0.189813, 3.71075, 2212, 3.000000
37, 1, 0, 0.145754, 4.01198, 2212, 3.000000
38, 1, 0, 0.0906096, 4.474, 2212, 3.000000
39, 1, 0, 0.140812, 3.97119, 2212, 3.000000
40, 1, 0, 0.158825, 3.65816, 2212, 3.000000
41, 1, 0, 0.144731, 3.77669, 2212, 3.000000
42, 1, 0, 0.209092, 3.65722, 2212, 3.000000
43, 1, 0, 0.143017, 3.90956, 2212, 3.000000
44, 1, 0, 0.178069, 3.60008, 2212, 3.000000
45, 1, 0, 0.195824, 3.66716, 2212, 3.000000
46, 1, 0, 0.162569, 3.49553, 2212, 3.000000
47, 1, 0, 0.102738, 4.33513, 2212, 3.000000
48, 1, 0, 0.185791, 3.67469, 2212, 3.000000
49, 1, 0, 0.131183, 4.14759, 2212, 3.000000
50, 1, 0, 0.0676862, 4.43556, 2212, 3.000000
51, 1, 0, 0.171905, 3.60102, 2212, 3.000000
52, 1, 0, 0.171789, 3.64604, 2212, 3.000000
53, 1, 0, 0.171292, 3.83595, 2212, 3.000000
54, 1, 0, 0.145427, 3.81055, 2212, 3.000000
55, 1, 0, 0.156458, 3.8746, 2212, 3.000000
56, 1, 0, 0.129913, 4.03353, 2212, 3.000000
57, 1, 0, 0.0811242, 4.59217, 2212, 3.000000
58, 1, 0, 0.129353, 4.02155, 2212, 3.000000
59, 1, 0, 0.204436, 3.52565, 2212, 3.000000
60, 1, 0, 0.197941, 3.39684, 2212, 3.000000
61, 1, 0, 0.173749, 3.63317, 2212, 3.000000
62, 1, 0, 0.285494, 3.27571, 2212, 3.000000
63, 1, 0, 0.198718, 3.4144, 2212, 3.000000
64, 1, 0, 0.13349, 3.98084, 2212, 3.000000
65, 1, 0, 0.0685262, 4.509, 2212, 3.000000
66, 1, 0, 0.178239, 3.44278, 2212, 3.000000
67, 1, 0, 0.154032, 3.78115, 2212, 3.000000
68, 1, 0, 0.176063, 3.71022, 2212, 3.000000
69, 1, 0, 0.138965, 3.88587, 2212, 3.000000
70, 1, 0, 0.260442, 3.24154, 2212, 3.000000
71, 1, 0, 0.233704, 3.35707, 2212, 3.000000
72, 1, 0, 0.0822388, 4.54065, 2212, 3.000000
73, 1, 0, 0.0511395, 4.9728, 2212, 3.000000
74, 1, 0, 0.10374, 3.96127, 2212, 3.000000
75, 1, 0, 0.125656, 3.97277, 2212, 3.000000
76, 1, 0, 0.190665, 3.43781, 2212, 3.000000
77, 1, 0, 0.223864, 3.25671, 2212, 3.000000
78, 1, 0, 0.117614, 3.86456, 2212, 3.000000
79, 1, 0, 0.105314, 3.99081, 2112, 0.000000
80, 1, 0, 0.159321, 3.676, 2112, 0.000000
81, 1, 0, 0.0860456, 4.69121, 2112, 0.000000
82, 1, 0, 0.120079, 3.97813, 2112, 0.000000
83, 1, 0, 0.15998, 3.97112, 2112, 0.000000
84, 1, 0, 0.267463, 3.21318, 2112, 0.000000
85, 1, 0, 0.270036, 3.33953, 2112, 0.000000
86, 1, 0, 0.223072, 3.28352, 2112, 0.000000
87, 1, 0, 0.167563, 3.56888, 2112, 0.000000
88, 1, 0, 0.181195, 3.54114, 2112, 0.000000
89, 1, 0, 0.159968, 3.72543, 2112, 0.000000
90, 1, 0, 0.140824, 3.75625, 2112, 0.000000
91, 1, 0, 0.0536237, 4.65588, 2112, 0.000000
92, 1, 0, 0.109471, 4.07063, 2112, 0.000000
93, 1, 0, 0.106561, 4.49253, 2112, 0.000000
94, 1, 0, 0.265447, 3.18654, 2112, 0.000000
95, 1, 0, 0.0740661, 4.76257, 2112, 0.000000
96, 1, 0, 0.180047, 3.78968, 2112, 0.000000
97, 1, 0, 0.0282074, 5.32396, 2112, 0.000000
98, 1, 0, 0.206714, 3.66043, 2112, 0.000000
99, 1, 0, 0.127707, 4.09051, 2112, 0.000000
100, 1, 0, 0.274693, 3.29062, 2112, 0.000000
101, 1, 0, 0.188104, 3.6632, 2112, 0.000000
102, 1, 0, 0.187745, 3.61248, 2112, 0.000000
103, 1, 0, 0.173594, 3.73004, 2112, 0.000000
104, 1, 0, 0.08535, 4.36416, 2112, 0.000000
105, 1, 0, 0.120662, 3.91048, 2112, 0.000000
106, 1, 0, 0.13737, 3.94077, 2112, 0.000000
107, 1, 0, 0.133403, 4.08131, 2112, 0.000000
108, 1, 0, 0.136811, 4.01559, 2112, 0.000000
109, 1, 0, 0.183725, 3.71029, 2112, 0.000000
110, 1, 0, 0.223549, 3.53456, 2112, 0.000000
111, 1, 0, 0.123573, 4.05533, 2112, 0.000000
112, 1, 0, 0.150362, 3.72878, 2112, 0.000000
113, 1, 0, 0.141402, 3.98696, 2112, 0.000000
114, 1, 0, 0.129296, 4.13154, 2112, 0.000000
115, 1, 0, 0.0968105, 4.13289, 2112, 0.000000
116, 1, 0, 0.148764, 4.04994, 2112, 0.000000
117, 1, 0, 0.198978, 3.54159, 2112, 0.000000
118, 1, 0, 0.352566, 3.09812, 2112, 0.000000
119, 1, 0, 0.0976383, 4.10382, 2112, 0.000000
120, 1, 0, 0.118649, 4.0959, 2112, 0.000000
121, 1, 0, 0.117296, 4.18674, 2112, 0.000000
122, 1, 0, 0.0694059, 4.72946, 2112, 0.000000
123, 1, 0, 0.152429, 3.95186, 2112, 0.000000
124, 1, 0, 0.147642, 3.87357, 2112, 0.000000
125, 1, 0, 0.110479, 3.93751, 2112, 0.000000
126, 1, 0, 0.267676, 3.21069, 2112, 0.000000
127, 1, 0, 0.079289, 4.19427, 2112, 0.000000
128, 1, 0, 0.097952, 4.00089, 2112, 0.000000
129, 1, 0, 0.168104, 3.94163, 2112, 0.000000
130, 1, 0, 0.264891, 3.27077, 2112, 0.000000
131, 1, 0, 0.296491, 3.0961, 2112, 0.000000
132, 1, 0, 0.125089, 4.2676, 2112, 0.000000
133, 1, 0, 0.0643262, 4.62225, 2112, 0.000000
134, 1, 0, 0.198968, 3.35264, 2112, 0.000000
135, 1, 0, 0.122636, 3.76714, 2112, 0.000000
136, 1, 0, 0.0420078, 4.90878, 2112, 0.000000
137, 1, 0, 0.175056, 3.71205, 2112, 0.000000
138, 1, 0, 0.146584, 3.73985, 2112, 0.000000
139, 1, 0, 0.0872863, 4.40341, 2112, 0.000000
140, 1, 0, 0.174812, 3.55014, 2112, 0.000000
141, 1, 0, 0.140033, 3.84, 2112, 0.000000
142, 1, 0, 0.231087, 3.46276, 2112, 0.000000
143, 1, 0, 0.15571, 3.90657, 2112, 0.000000
144, 1, 0, 0.111717, 4.3596, 2112, 0.000000
145, 1, 0, 0.157488, 3.62738, 2112, 0.000000
146, 1, 0, 0.227294, 3.34109, 2112, 0.000000
147, 1, 0, 0.208397, 3.52068, 2112, 0.000000
148, 1, 0, 0.104217, 4.02159, 2112, 0.000000
149, 1, 0, 0.261522, 3.24073, 2112, 0.000000
150, 1, 0, 0.116734, 4.0326, 2112, 0.000000
151, 1, 0, 0.226599, 3.49667, 2112, 0.000000
152, 1, 0, 0.16205, 3.86648, 2112, 0.000000
153, 1, 0, 0.184478, 3.81148, 2112, 0.000000
154, 1, 0, 0.243936, 3.33488, 2112, 0.000000
155, 1, 0, 0.202988, 3.44111, 2112, 0.000000
156, 1, 0, 0.126219, 3.98633, 2112, 0.000000
157, 1, 0, 0.229047, 3.32108, 2112, 0.000000
158, 1, 0, 0.169106, 3.73237, 2112, 0.000000
159, 1, 0, 0.136406, 4.17812, 2112, 0.000000
160, 1, 0, 0.323563, 3.11461, 2112, 0.000000
161, 1, 0, 0.0609127, 4.60594, 2112, 0.000000
162, 1, 0, 0.108513, 3.96184, 2112, 0.000000
163, 1, 0, 0.206755, 3.58373, 2112, 0.000000
164, 1, 0, 0.280443, 3.15996, 2112, 0.000000
165, 1, 0, 0.128292, 3.70478, 2112, 0.000000
166, 1, 0, 0.224352, 3.3611, 2112, 0.000000
167, 1, 0, 0.190615, 3.64079, 2112, 0.000000
168, 1, 0, 0.245686, 3.4185, 2112, 0.000000
169, 1, 0, 0.170853, 3.71699, 2112, 0.000000
170, 1, 0, 0.158368, 3.83831, 2112, 0.000000
171, 1, 0, 0.213379, 3.53018, 2112, 0.000000
172, 1, 0, 0.229307, 3.58886, 2112, 0.000000
173, 1, 0, 0.140062, 3.7952, 2112, 0.000000
174, 1, 0, 0.178625, 3.65076, 2112, 0.000000
175, 1, 0, 0.0711316, 4.5449, 2112, 0.000000
176, 1, 0, 0.0984816, 4.20453, 2112, 0.000000
177, 1, 0, 0.242032, 3.34515, 2112, 0.000000
178, 1, 0, 0.117092, 4.09359, 2112, 0.000000
179, 1, 0, 0.106291, 3.8998, 2112, 0.000000
180, 1, 0, 0.142444, 3.98727, 2112, 0.000000
181, 1, 0, 0.0233278, 5.84275, 2112, 0.000000
182, 1, 0, 0.128334, 3.88057, 2112, 0.000000
183, 1, 0, 0.167673, 3.80902, 2112, 0.000000
184, 1, 0, 0.0739817, 4.71806, 2112, 0.000000
185, 1, 0, 0.160508, 3.99044, 2112, 0.000000
186, 1, 0, 0.213575, 3.28971, 2112, 0.000000
187, 1, 0, 0.120275, 3.9303, 2112, 0.000000
188, 1, 0, 0.188787, 3.44433, 2112, 0.000000
189, 1, 0, 0.0974377, 4.4265, 2112, 0.000000
190, 1, 0, 0.169761, 3.49679, 2112, 0.000000
191, 1, 0, 0.0865423, 4.26668, 2112, 0.000000
192, 1, 0, 0.117767, 3.89655, 2112, 0.000000
193, 1, 0, 0.122876, 3.87252, 2112, 0.000000
194, 1, 0, 0.0889796, 4.50855, 2112, 0.000000
195, 1, 0, 0.311734, 3.05563, 2112, 0.000000
196, 1, 0, 0.247059, 3.33321, 2112, 0.000000
197, 1, 0, 0.153775, -3.64735, 2212, 3.000000
198, 1, 0, 0.161803, -3.74831, 2212, 3.000000
199, 1, 0, 0.132046, -4.03084, 2212, 3.000000
200, 1, 0, 0.174775, -3.61914, 2212, 3.000000
201, 1, 0, 0.112512, -4.26801, 2212, 3.000000
202, 1, 0, 0.0550608, -4.99212, 2212, 3.000000
203, 1, 0, 0.210906, -3.66457, 2212, 3.000000
204, 1, 0, 0.116898, -4.19685, 2212, 3.000000
205, 1, 0, 0.226814, -3.50367, 2212, 3.000000
206, 1, 0, 0.14167, -3.854, 2212, 3.000000
207, 1, 0, 0.132215, -4.03609, 2212, 3.000000
208, 1, 0, 0.123945, -3.78929, 2212, 3.000000
209, 1, 0, 0.154662, -3.77803, 2212, 3.000000
210, 1, 0, 0.146417, -4.03132, 2212, 3.000000
211, 1, 0, 0.232573, -3.44958, 2212, 3.000000
212, 1, 0, 0.223453, -3.43586, 2212, 3.000000
213, 1, 0, 0.29458, -3.22984, 2212, 3.000000
214, 1, 0, 0.0380189, -5.15481, 2212, 3.000000
215, 1, 0, 0.286187, -3.2446, 2212, 3.000000
216, 1, 0, 0.175631, -3.78705, 2212, 3.000000
217, 1, 0, 0.119166, -3.91896, 2212, 3.000000
218, 1, 0, 0.0789411, -4.62895, 2212, 3.000000
219, 1, 0, 0.0469552, -4.90875, 2212, 3.000000
220, 1, 0, 0.0642716, -4.75199, 2212, 3.000000
221, 1, 0, 0.150532, -3.80062, 2212, 3.000000
222, 1, 0, 0.150114, -3.81001, 2212, 3.000000
223, 1, 0, 0.282076, -3.22758, 2212, 3.000000
224, 1, 0, 0.163348, -3.81549, 2212, 3.000000
225, 1, 0, 0.245857, -3.36312, 2212, 3.000000
226, 1, 0, 0.204627, -3.45644, 2212, 3.000000
227, 1, 0, 0.165606, -3.6519, 2212, 3.000000
228, 1, 0, 0.141484, -3.77584, 2212, 3.000000
229, 1, 0, 0.0623913, -4.51996, 2212, 3.000000
230, 1, 0, 0.251733, -3.58127, 2212, 3.000000
231, 1, 0, 0.0802879, -4.53957, 2212, 3.000000
232, 1, 0, 0.108385, -4.40895, 2212, 3.000000
