# format: x, y, z, (trackId)+
415.102, -58.741, 61.8061, 520
414.263, 64.7122, 247.554, 3436
414.568, 62.5443, 212.95, 215
396.575, 136.188, 270.02, 644
389.226, 155.772, 1082.2, 156
326.156, 263.494, 557.755, 773
314.673, 277.061, 49.448, 696
275.962, 315.663, 1486.95, 7520
274.781, 316.707, 531.9, 137
274.545, 316.905, 4.19354, 627
266.045, 324.038, 38.8294, 538
259.098, 329.591, 1030.01, 81
258.683, 329.915, 247.422, 680
66.3994, 413.997, 486.157, 128
-71.0454, 413.178, 107.232, 451
-150.189, 391.482, 145.816, 7929
-150.727, 391.265, 11.4128, 416
-152.005, 390.748, 821.986, 359
-259.775, 329.062, 101.41, 7926
-260.902, 328.181, 1319.87, 552
-265.516, 324.481, 553.718, 483
-264.491, 325.341, 307.079, 7147
-318.194, 273.009, 1160.63, 83
-321.241, 269.378, 1135.44, 83
-393.026, 145.938, 1062.67, 524
-392.054, 148.609, 502.402, 488
-414.012, 66.3136, 5.90507, 6051
-411.731, 79.2522, 1267.72, 6539
-411.704, 79.4044, 214.695, 564
-413.9, 66.9506, 1086.19, 596
-413.807, 67.4758, 335.52, 3059
-412.126, -77.0096, 122.15, 3082
-412.941, -72.3862, 507.102, 2935
-411.472, -80.5955, 1370.41, 224
-411.151, -82.107, 1390.88, 224
-393.515, -144.594, 1274.12, 7458
-389.941, -154.002, 1287.53, 7458
-389.597, -154.853, 706.892, 407
-315.228, -276.444, 460.312, 3083
-258.524, -330.039, 1240.93, 7558
-142.932, -394.12, 138.228, 720
-135.218, -396.878, 79.4251, 404
-79.6567, -411.659, 400.765, 501
-75.9911, -412.306, 1460.95, 409
-69.4081, -413.466, 427.022, 5014
-72.2449, -412.966, 1435.27, 409
69.0892, -413.523, 952.27, 7858
74.3352, -412.598, 572.614, 739
147.054, -392.62, 1020.24, 3083
149.206, -391.837, 609.091, 503
153.71, -390.059, 1251.52, 2513
260.481, -328.51, 609.555, 2181
263.776, -325.942, 1071.2, 7938
276.671, -315.024, 594.184, 767
318.861, -272.213, 1383.26, 7102
326.683, -262.819, 967.268, 515
328.355, -260.679, 950.324, 515
389.333, -155.507, 726.059, 880
412.653, -74.0233, -454.486, 1432
413.155, -71.1737, -1540, 6336
412.825, -73.0437, -53.3073, 3190
414.769, -61.1079, -469.708, 1432
414.789, 60.9664, -1057.9, 2182
396.271, 137.024, -1365.69, 641
395.819, 138.265, -1342.31, 641
394.971, 140.595, -732.553, 393
322.572, 267.791, -646.354, 4030
274.306, 317.106, -1612.51, 232
267.907, 322.475, -1403.37, 3632
141.269, 394.725, -569.243, 3572
78.6932, 411.829, -158.841, 537
-62.5847, 414.562, -1342.22, 429
-74.6105, 412.549, -7.41435, 686
-141.91, 394.492, -1396.65, 1172
-143.691, 393.844, -1469.11, 512
-142.111, 394.419, -1443.41, 512
-146.654, 392.766, -1280.37, 3632
-411.666, 79.6192, -421.749, 556
-412.026, 77.5788, -1260.32, 3800
-412.269, 76.1995, -899.433, 565
-412.611, 74.2615, -1238.05, 3800
-414.135, -65.6157, -119.681, 2377
-412.436, -75.252, -1096.09, 317
-394.379, -142.22, -281.449, 417
-329.95, -258.638, -179.356, 558
-326.604, -262.92, -1392.96, 472
-326.662, -262.847, -299.386, 724
-326.848, -262.608, -1371.39, 472
-322.076, -268.382, -122.243, 3433
-324.19, -265.863, -1566.52, 4720
-275.42, -316.171, -114.853, 705
-270.939, -319.931, -541.988, 631
-155.313, -389.412, -644.687, 358
-152.242, -390.653, -612.288, 243
-151.347, -391.014, -554.171, 199
-145.82, -393.069, -521.299, 9070
-70.5814, -413.26, -73.3687, 502
-63.9072, -414.376, -195.1, 474
315.014, -276.682, -1462.36, 649
318.223, -272.975, -1483.35, 649
321.359, -269.237, -1461.78, 649
323.98, -266.113, -666.193, 476
389.171, -155.909, -100.61, 912
389.55, -154.971, -401.586, 1547
393.198, -145.466, -413.612, 1547
392.822, -146.5, -1011.44, 175
392.707, -146.815, -757.827, 663
397.297, -133.926, -1615.73, 6336
423.042, -20.8632, 436.528, 728
423.203, -16.2494, 25.189, 6762
423.513, 0.768681, 144.646, 711
423.175, 17.064, 891.067, 730
423.05, 20.6372, 372.32, 2185
412.262, 97.1223, 581.476, 2894
369.693, 206.697, 554.656, 689
225.443, 358.524, 41.6896, 5242
220.858, 361.389, 468.241, 421
209.995, 367.79, 434.524, 3191
131.705, 402.514, 1515.64, 418
125.334, 404.584, 738.027, 7162
124.16, 404.978, 204.686, 623
123.671, 405.118, 780.087, 7162
91.0191, 413.627, 1044.87, 3349
91.5875, 413.507, 1490.68, 253
87.7797, 414.316, 1468.59, 253
5.19208, 423.513, 88.5304, 1561
5.35585, 423.513, 483.499, 289
-9.85242, 423.427, 18.0991, 1153
-88.0462, 414.259, 995.268, 139
-121.84, 405.643, 884.798, 7159
-123.159, 405.264, 656.081, 736
-122.053, 405.582, 559.397, 77
-195.264, 375.834, 464.721, 721
-209.623, 368.004, 354.217, 559
-213.109, 365.991, 1043.15, 8517
-229.162, 356.2, 1387.79, 6051
-308.338, 290.377, 1099.21, 457
-311.965, 286.457, 1561.83, 5015
-312.678, 285.666, 561.313, 452
-310.639, 287.93, 159.485, 6051
-316.863, 281.018, 413.985, 657
-358.833, 224.949, 696.046, 352
-359.928, 223.196, 660.821, 171
-375.223, 196.413, 1442.64, 8521
-377.364, 192.394, 488.814, 716
-402.182, 132.728, 1159.82, 526
-403.053, 130.044, 1179.1, 526
-404.837, 124.556, 132.726, 8089
-404.802, 124.661, 43.6783, 6051
-411.63, 99.6584, 22.7153, 6051
-414.725, 85.8571, 803.07, 668
-413.299, 92.5636, 803.678, 668
-423.118, 18.7021, 4.44296, 1436
-423.513, 4.68488, 84.4623, 133
-423.513, 3.71464, 276.342, 506
-423.432, -9.69857, 982.129, 6051
-423.349, -12.0701, 561.944, 733
-423.294, -13.6429, 142.264, 3082
-414.117, -88.7148, 22.4331, 504
-412.63, -95.6474, 207.824, 496
-405.643, -121.84, 357.836, 2343
-404.025, -127.054, 208.3, 555
-377.74, -191.624, 1020.67, 687
-375.167, -196.519, 399.719, 586
-375.187, -196.481, 1039.08, 687
-366.64, -211.986, 852.501, 419
-367.581, -210.356, 456.502, 759
-358.498, -225.486, 60.8153, 2023
-355.786, -229.825, 102.372, 3083
-355.46, -230.373, 682.549, 4717
-309.908, -288.751, 1559.82, 7601
-309.101, -289.587, 361.295, 1437
-308.368, -290.346, 1176.56, 8527
-309.048, -289.641, 873.479, 698
-290.377, -308.338, 814.477, 3083
-222.079, -360.627, 685.506, 719
-210.022, -367.774, 309.587, 658
-198.507, -374.109, 156.502, 486
-121.84, -405.643, 1185.55, 3083
-97.0132, -412.29, 1189.57, 3083
-14.8295, -423.253, 503.694, 1142
22.6541, -422.963, 1209.57, 3083
124.61, -404.819, 595.282, 2493
129.247, -403.313, 121.65, 4718
129.005, -403.391, 48.432, 725
206.451, -369.836, 1094.33, 8133
206.128, -370.022, 419.41, 2182
212.743, -366.203, 399.386, 2182
211.476, -366.934, 681.148, 620
228.739, -356.465, 1166.42, 3354
282.671, -315.374, 1564.15, 7525
286.264, -312.139, 352.413, 4719
311.262, -287.238, 820.168, 7857
358.993, -224.693, 571.601, 775
357.759, -226.667, 282.955, 431
370.033, -206.108, 90.385, 542
369.621, -206.822, 53.3303, 192
403.76, -127.869, 72.1129, 108
412.312, -96.9252, -853.666, 6157
415.044, -84.3521, -439.369, 1432
423.057, -20.4263, -1550.54, 6337
423.351, -12.0051, -761.264, 1524
423.513, -6.40561, -18.3224, 6760
414.021, 89.1648, -441.332, 316
412.426, 96.4678, -591.565, 554
404.535, 125.484, -1414.21, 258
404.112, 126.785, -787.349, 393
402.698, 131.138, -1394.55, 258
376.56, 193.899, -600.338, 297
373.681, 199.313, -1061.61, 756
372.567, 201.408, -1035.79, 756
369.723, 206.646, -826.912, 876
360.667, 222.014, -797.219, 1432
361.86, 220.105, -197.345, 38
359.397, 224.046, -551.191, 212
307.409, 291.339, -15.1281, 4030
308.338, 290.377, -542.895, 463
308.338, 290.377, -417.111, 563
288.329, 310.279, -85.5619, 522
205.963, 370.117, -47.4463, 616
90.6008, 413.716, -361.035, 4030
20.5692, 423.052, -945.19, 4030
2.07585, 423.513, -359.786, 1154
-5.55805, 423.513, -632.6, 743
-8.32201, 423.48, -529.56, 746
-22.3236, 422.986, -622.454, 498
-121.84, 405.643, -60.6392, 5413
-197.523, 374.633, -33.5185, 3812
-228.456, 356.642, -1508.16, 4054
-280.99, 316.888, -557.656, 6051
-288.114, 310.474, -617.092, 660
-314.541, 283.597, -1218.6, 6051
-356.322, 228.967, -523.382, 648
-373.489, 199.674, -1432.58, 4608
-371.499, 203.417, -397.592, 617
-405.643, 121.84, -938.642, 1173
-423.513, -2.1369, -776.006, 6051
-423.513, 7.3271, -429.499, 200
-423.513, -5.94442, -1092.84, 233
-413.26, -92.7488, -134.21, 454
-403.668, -128.153, -379.3, 435
-372.196, -202.106, -393.251, 436
-292.122, -306.653, -787.045, 4054
-219.798, -362.052, -125.547, 754
-205.061, -370.625, -1479.33, 4136
-193.552, -376.744, -1337.27, 511
-194.944, -376.004, -1313.18, 511
-128.662, -403.503, -306.318, 738
-121.84, -405.643, -547.393, 3434
-121.84, -405.643, -515.074, 5004
-121.84, -405.643, -236.499, 8142
-96.9944, -412.294, -857.041, 546
-97.104, -412.267, -612.151, 703
-92.5636, -413.299, -604.317, 703
7.6912, -423.502, -1595.26, 6336
15.7963, -423.219, -910.711, 536
129.579, -403.205, -1406.88, 6664
211.397, -366.98, -338.93, 549
215.979, -364.335, -1576.31, 6659
308.338, -290.377, -316.976, 481
313.329, -284.943, -426.006, 551
315.267, -282.79, -512.916, 609
356.718, -228.334, -918.44, 361
359.384, -224.068, -265.716, 6629
355.103, -230.918, -246.599, 6629
360.711, -221.943, -430.951, 471
362.197, -219.565, -526.574, 479
364.003, -216.553, -320.458, 491
369.225, -207.508, -340.863, 1547
376.833, -193.386, -677.909, 328
404.586, -125.326, -527.901, 4662
406.311, -119.509, -394.041, 1432
405.436, -122.562, -223.268, 7080
423.867, -57.8093, 65.8315, 520
424.413, -53.9272, 1115.87, 6533
424.903, -49.8668, 137.409, 583
426.522, -33.0322, 1314.86, 540
425.063, 48.3378, 1483.75, 6942
424.076, 56.3235, 349.271, 1253
423.018, 63.8518, 218.547, 215
397.792, 157.394, 1116.31, 156
396.729, 160.026, 1090.75, 156
339.542, 260.248, 447.761, 191
335.299, 265.679, 572.738, 773
261.068, 338.901, 1063.04, 8694
263.5, 337.002, 255.91, 680
260.555, 339.302, 1589.72, 7779
257.751, 341.508, 210.168, 4719
256.379, 342.504, 129.23, 406
235.446, 357.195, 738.866, 665
182.844, 386.778, 641.865, 9072
183.297, 386.557, 258.722, 2959
177.999, 389.021, 645.979, 9072
169.085, 392.99, 180.187, 4030
166.976, 393.921, 1228.06, 167
165.681, 394.444, 424.086, 4718
165.859, 394.372, 397.315, 4719
45.1027, 425.403, 94.8598, 635
-29.739, 426.753, 46.1213, 628
-169.681, 392.725, 64.8558, 568
-171.473, 391.927, 1196.07, 7101
-171.085, 392.1, 1179, 7101
-173.029, 391.234, 594.523, 7494
-186.132, 385.174, 1633.81, 7567
-186.37, 385.058, 1588.89, 3455
-236.708, 356.344, 600.637, 591
-239.173, 354.681, 1448.03, 420
-242.613, 352.36, 1489.68, 420
-241.623, 353.028, 1468.05, 420
-245.248, 350.592, 1373.29, 6051
-250.586, 346.713, 1231.05, 691
-261.173, 338.819, 501.152, 692
-264.366, 336.324, 1352.2, 552
-337.293, 263.127, 121.466, 6051
-339.865, 259.835, 585.139, 438
-349.782, 246.362, 127.442, 6051
-350.865, 244.83, 1052.55, 750
-353.534, 240.873, 714.201, 352
-354.059, 240.095, 476.269, 726
-381.94, 192.763, 165.414, 662
-384.593, 187.324, 181.925, 662
-391.122, 173.281, 699.549, 7099
-389.226, 177.54, 624.291, 453
-389.632, 176.628, 534.355, 3474
-390.536, 174.596, 46.2662, 5014
-389.926, 175.968, 77.0209, 6051
-393.143, 168.742, 953.9, 741
-392.801, 169.51, 936.751, 741
-393.894, 167.042, 1149.37, 712
-394.704, 165.038, 846.366, 412
-395.998, 161.835, 1178.52, 712
-427.111, 24.6075, 108.172, 622
-426.875, -27.9854, 138.362, 3082
-427.025, -25.8458, 1009.1, 6540
-426.572, -32.3153, 1138.08, 5015
-425.525, -43.9427, 129.06, 3082
-424.218, -55.3108, 127.488, 3082
-423.734, -58.753, 424.618, 674
-397.884, -157.167, 728.397, 407
-393.722, -167.442, 985.188, 1142
-393.902, -167.038, 65.3869, 598
-389.572, -176.762, 610.112, 6014
-385.701, -185.052, 579.744, 6014
-383.523, -189.519, 1040.38, 687
-353.642, -240.713, 29.1413, 625
-342.873, -255.871, 1271.22, 8437
-337.27, -263.156, 216.989, 758
-262.406, -337.856, 1495.85, 7456
-266.963, -334.296, 1248.01, 7558
-246.866, -349.416, 1251.43, 7559
-249.702, -347.355, 855.667, 647
-244.842, -350.857, 839.262, 647
-183.822, -386.301, 410.552, 590
-160.315, -396.612, 337.827, 655
-55.2158, -424.232, 1196.24, 3083
-41.3199, -425.801, 763.044, 727
-34.8167, -426.397, 31.9371, 68
-31.1852, -426.651, 345.511, 702
-29.2372, -426.788, 411.846, 432
-24.9777, -427.086, 1293.53, 1142
31.4934, -426.63, 561.561, 711
29.0766, -426.799, 101.395, 560
32.3007, -426.573, 338.344, 2730
39.0601, -426.038, 1212.78, 3083
45.8115, -425.329, 382.122, 2730
46.7239, -425.233, 1018.22, 162
45.8743, -425.322, 996.862, 162
55.6887, -424.165, 450.504, 2730
54.3461, -424.354, 852.992, 761
169.242, -392.92, 666.147, 3083
177.626, -389.187, 327.835, 3083
184.706, -385.87, 1131.78, 2730
191.079, -382.762, 1252.06, 2730
190.007, -383.284, 308.698, 578
192.564, -382.038, 1281.39, 7152
243.088, -352.04, 1159.03, 3354
239.683, -354.337, 463.361, 2895
246.573, -349.629, 29.7806, 60
252.621, -345.234, 337.877, 1252
335.412, -265.534, 992.712, 515
335.412, -265.534, 973.471, 515
350.024, -246.028, 3.95133, 2463
388.505, -179.16, 721.317, 553
396.305, -161.077, 750.134, 880
396.748, -159.978, 377.065, 541
425.565, -43.5688, -244.21, 582
426.697, -30.5382, -1074.02, 7925
427.117, 24.5267, -136.148, 4757
426.418, 34.5274, -521.381, 490
425.029, 48.6609, -523.753, 490
424.126, 55.9663, -96.7388, 4756
424.082, 56.28, -1046.65, 2182
394.611, 165.269, -784.701, 464
389.297, 177.379, -620.805, 297
381.854, 192.941, -443.023, 519
356.629, 236.285, -1289.04, 4829
340.557, 258.949, -847.449, 1432
341.35, 257.934, -515.765, 912
337.637, 262.687, -1236.96, 4030
255.767, 342.949, -1327.89, 4159
247.007, 349.313, -42.2758, 525
234.547, 357.801, -1201.45, 397
189.586, 383.49, -132.456, 497
171.535, 391.899, -618.224, 203
49.5249, 424.939, -691.79, 7826
45.4308, 425.369, -166.201, 537
29.9531, 426.738, -159.592, 656
-24.9749, 427.086, -565.665, 600
-25.7028, 427.035, -168.232, 573
-42.4807, 425.679, -1124.45, 4167
-52.111, 424.668, -252.324, 601
-163.107, 395.484, -1276.68, 3632
-173.765, 390.906, -853.052, 697
-245.565, 350.361, -480.364, 4812
-383.903, 188.739, -619.943, 6179
-385.658, 185.141, -1576.64, 576
-386.599, 183.212, -1552.53, 576
-395.537, 162.977, -313.622, 610
-424.506, 53.266, -1362.78, 6051
-425.867, 40.6927, -406.241, 550
-427.124, 24.4314, -264.098, 561
-422.97, -64.1955, -123.081, 2377
-394.672, -165.116, -33.7077, 651
-387.751, -180.85, -421.19, 1677
-383.236, -190.107, -592.977, 462
-338.312, -261.822, -186.389, 558
-337.775, -262.51, -123.711, 322
-335.639, -265.244, -1569.5, 4720
-334.245, -267.028, -1432.22, 472
-334.561, -266.624, -1415.85, 472
-241.462, -353.137, -404.463, 9068
-235.968, -356.842, -634.615, 315
-165.031, -394.707, -481.274, 9071
-164.856, -394.778, -257.788, 659
-158.844, -397.206, -673.999, 358
-156.031, -398.343, -631.148, 243
-47.2825, -425.174, -1351.87, 4808
-36.5235, -426.278, -459.246, 567
-32.5901, -426.553, -338.781, 9072
24.1358, -427.144, -663.618, 654
24.453, -427.122, -1620.45, 6336
34.5331, -426.417, -55.4888, 764
50.5365, -424.832, -260.487, 530
60.3277, -423.513, -914.724, 5523
157.709, -397.665, -1628.36, 737
161.988, -395.936, -1605.2, 737
169.087, -392.99, -1480.01, 6292
168.243, -393.365, -1350.5, 4050
168.268, -393.354, -661.133, 4351
178.314, -388.881, -623.494, 400
188.092, -384.219, -405.945, 427
241.844, -352.879, -1578.26, 6665
241.035, -353.425, -696.208, 562
243.932, -351.47, -367.778, 371
255.7, -342.997, -470.487, 2182
260.747, -339.152, -1563.38, 405
260.82, -339.096, -1541.38, 405
340.223, -259.377, -1033.2, 1249
357.885, -234.423, -1441.47, 4355
