#format: eventNumber, prototrackIndex, nMeasurements, nStates, nOutliers, nHoles, nSharedHits, chi2PerNDF, pT, eta, duplicate, fake
8, 47, 39, 160, 9, 112, 0, 1.33048, 0.179816, 0.0724598, 1, 0
8, 48, 42, 155, 6, 107, 0, 0.931876, 1.43017, 0.300978, 1, 0
8, 49, 45, 163, 6, 112, 0, 1.05607, 1.35367, 0.301754, 1, 0
8, 50, 44, 163, 8, 111, 0, 2.08909, 1.40652, 0.301699, 1, 0
8, 51, 25, 96, 4, 67, 0, 2.72243, 0.161315, 0.0730238, 1, 0
8, 52, 43, 157, 6, 108, 0, 0.918087, 1.34798, 0.30188, 1, 0
8, 53, 41, 154, 5, 108, 0, 1.19161, 1.2835, 0.300968, 1, 0
8, 54, 43, 160, 5, 112, 0, 1.25749, 1.2351, 0.301488, 1, 0
8, 55, 37, 154, 9, 108, 0, 1.57578, 0.182002, 0.0722555, 1, 0
8, 56, 38, 154, 7, 109, 0, 2.91513, 0.179336, 0.0721832, 1, 0
8, 57, 39, 155, 8, 108, 0, 1.16542, 0.182148, 0.0722871, 1, 0
8, 58, 36, 141, 4, 101, 0, 2.23661, 1.12959, 0.300795, 1, 0
8, 59, 40, 152, 5, 107, 0, 1.45564, 1.20098, 0.300911, 1, 0
8, 60, 35, 146, 8, 103, 0, 1.03352, 0.18022, 0.0721709, 1, 0
8, 61, 38, 145, 5, 102, 0, 1.11116, 1.24222, 0.301676, 1, 0
8, 62, 34, 142, 7, 101, 0, 1.0448, 0.180492, 0.0723519, 1, 0
8, 63, 24, 91, 4, 63, 0, 2.16181, 0.159509, 0.0724178, 1, 0
8, 64, 37, 148, 8, 103, 0, 1.22321, 0.184317, 0.0721075, 1, 0
8, 65, 33, 139, 6, 100, 0, 2.77836, 0.180614, 0.0729045, 1, 0
8, 66, 36, 137, 5, 96, 0, 0.893924, 1.35309, 0.301049, 1, 0
8, 67, 34, 129, 5, 90, 0, 0.734081, 1.65283, 0.30214, 1, 0
8, 68, 34, 129, 5, 90, 0, 0.938096, 1.96717, 0.302243, 1, 0
8, 69, 34, 131, 5, 92, 0, 0.763338, 1.36584, 0.30156, 1, 0
8, 70, 31, 123, 5, 87, 0, 0.83334, 1.23924, 0.302216, 1, 0
8, 71, 32, 126, 5, 89, 0, 0.667608, 1.37865, 0.302585, 1, 0
8, 72, 30, 120, 5, 85, 0, 1.19795, 1.29401, 0.301437, 1, 0
8, 73, 31, 124, 5, 88, 0, 0.729762, 1.27125, 0.302146, 1, 0
8, 74, 31, 125, 4, 90, 0, 1.23235, 1.07015, 0.302476, 1, 0
8, 75, 27, 112, 5, 80, 0, 0.700624, 1.47233, 0.302786, 1, 0
8, 76, 29, 117, 5, 83, 0, 0.881829, 1.13524, 0.302439, 1, 0
8, 77, 25, 106, 5, 76, 0, 0.823034, 1.11713, 0.302002, 1, 0
8, 78, 18, 77, 4, 55, 0, 0.713074, 1.53191, 0.30204, 1, 0
8, 79, 18, 77, 4, 55, 0, 1.00296, 1.92374, 0.301664, 1, 0
8, 80, 18, 76, 4, 54, 0, 0.735034, 1.26799, 0.302035, 1, 0
8, 81, 17, 71, 3, 51, 0, 0.702474, 1.03521, 0.304733, 1, 0
8, 82, 18, 77, 4, 55, 0, 0.708858, 1.57177, 0.302047, 1, 0
8, 83, 17, 72, 3, 52, 0, 0.658649, 1.5907, 0.304352, 1, 0
8, 84, 16, 68, 3, 49, 0, 0.706172, 1.83718, 0.304474, 1, 0
8, 85, 13, 55, 3, 39, 0, 0.796137, 1.95455, 0.298321, 1, 0
8, 86, 11, 43, 2, 30, 0, 0.683096, 1.11753, 0.305193, 1, 0
8, 87, 9, 35, 2, 24, 0, 0.907632, 1.50802, 0.302626, 1, 0
8, 88, 43, 181, 9, 129, 0, 2.45435, 0.461752, -0.875085, 1, 0
8, 89, 42, 178, 10, 126, 0, 2.45287, 0.456248, -0.875527, 1, 0
8, 90, 41, 181, 11, 129, 0, 2.35571, 0.460599, -0.874887, 1, 0
8, 91, 45, 181, 9, 127, 0, 3.81327, 0.47931, -0.8746, 1, 0
8, 92, 42, 177, 10, 125, 0, 2.69923, 0.470559, -0.874626, 1, 0
8, 93, 41, 180, 10, 129, 0, 3.09408, 0.4515, -0.875555, 1, 0
8, 94, 39, 178, 10, 129, 0, 3.34229, 0.44894, -0.876042, 1, 0
8, 95, 44, 177, 9, 124, 0, 3.48484, 0.476886, -0.87463, 1, 0
8, 96, 44, 177, 9, 124, 0, 3.42058, 0.476799, -0.874591, 1, 0
8, 97, 41, 173, 8, 124, 0, 3.01953, 0.456747, -0.874216, 1, 0
8, 98, 46, 180, 8, 126, 0, 3.10289, 0.473661, -0.874856, 0, 0
8, 99, 45, 178, 8, 125, 0, 2.90857, 0.471388, -0.874856, 1, 0
8, 100, 45, 178, 8, 125, 0, 3.08114, 0.473364, -0.874887, 1, 0
8, 101, 42, 175, 8, 125, 0, 2.94766, 0.453593, -0.874105, 1, 0
8, 102, 40, 175, 9, 126, 0, 2.96365, 0.445955, -0.874942, 1, 0
8, 103, 43, 176, 8, 125, 0, 2.64483, 0.462803, -0.874081, 1, 0
8, 104, 41, 173, 8, 124, 0, 3.04899, 0.455353, -0.874224, 1, 0
8, 105, 36, 170, 12, 122, 0, 2.66164, 0.449345, -0.875401, 1, 0
8, 106, 37, 163, 9, 117, 0, 2.63959, 0.46729, -0.875292, 1, 0
8, 107, 36, 163, 10, 117, 0, 2.45935, 0.456974, -0.875789, 1, 0
8, 108, 37, 162, 8, 117, 0, 3.21624, 0.451239, -0.873879, 1, 0
8, 109, 36, 164, 10, 118, 0, 2.32518, 0.463637, -0.875804, 1, 0
8, 110, 36, 163, 10, 117, 0, 2.55873, 0.454392, -0.8758, 1, 0
8, 111, 37, 162, 8, 117, 0, 2.7279, 0.458992, -0.873813, 1, 0
8, 112, 35, 156, 8, 113, 0, 2.88187, 0.461777, -0.874152, 1, 0
8, 113, 37, 159, 8, 114, 0, 3.10546, 0.473266, -0.873678, 1, 0
8, 114, 36, 159, 8, 115, 0, 3.9752, 0.454906, -0.873857, 1, 0
8, 115, 33, 152, 10, 109, 0, 2.04964, 0.478284, -0.876686, 1, 0
8, 116, 33, 152, 10, 109, 0, 2.0743, 0.4793, -0.876676, 1, 0
8, 117, 30, 149, 11, 108, 0, 2.25003, 0.452523, -0.877005, 1, 0
8, 118, 20, 82, 3, 59, 0, 1.40781, 0.15549, 0.0725867, 1, 0
8, 119, 30, 134, 8, 96, 0, 0.953486, 0.182149, 0.0720925, 1, 0
8, 120, 30, 131, 7, 94, 0, 1.26465, 0.181925, 0.0717861, 1, 0
8, 121, 29, 125, 6, 90, 0, 1.41113, 0.179208, 0.0716886, 1, 0
8, 122, 29, 125, 7, 89, 0, 0.992504, 0.184261, 0.0717159, 1, 0
8, 123, 27, 119, 6, 86, 0, 1.23769, 0.180078, 0.0707285, 1, 0
8, 124, 29, 124, 7, 88, 0, 1.04885, 0.181749, 0.0716843, 1, 0
8, 125, 16, 70, 3, 51, 0, 1.62458, 0.151595, 0.0721898, 1, 0
8, 126, 24, 110, 6, 80, 0, 3.21842, 0.179851, 0.0718416, 1, 0
8, 127, 21, 95, 7, 67, 0, 1.06215, 0.180923, 0.0718713, 1, 0
8, 128, 22, 102, 7, 73, 0, 1.05682, 0.180704, 0.0714561, 1, 0
8, 129, 5, 29, 5, 19, 0, 1.6356, 0.133228, -1.09457, 1, 0
8, 130, 10, 40, 0, 30, 0, 2.36644, 0.180822, 0.0656159, 1, 0
8, 131, 13, 48, 1, 34, 0, 1.45977, 0.188477, 0.0669763, 1, 0
8, 132, 10, 67, 8, 49, 0, 2.64296, 0.546394, 0.695688, 1, 0
8, 133, 9, 58, 6, 43, 0, 2.87249, 0.479669, 0.692632, 1, 0
8, 134, 7, 28, 1, 20, 0, 2.46045, 0.569486, 0.66232, 1, 0
8, 135, 9, 55, 7, 39, 0, 1.56408, 0.125098, -1.12756, 1, 0
8, 136, 8, 50, 7, 35, 0, 1.71987, 0.125038, -1.12519, 1, 0
8, 137, 7, 50, 8, 35, 0, 0.477607, 0.129965, -1.12235, 1, 0
8, 138, 18, 76, 10, 48, 0, 2.49099, 0.115293, -1.48465, 1, 0
8, 139, 17, 74, 10, 47, 0, 2.69921, 0.118501, -1.48425, 1, 0
8, 140, 45, 188, 11, 132, 0, 2.47084, 0.504811, 0.689537, 1, 0
8, 141, 45, 189, 11, 133, 0, 2.24048, 0.479633, 0.689765, 1, 0
8, 142, 44, 190, 13, 133, 0, 3.02533, 0.514821, 0.689137, 1, 0
8, 143, 46, 181, 10, 125, 0, 2.24261, 0.354711, 0.770228, 1, 0
8, 144, 44, 181, 12, 125, 0, 1.99464, 0.357863, 0.769893, 1, 0
8, 145, 46, 180, 9, 125, 0, 3.26405, 0.348186, 0.770368, 1, 0
8, 146, 43, 187, 12, 132, 0, 2.25639, 0.484381, 0.689356, 1, 0
8, 147, 43, 188, 12, 133, 0, 2.26536, 0.482928, 0.689362, 1, 0
8, 148, 45, 189, 11, 133, 0, 2.2266, 0.479692, 0.689764, 0, 0
8, 149, 45, 190, 11, 134, 0, 2.40376, 0.476129, 0.689781, 1, 0
8, 150, 48, 181, 9, 124, 0, 2.46495, 0.352752, 0.770345, 0, 0
8, 151, 43, 188, 12, 133, 0, 2.29246, 0.482086, 0.689362, 1, 0
8, 152, 42, 178, 10, 126, 0, 2.64383, 0.507647, 0.68964, 1, 0
8, 153, 41, 179, 10, 128, 0, 2.51796, 0.47667, 0.689822, 1, 0
8, 154, 44, 189, 11, 134, 0, 2.7108, 0.509873, 0.689571, 1, 0
8, 155, 47, 175, 8, 120, 0, 2.64695, 0.356941, 0.771335, 1, 0
8, 156, 46, 174, 8, 120, 0, 2.7994, 0.352382, 0.770926, 1, 0
8, 157, 39, 169, 13, 117, 0, 2.09908, 0.362822, 0.769548, 1, 0
8, 158, 39, 170, 13, 118, 0, 2.2759, 0.364283, 0.769599, 1, 0
8, 159, 41, 179, 11, 127, 0, 2.60624, 0.514532, 0.68985, 1, 0
8, 160, 41, 179, 10, 128, 0, 3.09169, 0.519824, 0.689679, 1, 0
8, 161, 43, 185, 11, 131, 0, 2.55976, 0.505708, 0.689509, 1, 0
8, 162, 43, 185, 11, 131, 0, 2.27772, 0.479143, 0.689724, 1, 0
8, 163, 40, 170, 12, 118, 0, 1.90966, 0.35489, 0.769567, 1, 0
8, 164, 46, 174, 9, 119, 0, 2.44916, 0.354603, 0.770879, 1, 0
8, 165, 40, 169, 12, 117, 0, 3.18, 0.344903, 0.769703, 1, 0
8, 166, 43, 175, 11, 121, 0, 3.10642, 0.346388, 0.771957, 1, 0
8, 167, 40, 175, 10, 125, 0, 3.30833, 0.523115, 0.68979, 1, 0
8, 168, 39, 175, 12, 124, 0, 3.25566, 0.524602, 0.68916, 1, 0
8, 169, 41, 182, 11, 130, 0, 2.55378, 0.469625, 0.689247, 1, 0
8, 170, 41, 178, 10, 127, 0, 3.22437, 0.524124, 0.689717, 1, 0
8, 171, 39, 167, 12, 116, 0, 2.77027, 0.347402, 0.76956, 1, 0
8, 172, 40, 169, 12, 117, 0, 2.00532, 0.361345, 0.76964, 1, 0
8, 173, 39, 170, 13, 118, 0, 2.17589, 0.363542, 0.769573, 1, 0
8, 174, 38, 162, 12, 112, 0, 1.96508, 0.360346, 0.769996, 1, 0
8, 175, 38, 164, 12, 114, 0, 2.27628, 0.364197, 0.770082, 1, 0
8, 176, 38, 164, 12, 114, 0, 2.03679, 0.361291, 0.770028, 1, 0
8, 177, 38, 167, 13, 116, 0, 2.47961, 0.366405, 0.769513, 1, 0
8, 178, 41, 161, 9, 111, 0, 2.52101, 0.355169, 0.770962, 1, 0
8, 179, 41, 161, 9, 111, 0, 2.67758, 0.353824, 0.771011, 1, 0
8, 180, 38, 164, 12, 114, 0, 1.85075, 0.356149, 0.769943, 1, 0
8, 181, 34, 156, 12, 110, 0, 2.83515, 0.366494, 0.770141, 1, 0
8, 182, 38, 169, 10, 121, 0, 2.54886, 0.470364, 0.689469, 1, 0
8, 183, 39, 159, 10, 110, 0, 2.28858, 0.356034, 0.770845, 1, 0
8, 184, 37, 161, 12, 112, 0, 2.43871, 0.367823, 0.770595, 1, 0
8, 185, 39, 160, 10, 111, 0, 3.00391, 0.347441, 0.770947, 1, 0
8, 186, 35, 153, 11, 107, 0, 2.14881, 0.35004, 0.769619, 1, 0
8, 187, 36, 156, 11, 109, 0, 1.91606, 0.350906, 0.769973, 1, 0
8, 188, 35, 159, 10, 114, 0, 2.69427, 0.526892, 0.689108, 1, 0
8, 189, 34, 167, 13, 120, 0, 2.14868, 0.465366, 0.691266, 1, 0
8, 190, 36, 164, 11, 117, 0, 2.42675, 0.480034, 0.690332, 1, 0
8, 191, 29, 155, 14, 112, 0, 3.0633, 0.467197, 0.690378, 1, 0
8, 192, 8, 25, 1, 16, 0, 1.23672, 1.64582, 0.643836, 1, 0
8, 193, 35, 155, 9, 111, 0, 3.10351, 0.458933, 0.689403, 1, 0
8, 194, 33, 149, 9, 107, 0, 3.15063, 0.506638, 0.689829, 1, 0
8, 195, 30, 153, 11, 112, 0, 2.33765, 0.45521, 0.690376, 1, 0
8, 196, 26, 106, 5, 75, 0, 2.99722, 0.641515, 0.688501, 1, 0
8, 197, 26, 129, 9, 94, 0, 2.98048, 0.513335, 0.689622, 1, 0
8, 198, 22, 124, 11, 91, 0, 2.21909, 0.468199, 0.692368, 1, 0
8, 199, 22, 95, 5, 68, 0, 3.73417, 0.673029, 0.688241, 1, 0
8, 200, 18, 111, 11, 82, 0, 2.1747, 0.507507, 0.692965, 1, 0
8, 201, 8, 54, 4, 42, 0, 0.903326, 0.176919, 0.73824, 1, 0
8, 202, 12, 66, 6, 48, 0, 2.59987, 0.15703, -1.08846, 1, 0
8, 203, 12, 66, 6, 48, 0, 2.95991, 0.167189, -1.08888, 1, 0
8, 204, 17, 76, 11, 48, 0, 2.5, 0.117822, -1.48414, 1, 0
8, 205, 16, 71, 10, 45, 0, 3.76978, 0.122537, -1.48528, 1, 0
8, 206, 18, 76, 10, 48, 0, 2.45091, 0.114804, -1.48461, 0, 0
8, 207, 4, 23, 5, 14, 0, 1.79404, 0.112349, -1.54233, 1, 0
8, 208, 17, 71, 9, 45, 0, 4.13166, 0.122777, -1.48506, 1, 0
8, 209, 14, 68, 11, 43, 0, 3.27538, 0.120957, -1.48402, 1, 0
8, 210, 16, 53, 3, 34, 0, 4.52267, 0.142463, -1.48466, 1, 0
8, 211, 15, 51, 3, 33, 0, 4.96588, 0.150988, -1.48466, 1, 0
8, 212, 9, 50, 9, 32, 0, 3.58337, 0.142158, -1.51837, 1, 0
8, 213, 9, 49, 9, 31, 0, 3.53119, 0.144013, -1.51854, 1, 0
8, 214, 17, 71, 9, 45, 0, 3.62241, 0.116723, -1.48542, 1, 0
8, 215, 14, 68, 11, 43, 0, 2.95607, 0.11836, -1.48412, 1, 0
8, 216, 14, 68, 11, 43, 0, 2.6615, 0.115852, -1.48356, 1, 0
8, 217, 14, 60, 8, 38, 0, 3.56451, 0.113695, -1.48013, 1, 0
8, 218, 14, 68, 11, 43, 0, 3.07823, 0.119567, -1.48408, 1, 0
8, 219, 6, 32, 5, 21, 0, 1.58864, 0.120139, -1.42475, 1, 0
8, 220, 6, 32, 5, 21, 0, 1.60285, 0.131303, -1.42508, 1, 0
8, 221, 13, 57, 8, 36, 0, 3.19756, 0.118732, -1.48402, 1, 0
8, 222, 13, 57, 8, 36, 0, 2.82953, 0.12827, -1.47293, 1, 0
8, 223, 8, 34, 5, 21, 0, 3.9339, 0.125575, -1.52383, 1, 0
8, 224, 15, 94, 13, 66, 0, 2.28882, 0.125857, -1.12863, 1, 0
8, 225, 16, 94, 12, 66, 0, 1.91871, 0.120456, -1.1288, 1, 0
8, 226, 16, 94, 12, 66, 0, 1.88246, 0.120452, -1.12866, 1, 0
8, 227, 14, 88, 12, 62, 0, 1.43842, 0.122351, -1.1296, 1, 0
8, 228, 8, 31, 7, 16, 0, 1.44597, 0.0792917, 0.0243998, 1, 0
8, 229, 36, 155, 11, 108, 0, 1.96606, 0.356881, 0.770028, 1, 0
8, 230, 34, 152, 12, 106, 0, 2.18318, 0.357494, 0.769567, 1, 0
8, 231, 35, 156, 12, 109, 0, 2.38145, 0.363815, 0.770008, 1, 0
8, 232, 31, 144, 12, 101, 0, 2.01488, 0.349656, 0.769788, 1, 0
8, 233, 36, 148, 9, 103, 0, 2.24127, 0.352948, 0.770889, 1, 0
8, 234, 34, 149, 11, 104, 0, 1.89673, 0.359327, 0.770521, 1, 0
8, 235, 30, 145, 12, 103, 0, 2.20971, 0.340414, 0.769822, 1, 0
8, 236, 33, 139, 9, 97, 0, 2.55345, 0.350925, 0.771197, 1, 0
8, 237, 35, 147, 9, 103, 0, 2.36907, 0.353485, 0.771327, 1, 0
8, 238, 33, 147, 11, 103, 0, 2.05348, 0.364788, 0.770959, 1, 0
8, 239, 31, 142, 11, 100, 0, 1.89911, 0.356003, 0.770588, 1, 0
8, 240, 31, 141, 11, 99, 0, 1.96047, 0.356219, 0.770582, 1, 0
8, 241, 32, 142, 10, 100, 0, 2.09065, 0.348596, 0.770768, 1, 0
8, 242, 29, 136, 11, 96, 0, 2.1174, 0.368947, 0.771274, 1, 0
8, 243, 30, 134, 10, 94, 0, 2.06168, 0.360935, 0.771428, 1, 0
8, 244, 31, 136, 9, 96, 0, 2.35208, 0.348209, 0.771556, 1, 0
8, 245, 27, 131, 11, 93, 0, 2.5264, 0.340556, 0.770818, 1, 0
8, 246, 29, 134, 11, 94, 0, 2.16889, 0.369432, 0.771283, 1, 0
8, 247, 31, 135, 9, 95, 0, 2.24179, 0.352846, 0.77157, 1, 0
8, 248, 29, 133, 9, 95, 0, 2.82302, 0.341467, 0.771762, 1, 0
8, 249, 26, 130, 12, 92, 0, 2.21279, 0.356859, 0.770732, 1, 0
8, 250, 22, 117, 12, 83, 0, 1.94005, 0.354879, 0.771233, 1, 0
8, 251, 20, 84, 3, 61, 0, 4.05423, 0.326146, 0.769954, 1, 0
8, 252, 15, 66, 1, 50, 0, 3.11371, 0.184259, 0.735729, 1, 0
8, 253, 15, 66, 1, 50, 0, 3.13707, 0.182349, 0.735791, 1, 0
8, 254, 5, 22, 1, 16, 0, 0.670603, 0.365841, 1.1255, 1, 0
8, 255, 11, 49, 7, 31, 0, 2.15492, 0.105479, -1.48298, 1, 0
8, 256, 11, 49, 7, 31, 0, 2.13538, 0.104693, -1.48293, 1, 0
8, 257, 11, 51, 8, 32, 0, 2.80923, 0.132491, -1.46495, 1, 0
8, 258, 9, 43, 7, 27, 0, 2.59277, 0.122004, -1.46494, 1, 0
8, 259, 12, 52, 7, 33, 0, 2.61717, 0.120402, -1.48744, 1, 0
8, 260, 12, 52, 7, 33, 0, 2.316, 0.113477, -1.48706, 1, 0
8, 261, 9, 43, 7, 27, 0, 2.65191, 0.136117, -1.4656, 1, 0
8, 262, 6, 46, 10, 30, 0, 1.4544, 0.119639, -1.42519, 1, 0
8, 263, 7, 35, 6, 22, 0, 2.11075, 0.133836, -1.46365, 1, 0
8, 264, 7, 30, 4, 19, 0, 1.89065, 0.115314, -1.4958, 1, 0
8, 265, 14, 79, 7, 58, 0, 2.45384, 0.162661, -1.08775, 1, 0
8, 266, 14, 79, 7, 58, 0, 2.28249, 0.156875, -1.08759, 1, 0
8, 267, 4, 17, 3, 10, 0, 2.81114, 0.108196, -1.54065, 1, 0
8, 268, 14, 57, 7, 36, 0, 3.13036, 0.112588, -1.48475, 1, 0
8, 269, 14, 60, 8, 38, 0, 2.90067, 0.105351, -1.4793, 1, 0
8, 270, 11, 54, 9, 34, 0, 2.62057, 0.103478, -1.47664, 1, 0
8, 271, 23, 122, 15, 84, 0, 2.45411, 0.124907, -1.13242, 1, 0
8, 272, 21, 92, 8, 63, 0, 3.67408, 0.130154, -1.13359, 1, 0
8, 273, 20, 97, 11, 66, 0, 2.7797, 0.128481, -1.13474, 1, 0
8, 274, 11, 99, 18, 70, 0, 1.3184, 0.124516, -1.15059, 1, 0
8, 275, 16, 99, 14, 69, 0, 3.28516, 0.120629, -1.14829, 1, 0
8, 276, 19, 92, 10, 63, 0, 3.33389, 0.130866, -1.13438, 1, 0
8, 277, 15, 96, 14, 67, 0, 3.39824, 0.12056, -1.14846, 1, 0
8, 278, 16, 99, 14, 69, 0, 2.97984, 0.11909, -1.14809, 1, 0
8, 279, 21, 111, 13, 77, 0, 2.57939, 0.123382, -1.13249, 1, 0
8, 280, 16, 100, 14, 70, 0, 1.51611, 0.123748, -1.12746, 1, 0
8, 281, 18, 102, 13, 71, 0, 2.55179, 0.123421, -1.12816, 1, 0
8, 282, 21, 107, 12, 74, 0, 2.52915, 0.12208, -1.13043, 1, 0
8, 283, 15, 72, 7, 50, 0, 2.0306, 0.135573, -1.13332, 1, 0
8, 284, 18, 100, 12, 70, 0, 2.18501, 0.120867, -1.12872, 1, 0
8, 285, 14, 100, 11, 75, 0, 3.63079, 0.15166, -1.09088, 1, 0
8, 286, 16, 96, 8, 72, 0, 2.5628, 0.16871, -1.09054, 1, 0
8, 287, 14, 83, 7, 62, 0, 2.45003, 0.158922, -1.08546, 1, 0
8, 288, 8, 43, 9, 26, 0, 2.12563, 0.0850418, 0.00875003, 1, 0
8, 289, 8, 23, 3, 12, 0, 1.10877, 0.0832348, 0.0133561, 1, 0
8, 290, 9, 26, 3, 14, 0, 1.05915, 0.0817647, 0.0168339, 1, 0
8, 291, 25, 117, 4, 88, 0, 2.59283, 0.182736, 0.738568, 1, 0
8, 292, 4, 19, 1, 14, 0, 0.410856, 0.255521, 0.620417, 1, 0
8, 293, 22, 106, 7, 77, 0, 3.28135, 0.387722, 1.11936, 1, 0
8, 294, 5, 22, 3, 14, 0, 2.20038, 0.473189, 1.17164, 1, 0
8, 295, 20, 102, 7, 75, 0, 2.2122, 0.413468, 1.13247, 1, 0
8, 296, 19, 99, 7, 73, 0, 2.29514, 0.402791, 1.13194, 1, 0
8, 297, 15, 90, 8, 67, 0, 2.60548, 0.398385, 1.13414, 1, 0
8, 298, 19, 92, 3, 70, 0, 3.749, 0.180438, 0.736672, 1, 0
8, 299, 19, 88, 2, 67, 0, 2.26479, 0.182858, 0.739282, 1, 0
8, 300, 5, 21, 1, 15, 0, 0.453652, 0.308733, 0.828005, 1, 0
8, 301, 12, 51, 2, 37, 0, 2.5245, 0.342449, 0.762846, 1, 0
8, 302, 10, 42, 1, 31, 0, 2.46906, 0.392051, 0.77504, 1, 0
8, 303, 9, 38, 1, 28, 0, 2.32952, 0.339359, 0.768225, 1, 0
8, 304, 7, 30, 1, 22, 0, 4.13516, 0.330633, 0.801399, 1, 0
8, 305, 10, 66, 8, 48, 0, 0.466609, 0.414228, 1.10545, 1, 0
8, 306, 11, 64, 6, 47, 0, 2.21577, 0.366818, 1.13438, 1, 0
8, 307, 10, 66, 8, 48, 0, 0.477247, 0.445281, 1.1055, 1, 0
8, 308, 7, 30, 5, 18, 0, 0.72962, 0.103481, -1.76452, 1, 0
8, 309, 7, 30, 5, 18, 0, 0.692386, 0.110048, -1.7644, 1, 0
8, 310, 6, 24, 5, 13, 0, 0.345983, 0.0920077, -1.78938, 1, 0
8, 311, 8, 30, 5, 17, 0, 2.52527, 0.0884617, -1.7667, 0, 0
8, 312, 5, 14, 1, 8, 0, 4.85431, 0.137851, -1.21799, 1, 0
8, 313, 13, 84, 14, 57, 0, 1.75945, 0.130098, -1.11677, 1, 0
