# format: trackId, is-primary, nHits, pt, eta, pdg, q
197, 1, 0, 0.275017, -3.56385, 2212, 3.000000
198, 1, 0, 0.0589076, -4.57208, 2212, 3.000000
199, 1, 0, 0.14525, -3.7956, 2212, 3.000000
200, 1, 0, 0.368563, -0.346918, 2112, 0.000000
201, 1, 0, 0.449898, -0.619727, 2112, 0.000000
202, 1, 0, 0.354242, -1.85409, 2112, 0.000000
203, 1, 0, 0.172717, -3.90312, 2212, 3.000000
204, 1, 0, 1.25832, -1.11815, 2112, 0.000000
205, 1, 34, 0.461289, -1.55963, 2212, 3.000000
206, 1, 0, 0.120923, -4.11496, 2212, 3.000000
207, 1, 0, 0.148872, -3.7725, 2212, 3.000000
208, 1, 0, 0.099158, -4.3775, 2212, 3.000000
209, 1, 0, 0.116719, -4.17861, 2212, 3.000000
210, 1, 0, 0.209623, -3.54001, 2212, 3.000000
211, 1, 0, 0.398555, -1.48602, 2112, 0.000000
212, 1, 0, 0.221156, -3.48321, 2212, 3.000000
213, 1, 0, 0.243621, -3.16654, 2212, 3.000000
214, 1, 27, 0.515494, -1.64797, 2212, 3.000000
215, 1, 0, 0.219978, -3.52334, 2212, 3.000000
216, 1, 0, 0.203582, -3.56129, 2212, 3.000000
217, 1, 0, 0.546873, 0.901891, 2112, 0.000000
218, 1, 0, 0.171752, -3.63995, 2212, 3.000000
219, 1, 0, 0.348338, -2.09146, 2212, 3.000000
220, 1, 0, 1.18138, -0.409664, 2112, 0.000000
221, 1, 0, 0.426699, 2.76874, 2212, 3.000000
222, 1, 0, 0.172358, -3.48112, 2212, 3.000000
223, 1, 0, 0.0945189, -4.57484, 2212, 3.000000
224, 1, 0, 0.218815, -3.28773, 2112, 0.000000
225, 1, 53, 0.45367, -0.458645, 2212, 3.000000
226, 1, 53, 0.321173, 0.0736435, 2212, 3.000000
227, 1, 27, 0.957017, 1.59298, 2212, 3.000000
228, 1, 0, 0.139651, -3.99229, 2212, 3.000000
229, 1, 0, 0.135465, -3.82549, 2212, 3.000000
230, 1, 0, 0.322883, -2.99872, 2212, 3.000000
231, 1, 0, 0.0993872, -4.30538, 2212, 3.000000
232, 1, 0, 0.257347, -3.24626, 2212, 3.000000
233, 1, 0, 0.591743, -0.416201, 2112, 0.000000
234, 1, 58, 0.763722, 1.14752, 2212, 3.000000
235, 1, 0, 1.03478, -1.93466, 2112, 0.000000
236, 1, 0, 0.203653, -3.64824, 2212, 3.000000
237, 1, 0, 0.489481, -2.02416, 2112, 0.000000
238, 1, 0, 0.184087, -3.70723, 2212, 3.000000
239, 1, 0, 0.12539, -3.97273, 2212, 3.000000
240, 1, 0, 0.43745, -2.80375, 2212, 3.000000
241, 1, 0, 0.412803, -1.04702, 2112, 0.000000
242, 1, 0, 0.122437, -4.20353, 2212, 3.000000
243, 1, 0, 0.101515, -4.25336, 2212, 3.000000
244, 1, 0, 0.0595877, -4.8382, 2212, 3.000000
245, 1, 61, 1.06961, -1.179, 2212, 3.000000
246, 1, 0, 0.201579, -2.78579, 2212, 3.000000
247, 1, 0, 0.476703, -2.87457, 2112, 0.000000
248, 1, 0, 0.165938, -3.80426, 2212, 3.000000
249, 1, 0, 0.234153, -3.47009, 2212, 3.000000
250, 1, 0, 0.178313, 2.82995, 2112, 0.000000
251, 1, 0, 0.092878, -4.09601, 2212, 3.000000
252, 1, 0, 0.109892, -4.24186, 2212, 3.000000
253, 1, 0, 0.100888, -4.397, 2112, 0.000000
254, 1, 6, 0.394926, -1.74321, 2212, 3.000000
255, 1, 0, 0.143587, 4.05615, 2112, 0.000000
256, 1, 0, 0.212879, -3.35936, 2212, 3.000000
257, 1, 0, 0.621783, -2.74674, 2112, 0.000000
258, 1, 5, 0.334567, -2.04538, 2212, 3.000000
259, 1, 41, 0.522303, 1.49955, 2212, 3.000000
260, 1, 0, 0.34428, -2.7352, 2212, 3.000000
261, 1, 0, 0.279271, -3.07017, 2212, 3.000000
262, 1, 0, 0.0648336, -4.76288, 2212, 3.000000
263, 1, 0, 0.0664651, -4.55333, 2212, 3.000000
264, 1, 0, 0.049428, -5.03455, 2212, 3.000000
265, 1, 0, 0.0907354, -4.47044, 2212, 3.000000
266, 1, 0, 0.0919842, -4.23521, 2212, 3.000000
267, 1, 0, 0.24772, -3.2898, 2212, 3.000000
268, 1, 0, 0.0785972, -4.38257, 2212, 3.000000
269, 1, 0, 0.342506, -2.05579, 2112, 0.000000
270, 1, 0, 0.236231, -3.30293, 2212, 3.000000
271, 1, 0, 0.148885, -3.84069, 2212, 3.000000
272, 1, 0, 0.128094, -3.92155, 2212, 3.000000
273, 1, 4, 0.720465, -2.026, 2212, 3.000000
274, 1, 0, 0.235864, -3.22477, 2212, 3.000000
275, 1, 0, 0.068463, -4.60889, 2212, 3.000000
276, 1, 0, 0.159928, -3.58465, 2112, 0.000000
277, 1, 0, 0.117222, -3.84311, 2112, 0.000000
278, 1, 0, 0.649589, -2.52412, 2112, 0.000000
279, 1, 0, 0.366579, -2.45144, 2212, 3.000000
280, 1, 0, 0.585371, 1.23692, 3212, 0.000000
281, 1, 0, 0.326536, -2.96226, 2212, 3.000000
282, 1, 52, 0.858401, 0.614669, 2212, 3.000000
283, 1, 0, 0.0860532, -4.32794, 2112, 0.000000
284, 1, 0, 0.272798, -3.13147, 2112, 0.000000
285, 1, 0, 0.364862, -2.33399, 2112, 0.000000
286, 1, 0, 0.125374, -3.75724, 2112, 0.000000
287, 1, 0, 0.150586, -3.92442, 2112, 0.000000
288, 1, 0, 0.0287257, -5.73381, 2112, 0.000000
289, 1, 0, 0.201297, -2.61849, 2112, 0.000000
290, 1, 0, 1.54292, -0.763185, 2112, 0.000000
291, 1, 0, 0.541485, 0.739494, 2112, 0.000000
292, 1, 0, 0.970158, 0.886053, 2112, 0.000000
293, 1, 0, 0.176237, -3.69732, 2112, 0.000000
294, 1, 0, 1.05153, -0.592477, 2112, 0.000000
295, 1, 0, 0.155266, -3.75272, 2112, 0.000000
296, 1, 0, 0.111123, -3.99633, 2112, 0.000000
297, 1, 0, 0.289027, 2.9548, 2112, 0.000000
298, 1, 0, 0.400838, -2.68592, 2112, 0.000000
299, 1, 0, 0.25253, -3.6127, 2212, 3.000000
300, 1, 0, 0.113461, -4.18078, 2112, 0.000000
301, 1, 0, 0.0840794, -4.30129, 2112, 0.000000
302, 1, 0, 0.190779, -3.88267, 2112, 0.000000
303, 1, 0, 0.139927, -3.97639, 2112, 0.000000
304, 1, 0, 0.464494, -3.14198, 2112, 0.000000
305, 1, 0, 0.216276, -3.56387, 2112, 0.000000
306, 1, 55, 0.343738, -0.739978, 2212, 3.000000
307, 1, 0, 0.148568, -3.75448, 2112, 0.000000
308, 1, 0, 0.260769, -3.15413, 2112, 0.000000
309, 1, 0, 0.7282, -0.217701, 2112, 0.000000
310, 1, 0, 0.182019, -3.6205, 2112, 0.000000
311, 1, 0, 0.249608, -3.19909, 2112, 0.000000
312, 1, 0, 0.156835, -3.69897, 2112, 0.000000
313, 1, 0, 0.041015, -4.29992, 2212, 3.000000
314, 1, 55, 0.515339, -1.06336, 2212, 3.000000
315, 1, 0, 0.065217, -4.78657, 2112, 0.000000
316, 1, 0, 0.0722238, -4.50237, 2112, 0.000000
317, 1, 53, 0.84597, -1.03254, 2212, 3.000000
318, 1, 0, 0.220168, -2.14851, 2112, 0.000000
319, 1, 0, 0.478416, 1.97197, 2112, 0.000000
320, 1, 0, 0.467231, -1.9091, 3122, 0.000000
321, 1, 0, 0.0441369, -5.21662, 2112, 0.000000
322, 1, 17, 0.545976, -1.7989, 2212, 3.000000
323, 1, 32, 0.526151, -1.45136, 2212, 3.000000
324, 1, 0, 0.192083, -3.38632, 2112, 0.000000
325, 1, 0, 0.0484356, -4.69081, 2112, 0.000000
326, 1, 0, 0.289792, -3.13595, 2212, 3.000000
327, 1, 0, 0.365866, -2.84146, 2112, 0.000000
328, 1, 0, 0.996402, -1.64878, 2112, 0.000000
329, 1, 0, 0.165173, -3.61491, 2112, 0.000000
330, 1, 53, 0.846244, -0.678496, 2212, 3.000000
331, 1, 0, 0.204473, -3.35596, 2112, 0.000000
332, 1, 0, 0.612626, -1.47776, 2112, 0.000000
333, 1, 0, 0.196108, -3.61144, 2212, 3.000000
334, 1, 0, 0.204442, -3.47165, 2112, 0.000000
335, 1, 0, 0.140579, -3.83413, 2112, 0.000000
336, 1, 0, 0.146749, -3.68869, 2112, 0.000000
337, 1, 0, 0.105013, -4.09257, 2112, 0.000000
338, 1, 0, 0.7136, 1.99008, 2112, 0.000000
339, 1, 0, 0.363161, -2.82583, 2112, 0.000000
340, 1, 0, 0.0925358, -4.26342, 2112, 0.000000
341, 1, 0, 0.435924, -2.7906, 2112, 0.000000
342, 1, 0, 0.190101, -3.50058, 2112, 0.000000
343, 1, 0, 0.0360732, -5.26503, 2112, 0.000000
344, 1, 0, 0.231664, -3.4176, 2112, 0.000000
345, 1, 0, 0.17914, -3.67385, 2112, 0.000000
346, 1, 0, 0.24617, -2.9259, 2212, 3.000000
347, 1, 0, 0.196084, -3.74514, 2112, 0.000000
348, 1, 0, 0.15908, -3.5616, 2112, 0.000000
349, 1, 0, 0.106025, -4.38851, 2112, 0.000000
350, 1, 0, 0.220783, -3.42479, 2112, 0.000000
351, 1, 0, 0.478819, 1.08486, 2112, 0.000000
352, 1, 0, 0.0705026, -4.42425, 2112, 0.000000
353, 1, 0, 0.723788, -1.74209, 2112, 0.000000
354, 1, 51, 0.632679, 0.628637, 2212, 3.000000
355, 1, 0, 0.104635, -4.07975, 2112, 0.000000
356, 1, 0, 1.62552, -1.65545, 2112, 0.000000
357, 1, 0, 0.20463, -3.72498, 2112, 0.000000
358, 1, 0, 0.16468, -3.70377, 2112, 0.000000
359, 1, 0, 0.214558, -3.35868, 2112, 0.000000
360, 1, 53, 1.32643, -0.944371, 2212, 3.000000
361, 1, 0, 0.153441, -2.95653, 2112, 0.000000
362, 1, 53, 0.659348, 0.467522, 2212, 3.000000
363, 1, 0, 0.952412, 1.22976, 2112, 0.000000
364, 1, 0, 0.129837, -4.07832, 2112, 0.000000
365, 1, 0, 0.109114, -4.02632, 2112, 0.000000
366, 1, 0, 0.627785, 1.36572, 2112, 0.000000
367, 1, 0, 0.502777, 1.22254, 2112, 0.000000
368, 1, 0, 0.429756, -2.58468, 2112, 0.000000
369, 1, 0, 0.247494, -3.18558, 2112, 0.000000
370, 1, 0, 0.0995604, -4.25669, 2112, 0.000000
371, 1, 0, 1.08796, 1.32392, 2112, 0.000000
372, 1, 0, 0.125737, -3.70655, 2112, 0.000000
373, 1, 0, 0.328979, -0.266385, 2112, 0.000000
374, 1, 0, 0.249836, -3.37634, 2112, 0.000000
375, 1, 0, 0.0248151, -5.70033, 2112, 0.000000
376, 1, 0, 0.509285, -2.43737, 2212, 3.000000
377, 1, 0, 0.267534, -2.65287, 2212, 3.000000
378, 1, 0, 0.398481, -1.93946, 2112, 0.000000
379, 1, 0, 0.557286, -1.45435, 2212, 3.000000
380, 1, 0, 0.152613, -3.7694, 2112, 0.000000
381, 1, 0, 0.0488278, -4.76497, 2112, 0.000000
382, 1, 0, 0.291653, -1.39189, 2112, 0.000000
383, 1, 0, 0.197495, -3.51696, 2112, 0.000000
384, 1, 0, 0.229995, -3.15293, 2112, 0.000000
385, 1, 0, 1.21239, 0.840635, 2112, 0.000000
386, 1, 0, 0.691068, 0.161837, 2112, 0.000000
387, 1, 0, 0.0720871, -4.75073, 2112, 0.000000
388, 1, 0, 0.184006, -2.61077, 2112, 0.000000
389, 1, 0, 0.102628, -4.23177, 2112, 0.000000
390, 1, 0, 0.0400554, -5.08188, 2112, 0.000000
391, 1, 0, 0.20831, -3.52801, 2112, 0.000000
392, 1, 0, 0.106591, -4.03545, 2112, 0.000000
393, 1, 0, 0.164626, -3.81825, 2112, 0.000000
394, 1, 0, 0.232717, 2.27089, 111, 0.000000
395, 1, 0, 1.18236, -0.694953, 310, 0.000000
396, 1, 0, 0.0929849, -2.27422, 211, 3.000000
397, 1, 53, 0.582586, 0.391888, 211, 3.000000
398, 1, 5, 0.149649, -2.00135, 211, 3.000000
399, 1, 0, 1.1887, -1.08114, 111, 0.000000
400, 1, 53, 0.242215, -0.503141, 211, 3.000000
401, 1, 53, 0.492552, 0.273639, 211, 3.000000
402, 1, 0, 0.281701, 1.18648, 310, 0.000000
403, 1, 35, 0.277588, -1.66617, 211, 3.000000
404, 1, 0, 0.15045, -3.32862, 321, 3.000000
405, 1, 0, 0.879737, 0.419938, 130, 0.000000
406, 1, 0, 0.728724, -1.76072, 221, 0.000000
407, 1, 52, 0.376864, 0.166349, -211, -3.000000
408, 1, 52, 0.305592, -0.0103821, -211, -3.000000
409, 1, 56, 0.722893, -1.03024, -321, -3.000000
410, 1, 55, 0.518869, 0.408321, 321, 3.000000
411, 1, 52, 0.197938, 0.932465, 211, 3.000000
412, 1, 0, 0.581787, 1.86548, 111, 0.000000
413, 1, 6, 0.0866244, -1.91816, -211, -3.000000
414, 1, 0, 0.0893, -1.50625, 111, 0.000000
415, 1, 0, 0.0897383, -0.328003, 111, 0.000000
416, 1, 0, 0.141991, 0.505687, 111, 0.000000
417, 1, 0, 0.102072, 2.20174, -211, -3.000000
418, 1, 0, 0.10539, 2.72667, 111, 0.000000
419, 1, 49, 0.315509, -0.674723, 211, 3.000000
420, 1, 49, 0.434281, -0.244516, -321, -3.000000
421, 1, 0, 0.8652, -1.43653, 310, 0.000000
422, 1, 0, 0.249496, 1.60405, 111, 0.000000
423, 1, 46, 0.731465, 0.662067, 211, 3.000000
424, 1, 0, 0.19846, 2.58019, 321, 3.000000
425, 1, 0, 0.395446, -0.247265, 310, 0.000000
426, 1, 8, 0.645664, 0.744924, 321, 3.000000
427, 1, 0, 0.285876, 0.654273, 111, 0.000000
428, 1, 11, 0.178907, -1.88537, 321, 3.000000
429, 1, 0, 0.402686, -0.900491, 111, 0.000000
430, 1, 0, 0.358453, -2.10345, -211, -3.000000
431, 1, 17, 0.274931, 1.83569, -211, -3.000000
432, 1, 35, 0.150684, 1.37712, -211, -3.000000
433, 1, 0, 0.276907, 1.18672, 310, 0.000000
434, 1, 18, 0.0585654, -1.74914, -211, -3.000000
435, 1, 0, 0.0150107, 3.06266, 211, 3.000000
436, 1, 0, 0.0535117, 2.05333, -211, -3.000000
437, 1, 54, 0.304761, 0.334719, 211, 3.000000
438, 1, 1, 0.102169, -2.01637, -211, -3.000000
439, 1, 51, 0.42373, 0.903752, 321, 3.000000
440, 1, 0, 0.275051, 1.69314, 221, 0.000000
441, 1, 55, 0.328433, -0.53117, 211, 3.000000
442, 1, 45, 0.437888, 1.42871, -211, -3.000000
443, 1, 0, 0.329342, 1.98887, 111, 0.000000
444, 1, 0, 0.435666, 1.20137, 111, 0.000000
445, 1, 0, 0.125126, -1.92739, 111, 0.000000
446, 1, 44, 0.438984, -0.18812, 211, 3.000000
447, 1, 55, 0.559806, -1.01124, -211, -3.000000
448, 1, 0, 0.574569, 0.0641606, 111, 0.000000
449, 1, 0, 0.626095, 0.349021, 321, 3.000000
450, 1, 53, 0.690468, -0.301524, 211, 3.000000
451, 1, 0, 0.433781, -2.13564, 211, 3.000000
452, 1, 0, 0.0375119, 2.7668, 211, 3.000000
453, 1, 62, 0.101802, -0.575952, -211, -3.000000
454, 1, 0, 0.458373, -1.15804, 221, 0.000000
455, 1, 55, 0.331961, 1.1268, 211, 3.000000
456, 1, 0, 1.01574, -0.979462, 111, 0.000000
457, 1, 8, 0.117887, -1.93947, -211, -3.000000
458, 1, 0, 0.369643, -0.205473, 111, 0.000000
459, 1, 55, 0.583383, 0.954971, 321, 3.000000
460, 1, 47, 0.183751, -1.2069, -211, -3.000000
461, 1, 55, 0.260129, 0.921062, 211, 3.000000
462, 1, 0, 0.244006, 2.49976, -211, -3.000000
463, 1, 0, 0.0579861, -2.36354, 111, 0.000000
464, 1, 0, 0.411502, 0.100991, 111, 0.000000
